global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
4285.104509935224	3.376439570000912	18362120.661067195	11.400344169867942	3134.835039953968	-9.076726003306248	9827190.727723196	82.38695493909583	4093.04081253198	-7.268314641885809	16752983.09305245	52.82839773345163	3991.557775609901	3166.512434569545	1.20526	16.41498	0.2321938695663935	0.1342125119793997	-0.0198200245	0.165629869	0.0549458153	-0.0541905794	-0.018226456	-0.1300776181	0.0060407167	0.2309206597	0.0189454497	0.0057071041	-0.0263962843	0.1167091515	-0.1496719403	-0.028062462	0.0269615824	-0.0765308534	-0.1431059973	-0.0754932275	0.0226750105	0.0332823423	0.0105965281	-0.0556905951	-0.0819587213	-0.0449031066	-0.0126084912	0.0159856895	0.101022318	0.2235438096	0.1478881122	0.0484119729	0.0645237077	-0.0033864968	0.0137565164	-0.0822422501	0.0087142176	-0.0385867918	0.0759804597	-0.1031873544	0.1261615216	0.1314947388	0.1369009081	0.0641118634	-0.0310417236	0.0866175001	0.0286947136	0.0184419377	0.0112942236	-0.1482111039	0.0278108144	-0.0274910484	0.0571784399	-0.0318238411	0.0710949373	0.1097457308	0.0060731737	-0.0488097794	0.1846792156	-0.0035559304	-0.1038071321	-0.0985073446	0.0556913186	0.0236256907	0.1485187811	0.1280038672	0.1452461063	0.037339345	0.0946058956	-0.0749039045	-0.0022646391	0.0673622923	0.1864628974	-0.2713612374	0.0850469553	-0.0104458149	-0.0895742923	0.0831061066	-0.1386590013	-0.0818303798	-0.1045135121	0.0991973671	-0.140041685	0.1118616833	0.1119146566	-0.1035138893	-0.09883368	-0.2006316097	0.124752545	-0.024607302	-0.0939203342	0.0684578352	0.0619580057	0.1921151887832337	0.0087398304244458	0.0369082457612175	7.638463584807018e-05	0.1511310009830992	0.0912194351280106	0.0083209853450733	0.0228405794581535	-0.6941467951827036	-0.097044776090172	0.4818397732624183	0.0094176885663916	-0.0018117928487104	0.0002873864963194	8.259099826674053e-08	3.282593326638146e-06	-0.0021446350245695	-0.0004162782532281	1.732875841107213e-07	4.599459388610219e-06	-0.0053909796271609	-1.3180892770043445e-07	1.7373593421538357e-14	2.906266134046388e-05	0.0	0.0	0.0
4282.712258349174	-2.3922515860504063	18341624.28781428	5.722867650960684	3137.7655459835323	2.930506029564185	9845572.621561335	8.587865589312045	4090.5762809777793	-2.464531554200676	16732814.310498	6.073915781650798	3990.806540220532	3203.8146098394814	1.089013	14.83176	0.1658458646862987	0.086784403464265	-0.0152292685	0.0990151125	0.04895689	-0.1256246717	-0.0178267609	-0.0729047132	0.0179578136	0.123002548	0.0926544481	0.0031822285	0.0569985909	0.0787723197	-0.126424599	-0.0328580705	-0.0151755565	-0.0652298765	-0.0596142234	-0.0639260765	-0.0629854998	0.0399516374	0.0369885412	-0.0491736593	-0.1005543538	-0.0990803592	0.0101718492	-0.0359685242	-0.0237547738	0.0869587161	0.1099538966	0.0110733084	0.0369570096	-0.0614134606	0.0495319847	-0.1415128047	0.0336712014	0.0936807572	-0.1025007268	-0.1173080314	0.08003187	0.0862984568	0.1073378159	0.024374153	-0.0309408338	0.0658683938	0.0224277007	-0.0046216039	0.0503512805	-0.1167665997	0.0431841496	0.0759304333	0.0091730544	-0.1450410407	-0.0050946077	-0.0090352342	0.0318007633	0.0111433811	0.1103857314	0.0082912034	-0.0538648049	-0.0332780215	-0.0313614933	-0.0853251445	0.1705086909	0.1121773484	0.0762576461	0.0169719477	0.0710633684	-0.0273864478	-0.1072231364	0.0433329462	0.0781604352	-0.2331236308	0.0808609653	0.0341877129	-0.0084533237	0.1359695896	0.0677477746	-0.0922352948	0.0139566359	0.0646232526	0.0163131179	0.0770250011	0.0093964839	-0.0175290283	-0.0488080394	-0.0899228454	0.089075982	-0.0263923698	-0.092193012	0.0725589432	0.055858395	0.1918361564559205	-0.0002790323273131	0.0368011109237804	7.78590396858146e-08	0.1745997612460428	0.0234687602629435	0.0005507827082795	0.0304850766271751	-0.6680096133651716	0.0261371818175319	0.4462368435482861	0.0006831522733627	-0.0032131001067254	-0.001401307258015	1.9636620313655184e-06	1.032401229583878e-05	-0.0017210655183241	0.0004235695062453	1.794111266209719e-07	2.962066518364203e-06	-0.0058853206684707	-0.0004943410413097	2.443730651232573e-07	3.463699937072841e-05	0.0	0.0	0.0
4275.429641459114	-7.282616890060126	18279298.619067203	53.03650876738902	3138.9420252123314	1.176479228799053	9852957.037644092	1.3841033757956147	4093.4106731963234	2.8343922185440533	16756010.939437578	8.03377924854308	3992.2031359056255	3189.931641661446	1.122023	15.281339	0.3634971176926724	0.1838882462031813	0.0139399007	0.0031916195	-0.0051463057	-0.1496387388	-0.0496143055	-0.0151882106	0.0098516415	0.0300025986	-0.0041250506	0.1015472911	-0.0615726517	0.0089091355	-0.0385854625	-0.0205935205	-0.0146928332	-0.0871704588	0.0002294606	0.0013182263	0.1062112358	0.1024272936	0.1250063148	0.0386455998	-0.0825302321	-0.0151269173	0.0283399972	-0.038038057	-0.0747163412	0.1160831878	0.0782912171	-0.0440229063	0.0409384656	0.0154562242	0.1430738656	-0.0806280279	-0.0760989889	-0.010582573	0.1339701696	0.0055767359	0.1106428745	0.0033131402	0.0575588456	-0.0320935232	-0.0138465158	0.0746779964	-0.0364893711	-0.0658866987	-0.1050895402	-0.0583960933	-0.0377798291	-0.0714826215	0.0822309893	-0.1207469028	0.0433661484	-0.0487820588	-0.0017442872	-0.0652904986	0.1511928217	0.0591782713	0.0480428134	0.0529306942	-0.0634879308	0.0261429931	0.1877083203	0.0512999242	-0.0529892564	-0.019921288	0.0462651124	-0.0435058521	-0.1219592442	0.0451746056	-0.0071150773	-0.1662062746	0.0675981784	0.0944961693	0.0804484702	-0.0650410272	0.0304115941	-0.0209606728	-0.1123113531	-0.0369757138	0.1051896407	0.1002750819	0.1051514081	0.0251687845	-0.0423016402	-0.0908287276	-0.1921530925	-0.0281693982	-0.0903533669	0.0764611723	0.0494866478	0.2094437852382213	0.0176076287823007	0.0438666991749141	0.0003100285913353	0.1271279417420459	-0.0474718195039969	0.00225357364702	0.016161513571569	-0.5547160923122618	0.1132935210529098	0.3077099430701858	0.0128354219125661	-0.0059558889618415	-0.0027427888551161	7.522890703749086e-06	3.547261332578542e-05	-0.0023400086626874	-0.0006189431443633	3.830906159543289e-07	5.4756405414520735e-06	-0.0062260716360606	-0.0003407509675898	1.161112219134528e-07	3.876396801735831e-05	0.0	0.0	0.0
4259.72953650263	-15.7001049564833	18145295.72415291	246.4932956445915	3097.097381085281	-41.84464412705029	9592012.187925307	1750.9742421194842	4094.035556391024	0.6248831947004874	16761127.13699396	0.3904790070190872	3993.1736228811096	3124.1533127886696	1.122609	15.289315	0.1318476273950186	0.0751006819056731	0.0691848383	-0.0024860019	-0.0322557987	-0.0468066015	-0.1302448728	-0.054693407	-0.0206799171	-0.0239589497	0.0371551191	-0.1074489058	0.1039011195	-0.0101972341	-0.0346952634	0.0049793544	0.0109867423	-0.1167357572	-0.0097177843	-0.0168749327	-0.030329548	0.0878051683	0.0723978178	-0.0145924427	0.0242024451	0.1258451649	-0.0853389056	0.0412253059	-0.0138283504	0.0922021824	0.0162021662	-0.0370392232	-0.0078525741	-0.0353852081	0.1598651634	0.0559956821	0.0815989868	0.0778105968	-0.1248553713	0.0111197617	0.0657745219	-0.0188407862	0.0508122791	-0.0107256462	0.0123783838	0.0867338904	-0.0169095531	-0.0287866886	0.0729293444	-0.0202532519	-0.0414881348	-0.0146579343	0.0934963924	-0.0016686621	-0.0880982922	-0.0849104495	0.0269874908	-0.1070052284	0.0576805636	0.0473897316	-0.0167133218	-0.0082722054	0.028249496	0.0751157461	0.0388774334	0.0184761518	-0.0577720112	-0.0118615964	0.059784989	-0.1086706861	0.0701170995	0.1463644738	0.051302028	-0.0375016948	0.0468267881	0.0379113253	0.0430125996	0.0437613391	0.1083361008	0.0394872192	-0.0500855228	0.0061183219	0.2239684745	0.0735727252	0.0888059755	0.0692062835	-0.0402571987	-0.0551253085	-0.0399221423	-0.029937846	-0.08840364	0.0801538266	0.0428738067	0.209031361462209	-0.0004124237760123	0.0436941100747446	1.70093371020248e-07	0.1332090843311135	0.0060811425890676	3.698029518857194e-05	0.0177446601483337	-0.5967853216140355	-0.0420692293017737	0.3561527200939678	0.0017698200540452	-0.007058145690006	-0.0011022567281645	1.2149698947839092e-06	4.981742058135028e-05	-0.0020137346403115	0.0003262740223758	1.0645473767734921e-07	4.055127201590486e-06	-0.0064632375200835	-0.0002371658840229	5.624765654436373e-08	4.177343924101511e-05	0.0	0.0	0.0
4249.693186128093	-10.036350374537506	18059892.17622354	100.72832884047912	3121.2253992864207	24.12801820113964	9742047.993150676	582.1612623145257	4097.128628666789	3.09307227576528	16786462.999841005	9.56709610310781	4000.8782641994167	3044.1272540398363	1.157877	15.76965	0.1998282440875238	0.1166997671275301	0.1485916327	-0.0529166138	-0.0805148129	0.0074631373	-0.1243098363	0.1123046464	0.1095765914	-0.0599093784	-0.0567792008	-0.0195348278	0.1062302991	-0.0280846431	0.0509669811	0.0687437991	0.1011708622	-0.1300664343	-0.0536368035	0.063819957	-0.0901891881	-0.0150244768	0.0832366876	0.008588048	0.0261496005	-0.0504332705	-0.0752484737	0.0991454761	-0.0712399866	0.1135101891	0.0266348344	-0.0738059175	0.0658662882	0.0445739904	0.1041490195	0.0424605283	0.1558634143	-0.0683881939	0.1334819221	0.1562985772	0.0592144213	-0.0422121027	-0.0629328297	0.0336829013	0.1192098035	0.1352172468	0.0598419736	0.0117311926	0.0406205021	0.0271026117	-0.1089670815	0.0708763352	0.0056617238	-0.0264051005	-0.0569446265	-0.0018319966	0.0702126006	-0.150770953	0.1015906931	0.0216629432	-0.0796161138	0.0387409296	-0.1436467188	0.0854209762	0.0477183462	-0.0314803684	-0.0966183537	-0.0090510803	0.1119644999	-0.0701634601	-0.1117282696	0.1082762113	-0.0061822208	0.0426097157	0.0079652197	-0.045870141	0.1244362854	-0.0040209501	0.0583487577	0.0672349669	-0.0296748051	-0.0156863273	0.1805009345	0.072262411	0.041135815	0.000189741	0.0034207572	-0.0420082674	-0.0488319963	-0.0316971744	-0.086346207	0.0836267848	0.0360520886	0.2072511388582683	-0.0017802226039407	0.0429530345580492	3.16919251958141e-06	0.0863489051989319	-0.0468601791321816	0.0021958763883001	0.0074561334290541	-0.561889712883584	0.0348956087304515	0.3157200494443964	0.0012177035086687	-0.0091440084168561	-0.0020858627268501	4.350823315262535e-06	8.361288992753521e-05	-0.0022469927649952	-0.0002332581246837	5.440935273095657e-08	5.048976485940775e-06	-0.0064699613409687	-6.723820885200238e-06	4.520976729625491e-11	4.18603997536295e-05	0.0	0.0	0.0
4243.658863340592	-6.034322787500969	18008640.548409164	36.413051503753465	3109.0152529641305	-12.210146322290257	9665975.843163615	149.0876732117383	4097.728867405901	0.6002387391117736	16791381.870771646	0.3602865439304918	3998.4159251083	3001.59216984203	1.043684	14.214401	0.0471710115878974	0.0298568493068691	0.1842323291	0.0066740845	-0.054719659	0.033009352	-0.1453142746	0.1376312022	0.070500094	0.1180289732	-0.1103815267	-0.0048850294	-0.0184500007	-0.0408650428	0.0066879575	0.127645728	0.1972617283	-0.1579310601	-0.1014347348	0.0166811496	0.0920915533	-0.0023373669	-0.0239911553	0.0663882157	0.0010416639	-0.0006479151	-0.0852374165	0.0459965749	-0.0233866143	0.1296562543	-0.040061137	0.0917219273	-0.1114581586	0.0419380616	0.0115459868	0.1111517228	-0.0312738105	0.0486813899	-0.0493866185	-0.0507533327	-0.0652486133	-0.0516869677	-0.0096780749	0.1017814082	0.1761597778	0.1931342746	0.0380462963	0.0366511051	-0.0607844542	-0.0348641527	-0.0084244462	-0.1059689687	0.002612334	0.0485578499	-0.0257868908	0.0151465722	0.0270161653	-0.1206885947	0.0969986616	-0.1052386526	0.083028255	-0.0301650655	0.0695400823	0.073888616	-0.0816106327	-0.0347553173	-0.1000055974	-0.0042425338	0.1503175026	-0.074110899	-0.0233052325	0.117155695	0.0151570655	0.0301505397	-0.0275045715	-0.136914062	0.1163899654	-0.0626676223	-0.0557492277	0.0154872109	-0.034527152	-0.055037692	0.084589739	0.0196617489	0.0380847421	0.0206237782	0.0056397934	-0.0219614349	-0.1060362684	-0.0334468475	-0.0841835744	0.0868705278	0.0290547284	0.2287144393301474	0.0214633004718791	0.0523102947581036	0.0004606732671461	0.0812006124415347	-0.0051482927573971	2.6504918315868456e-05	0.0065935394608803	-0.5614921750554629	0.0003975378281211	0.3152734626485146	1.5803632478726557e-07	-0.0095430141012825	-0.0003990056844264	1.5920553620458e-07	9.106911813727665e-05	-0.002243700612921	3.2921520742002462e-06	1.0838265279660984e-11	5.034192440422071e-06	-0.0064709011150781	-9.397741093999934e-07	8.831753766985508e-13	4.1872561241119e-05	0.0	0.0	0.0
4249.062368227524	5.403504886931842	18054531.00908729	29.19786506309629	3094.6764368080994	-14.338816156031044	9577022.248535275	205.60164875645688	4087.3812912036055	-10.347576202295386	16706685.819681251	107.0723332623098	3986.925288315683	3011.2035782820026	0.95489	13.005073	0.084655952798013	0.0506184835029254	0.188235306	-0.0044118338	-0.020995763	0.0170248405	-0.1553042819	0.065149301	0.0006073608	0.0516705086	0.037539705	-0.0690561061	-0.0284473475	-0.0605800462	-0.0932566857	0.1052732356	0.0971810596	-0.1113941958	-0.1089691765	0.0225126165	-0.010295085	-0.0502542919	-0.027656193	-0.0270468417	-0.0599762355	-0.0296007605	0.0702526748	-0.0377067242	-0.170746358	0.0288174891	0.0719731291	0.0551697555	-0.0703118262	-0.1019770455	-0.0134767171	0.0326523236	0.0323695703	0.0783371407	-0.0804506409	-0.0125060446	-0.0341426037	-0.0556262153	0.0918842155	0.0823461642	0.1289391725	0.1156336462	0.0798555258	0.0306089933	0.0263222358	-0.0441422225	0.0705572704	0.041451773	0.0073467509	-0.0346875839	0.0216245462	-0.0586306113	0.062310065	-0.0048397481	0.097451361	-0.0236820586	0.1142748877	-0.096430894	-0.0745294863	-0.072021657	-0.0479951097	-0.0265164412	-0.098408217	0.0091423138	0.1331609214	-0.05867224	0.0173529958	0.113696857	0.024154224	-0.0150225505	-0.0268527225	-0.1450258628	0.1022900948	0.0257560003	0.0058931747	0.0105186234	0.1315110967	-0.0130347482	0.0489398008	0.0914304291	0.0960416365	0.0004340562	0.030845681	-0.0244012806	-0.0733248351	-0.0351863325	-0.0819183771	0.0898761648	0.0219158165	0.210566661512118	-0.0181477778180293	0.0443383189403588	0.0003293418397325	0.0797501609460056	-0.0014504514955291	2.103809540882629e-06	0.0063600881709137	-0.6072853278274124	-0.0457931527719495	0.3687954693944477	0.0020970128407951	-0.0093688278643994	0.000174186236883	3.034084511949533e-08	8.777493555274663e-05	-0.0020352679628257	0.0002084326500952	4.344416962574967e-08	4.142315680504675e-06	-0.0064682285878064	2.6725272716998302e-06	7.142402017979338e-12	4.183798106411598e-05	0.0	0.0	0.0
4256.792362785844	7.729994558319959	18120281.21987189	59.752815871656175	3093.1825477948328	-1.493889013266653	9567778.273982532	2.2317043839588138	4084.206515278679	-3.1747759249265077	16680742.85944481	10.07920217349296	3982.853270611925	3028.27341460222	0.95601	13.020329	0.0947453905975625	0.0525034429439091	0.1698046776	-0.0630084681	-0.0121772425	-0.0386039842	-0.154777659	0.0518589522	-0.0275614007	0.0516034238	-0.1398062287	0.05847983	-0.0851778725	-0.0969250437	-0.0822894723	0.098388001	0.0105141025	-0.0936383898	0.0065967513	0.0593176837	-0.0060954513	0.0002045854	0.0344497042	0.0464165114	-0.0850252929	-0.0642568151	-0.0451887877	0.0158865343	-0.0370972336	0.035972343	0.0776484313	0.0315620588	0.0039314609	0.086988392	-0.0435467455	-0.0041121058	-0.0291566237	0.0269134408	-0.1048831375	0.0062197479	0.0879474586	-0.0964054486	0.1030150174	0.0137078518	0.0895719321	0.0857003884	0.0233969263	0.002979556	-0.0539537956	0.0552608968	-0.0552995158	-0.0308036109	-0.0065160407	-0.090200186	-0.0005516495	0.0827052662	0.0414360741	0.0474149475	0.0727585069	0.0110590236	0.0239375309	0.0332365535	0.0368430111	-0.0250026063	0.0311216137	-0.0464702472	-0.1146465167	-0.0020752523	0.1058092177	0.0007681593	-0.0824807021	0.0880706338	0.0162547729	0.007119327	0.0053936012	-0.1370146144	0.1627791704	-0.023656875	-0.0315125813	-0.0401777624	0.0332464772	0.0144135055	0.0656872397	0.1041596697	0.025750804	0.0399832917	0.0440722925	-0.0242381762	-0.0487599719	-0.0369150993	-0.0795533748	0.0926354574	0.0146701329	0.2095789055315862	-0.0009877559805318	0.0439233176438175	9.756618770763409e-07	0.0738070733801521	-0.0059430875658534	3.532028981540234e-05	0.0054474840809431	-0.5681088671566101	0.0391764606708022	0.3227476849419669	0.0015347950706909	-0.0097671981698724	-0.0003983703054729	1.5869890028265105e-07	9.539816008955875e-05	-0.0026029722383118	-0.000567704275486	3.222881444051974e-07	6.775464473421941e-06	-0.0064749157344548	-6.687146648400033e-06	4.4717930297207786e-11	4.192453376829034e-05	0.0	0.0	0.0
4268.154074522924	11.36171173708044	18217139.20386664	129.08849359651146	3106.784393943692	13.601846148859297	9652109.270452077	185.01021865723845	4086.488860498983	2.282345220303796	16699391.206982275	5.209099704643583	3985.348894911057	3085.583158826528	0.903069	12.299303	0.1180997164358881	0.0661238876987097	0.1320906793	-0.0912143819	0.0441431986	-0.0326983964	-0.1367843338	0.0252409131	-0.1250680759	-0.0296153883	-0.0208077995	0.0066245003	-0.0782212085	-0.0906309635	-0.130428741	-0.0588747958	-0.0461499202	-0.068009447	0.0160672397	0.0186880479	-0.011831788	0.0113979662	-0.0425959584	0.0420224798	-0.0584240142	-0.045755595	-0.0795365963	0.0349577423	-0.0133557815	0.0075448448	0.0639766015	-0.0230130855	-0.0036039236	0.0215494918	-0.0282603469	0.0744977867	0.0752923298	0.0002762193	0.0228516666	-0.0117179707	-0.008135956	-0.1057297025	0.1287976316	0.027064009	-0.0815706734	0.0569611511	0.0197617505	0.0158859401	-0.0038447029	0.0481962357	0.0211738137	-0.0478859067	-0.0291410342	-0.0788467647	-0.0561498433	0.0595241563	0.0280690598	-0.0358033836	0.0433682639	0.0280587932	-0.0271584042	0.0012061964	0.0248885787	-0.007726339	-0.0317704427	-0.068129643	-0.0753964305	0.0328792012	0.094407217	0.0206720591	0.0247516586	0.1146691456	0.0701076583	0.0059109448	-0.0276151282	-0.106269519	0.1430249238	-0.0271880281	0.0224294201	-0.0257104487	-0.0099287303	-0.050289651	0.0057121949	0.0736980974	-0.0178909446	0.0609156467	0.0449386106	-0.0073584197	0.006942898	-0.0386326214	-0.0770914491	0.0951408427	0.007352978	0.2086738629777613	-0.0009050425538248	0.0435447810900615	8.191020242338923e-07	0.0541239496473622	-0.0196831237327899	0.0003874253598803	0.0029294019254301	-0.6040092105668435	-0.0359003434102334	0.3648271264495815	0.0012888346569726	-0.0107590338548933	-0.0009918356850208	9.837380260808767e-07	0.0001157568094907	-0.0028382614406157	-0.0002352892023039	5.5361008720805706e-08	8.055728005285909e-06	-0.0064800149819108	-5.099247455999864e-06	2.6002324617521086e-11	4.1990594165788425e-05	0.0	0.0	0.0
4286.101568952305	17.94749442938064	18370666.659375407	322.1125562926491	3140.668553015998	33.88415907230592	9863798.959903603	1148.1362360373316	4099.144189511625	12.655329012642142	16802983.086406916	160.15735241822193	3997.756796677245	3140.925800309092	1.151017	15.676215	0.2379405208605361	0.1359606860603532	0.0643100588	-0.1080255902	0.0558927072	0.0870018196	-0.0562474149	0.0974894678	-0.1179008694	0.059414346	-0.0089629023	-0.1030303989	0.0214566197	-0.0825484671	-0.1293176182	-0.3325967114	0.0444417195	-0.0984961934	-0.0091863049	-0.1069385276	-0.0607542576	0.0058544288	-0.0324528529	0.0259235365	0.0150196802	-0.0158557609	-0.0489123475	0.0804270251	-0.0809107308	0.0094565065	0.1827159977	-0.0112755445	0.1222725395	-0.0256921117	-0.0274440768	0.0801837909	-0.1120692544	-0.1221432656	0.0188713823	0.0033645327	-0.2228883419	-0.0959805085	0.0732796027	0.1675001947	-0.2959658129	0.1383655933	-0.0219302621	0.0208481711	0.092631354	-0.0668814073	-0.0156029877	-0.0075274316	-0.0623719167	0.0003052565	-0.0693684978	0.0618382193	0.1473064623	0.0168840357	0.1062269884	0.0570453526	-0.0632865499	-0.0344114019	-0.1547906929	0.1136598503	-0.1367835102	-0.1205290539	0.0110914763	0.0784430007	0.0936417784	0.0484125223	-0.085823527	0.090636614	0.0682610125	0.0587011745	-0.0833112039	-0.0927920971	-0.0095105751	0.0252903405	0.2136264781	0.0782439561	-0.050457559	-0.2037648656	-0.2202693564	-0.0384018808	0.0153422358	-0.0500690628	0.0267425584	-0.0298260542	-0.0065509857	-0.0403383756	-0.0745355992	0.0973854535	0.0	0.2213062588901948	0.0126323959124335	0.0489764602239739	0.0001595774264884	-0.0087992017291611	-0.0629231513765233	0.0039593229791528	7.742595107047171e-05	-0.6006437652125243	0.0033654453543192	0.360772932688678	1.132622243290911e-05	-0.0131271688727333	-0.00236813501784	5.6080634627200605e-06	0.0001723225626132	-0.0025832668421019	0.0002549945985138	6.50222452712142e-08	6.673267577503122e-06	-0.0059227540339194	0.0005572609479914	3.10539764156274e-07	3.507901534630853e-05	0.0	0.0	0.0
4295.044452415194	8.942883462889768	18447406.84822254	79.97516463082728	3165.855657173885	25.187104157887006	10022642.04205989	634.3902158602489	4095.661160600071	-3.4830289115539017	16774440.342447922	12.131490398720358	3997.1850275490665	3183.98595003332	1.099586	14.975758	0.230172229867771	0.1352193309967766	0.00126629	-0.0870967196	0.0498463469	0.0872082907	0.0227234897	0.0504942991	-0.1144006137	0.1027614577	-0.0745603244	-0.0762858545	-0.0337381858	-0.0542274313	-0.1235190456	-0.135503194	0.0788974913	-0.0396510314	-0.0367756353	0.0753186565	-0.0128442803	-0.0273270849	-0.010088435	-0.0270627596	-0.1177183056	-0.0246188614	-0.0357367817	0.0386751612	0.1353805698	-0.0505174859	0.0657693074	-0.0335755001	0.0027128008	-0.0517708987	0.1532374685	0.1290393292	0.0271163914	-0.003331609	0.0150214953	-0.0965538131	-0.1410310524	-0.055864605	0.0574057802	0.1557709785	-0.1090689119	0.0761785253	0.046372677	-0.0186379533	-0.0266819529	0.0189266466	0.0424555676	-0.0121240199	0.0334405416	-0.0996855017	0.0539958158	0.1029953262	-0.0316191948	-0.0630843061	-0.043025544	0.093217593	-0.0939092418	-0.1166907335	-0.0135828694	0.0755594077	-0.0726323519	-0.1208145058	0.0376012645	0.0737489786	0.0613798839	0.0410798631	-0.0054054204	0.1265489294	0.1084954659	0.0142075597	-0.0299557862	-0.0478042969	0.0528830665	-0.0937144492	0.0473200683	0.0604374289	-0.0544655096	-0.0852585353	-0.259134793	-0.1360786395	0.0494670008	-0.1807957899	-0.1717960427	-0.0363050864	-0.088858302	-0.0420318424	-0.0718889393	0.0993631376	-0.007352978	0.2348690656710914	0.0135628067808965	0.0551634780092114	0.0001839497277759	0.0462596752329176	0.0550588769620787	0.0030314799323253	0.002139957552655	-0.7069145603107501	-0.1062707950982257	0.499728195579341	0.011293481890809	-0.0141396340281095	-0.0010124651553762	1.0250856908509536e-06	0.0001999292504488	-0.0025728689424093	1.0397899692599598e-05	1.081163180173628e-10	6.619654594814351e-06	-0.0058400220684568	8.273196546259957e-05	6.844578109304769e-09	3.410585776006245e-05	0.0	0.0	0.0
