global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
4156.627862712039	-248.55332471762176	61778.75522818352	17277555.189074054	3280.5193479998984	-108.23899682212186	11715.680433059306	10761807.19260168	3984.044264276079	-120.49096539174934	15872608.699711123	14518.072741035738	3754.018073410824	3081.756672738072	4.100176	108.488174	2.5658316646881807	1.24456319366172	0.0442593438	-0.2353456894	0.1875712549	-0.0323725346	-0.0723138163	0.1771331886	0.1631728155	-0.0378732289	0.2018952697	0.115633653	-0.3688619094	-0.3145534282	0.006497583	0.1187008909	-0.2953056446	0.2417033151	0.2548661959	0.4188185465	0.2965254279	0.0448899893	-0.0068365292	-0.0010342419	0.1153541528	-0.0619202701	0.2772900074	-0.3372218647	-0.3615870625	0.6103439971	-0.2240940839	-0.0673331968	-0.077193324	0.0737944615	0.1504018437	-0.0481955704	0.092624298	-0.1358099082	-0.0088908681	-0.042073363	-0.0881169971	0.048957983	-0.1088195856	-0.0666596428	-0.0082703149	-0.1041114925	0.024607302	0.1002501592	-0.0559419987560687	-0.0567398166719214	0.0031295072248239	0.0032194067959632	0.1545361364299822	0.3646663335102857	0.023881417462706	0.1329815347958349	0.8239672403842064	0.4382766255668287	0.1920864005182462	0.6789220132263646	0.0025059360701325	0.0194186831693012	0.0003770852560297	6.279715587591117e-06	0.0071811111881001	0.0112081445423983	0.0001256225040832	5.156835789585643e-05	0.0028140460533626	0.0034961500670834	7.918855190445626e-06	1.2223065291567264e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4016.891090314825	-139.73677239721428	19526.365559990867	16135414.031450622	3086.0588494612707	-194.4604985386277	37814.88549189162	9523759.222338222	3907.843881730553	-76.20038254552583	15271243.803978918	5806.498300084477	3601.152379068835	3012.376718980905	4.999184	132.275391	6.8960961083621655	3.209331350643033	-0.0287342604	-0.2711565227	0.2812142349	0.4941091961	0.1613997472	0.4427346645	-0.333819762	-0.5270055241	-0.1724550314	0.3304496354	0.3511532102	-0.4286127119	0.2251943115	0.4449712466	0.3766005033	0.5896045793	-0.2128902721	-0.0528338788	0.1191028708	-0.2685012975	-0.4587110947	-0.0107159272	-0.2101606702	0.0076606938	-0.5672430864	-0.4647441956	-0.124925694	-0.0846773175	0.1843436118	-0.0322804068	-0.0739528773	-0.0780340879	0.060032222	-0.0181776283	0.0567968564	0.0117600608	0.0451886226	-0.0048907604	0.036527937	-0.0093993834	-0.0250703692	-0.018102327	-0.0101030294	-0.1034725904	0.029937846	0.0977337597	0.1173848491556128	0.1733268479116815	0.0137792028112859	0.0300421962069991	-0.6583077096668717	-0.8128438460968539	0.4333690406068422	0.6607151181375259	0.240082651387766	-0.5838845889964405	0.3409212132675422	0.0576396794973795	-0.0325355970951729	-0.0350415331653053	0.0012279090465751	0.0010585650783394	-0.0301697037869075	-0.0373508149750076	0.0013950833792972	0.0009102110265897	-0.0313144223134682	-0.0341284683668308	0.0009805930448262	0.0011647523530657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4461.102738734002	444.211648419177	197323.9885912825	19901437.64554001	3641.9109019781176	555.8520525168469	308971.50428719155	13263515.017947068	4084.351921509667	176.50803977911391	16681930.61873971	31155.088106665266	3966.1148017357136	3416.3650687790387	5.617773	148.642883	2.9491334458892204	1.5567983423548648	0.1443243696	-0.0362349988	0.013587855	-0.0267091416	0.0690529231	-0.2332917932	0.4535590152	0.1086571351	-0.523570013	-0.042936075	0.0827530657	0.0761408166	0.0459396002	-0.1250174031	-0.0730687457	-0.2861234186	-0.5929893895	0.2250271604	-0.0319253346	0.0176797618	-0.1468444621	-0.0081306164	-0.1915543266	0.1492677397	-0.0584688294	0.2326641753	-0.0014872905	0.0020435723	-0.0143095741	0.0983272461	0.1678848469	0.3190385034	-0.0849563432	-0.0635790537	-0.0664529994	-0.0020582023	-0.079260747	-0.2051826478	-0.3491625775	-0.0064188127	-0.2924083917	-0.1962880236	-0.0119326665	-0.102707623	0.0351863325	0.0947412111	0.2554827343207932	0.1380978851651804	0.065271427536029	0.0190710258870953	-0.2154374995534453	0.4428702101134264	0.0464133162138407	0.1961340230059104	0.2658385509864303	0.0257558995986642	0.0006633663641364	0.0706701351905648	-0.0121507646047316	0.0203848324904412	0.0004155413956633	0.0001476410804795	-0.0234932897250563	0.0066764140618512	4.457450472528444e-05	0.0005519346621054	-0.0115274798455217	0.0197869424679464	0.0001328827915889	0.0003915230922298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4437.500708752144	-23.602029981857413	557.0558192644962	19691412.540175784	3410.801747832818	-231.10915414529973	53411.44112975591	11633568.563019406	4106.871922071718	22.520000562050427	16866396.984301046	507.15042531475154	3888.339795704546	3375.414544734649	2.622463	69.388786	0.7373020466841604	0.3419780297731297	0.1975570623	-0.0325131614	-0.0726599191	-0.0274471116	-0.0101286013	-0.0657829742	0.0150145523	0.0714879484	0.2068206604	-0.1139473267	-0.0593983851	0.0530138636	-0.0088809455	-0.1093095429	-0.0870346664	-0.0321400508	0.1694371853	-0.1017950426	-0.0700807075	0.0645177764	-0.0868127282	0.0060726365	-0.121454436	0.0657777443	0.061459836	0.0810825162	-0.117406848	0.0840619023	-0.0591281921	0.0311911624	-0.0799656809	0.0424491473	-0.1080119817	0.0532720713	-0.1155297823	0.1181136698	0.0977483151	0.1181011115	0.1805162998	-0.0387644595	0.1853266868	0.0951205393	-0.0137586687	-0.1018175221	0.0403383756	0.0912870929	0.2067103616116128	-0.0487723727091804	0.0427291735976037	0.0023787443396832	-0.2649798406224022	-0.0495423410689569	0.0702143159362736	0.0024544435585928	0.4225842279436733	0.156745676957243	0.0245692072447843	0.1785774297067504	-0.0163983391389985	-0.0042475745342669	1.804188942415269e-05	0.0002689055265176	-0.0207616406327451	0.0027316490923111	7.4619067635246e-06	0.0004310457217632	-0.0088618703531242	0.0026656094923975	7.853274615558162e-05	7.105473965959661e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4347.707886606564	-89.79282214558043	8062.75090886784	18902563.867260914	3394.6474623838308	-16.15428544898714	260.9609383673576	11523631.39386898	4077.454541718188	-29.417380353529552	16625635.53977828	865.3822668642265	3855.254275881011	3295.5975468984807	1.701543	45.021805	0.2789854729612078	0.1313196142295167	0.1461004076	-0.0712526068	-0.0984127761	0.0004064193	0.0414640611	-0.0124652602	-0.0979536958	-0.1023193532	-0.0699105073	-0.0432737434	0.0125971157	-0.0037107491	-0.0176930564	-0.0311731153	0.0807588889	0.0482752087	-0.0305303332	-0.0134326732	-0.0496234178	0.0465631696	-0.080148956	-0.0136479077	-0.1279648715	0.0483987386	0.0199635618	0.0639145323	-0.0417339158	0.0117373413	0.010994368	-0.0531910036	-0.0883594088	0.1760868139	-0.1165326261	0.0307776938	-0.0774558508	0.1172517625	-0.0298418121	-0.08911918	-0.0446639242	-0.0253511157	-0.0157793231	0.017920675	-0.01558048	-0.1008033722	0.0453798541	0.0873882332	0.2184502922787885	0.0117399306671757	0.0477205301966881	0.00013782597207	-0.2882191305392325	-0.0232392899168302	0.0830702672087911	0.0005400645958384	0.4784768574490101	0.0558926295053368	0.0031239860330208	0.2289401031142803	-0.0177010075346339	-0.0013026683956353	1.6969449489873052e-06	0.0003133256677411	-0.0195123293585961	0.001249311274149	1.560778659715802e-06	0.0003807309969983	-0.0076515775654713	0.0012102927876528	5.85466392404237e-05	1.4648086318446263e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4391.8585582073765	44.15067160081253	1949.281802802794	19288421.59529937	3475.1470847468804	80.49962236304964	6480.1892005936015	12076647.260624742	4100.963453729204	23.50891201101604	16817901.248822562	552.6689439416941	3902.334718210944	3248.0007288106126	1.188755	31.453741	0.2252384190036328	0.1296868063019111	0.1817020466	-0.0655660338	-0.0989924028	0.0325772517	0.0366340418	-0.1286367289	0.0816913074	0.0525107824	0.0856398341	-0.0940146762	0.0005416963	0.0231239283	0.005841295	-0.1047232674	-0.0422729487	-0.0492418212	0.050007235	-0.041370047	-0.0610051292	0.0655576806	-0.0430540629	-0.0005069494	-0.0916082153	0.0071170851	0.0590186124	0.0048820392	-0.0455139362	0.0296406205	-0.01266478	-0.0773546927	-0.1041577498	0.075205536	-0.1298311145	-0.0052712101	-0.1609787647	0.0133809444	0.0723467883	-0.0828327985	0.1100032205	-0.0937766221	0.1497443846	0.0797701513	-0.0173975452	-0.099666409	0.0502969496	0.0830636267	0.2010867790759078	-0.0173635132028807	0.0404358927191229	0.0003014915907466	-0.3093418006316426	-0.0211226700924101	0.0956923496180269	0.0004461671918327	0.486584125281027	0.0081072678320169	6.572779170005648e-05	0.2367641109755021	-0.0182846400417852	-0.0005836325071513	3.406269034037131e-07	0.0003343280614576	-0.0171744920312726	0.0023378373273235	5.465483369027088e-06	0.0002949631765322	-0.0070001480424196	0.0006514295230516	4.900207261579096e-05	4.243604235033646e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4362.574477009169	-29.284081198207787	857.5574116232268	19032056.067451824	3382.9772732269143	-92.16981151996606	8495.274155626068	11444535.231169809	4080.804087511241	-20.159366217963	16652962.000648452	406.4000463099477	3855.1562293480174	3172.896739884457	0.969278	25.646503	0.1495413059871936	0.0776429203429131	0.1462076205	-0.0791863907	-0.0492766474	0.0064770978	-0.1034918428	-0.0065476887	-0.0634661769	-0.0787644258	-0.0075119063	-0.0462224964	0.0154582775	-0.0278833818	0.0856628848	-0.0309324534	0.0471566894	0.0680410934	-0.0193142441	-0.0521144088	-0.0505167525	0.0510924987	-0.060889498	-0.0106893009	-0.1112279514	0.027042497	0.034919467	0.0521561149	-0.0423592352	0.0190355382	0.0129580892	-0.0722587098	-0.0588678144	0.122149474	-0.0641296771	0.0738406133	-0.1163386833	0.0422751338	0.086172936	-0.0695318134	-0.0112353418	0.0235429076	-0.0085785462	0.0794146241	-0.019209311	-0.0984080176	0.0550761846	0.0783343427	0.2008224484774814	-0.0002643305984263	0.0403296558124906	6.987066526445813e-08	-0.2853229376311361	0.0240188630005065	0.0814091787384611	0.0005769057798371	0.4762026397501415	-0.0103814855308855	0.0001077752418279	0.226768954105003	-0.0175885347399821	0.0006961053018031	4.845625911983882e-07	0.0003093565542995	-0.0182959159653828	-0.0011214239341102	1.2575916399952032e-06	0.0003347405410123	-0.0074801513436538	-0.0004800033012341	5.595266412396575e-05	2.3040316919572979e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4394.8303317821255	32.25585477295681	1040.4401671340806	19314533.64515219	3444.973759800337	61.99648657342277	3843.56434744859	11867844.205712872	4093.3138629721225	12.509775460881428	16755218.38079976	156.49448208167115	3889.51209436614	3183.085091966589	0.822095	21.752142	0.0961909006068417	0.0461961533222184	0.1642251725	-0.0679451393	-0.0701632153	0.021312134	-0.1644977633	-0.1109768964	0.0553871729	0.0265439083	0.1298605333	-0.083478266	-0.0170124225	0.0074118642	-0.0135394068	-0.0931977967	-0.0383238682	-0.0326222832	0.0588602345	-0.0355696389	-0.0625688617	0.0607570764	-0.0412437787	-0.0101340993	-0.0918011818	0.0308626226	0.0430776148	0.0352048793	-0.037240435	0.018855062	-0.0202507161	-0.0682418374	-0.0744454964	0.0805028403	-0.0372756096	0.1160867832	-0.1345142177	0.0146172343	0.0610486071	0.0595721089	0.094711724	-0.0363505969	0.0811544029	0.0127866603	-0.0210152255	-0.0970297311	0.0597044597	0.0732234215	0.1927649889241394	-0.008057459553342	0.0371583409549235	6.492265445374227e-05	-0.2948894093268279	-0.0095664716956918	0.0869597637331254	9.15173807044724e-05	0.4499702744188738	-0.0262323653312677	0.000688136990873	0.2024732478605965	-0.0177819261047276	-0.0001933913647455	3.740021995812789e-08	0.0003161968959939	-0.0180828600403684	0.0002130559250144	4.5392827183742525e-08	0.0003269898272395	-0.0068399065528829	0.0006402447907709	4.678432165217043e-05	4.099133921092736e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4374.058409516048	-20.771922266077127	431.47275462795074	19132386.96985806	3386.6340569952654	-58.33970280507174	3403.520923384095	11469290.23600021	4085.33669732183	-7.977165650292591	16689975.930484436	63.635171812208014	3861.5540805849537	3235.09302409392	0.835072	22.095507	0.0643051209775781	0.0331791247947284	0.1358872806	-0.0667631741	-0.090979589	0.0411701106	0.018884263	-0.0085532125	-0.0081926864	-0.0553867436	0.0011140848	-0.0586949118	-0.0145101565	0.0161558772	-0.0110454668	-0.0460156449	-0.0020027421	0.0279282106	-0.0178340346	-0.0296864229	-0.0526299075	0.0561012062	-0.0442313615	-0.0119656805	-0.1241422123	-0.0139341595	0.0304813316	0.0570447946	-0.0504148396	0.0212172901	0.0002808105	-0.0485958222	-0.0473718228	0.1155333547	-0.1126962419	0.021489945	-0.0213418806	0.1438833424	-0.0139768324	-0.0392469994	0.0161816958	-0.0220806505	0.0428068311	-0.0037534437	-0.0228147385	-0.0955332289	0.0641690889	0.0677557633	0.1927926415024785	2.7652578339087963e-05	0.0371690026175031	7.646650887993967e-10	-0.3177953239234767	-0.0229059145966488	0.1009938679076274	0.0005246809235089	0.4316129573245035	-0.0183573170943702	0.0003369910909032	0.1862897449304036	-0.0180708960651675	-0.0002889699604398	8.35036380366361e-08	0.000326557284598	-0.0181186035777849	-3.5743537416501464e-05	1.27760046704484e-09	0.0003282837956089	-0.0067043353165749	0.000135571236308	4.494811203707346e-05	1.8379560114079637e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4390.6783995109	16.619989994851494	276.22406742896374	19278056.8079316	3461.8847563684835	75.25069937321814	5662.667756158453	11984646.066376474	4092.2318296144335	6.895132292603648	16746361.347309494	47.54284933250564	3896.126557909209	3210.8590205106725	0.823725	21.795275	0.0422400073046093	0.0217858901627868	0.1645435731	-0.0586910384	-0.059521429	0.0040895174	0.00709308	-0.1143171891	0.0500935815	-0.0109521327	0.0023567772	-0.0766039289	-0.0036774597	0.0006741066	-0.00448055	-0.0886338412	-0.0291135571	-0.0265135521	-0.0108327074	-0.0154349132	-0.0581761344	0.0539950129	-0.0307903984	-0.0025595065	-0.0958635241	0.044616207	0.0311456189	0.034078122	-0.0149305543	-0.0069713048	-0.0318530524	-0.0362608007	-0.0232850012	0.0976134398	-0.0479515112	0.0036108835	-0.0925599376	-0.1650008771	0.1574389033	-0.012759247	0.1550432547	-0.1395427235	0.1261850324	0.0192548099	-0.024607302	-0.0939203342	0.0684578352	0.0619580057	0.1920182971882269	-0.0007743443142515	0.0368710264550662	5.996091170137487e-07	-0.3078409609820767	0.0099543629414	0.0947660572583684	9.90893415691178e-05	0.4380942380400512	0.0064812807155477	4.200699971373064e-05	0.191926561403893	-0.0177236070711146	0.0003472889940529	1.2060964539027533e-07	0.0003141262476112	-0.0180712255491761	4.7378028608800055e-05	2.244677594856276e-09	0.0003265691928491	-0.0068102686805814	-0.0001059333640065	4.637975950170792e-05	1.1221877609733671e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4312.046024357086	-78.63237515381388	6183.050422330127	18593740.916173752	3319.686596187936	-142.19816018054735	20220.3167587326	11020319.096909843	4037.8860246178056	-54.345804996627976	16304523.547803786	2953.4665207315143	3810.385068597465	3182.824814882051	1.553135	41.095024	0.8617998144198608	0.6015197323396535	0.0826540063	-0.0786971696	-0.0148659792	-0.0038566943	-0.088012615	0.1375395072	0.1252532601	-0.0591404744	-0.090053147	0.0276505706	-0.205976503	-0.001233335	-0.017420347	0.0495709081	-0.1667278492	0.0566358308	-0.1241334845	0.1122545027	0.0121722585	0.0341854814	-0.0844917555	-0.0130011207	-0.2054767847	-0.1266512857	-0.0464816678	0.1840993426	-0.0938604464	0.0362737978	-0.1083036065	0.0214639152	0.2510135309	0.0453889957	0.1651908212	0.1343671846	0.1336492167	0.0477233151	0.1399848759	0.1404470435	-0.0723450123	-0.045145536	0.0471101842	-0.2137021011	-0.0263923698	-0.092193012	0.0725589432	0.055858395	0.2475383602497913	0.0555200630615644	0.0612752397951554	0.00308247740236	-0.3456355067285699	-0.0377945457464932	0.1194639035115153	0.0014284276881837	-0.1437601535741919	-0.5818543916142431	0.338554533040781	0.0206669817556752	-0.0182689379246638	-0.0005453308535492	2.973857398326993e-07	0.0003337540928952	-0.0207042233311307	-0.0026329977819546	6.932677319777842e-06	0.0004286648637453	-0.0073645563250288	-0.0005542876444474	5.423668986452171e-05	3.072347927870479e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4342.410713623972	30.36468926688576	922.0143542745274	18856530.80579625	3323.1069458152447	3.420349627308497	11.698791573029371	11043039.773325523	4051.323912783836	13.43788816603046	16413225.44629413	180.5768383627415	3823.431044233256	3165.8633499195485	1.451538	38.40683	1.3517832573969508	0.6890991137005781	0.0987930183	-0.0760150804	-0.0225680068	-0.0653391197	-0.1524663055	0.1697831734	0.1877587333	-0.0906517242	0.0357381632	0.0012711876	-0.1646452977	-0.009527639	-0.0843846232	0.0283591102	-0.1793093033	0.0840284591	-0.0724106471	0.1006384436	0.0032120866	0.072161131	-0.0693242366	0.0183650359	-0.1548600932	0.0448731076	0.0950865597	0.1255495081	-0.0361582287	0.0193949165	0.0216837641	-0.0259124432	-0.0021608523	-0.1473097377	0.0519515555	-0.0038354902	0.1418067484	0.2094125687	0.0462859669	0.0784240468	-0.0389095048	0.2054513378	-0.1005280191	0.1514092001	-0.0281693982	-0.0903533669	0.0764611723	0.0494866478	0.1390847831441846	-0.1084535771056067	0.0193445769022648	0.0117621783870017	-0.2192614120851033	0.1263740946434666	0.0480755668295534	0.0159704117969558	0.4735518864547856	0.6173120400289774	0.3810741547647378	0.2242513891648861	-0.0132781646956294	0.0049907732290343	2.4907817423646448e-05	0.0001763096576842	-0.0174228128737317	0.0032814104573989	1.0767654589927508e-05	0.000303554408433	-0.0056438690990842	0.0017206872259446	3.18532584075975e-05	2.9607645295289234e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4380.539861016468	38.12914739249664	1453.8318808787328	19189129.473954186	3384.0147635654253	60.90781775018058	3709.762263089213	11451555.92002876	4082.484050415917	31.16013763208093	16666676.021900352	970.9541772502264	3859.475752567423	3256.710418453052	1.490781	39.445179	0.6672108910708603	0.2790764258087854	0.1211412627	-0.0508205447	0.1223854376	-0.1436610121	-0.0924752987	0.0197116138	-0.0169927117	0.0018933322	0.0049703911	-0.0498922242	-0.0376115512	-0.016832655	-0.0348464247	-0.0334162472	-0.0204315206	0.0343844236	-0.0221995092	0.0272480551	0.0554811477	0.0786230007	-0.0415680919	0.0225089292	-0.0374188661	0.2651866559	0.0682474861	0.0066527493	0.14096303	-0.074784869	0.0180647657	0.0594742362	0.0247218207	-0.1103471422	0.1846057636	0.0441875954	0.0832243609	-0.112674586	-0.0117558875	0.0848381343	0.1677003392	-0.069002826	-0.254219053	0.036686048	-0.029937846	-0.08840364	0.0801538266	0.0428738067	0.1029481099762108	-0.0361366731679737	0.0105983133476739	0.0013058591476489	-0.131151683288877	0.0881097287962263	0.0172007640295058	0.0077633243085445	0.6447176603370508	0.1711657738822652	0.0292977221487147	0.4156608615504808	-0.0102470986412293	0.0030310660544	9.187361426136588e-06	0.000105003030563	-0.0152782070365722	0.0021446058371595	4.599334196778602e-06	0.0002334236102523	-0.0033835666861559	0.0022603024129283	1.144852351966402e-05	5.108966997889496e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4308.464391243246	-72.07546977322272	5194.873343030742	18562865.410611037	3319.0040019970934	-65.01076156833187	4226.399119694496	11015787.565272722	4032.1922184127698	-50.29183200314719	16258574.086228494	2529.26836623278	3797.0622377066775	3268.239910010492	1.485169	39.296665	0.2035670258288087	0.1091020969515383	0.0908661776	-0.0507494619	0.016942177	-0.1063566787	0.0953437831	0.0149125034	-0.3033089843	0.1844207089	-0.1015807132	0.0362297195	0.0770973421	-0.1330561535	-0.2742270487	0.0492339544	0.2503840245	-0.0525934498	0.2311701841	0.1587153789	0.0558333482	0.1014732523	-0.0494821625	0.0284844772	-0.091811598	0.1012527264	0.0992181047	0.0258808049	0.02801218	0.0064206085	0.0172757974	-0.006320867	0.0083905635	-0.2177342829	0.0551315534	-0.0663020553	0.1881396144	0.2211688653	-0.0309139404	-0.0256915491	0.0353678338	0.1145143279	-0.066175603	0.0612402074	-0.0316971744	-0.086346207	0.0836267848	0.0360520886	0.1488462329093209	0.04589812293311	0.0221552010512958	0.0021066376887828	-0.1374970787804841	-0.006345395491607	0.0189054466731666	4.026404394490761e-05	0.5620347809370543	-0.0826828793999965	0.0068364585458743	0.3158830949829626	-0.0096760907903197	0.0005710078509095	3.260499658003998e-07	9.362673298250972e-05	-0.0144925924364218	0.0007856146001504	6.171902999694733e-07	0.0002100352355282	-0.003367376577134	1.6190109021900143e-05	1.1339225012230691e-05	2.621196301410124e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4373.011453253245	64.54706200999954	4166.323214122725	19123229.17028406	3417.1437077816063	98.1397057845129	9631.401851470757	11676871.119631425	4066.311955513714	34.11973710094435	16534892.919553766	1164.1564598375585	3863.500722243868	3175.3901928347223	1.390946	36.803581	0.3943130072930232	0.2911523172847027	0.1132849492	-0.0573661817	-0.0181400519	-0.0440139578	-0.0158312077	-0.0988180734	-0.2579612348	0.0637492693	0.0467443255	-0.027088493	0.047216905	-0.1204228987	-0.0229225999	-0.046484032	0.1834616624	0.0013211337	0.1709062171	0.0149788325	0.0332235273	0.1136582411	-0.0270810248	0.0101076485	-0.1905577762	-0.0192420489	0.0746510645	0.0871155488	0.0498022608	-0.0508577129	0.0107491428	0.0187165221	0.0823709218	-0.0991003011	0.1079382407	-0.0983504943	0.1216889908	-0.1353155744	0.1553105456	0.0530933905	-0.0651466151	-0.1380553828	0.0564092685	-0.1230280953	-0.0334468475	-0.0841835744	0.0868705278	0.0290547284	0.1403192350359035	-0.0085269978734174	0.0196894877210611	7.27096927332649e-05	-0.144828472963141	-0.0073313941826569	0.0209752865808352	5.374934066149556e-05	0.2728425702647854	-0.2891922106722688	0.0836321347135139	0.0744430681486943	-0.0099602204900029	-0.0002841296996831	8.072968624206516e-08	9.92059922094736e-05	-0.0134885498325452	0.0010040426038766	1.0081015503993028e-06	0.000181940976585	-0.0038644523648678	-0.0004970757877338	1.4933992080332331e-05	2.470843387511779e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
