global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
4610.808221818222	-1.7011463452527096	2.893898887966651	21259552.45838651	3609.184962376757	-27.119443668548683	735.4642248915853	13026216.092646511	4378.06311948013	-2.414907863620101	19167436.678152084	5.831779989774201	4266.714166659754	3743.8150175250585	1.14758	16.229059	0.0886961390980641	0.0526750098441222	0.0242650356	0.1046870213	-0.0026591278	0.0458905588	-0.1200065208	-0.0768042801	0.0209997433	0.0463152928	0.0107575842	-0.0054401013	0.0555319696	-0.0269714804	-0.0209073458	-0.0116242685	-0.0633798324	-0.0135654357	0.0760263585	-0.0264809946	-0.0979670547	-0.0908886563	0.0598302016	0.0761462079	-0.0173433783	0.0323020795	0.0076156097	0.0580789869	0.0065947441	-0.0132897311	-0.0773730821	-0.0553666564	0.0411072567	0.2078779374	0.1019079103	-0.0061267724	-0.1036227088	-0.0361204311	-0.0309382946	-0.0237472255	-0.0262632576	0.0808065551	0.0288025489	0.1162485099	-0.0197149399	-0.0518288021	0.0454138688	-0.0032259971	-0.0683400514	0.0530005603	-0.0299921462	0.0015747714	-0.0050225393	-0.0134059341	0.0037377212	-0.1310007091	0.086931147	-0.0631812552	-0.0532635303	-0.0687064465	0.1468364041	0.0202920875	-0.002932848	-0.0086065295	0.0429142811	-0.0608028075	-0.056550608	-0.0020335694	0.0853533197	-0.0867387303	0.0089283515	0.0059798649	0.1021131331	-0.1124667108	-0.0103718352	-0.0212731432	-0.027442267	0.0568267369	-0.055753248	0.0670121287	-0.0122155348	0.0544627716	-0.0726563886	-0.0603754334	0.0312601291	0.0045978871	-0.1050081413	-0.0137586687	0.1038078519	0.002036790677721	-0.0087637266266256	4.148516264851171e-06	7.680290438622654e-05	0.0333548998635393	-0.0152873868633064	0.0002337041971083	0.0011125493449067	0.0237711361035621	0.0493266974681318	0.000565066911654	0.0024331230831126	-0.0008990013895873	0.0001649142646734	2.7196714692768233e-08	8.082034984798964e-07	0.0013200008295497	-1.3067934679899954e-05	1.742402190011896e-06	1.7077091679813187e-10	1.0933414460052838e-06	0.0001283843634467	1.6482544777615718e-08	1.1953955175529248e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4608.15483224343	-2.6533895747916176	7.040476235612841	21235090.957928475	3630.139524501484	20.95456212472709	439.0936738390471	13177912.967347862	4364.35590245407	-13.70721702605988	19047602.44328568	187.88779859950583	4254.422548312586	3741.855124868998	1.17218	16.57696	0.0641254776525104	0.0287476859954114	0.0189973391	0.0005177062	-0.106940257	0.0636363919	-0.0458365996	0.0018741043	0.0967678137	0.0070786805	-0.0048134646	0.0235735584	-0.0871322183	0.0323756043	-0.0068069655	0.0682285407	0.0164263782	0.0942001217	0.0086505238	-0.0312673644	0.0285762128	-0.0826741907	-0.0298213071	-0.0448918813	0.0022708001	0.1135167006	0.1016609303	-0.1071271915	0.0319634256	0.0567681167	-0.0099109814	-0.0702981848	0.0950769724	0.0914787205	0.0844261951	-0.0268330847	0.0604537282	0.0095045364	0.0274416332	-0.0131077743	0.0637404258	0.0571469889	-0.069033141	-0.0321562272	0.0425178856	0.0272970466	0.0516023501	0.0466071763	0.0998139692	0.0022177087	-0.068725107	-0.0218341089	0.0681836207	-0.1023727563	0.0806756403	-0.0750123841	0.0500587051	0.0111466343	-0.0468141748	0.0711795646	0.0027760963	0.023821418	0.0097086458	0.0120267879	-0.0257511307	0.1191530894	-0.0472019879	0.0153372372	0.0498529519	-0.1028580461	0.0375287359	0.0571943397	-0.0922847005	0.0311176284	0.040373126	-0.0328711147	0.0294710057	0.0312441984	0.0867879055	-0.0731882649	-0.0403101023	-0.0261987575	-0.0271443632	-0.1170351368	0.0793726079	0.0027592926	-0.1052647956	-0.0082703149	0.1048318124	0.0055428537348234	0.0035060630571024	3.072322752564572e-05	1.2292478160378227e-05	0.0465300878144603	0.013175187950921	0.000173585577542	0.0021650490720213	0.0141099100214603	-0.0096612260821018	0.0001990895608137	9.333928940948413e-05	-0.0012282966367554	-0.000329295247168	1.0843535980750005e-07	1.508712627864627e-06	0.0014661725291802	0.0001461716996305	2.149661885322665e-06	2.1366165772869142e-08	-0.0002790997230031	-0.0002801930644491	7.850815336538046e-08	7.789665538040713e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4616.2670585888	8.11222634536989	65.80821627851333	21309921.55621209	3661.2724621368807	31.1329376353965	969.259805809488	13404916.042001856	4364.165058873434	-0.1908435806362831	19045936.66109176	0.0364212722700775	4251.76845298693	3806.019532804338	1.148073	16.236031	0.0601871884011613	0.0287720192361979	0.0285409071	-0.1079054883	-0.0424131366	-0.0175916689	0.0583126491	-0.0234183023	0.0310288314	-0.0026537301	-0.1014847911	0.0208392951	-0.0311752789	0.0269141757	-0.012131624	0.0397848463	0.1198871064	0.0625843533	-0.0876628857	0.1107405853	0.0242648539	0.0693680374	-0.0243182907	0.0454995363	0.0757813343	0.0640251513	-0.1202604639	-0.0556250254	0.0254680518	0.0089081021	0.0378841033	-0.0084564886	-0.0733062425	0.0148557375	-0.0129431387	-0.0414849659	-0.1195992199	0.1079163782	0.0246686223	-0.0193631457	0.0538078241	-0.0648899398	-0.1013179671	-0.1108934167	-0.02630872	-0.0470121779	-0.087263128	0.0116707242	-0.0624425025	0.0823530323	-0.0272396792	-0.014012986	-0.0030014214	-0.0262867321	0.1120499733	-0.0671943957	-0.0922553861	-0.0741742667	0.0085105204	-0.0916472486	-0.0457075274	0.0298588418	0.0111294151	0.0037923734	0.0122318851	0.0202446416	0.0443322412	-0.0002338264	-0.0893712391	-0.0398514621	-0.0787717341	-0.1166454629	0.0144129443	0.0152376136	0.0468794766	-0.0757428022	0.0301026632	-0.0071408427	-0.0272174254	0.0018970021	0.0541840363	0.0583816613	-0.0769250021	-0.0145250724	-0.0240591604	0.0009198576	-0.105393201	-0.0027592926	0.1053450429	-0.0117115272914531	-0.0172543810262765	0.0001371598714984	0.0002977136645999	0.0467332007905838	0.0002031129761234	4.1254881069745414e-08	0.002183992056133	-0.002332585606851	-0.0164424956283113	5.440955613288448e-06	0.000270355662487	-0.0013140676626512	-8.577102589579994e-05	7.356668883217984e-09	1.7267738220255876e-06	0.0016648384560977	0.0001986659269175	2.771687084901773e-06	3.9468150517989454e-08	-0.0005204067455988	-0.0002413070225957	5.822907915400168e-08	2.708231808647341e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4604.886926472103	-11.380132116696586	129.50740699346912	21204983.605593696	3702.669553132037	41.397090995156304	1713.7191428612512	13709761.819691	4366.212942968595	2.0478840951609527	19063815.46334648	4.193829267213194	4252.723235121051	3818.253617602749	1.152799	16.302862	0.0696179864587962	0.0350750534111906	0.0334736919	-0.0965806038	0.0881406541	-0.0690170156	0.1387631938	-0.0853809798	-0.0718654676	0.0419691675	-0.001028579	0.0141523488	-0.0163930889	0.0102246536	-0.0144847946	0.0610694777	0.0763579634	-0.020670141	-0.0071591937	-0.1566062838	0.0305509078	0.0965435173	-0.0561519589	0.0591065841	0.0232343972	-0.0747112391	-0.1514584742	0.0306739656	0.087150767	0.0099580846	0.0021222544	0.0630662694	-0.0823088861	0.0037962042	0.0896669783	-0.1486661403	-0.0178268518	-0.0452008698	0.0090406113	-0.0172309541	0.0582168879	-0.1032749609	-0.0003317462	0.0511775892	-0.013115633	0.1434543527	-0.0343990363	0.0155243998	-0.0809128271	0.007264453	-0.0118139881	0.0035748301	-0.050545787	0.0679427787	0.0169175679	-0.0087314172	-0.0914623245	0.143267354	-0.0477089559	-0.0481698678	0.0904094618	0.0290192899	0.016988166	-0.0113366867	0.0728576087	-0.0457185647	0.0673581433	-0.0225079323	-0.1038911606	-0.0116181343	0.0142181253	0.0421081326	0.0461671337	-0.1070802392	0.052958004	-0.007585976	-0.0735887636	0.0895568743	0.0480189329	-0.0389463698	-0.0002492077	0.0097919813	-0.0284579905	-0.0360017594	0.1138205521	-0.0009198576	-0.105393201	0.0027592926	0.1053450429	-0.0155190045415167	-0.0038074772500636	0.0002408395019596	1.4496883009751875e-05	0.0324387146778519	-0.0142944861127319	0.000204332333227	0.001052270209951	0.0253969545416197	0.0277295401484706	0.000645005299989	0.0007689273968456	-0.0013721244606067	-5.805679795550019e-05	3.3705917888457716e-09	1.882725535395228e-06	0.0019492678921015	0.0002844294360038	3.7996453151778254e-06	8.090010406543976e-08	-0.0003871633206075	0.0001332434249912	1.7753810303412182e-08	1.4989543682382586e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4593.563795324655	-11.323131147448294	128.21329898231372	21100828.341717448	3598.096388904288	-104.5731642277492	10935.546676603806	12946297.623846076	4366.981663426996	0.7687204584017309	19070528.848707616	0.5909311431653672	4255.724294051383	3707.048688650473	1.227001	17.352228	0.034407581437935	0.0175001071510865	0.0414450662	0.0984464408	0.0576120978	-0.0328030931	-0.0876097841	-0.0479941274	-0.1022083379	-0.0298540012	-0.0090409931	-0.0047705222	0.0753110362	0.0145024664	-0.0250339517	0.0453071753	0.0156044601	0.063299631	0.0642403589	-0.1068774815	-0.0261935839	-0.0251307318	0.0473713313	-0.0443820184	-0.0231639285	-0.0354504033	0.0869030938	-0.0911757861	0.0963732376	-0.0112202799	-0.0200048182	0.0283018515	0.0902653535	-0.0140822174	-0.0090218433	0.0424727729	-0.0744498473	-0.0113937311	0.008631092	-0.0310452198	0.028664676	0.0344743135	-0.0502020065	0.1379878448	-0.0194706559	0.0505232011	0.0665520344	-0.0082070159	-0.09243558	-0.0817401864	-0.0441057711	-0.0324773913	0.0612345438	-0.0801237434	0.0407726936	0.0245132708	0.0164710526	-0.0963690619	-0.0315124943	0.0455859837	-0.1173393764	0.0299173596	0.0086783619	-0.003178858	0.0807362534	-0.069735107	-0.0027931992	-0.0094877597	0.0735631699	0.0322628749	0.0198316817	0.0719783163	-0.0814614165	0.0249553748	0.0456700885	-0.001917715	-0.0265346982	0.0659373771	0.0201795814	0.0619841571	-0.1030036441	0.0064574632	0.019921659	-0.0434614142	0.0680956034	-0.0027592926	-0.1052647956	0.0082703149	0.1048318124	-0.008233434087387	0.0072855704541297	6.77894368713462e-05	5.3079536842087655e-05	0.0466308352864501	0.0141921206085982	0.0002014162873689	0.002174434799512	0.0228014528150026	-0.0025955017266171	0.0005199062504747	6.736629212872347e-06	-0.0012230754985151	0.0001490489620916	2.2215593100583248e-08	1.4959136750679603e-06	0.0019592674820274	9.999589925899915e-06	3.838729066129988e-06	9.999179868615907e-11	-0.0004348025415618	-4.763922095429998e-05	2.269495373132614e-09	1.890532501486008e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4610.58993378035	17.026138455695218	289.88939071250354	21257539.537476696	3590.520969840637	-7.57541906365077	57.38697398992351	12891840.834865348	4365.983660543923	-0.9980028830732408	19061813.324136514	0.9960097546225009	4254.577161029704	3743.417187571697	1.117923	15.809649	0.0704162326360874	0.0434933218675262	0.0320056977	0.0263020448	-0.0885264417	0.0514166261	-0.0737373351	0.0457354714	0.0346247198	-0.0589040677	-0.0976281269	0.0101086515	-0.0495599259	0.0189413036	-0.0158939211	0.0519014746	0.0414514382	0.1408465706	-0.0356440484	0.125897621	0.0339606708	-0.0218514553	0.0243181387	-0.0535113557	-0.1034277943	0.0598820133	0.0060965678	0.0400078929	0.0745786011	-0.0832826291	0.0687103186	0.0603117484	-0.0198528799	-0.0589620525	0.0025914615	0.0335731673	-0.0576829387	0.006154907	0.0128649165	-0.0219528019	0.0517328089	0.0603419097	-0.1305140001	-0.085436552	-0.0104642719	-0.083776169	-0.0200834259	-0.0081479061	-0.0315293674	-0.0585186829	-0.0851515181	-0.1037788865	-0.0046091855	0.022310296	-0.0131082838	-0.0596105799	-0.0670083777	-0.097752481	0.0183549627	-0.0148321389	-0.0798145156	0.025669961	0.00407366	0.0025429032	-0.0035272892	0.0834081845	0.0274713126	-0.0413932221	0.0297916352	0.0093531695	-0.0408216699	-0.045579536	0.0139149674	0.0196341322	0.0395869047	-0.1107247385	0.1160708204	0.057979343	-0.1181413712	0.020500016	-0.1998224698	-0.0634055205	0.0367408194	0.0016374952	0.1652863794	-0.0045978871	-0.1050081413	0.0137586687	0.1038078519	-0.0089947419519944	-0.0007613078646074	8.090538278296804e-05	5.795896647130801e-07	0.0311462198572769	-0.0154846154291732	0.0002397733149893	0.0009700870113978	-0.0138125358038792	-0.0366139886188818	0.0001907861453334	0.0013405841625836	-0.0010080451301965	0.0002150303683185	4.623805929923276e-08	1.0161549845128787e-06	0.0020952214228828	0.0001359539408553	4.389952810907025e-06	1.848347403411359e-08	-0.0004349446468563	-1.421052945000203e-07	2.0193914724937502e-14	1.8917684582895157e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4624.101330890986	13.511397110635698	182.5578518812947	21382313.118347783	3691.9323777111335	101.41140787049652	10284.273646276206	13630364.681591785	4375.377611644323	9.393951100400043	19143929.244478382	88.24631727670722	4261.5277426265975	3791.8007538848833	1.31476	18.593321	0.0183280512935083	0.010516723104939	0.0332225226	-0.1195160829	0.0327354109	-0.0443193163	0.128267242	-0.0404191997	-0.0155044459	-0.0113710282	-0.0484860444	0.03215508	0.0337693639	-0.0086028921	-0.0172500774	-0.0379476002	0.0299950595	-0.0573031726	-0.0016714942	0.0031030765	-0.0012197414	0.1192350685	-0.114920016	-0.0065377751	0.0419807065	0.069666903	-0.0681675811	-0.1061104339	0.0733587619	0.0264163655	-0.069417681	-0.0918957598	-0.0297898027	0.0215513082	-0.0653723491	-0.0324446621	-0.0038317763	-0.1001379011	-0.0065629608	-0.0083820472	-0.0301241562	-0.1041600423	0.0327035244	-0.0465959295	-0.0149637196	0.0539207616	-0.0968800838	0.1188266993	-0.0345024617	-0.000796418	0.0973668779	0.0739320456	-0.0055176469	0.0142176953	0.0848824533	-0.071408547	-0.0514456029	0.0102347167	-0.0358890476	0.0702376227	0.0608013655	0.0322900379	-0.0004944031	-0.002954484	0.0451130712	-0.0074414319	0.116841893	-0.0115908096	-0.1052698206	-0.0391498639	-0.0755683647	-0.0408192888	0.0654491483	-0.0704592127	0.0053158906	-0.0587588131	0.0118420315	0.0515596509	0.02718722	-0.0308552439	0.0074381588	-0.0276241167	0.0911288235	0.045667504	0.0558667979	-0.0064350811	-0.1046235507	0.019209311	0.10227815	-0.0054357822642145	0.0035589596877799	2.954772882394892e-05	1.2666194059242404e-05	0.029318004504006	-0.0018282153532709	3.342371377935453e-06	0.0008595453880969	-0.0137998610253617	1.2674778517499444e-05	0.0001904361643192	1.6065001046766538e-10	-0.0008910155323998	0.0001170295977967	1.3695926760457368e-08	7.939086789776991e-07	0.0022366956965864	0.0001414742737036	5.002807639128121e-06	2.001497011996115e-08	-0.0004350048048348	-6.0157978499988e-08	3.618982377205017e-15	1.8922918022936246e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4606.842136815567	-17.259194075419146	297.87978013298334	21222994.47353942	3639.122876029868	-52.809501681265374	2788.8434678235703	13243215.3068439	4379.692339014799	4.314727370475339	19181704.98442492	18.61687228152903	4269.406645617439	3760.9891614872895	1.515004	21.425167	0.0944177657495637	0.0500170813014491	0.039903576	0.0854030641	0.1087987649	-0.0238904942	-0.0422033808	-0.1521622551	-0.1363604584	0.0582460585	0.0248357199	-0.0947004346	0.0556847111	-0.0364965497	-0.0199833529	-0.0199010176	-0.0826425313	-0.0488333169	0.0600411367	-0.1576950828	-0.0223099042	-0.0083042267	-0.005413251	0.0193280195	0.0127497949	0.1106669324	0.0256319535	0.0276036619	0.0320079385	-0.0406487718	0.0387010275	0.0142695263	0.0682309707	0.0489036123	-0.1272893003	-0.0324133579	-0.067358197	-0.0881104682	-0.0419937992	-0.0182000049	-0.0301763593	0.0371281532	0.0822973371	0.1395280323	0.0187544478	0.1179824766	0.0182194248	-0.032307623	0.0349212692	0.0221880877	-0.0214178613	-0.0157057935	-0.0609552953	0.0207320516	0.0058511281	-0.1648158541	0.0398423862	0.0137673024	0.0008692923	0.0236642117	-0.059364258	0.0355886949	0.0159433031	-0.0001813041	0.1128385899	-0.0673846702	0.0749849948	-0.006428773	0.0625766051	-0.0446749179	0.0592835019	0.1286617613	-0.0604474216	-0.0374036236	0.079607386	0.0624883038	-0.0688171824	0.059136275	0.0114051645	0.0963879582	-0.0674675593	-0.0294937236	0.0085515867	-0.0416210859	0.0054455678	-0.0082703149	-0.1041114925	0.024607302	0.1002501592	-0.0054049101349704	3.087212924410016e-05	2.9213053567105748e-05	9.530883640644243e-10	0.0467629217571499	0.0174449172531439	0.000304325137969	0.0021867708512653	0.0182007071606591	0.0320005681860208	0.000331265741148	0.0010240363642281	-0.0013953111872968	-0.000504295654897	2.5431410754799413e-07	1.9468933093956056e-06	0.0020951291278867	-0.0001415665686996	4.389566062519285e-06	2.0041093373406832e-08	-0.0001820388648084	0.0002529659400264	6.39917668134402e-08	3.313814830073093e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4605.38762924205	-1.4545075735168211	2.1155922814177908	21209595.21557571	3608.1805762411727	-30.94229978869544	957.4259162135016	13018967.070764082	4378.52434462712	-1.1679943876788457	19171475.43649235	1.3642108896492815	4268.008313891957	3732.635080849252	1.304739	18.451601	0.0923332256524123	0.0439528723319573	0.0406503757	0.0351897309	-0.0654705345	0.0087020279	-0.0748990784	-0.0448942067	0.017823323	0.0089855448	0.0359905279	-0.0606028254	-0.0789673995	-0.0302293028	-0.0289733756	-0.0363307196	-0.029780639	-0.0009912635	0.0159871092	0.0171429729	0.0137989589	-0.0855816311	0.0912106209	-0.0943665934	-0.0141638533	0.0483309861	0.0645548046	-0.0107737077	0.0221659197	-0.0807675262	0.0627984372	0.0088350861	-0.1476890189	0.1540698965	-0.0735957644	-0.1355183986	0.1201406229	0.0798868806	-0.0334737727	-0.0244114274	-0.0365921472	0.0337377919	0.0153520202	-0.0073202721	0.0354657073	-0.0542756254	0.0235668221	-0.0841445004	0.1129335787	0.0210870613	-0.1070156784	0.0163090457	0.074779309	0.0765420387	0.0985225096	-0.0534421919	-0.0643970072	0.0489727577	0.0815975481	-0.0613818972	0.1324847156	0.0363690635	0.0044291903	-0.008512185	0.0269561129	0.0783175655	0.0736780635	-0.0436071431	0.0757186473	0.0547523969	-0.0680214336	-0.031925419	-0.0314648049	0.0717965523	0.1582148157	-0.084590887	0.0150427954	0.0649816799	-0.063947266	0.0550575915	0.0986314555	-0.0094782533	-0.0303782104	-0.0291135747	-0.1125798706	-0.0101030294	-0.1034725904	0.029937846	0.0977337597	-0.0226695980504842	-0.0172646879155137	0.0005139106757705	0.00029806944882	0.0468012599385474	3.833818139750006e-05	1.4698161528676195e-09	0.0021903579318354	-0.0135378711048019	-0.031738578265461	0.0001832739540502	0.0010073373503127	-0.0015839583980066	-0.0001886472107098	3.5587770108587685e-08	2.5089242066156347e-06	0.0025213489302169	0.0004262198023301	6.357200427905907e-06	1.816633198983947e-07	-0.0004330042775692	-0.0002509654127608	6.298363840219872e-08	1.874927043932248e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4607.797647561742	2.4100183196924263	5.8081883012531055	21231799.16087553	3621.315777641196	13.135201400023108	172.53351581916897	13113927.961393058	4375.963643828933	-2.5607007981870997	19149057.81211259	6.557188577836048	4263.825071464465	3721.9407917902495	1.080643	15.282445	0.1179501114472178	0.059806791042097	0.0437538836	0.0196347415	0.004210933	-0.0273894113	-0.0143262722	-0.0091709788	-0.0229538697	-0.0186164346	-0.1140498201	-0.0356194778	0.0761737596	-0.0028260337	-0.0339158558	-0.031969688	-0.018409733	-0.0645471	-0.0303447695	0.0935371068	-0.0627135729	0.007508619	-0.054273857	-0.040163702	-0.0434481404	-0.1297298567	-0.0593978527	0.0465252176	0.1333040912	0.0250391938	0.0537254186	-0.2986362509	-0.1264390464	0.084275845	-0.0758108725	0.0524546735	0.0660446373	-0.1006963167	-0.0065880793	-0.0286094221	-0.0337216583	-0.0357470781	0.0461701469	-0.0525231966	-0.0233455867	-0.0711445011	-0.0152135169	0.1170134384	-0.1386191142	-0.0667029369	0.0865368481	-0.1284105785	-0.0443232969	0.041144956	0.1970009383	-0.0805186339	-0.0046781321	0.0358164052	0.1865958978	0.0593201488	0.1176162937	0.0392308729	0.0154361632	-0.0168363532	0.0451321459	0.0161629357	0.1395446721	-0.0869171853	-0.0181474043	0.1324226641	-0.0637418047	-0.0322090992	0.1523378681	-0.0532807407	0.0675873507	-0.0516311423	0.0553813527	0.1199910794	0.0091885322	0.0055066513	-0.0761974504	-0.036753125	0.1067070984	0.0044925376	0.0454315221	-0.0119326665	-0.102707623	0.0351863325	0.0947412111	-0.0243954567367126	-0.0017258586862284	0.0005951383093928	2.9785882048300213e-06	-0.0001101200487738	-0.0469113799873212	0.0022006775723148	1.2126425141944093e-08	0.0145377287861663	0.0280755998909682	0.0002113455582601	0.0007882393092377	-0.0017860105832948	-0.0002020521852882	4.082508557973712e-08	3.189833803641032e-06	0.0028881231612372	0.0003667742310202	8.341255394474758e-06	1.3452333654053238e-07	-0.0006889233189147	-0.0002559190413455	6.549455572319974e-08	4.7461533934444555e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4614.032251837858	6.234604276115533	38.87029047975809	21289293.620999936	3617.8774911139208	-3.438286527275068	11.821814243641246	13089037.540708758	4378.249988492178	2.2863446632454725	19169072.96173176	5.227371919151053	4267.353211597331	3748.670492273492	1.111019	15.712012	0.0860162974561278	0.044963982043225	0.0464114569	0.0493786981	-0.0568407617	0.0233163476	-0.0713226585	-0.0705000289	0.0675285778	7.91171e-05	0.0302062533	-0.124086772	-0.0354371668	-0.0257671096	-0.0324803392	-0.0180999268	-0.0951881385	0.0480349254	0.0936831761	0.0524326187	0.0672665832	-0.0739213807	-0.0259261734	-0.0351219656	-0.1096612752	0.0399423971	-0.0486462037	0.0272684117	0.0277345988	-0.0588717454	0.0959602936	-0.0804276913	-0.1359393868	-0.0166790014	0.0324736625	0.0127478186	0.0407583131	0.1231223732	-0.0314438737	-0.0303432784	-0.0279995764	0.1040364443	0.0072432398	0.0337046278	0.1396627025	0.0098483384	-0.0086936026	-0.0247492769	0.0303956822	-0.0018378155	-0.0846685469	-0.0891994914	-0.0904517655	0.0536262708	0.0227667327	-0.0479837375	-0.1472504102	-0.0759770226	0.0890998922	0.0136679619	-0.0005865327	0.0438448178	0.022066251	-0.0129899277	0.085156653	0.1121210172	0.1331815703	-0.05620606	0.0811527729	0.0591626882	-0.0021988178	0.1098091372	-0.0147616496	-0.0380987962	0.1135849446	-0.0051277368	0.0097915102	0.0739345502	-0.1023824022	0.0338425172	0.1024650985	-0.0571730454	0.0352156596	-0.0097159857	0.0096745099	-0.0137586687	-0.1018175221	0.0403383756	0.0912870929	-0.0247440214942713	-0.0003485647575586	0.0006122665997089	1.2149739021195457e-07	0.0274309017533056	0.0275410218020794	0.0007585078819026	0.0007524543709995	-0.0120358988632034	-0.0265736276493697	0.0001448628614452	0.0007061576864473	-0.0021583805946078	-0.000372370011313	1.3865942532524385e-07	4.658606791179521e-06	0.0028874692986244	-6.538626127999651e-07	8.337478950498485e-06	4.275363164175971e-13	-0.0004308855278981	0.0002580377910166	6.658350159272655e-08	1.8566233815202438e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
