global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
4505.606265221411	-5.126854756393186	20300487.817202438	26.28463969315144	3581.198688549	-0.3285384964160585	0.1079375436273244	12824984.046865078	4362.790441786505	-0.6522037472341253	0.4253697279062348	19033940.438943684	4210.182133040105	3221.182408082161	0.959222	13.398835	0.0946814343472018	0.0472123086265494	-0.1239973098	-0.0120607534	0.0185518344	0.017909571	0.0033592986	0.0920817492	0.0082532184	-0.0845283509	0.0563862489	0.0023801648	0.0905617202	-0.0295731011	-0.0193768703	0.011110001	0.0066725191	0.0656195144	0.0452461308	-0.0051947956	-0.0238366391	-0.0148257163	0.0994505813	0.0965383802	-0.186079857	0.0765881166	-0.0283470201	0.0173250888	-0.0217253399	-0.0721516994	0.0391723892	-0.0720673406	0.0671681216	0.1405552143	0.0876108133	0.0323757157	0.0555882187	-0.0687441686	-0.0384204661	-0.0570351889	-0.0511537349	0.0294009174	-0.0605532808	0.0372003017	0.0249722741	-0.1016774476	0.0009756836	-0.0210175063	-0.0797370878	0.0338316982	-0.0057177064	-0.01019243	0.0246043912	-9.17302e-05	0.0503468355	-0.0919857729	-0.0726004904	0.1234749993	-0.011746625	0.0331863891	0.0490719041	-0.0020938187	0.0027592926	-0.1052647956	-0.0082703149	0.1048318124	-0.0301482361180376	0.000244383200652	0.0009089161410289	5.972314876091703e-08	0.089759488099304	0.0293892549214547	0.008056765703849	0.0008637283048382	-0.209107405414386	-0.02926310505174	0.0008563293172691	0.0437259069991363	0.0005340909656534	0.0001583110570876	2.5062390796225e-08	2.852531595925813e-07	0.0015019638105748	0.0002370462715008	5.619093483247838e-08	2.255895288276374e-06	-0.000121401227939	0.0003203364948785	1.4738258145097036e-08	1.0261546995104326e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4497.383489764169	-8.222775457242278	20226458.25400333	67.61403622022596	3561.5368226439086	-19.661865905091418	386.5889708697964	12684544.539048469	4368.454803088703	5.664361302197904	32.08498896183713	19083397.366628755	4219.01403338469	3204.672837271791	0.920273	12.854779	0.0492383998410663	0.0270963738492954	-0.10511688	-0.0002080104	0.0212149731	-0.0101874583	-0.0145105381	0.072812384	0.0487478764	-0.0080160703	-0.0817703464	0.0529452165	-0.0064980897	-0.0287489417	-0.0487274344	0.0177718868	0.0098832698	0.0378965732	0.0476396653	0.0310294406	0.0362265665	-0.0370122672	-0.0323326969	0.0530213215	0.0496865054	-0.1003443762	-0.0565947922	0.0186347212	-0.0101913528	-0.0527951748	0.0657231185	0.0494732384	-0.0047496586	-0.081191431	0.0039200247	-0.0098292902	-0.0576164558	-0.0841177087	-0.0355140059	-0.0528202422	-0.0692298015	0.0423967958	-0.046632958	0.0060716273	0.0263124707	-0.0566021819	0.0215041357	-0.0128150889	-0.0424717961	0.010345253	0.0304710324	-0.0580995956	-0.0336173292	0.009956915	-0.0396283496	-0.0112376627	-0.1080638086	-0.0630227856	0.034523238	0.0023848141	-0.072125258	0.001468412	0.0009198576	-0.105393201	-0.0027592926	0.1053450429	-0.0231809739839263	0.0069672621341113	0.0005373575548434	4.854274164542115e-05	0.1000921312553515	0.0103326431560475	0.0100184347392385	0.0001067635145902	-0.2320021218042285	-0.0228947163898425	0.0005241680385713	0.053824984521664	0.0004466614096725	-8.742955598089997e-05	7.643927259017322e-09	1.995064148906249e-07	0.0015019523681676	-1.1442407200131647e-08	1.309286825336246e-16	2.2558609162442614e-06	-0.0002148357927722	-9.34345648332e-05	4.6154417856059666e-08	8.730017905569452e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4505.373511162765	7.990021398595672	20298390.4750871	63.840441950016746	3549.3805800217847	-12.156242622123957	147.77423468794308	12598102.50183578	4367.274215509196	-1.1805875795062093	1.39378703288433	19073084.073451467	4212.927907510582	3191.0112452434987	0.8865229999999998	12.383343	0.0363790409105106	0.0178182467122044	-0.1095451558	0.0003997257	0.0133366397	0.0216014343	0.0331590514	0.064618441	0.0640283198	0.0774475277	-0.0132002338	-0.0092925494	0.0158209245	-0.0938829145	-0.0351843061	0.044172593	0.0311350228	0.0308827925	0.042084227	-0.0113541615	-0.0842351505	0.0191264892	-0.0410639464	0.0610771169	-0.0966134138	0.1008694203	-0.0384164843	0.0488795401	0.017539265	-0.0460690637	0.0294851178	0.0647724471	-0.0351203608	0.0745918091	-0.0164261548	0.0957880296	0.0513910114	0.0230984877	-0.033299488	-0.073696593	-0.0652327555	0.0418636871	-0.0348478939	0.0005720355	0.0351173362	-0.0426165878	0.0295930431	-0.0079353662	-0.0077982683	0.0302199364	0.0283362946	-0.0045987527	0.0470608649	-0.0042015275	-0.1009452308	-0.0772809166	-0.0887727896	0.0169752431	0.0320125134	-0.0786490523	0.0195544277	-0.0243568367	-0.0009198576	-0.105393201	0.0027592926	0.1053450429	-0.0301862144530247	-0.0070052404690984	0.0009112075430039	4.9073394029894e-05	0.0896983566671565	-0.010393774588195	0.0080457951887884	0.0001080305501902	-0.2428996212538408	-0.0108974994496122	0.0001187554942543	0.0590002260052593	0.0005262233637996	7.956195412709994e-05	6.3301045445227554e-09	2.7691102860856615e-07	0.0015019230124808	-2.9355686799806272e-08	8.617563474883201e-16	2.255772735419401e-06	-0.0002968950110304	-8.20592182582e-05	8.814664757474133e-08	6.7337153011469045e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4490.861120337828	-14.512390824937029	20167833.60216193	210.60948745571645	3570.7318601503475	21.35128012856285	455.8771631283628	12750126.01709276	4365.652167234168	-1.6220482750286465	2.6310406065234075	19058918.845276386	4214.017026376914	3269.52108637876	1.185358	16.557608	0.1175082607107161	0.0551709215549874	-0.1119125147	0.0098541673	-0.1234011853	0.0029322244	-0.103432455	0.0700328803	0.0069636021	-0.0010507478	0.0086989215	-0.0215851586	0.0382834421	-0.0873994733	-0.0375768428	0.0175359397	0.0423594984	0.0203336965	0.0193833622	-0.0662999078	-0.0256837239	0.0208880375	-0.0241945259	0.0496902654	-0.1184648941	-0.0150449674	-0.0410128378	0.0269428931	0.0265508813	-0.0370633835	0.0193636139	-0.0273154078	-0.035582006	0.0528489521	-0.0085972114	0.0498239499	0.1163416846	-0.0190310378	-0.0334685004	-0.0769422651	-0.0456438094	0.0564226688	0.0062577159	0.007898529	0.0856832315	-0.0001887836	0.0552468892	0.0539711702	0.0054837868	0.1751522381	-0.0404978389	0.0691764663	-0.0817830682	-0.0489815535	-0.1004610466	-0.0350649643	-0.0565903862	0.0081498329	0.0141099689	0.038553362	0.0257542995	0.0147551541	-0.0027592926	-0.1052647956	0.0082703149	0.1048318124	-0.0302588746539385	-7.266020091379818e-05	0.0009155994953227	5.279504796833519e-09	0.1111938305721764	0.0214954739050198	0.0123640679573138	0.0004620553984013	-0.2293337720574584	0.0135658491963824	0.0001840322644189	0.0525939790061022	0.0012842904242167	0.0007580670604171	5.746656680894231e-07	1.6494018937347111e-06	0.0018691460899387	0.0003672230774579	1.348527886176508e-07	3.493707105533131e-06	0.0002253003992626	0.000522195410293	5.076026990788697e-08	2.726880465310746e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4481.515353197889	-9.345767139938287	20083979.8609484	87.3433634339503	3539.5616056002104	-31.170254550137088	971.5847687203418	12528496.35983914	4361.352556562846	-4.299610671321716	18.486651924943576	19021396.122637272	4208.764128301248	3114.9350495352846	1.260968	17.613766	0.0804054432942582	0.0571237488084626	-0.0214285107	-0.002335754	0.0342714082	-0.0542839887	0.0110934987	-0.0107546757	-0.0110673082	-0.0088812877	0.0647327653	0.0045621104	-0.029507735	0.0175657981	-0.0232129687	0.002087342	0.031061154	0.0314345663	-0.0080539007	-0.0523661381	-0.0590703522	0.07191881	0.02153806	0.0183608983	0.0121125263	-0.0052972004	-0.0239438248	0.0051705969	0.0046408883	-0.0328875983	-0.0359474311	-0.011696699	-0.0469202072	0.0963119448	-0.0578194423	-0.0162001153	0.0026405099	0.0318834622	-0.0252363459	-0.0598457657	0.0135391146	0.0293294437	0.0602246801	-0.0178594601	0.09839417	-0.0568805078	0.0637219057	-0.0188647147	-0.0823863986	0.0188433861	-0.0449509413	0.054244549	0.0131733261	-0.0159527395	0.0036614752	-0.0172283239	0.0146176908	0.1065795496	0.0203071042	-0.0839012177	0.0224935829	0.0729238576	-0.0045978871	-0.1050081413	0.0137586687	0.1038078519	-0.0388642794711273	-0.0086054048171888	0.0015104322188098	7.40529920676962e-05	0.0997006494699803	-0.0114931811021961	0.0099402195047358	0.0001320932118478	-0.1740018592107901	0.0553319128466683	0.0030616205792712	0.0302766470088116	0.001284258605596	-3.1818620700035944e-08	1.0124246232527557e-15	1.649320166047382e-06	0.0019446613704909	7.551528055219992e-05	5.702557596877463e-09	3.781707845879545e-06	0.0002492521906538	2.395179139119997e-05	6.212665454571826e-08	5.73688310847561e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4485.795818128533	4.280464930643575	20122364.12193944	18.322380022469503	3530.8160859831087	-8.745519617101763	76.48411337311177	12466662.23303708	4355.656422410813	-5.696134152032755	32.44594427795391	18971742.87008857	4202.891368607601	3170.9483563057247	0.987851	13.798746	0.1251215916677926	0.0772333030860023	-0.0655219688	-0.0034940563	-0.0010532649	-0.0130804516	-0.1014961305	0.0154893486	0.0429708007	-0.1033728819	0.0946854629	0.0595694234	-0.0009038233	-0.02193214	-0.002187359	-0.026318826	0.0324907172	0.139411219	-0.0153735647	-0.1134655211	-0.0293022839	0.1183227119	-0.0202546551	0.0847963353	-0.108099154	0.0055755382	-0.0127727609	-0.0148951316	-0.0197638629	-0.1329995097	-0.0466497702	-0.1075085947	-0.0365798623	0.0904999971	-0.061085951	0.0500179885	0.0810980207	-0.1065348615	-0.0258146994	-0.0768073321	0.0153754316	0.032027897	8.92163e-05	0.0284832286	0.0272051957	-0.0345857298	0.1117350898	-0.0181627218	0.0446472131	0.1354337715	-0.0280566133	0.0229582913	0.0538989609	-0.0164070998	-0.1136825657	-0.0749728251	-0.0716672572	0.0551496262	0.0330478096	0.0558789512	-0.0066027214	-0.0300237259	-0.0064350811	-0.1046235507	0.019209311	0.10227815	-0.0297316324742524	0.0091326469968749	0.000883969969584	8.340524116952812e-05	0.1088888181676708	0.0091881686976905	0.011856774721952	8.442244401721977e-05	-0.2464085182168673	-0.0724066590060772	0.0052427242684223	0.0607171578498322	0.0011169742054107	-0.0001672844001853	2.7984070545355602e-08	1.2476313755528645e-06	0.0022447643240888	0.0003001029535978	9.006178275818326e-08	5.038966870701846e-06	0.0004697471762136	0.0002204949855598	2.2066240956065094e-07	4.8618038657016416e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4480.184679948055	-5.61113818047761	20072054.76644126	31.484871680413587	3546.179736462268	15.363650479159332	236.0417560457728	12575390.7232956	4353.155285320451	-2.5011370903621355	6.255686744785169	18949960.93811338	4200.497738862259	3137.7042786059424	1.062793	14.845572	0.0699871081611834	0.0292624680702302	-0.0306144683	0.0059676421	-0.0037109197	-0.0274952773	0.065022536	0.0078184881	-0.0306904052	-0.0418514108	-0.0032858777	0.0262298655	-0.0164281929	0.0210303471	0.0051986921	-0.0080815196	0.025210197	0.0486849021	-0.0302929078	-0.1043597971	-0.0391558781	0.0499145507	-0.0136253861	0.0190515472	0.0291070921	-0.0157750526	0.0040079156	-0.0042148855	0.0151049309	-0.0482832553	-0.0500556118	-0.0617462431	-0.0582063281	0.0542623685	-0.017538525	0.0481753626	0.0087793328	0.0441088428	-0.0200888142	-0.0868161217	0.0103275456	0.0372082595	0.0532595756	0.0244131213	0.0741726587	-0.0354743028	0.127409928	-0.0389546264	-0.1163674597	0.0633688835	-0.0071708551	-0.0063672896	-0.0296098271	0.0551116034	-0.0079450747	0.0602929376	0.0367876552	0.0212512053	0.0727736963	-0.0344461581	-0.0036299124	0.1488692841	-0.0082703149	-0.1041114925	0.024607302	0.1002501592	-0.0406173124210909	-0.0108856799468385	0.0016497660683125	0.000118498027905	0.1212370539986125	0.0123482358309416	0.0146984232622624	0.0001524789281365	-0.231957646298369	0.0144508719184982	0.0002088276992048	0.0538043496762792	0.0012843158376518	0.0001673416322411	2.8003221881115585e-08	1.6494671708432446e-06	0.0020496216804757	-0.0001951426436131	3.8080651356309366e-08	4.200949033076032e-06	0.0001861850427697	-0.0002835621334439	3.4664870151155026e-08	8.040748352325614e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4476.0954608575	-4.0892190905551615	20035430.57470912	16.72171277056078	3495.653325678228	-50.526410784039854	2552.918186717539	12219592.173325256	4361.742709269566	8.587423949114964	73.74385008183324	19024799.46186621	4203.078681692501	3131.7302128541146	0.96923	13.538642	0.0508211777429692	0.0239514775156255	-0.006003242	0.0091628603	-0.0566971583	-0.0450961587	-0.0183575006	-0.0586934308	0.0177614228	0.0549624972	0.006171831	-0.0129266561	-0.0132574519	0.024790466	-0.0340843556	-0.0027525549	0.0542284952	-0.0333003721	0.0199915199	-0.0253707382	-0.01588343	0.021158564	-0.0608965314	-0.0339450727	0.1405181066	-0.0887064045	-0.0273900945	-0.0156782145	0.0630573494	0.0279820061	0.0116505615	0.0418387271	-0.0562135079	-0.004760627	-0.0465623659	0.0122835635	0.0081805225	0.1144845091	-0.0145767232	-0.0819503763	0.0311691622	0.0365508617	0.0530184205	-0.0005694098	0.0605826634	0.0076490571	0.1269098256	-0.0419323466	0.0157213115	0.0935025304	-0.040141325	0.0807432996	0.0427058317	-0.041782587	-0.0891189476	0.0056902995	-0.1130693236	-0.1065316581	0.0108024969	-0.0447765977	0.0314557894	0.0460636753	-0.0101030294	-0.1034725904	0.029937846	0.0977337597	-0.0439939837635847	-0.0033766713424938	0.0019354706073905	1.1401909355218894e-05	0.1060970864965469	-0.0151399675020656	0.0112565917630557	0.0002292186159636	-0.2324311850682789	-0.0004735387699098	2.2423896660776362e-07	0.0540242557922445	0.0010569904015077	-0.0002273254361441	5.1676853918105294e-08	1.1172287088794087e-06	0.0021752503238647	0.000125628643389	1.5782556039760554e-08	4.731713971473482e-06	0.0004698509658066	0.0002836659230369	2.2075993006939485e-07	8.046635589237649e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4476.654368463225	0.5589076057249258	20040434.33468088	0.3123777117371691	3553.3828782301684	57.72955255194029	3332.7012378472355	12626529.879299317	4360.22552911539	-1.517180154176458	2.301835620226901	19011566.66474958	4205.726256999995	3098.192172001496	1.000493	13.975327	0.0682381647333503	0.0343728904492167	-0.0028801186	0.0142764607	0.0413247232	-0.0665938539	0.0025917867	0.0163902018	-0.0049814452	0.0899289447	0.0327780548	-0.0664504058	-0.1139753086	0.0249556816	-0.026428598	0.0009355723	0.0484331481	-0.0365188074	0.0215621659	-0.0611142836	-0.089377884	0.0583451056	-0.0766674537	-0.1118151877	0.0428010176	-0.0816901303	-0.0226860367	0.0027796022	0.0395456478	0.015587271	-0.0095529832	0.0527382755	-0.1366737305	-0.0026231992	-0.0981406182	-0.0366822323	0.0675754552	0.0936966048	-0.0088065265	-0.0898908273	0.0244899566	0.0414033349	0.0984134453	-0.0156917654	0.1092759784	-0.0017752936	0.1023707948	-0.0555473576	-0.125272324	-0.0111417589	-0.1102958655	0.0914405011	0.0565910959	0.0079585998	0.0114408385	-0.006276549	-0.0333032462	-0.0036000818	-0.0161266865	-0.0560109119	0.1108450206	0.0259676934	-0.0119326665	-0.102707623	0.0351863325	0.0947412111	-0.0524149509006122	-0.0084209671370274	0.0027473270779135	7.091268752289704e-05	0.0970118474636194	-0.0090852390329274	0.0094112985483045	8.254156828542922e-05	-0.2067205842863586	0.0257106007819203	0.0006610349925672	0.0427333999676934	0.0010223820927099	-3.460830879780004e-05	1.1977350378438835e-09	1.0452651434938745e-06	0.0022760554074674	0.0001008050836027	1.0161664880147357e-08	5.180428217861592e-06	0.0001048372025776	-0.000365013763229	1.0990839044296742e-08	1.332350473465965e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4465.111691083694	-11.542677379531597	19937222.41385228	133.2334010879504	3522.309996217162	-31.07288201300662	965.5239965942304	12406667.709451342	4352.738812093819	-7.486717021570257	56.05093176106983	18946335.166307915	4192.939535721048	3088.7987373329	1.092163	15.255825	0.0386097594953398	0.0176911726079955	0.029526439	-0.0012056781	-0.0680381125	-0.0724864892	0.0887410551	-0.0405996466	-0.1054713353	0.007395566	0.004061375	0.0667411653	0.0757766786	0.1248984215	-0.0087429055	-0.0265264772	0.0395638765	-0.0711169729	-0.0759018071	-0.1012123836	0.0019266003	0.1018420113	-0.0207987273	0.0949722242	0.0067315135	0.0180639838	0.0037943643	-0.0265660072	0.0760184374	0.067727726	-0.0502446356	-0.1021518559	-0.0337441668	0.0473387518	-0.0411733968	0.0784295371	-0.058150919	-0.0630184174	-0.0075804819	-0.0727497018	0.0749387041	0.0190018078	0.0612648774	0.0019345203	0.0318892561	-0.039156601	0.1661891564	-0.0893184382	-0.0050214935	0.0763729123	0.0101317827	0.0326668472	0.1360404733	0.0268977429	-0.0113752145	0.0168735649	-0.0813198423	0.0801481089	0.0166531059	-0.0554218954	0.0211606002	0.0877826773	-0.0137586687	-0.1018175221	0.0403383756	0.0912870929	-0.045697696359582	0.0067172545410301	0.0020882794525725	4.5121508568990825e-05	0.1045960310291747	0.0075841835655552	0.010940329707056	5.751984035603897e-05	-0.2092234732431279	-0.0025028889567693	6.264453129917772e-06	0.0437744617559178	0.0012842950723588	0.0002619129796489	6.85984089085651e-08	1.649413832885095e-06	0.0021861193632102	-8.99360442572e-05	8.088492056633037e-09	4.779117870202571e-06	0.0001890968273112	8.42596247336e-05	3.575761009916179e-08	7.099684360247096e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4463.654889610589	-1.4568014731048606	19924214.97354452	2.122270532040492	3515.832298194969	-6.477698022192726	41.96057166671955	12361076.749030918	4350.996692866773	-1.7421192270467143	3.034979401245842	18931172.221337598	4193.954454480256	3062.8209425358614	1.105857	15.447101	0.1037531736327838	0.0503156921086493	0.0393315208	0.0069350249	-0.0231326994	-0.1265560555	-0.0923685226	-0.0505530512	0.0154367435	-0.0599105777	0.0730740675	0.023998851	-0.0695313613	0.0643092519	0.0042313186	-0.05233909	0.0171196747	-0.0052231239	-0.0014125631	-0.1060643688	-0.0840341762	0.1194819864	-0.0655993792	-0.0593943265	-0.0788204476	-0.0938232223	0.0040531463	-0.0510170125	0.0093798702	-0.0121374182	-0.0328630768	-0.0414697274	-0.1324190213	0.0362400899	-0.1177643086	-0.06420518	0.0592073671	-0.0961052088	-0.002647604	-0.0875798851	0.0495600084	0.0193673149	0.106385044	-0.053408394	0.0982912246	-0.0145256733	0.1169691549	-0.0599296003	-0.0798058333	-0.0035219934	-0.1050024379	0.0850361072	0.0662952968	0.0202089983	0.013669557	-0.060078805	-0.0709665136	0.0051086015	0.0088622565	-0.0411748695	0.0416358244	0.0159507859	-0.01558048	-0.1008033722	0.0453798541	0.0873882332	-0.0389689135729014	0.0067287827866805	0.0015185762250522	4.527651779032912e-05	0.0797502595645198	-0.0248457714646549	0.0063601039006082	0.0006173123596738	-0.1931032978727245	0.0161201753704033	0.0002598600539725	0.0372888836493221	0.0005009726171426	-0.0007833224552162	6.135940688459355e-07	2.5097356312670605e-07	0.0022421237371683	5.600437395809985e-05	3.1364899024386932e-09	5.027118852773543e-06	0.0004709388783578	0.0002818420510466	2.2178342714890282e-07	7.94349417381543e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4458.753458563498	-4.901431047091137	19880482.40425195	24.02402630938892	3519.077376816299	3.245078621329867	10.53053525861215	12383905.584020283	4361.490624783946	10.49393191717354	110.12260708227356	19022600.47007826	4207.757284987653	3102.246023909923	1.310169	18.301031	0.0365416690231474	0.0174609707268434	0.0432670306	-0.0055173197	-0.0928346265	-0.0932114576	0.0178179472	-0.0304391446	-0.105237919	0.1210625969	0.0149286679	-0.0613338184	-0.0777244275	-0.028420018	-0.0562972828	-0.0844044965	-0.0136394919	-0.0214720014	-0.0689138638	-0.0133271563	0.1827127305	0.0149303254	-0.1063804968	0.2251624301	0.2443037326	-0.0912912186	-0.0517061866	-0.0734757352	0.0355880615	0.0543203715	-0.0171574835	-0.0376030443	0.0417737011	-0.1443287404	-0.0905451004	0.2151814741	-0.1765516149	0.003220863	-0.000180037	-0.0519389754	0.0708592961	0.0193553631	0.0160360888	-0.0191267553	0.0787246693	0.003219423	0.1412874368	-0.0685924975	0.0268097407	0.0787561288	0.0359634652	0.0651406985	0.0144081165	-0.0648389255	-0.0655563266	0.0638187859	-0.1385592368	-0.2090318752	0.0543864014	-0.0211562911	-0.0540664505	0.0866414167	-0.0173975452	-0.099666409	0.0502969496	0.0830636267	-0.0323187469141856	0.0066501666587158	0.0010445014021031	4.422471658869531e-05	0.0690107883518607	-0.010739471212659	0.0047624889089453	0.0001153362419275	-0.187355710800972	0.0057475870717525	3.30347571473767e-05	0.0351021623697374	0.0004370191150198	-6.395350212279994e-05	4.090050433770976e-09	1.909857068926892e-07	0.0020386043620879	-0.0002035193750804	4.1420136033116546e-08	4.155907745123813e-06	0.000471554882755	6.160043971999932e-07	2.223640074500818e-07	3.7946141736972716e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4463.748109823387	4.994651259888997	19925047.18795185	24.94654120791074	3533.302545903803	14.225169087504128	202.355435568083	12484226.880890297	4367.768549502212	6.277924718266149	39.41233876821711	19077402.102020662	4211.8933953314345	3082.5894486810507	1.368893	19.121311	0.0578067921239039	0.0287985813795879	0.0500826924	0.016091738	-0.0555963471	-0.0896267906	-0.0420534687	-0.0203591689	-0.0445529845	0.1093587135	0.0451702291	-0.0968344564	-0.0898601177	-0.0934062155	-0.0573730046	0.0330576197	0.0720521643	-0.0729691405	0.0160701006	-0.0882220767	-0.1470574665	0.0515395454	-0.1230849995	-0.0908634956	0.0911891864	-0.0357291388	-0.0462957253	0.0253111871	0.0815523433	0.0549726101	-0.0148591963	0.0886654014	-0.1921400718	0.0440048129	-0.0931471124	-0.0369845895	0.0824660971	0.1371008536	0.0048957614	-0.1031241107	0.023816262	0.053608786	0.1689852952	-0.1173832422	0.1509487314	0.0417017241	0.1050889924	-0.0202170903	-0.1475050749	0.0074219698	-0.1214810526	0.1519239069	0.0021557979	0.055019749	0.0260250246	0.0012173711	0.1183894699	0.0046311087	0.0296321549	-0.0418138966	0.0959439096	-0.0597361394	-0.019209311	-0.0984080176	0.0550761846	0.0783343427	-0.0314200676708082	0.0008986792433774	0.0009872206524381	8.07624382477378e-07	0.0528019532553543	-0.0162088350965063	0.0027880462675806	0.0002627263351857	-0.1717226488503769	0.015633061950595	0.0002443926259511	0.0294886681281898	0.0006719582609782	0.0002349391459584	5.519640230366239e-08	4.515279044968468e-07	0.0023041610109824	0.0002655566488945	7.052033377207694e-08	5.309157964531436e-06	0.0004707263609394	-8.285218156000337e-07	2.215833068832503e-07	6.864483989251763e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
