global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45
4221.334045789923	75.16223006825658	17819661.12614512	5649.360828833533	3290.856737317537	81.27886079487052	10829738.065548224	6606.253212111941	4110.41279786022	69.95990293245814	16895493.368813083	4894.388018318964	3998.9187454295934	3262.581810676494	1.789037	46.829762	1.587954380260866	0.942076498068058	-0.0266349584	-0.0367674679	0.0132464349	0.0173383601	-0.0735168633	-0.0412341565	0.0090901149	0.0110456545	0.0502293091	0.0096983869	0.0167599942	0.0740500292	0.0146791894	-0.0437192062	-0.0967338211	0.0907428144	-0.1863855746	0.1899522556	0.0338120754	-0.0628166351	0.0575700931	0.1018749842	-0.1321287933	0.0052336739	0.0611996402	0.1519901638	0.0012381935	-0.010149013	0.2342916021	0.0515632016	-0.1988760933	0.1157138732	0.0865627366	0.1378323702	-0.1916074978	-0.2254510765	-0.1908539908	-0.0137586687	-0.1018175221	0.0403383756	0.0912870929	-0.14080074599552	-0.0971774755953731	0.0094434617630893	0.0198248500728949	-0.1762063203734669	-0.1214277530840491	0.0147446992190407	0.0310486673395568	-1.39224138000273	-0.775072777953028	1.938336060191906	0.6007378111238239	-6.989316633885444e-05	0.0090532526278929	4.885054700870775e-09	8.196138314445052e-05	0.002927984885845	0.0022681809531872	8.573095491736759e-06	5.144644836401648e-06	0.0006101036359061	0.000564093891488	3.722264465458431e-07	3.1820191841415215e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4212.598388873036	-8.73565691688691	17745985.1859357	76.31170176955412	3278.991815024928	-11.864922292608751	10751787.323000472	140.77638100964415	4123.674330582856	13.26153272263582	17004689.984707963	175.86825015354063	4007.60127736623	3269.906797567284	1.343782	35.174797	0.9532360315592991	0.5988431250342239	-0.0279473105	0.026591795	-0.0053856538	0.10870047	-0.0178591171	-0.0706968972	0.0361536515	-0.0573056551	-0.0616850311	0.0325436557	-0.0576886375	0.0417046188	0.1240355347	-0.0546604997	-0.067302005	-0.04520273	-0.18634857	0.0777918557	0.0659089025	-0.1081343522	0.0472748047	-0.0381992453	-0.0306843946	-0.170936988	0.0284355593	-0.0230160586	0.0474660577	0.0555529526	0.0075966512	-0.1043349155	0.0036946318	0.0565046367	0.1927784541	0.0349911521	-0.023451758	0.1224470121	0.0378740651	-0.01558048	-0.1008033722	0.0453798541	0.0873882332	-0.1294280166914916	0.0113727293040284	0.0001293389718227	0.016751611504693	-0.2324182776317229	-0.056211957258256	0.003159784138804	0.0540182557772966	-0.9477177334490676	0.4445236465536624	0.898168902293838	0.1976012723453653	-0.0073072392891572	-0.0072373461228183	5.339574602900262e-05	5.2379178901473735e-05	0.004205960579716	0.001277975693871	1.769010439812495e-05	1.6332218741250638e-06	0.0003028714837284	-0.0003072321521776	9.173113565584249e-08	9.43915953317414e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4216.181603210632	3.583214337595564	17776187.31125177	12.839424989150416	3313.0335494192022	34.041734394274044	10976191.299577195	1158.8396805703003	4110.625390668288	-13.048939914568107	16897241.102406815	170.27483289400877	4001.3515359701614	3313.191636673825	0.946679	24.780233	0.3261788067239867	0.1765192282738312	-0.0334870189	0.0267476271	0.0489838498	0.0009223453	-0.0414079884	-0.0614864434	0.0185676946	0.0266456058	-0.0744327083	0.0221367829	0.0276410558	0.0518411258	0.1545481429	-0.069648769	-0.0830571286	-0.0553396988	-0.1628686895	0.0555238712	0.0775748682	0.0337368191	0.0940630846	0.0490234952	0.0422226983	-0.0585680456	-0.0280892285	0.0483934075	-0.0183085735	0.0758057253	0.0744423639	-0.0966273511	0.0235109117	0.0201709465	0.1304120856	-0.0300002664	0.076735476	0.0440017086	-0.0273497658	-0.0173975452	-0.099666409	0.0502969496	0.0830636267	-0.0980555240888065	0.0313724926026851	0.0009842332921055	0.0096148858043305	-0.2823982825440083	-0.0499800049122853	0.002498000891032	0.0797487899838055	-0.9586915566714254	-0.0109738232223577	0.9190895008330808	0.0001204247961155	-0.0102191184146754	-0.0029118791255181	0.0001044303811731	8.479040041628633e-06	0.0027993578272975	-0.0014066027524184	7.83640424525178e-06	1.9785313031112992e-06	-5.5696358068071765e-05	-0.0003585678417964	3.1020843020468632e-09	1.2857089717057961e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4213.3132320186605	-2.868371191971164	17752008.391103532	8.227553294930077	3323.405697471217	10.372148052014836	11045025.429984149	107.58145521291516	4118.05492996324	7.429539294952519	16958376.40619455	55.19805413524358	4006.740563394576	3248.847343709494	0.697408	18.255331	0.2891300312979832	0.1583453482577889	-0.018921313	0.0467669125	0.0452706223	0.0359448967	0.0049938589	-0.0485030796	0.0352842737	-0.0028859676	-0.106114535	0.0359441372	-0.0066743265	0.0315356002	0.1772931004	-0.0539072619	-0.0541803977	-0.0926817706	-0.178477507	0.0433575592	0.0670654776	-0.0379903276	0.0344860421	-0.0029992393	0.0167326981	-0.1098547724	-0.0391992876	-0.0197462013	-0.0556470707	0.1062517857	0.0333769058	-0.0540242836	0.0575230484	0.0140204445	0.0945021243	-0.0665521528	0.0268403415	0.0337458362	0.0187254968	-0.019209311	-0.0984080176	0.0550761846	0.0783343427	-0.0797239573614945	0.0183315667273119	0.0003360463386778	0.0063559093773773	-0.2445838583191744	0.0378144242248338	0.0014299306794557	0.0598212637502939	-0.8400271879983165	0.1186643686731088	0.705645676576359	0.0140812323925874	-0.0082950176689388	0.0019241007457365	6.880731812800688e-05	3.702163679744136e-06	0.0027878292124383	-1.1528614859200244e-05	7.771991717724352e-06	1.3290896057177268e-10	0.0002950677147907	0.0003507640728587	8.706495631180588e-08	1.2303543480847373e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4200.1495613513525	-13.163670667307995	17641256.33771996	173.28222543734498	3292.4970950478	-30.90860242341705	10840537.120898202	955.3417037688624	4106.508263337697	-11.546666625543368	16863410.11686079	133.32551016143702	3994.692475542961	3213.890607692897	0.602523	15.771625	0.2093696098690079	0.1450271396599352	-0.0190601314	0.0628675806	0.0333120275	0.0036754576	0.0127650862	-0.0617836898	0.0140687674	0.0240873173	-0.0938881485	0.0155372769	0.0257828785	0.0450252499	0.169115549	-0.0421846862	-0.0220031863	-0.0994392115	-0.156885995	0.019310263	0.049339318	-0.0401573463	0.0192267039	0.0189423462	0.0370143047	-0.0822359347	-0.0182042214	0.0484688279	-0.0384834347	0.0991983269	0.0182058083	-0.0084531618	0.0774095343	-0.0318869773	0.0484738384	-0.014534143	0.0676038869	0.0157947057	-0.0192588861	-0.0210152255	-0.0970297311	0.0597044597	0.0732234215	-0.0983747327092459	-0.0186507753477514	0.0003478514210722	0.0096775880356155	-0.2260838263106279	0.0185000320085464	0.0003422511843172	0.0511138965192541	-0.6981366762569365	0.14189051174138	0.4873948187350826	0.0201329173222306	-0.0078430369094069	0.0004519807595319	6.151322796231894e-05	2.042866069870335e-07	0.0029423920581097	0.0001545628456714	8.657671023627036e-06	2.388967326204105e-08	0.0002950455045674	-2.2210223299997788e-08	8.705184976543166e-08	4.932940190357646e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4203.208487577112	3.0589262257590235	17666961.59004027	9.357029654636344	3277.197905530428	-15.299189517371817	10740026.112013023	234.06519988845963	4105.418861118615	-1.0894022190823307	16854464.025228463	1.1867971949415064	3991.642866647316	3189.3133390262656	0.8066299999999998	21.114309	0.1943299343251388	0.1446224660534792	-0.0300408227	0.0109413539	0.0140030329	0.031979293	0.0197399108	-0.0411033316	0.0068709643	-0.0222367624	0.0554469076	0.0091636425	-0.0226211959	0.081788816	0.0078053272	-0.0639090602	-0.0283703715	0.0038942615	-0.0426480495	-0.0598333032	0.0515491457	-0.0996487487	0.0450401708	-0.0251366117	-0.0200126866	-0.040021947	0.0042893731	0.0785058031	-0.0436984487	0.0604643354	-0.025686154	-0.00754415	0.0619805866	-0.0699463919	-0.0927601199	-0.0727193429	-0.0140048387	0.0816888879	0.0136479431	-0.0228147385	-0.0955332289	0.0641690889	0.0677557633	-0.1028019708081728	-0.0044272380989268	1.9600437184589825e-05	0.0105682452020444	-0.2394890299658811	-0.0134052036552531	0.0001796994850388	0.0573549954739986	-0.6747607078557678	0.0233759684011687	0.4553020128660168	0.0005464358986924	-0.0105981088331876	-0.0027550719237807	0.00011231991084	7.590421305204691e-06	0.0026399859615973	-0.0003024060965123	6.969525877430822e-06	9.144944720786695e-08	0.0002999979676701	4.95246310270003e-06	8.999878060619037e-08	2.452689078360521e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4210.580747698621	7.372260121509498	17728990.232890278	54.35021929919924	3283.5263048673933	6.328399336965049	10781544.994756116	40.04863816809967	4102.600139212101	-2.818721906513929	16831327.902263146	7.945193186261518	3989.251613195958	3207.379439824307	0.493571	12.919694	0.1623730471312131	0.0896869282027928	-0.034447392	-0.0003186759	0.0276506176	0.009793658	0.0031280216	-0.0668775164	-0.0020904954	0.0076513062	0.0818338949	0.0015720278	0.0102459595	0.0947711105	-0.0148893977	-0.067004745	-0.0335287649	0.0163128932	-0.028013104	-0.0729079614	0.0496008499	-0.0503260204	0.0620013419	-0.0019790628	-0.0046776071	-0.0157229428	-0.0002312642	0.1226441621	-0.0529225061	0.0634994451	-0.0084325206	-0.0218304854	0.0378751017	-0.1215623052	-0.1237520579	-0.0864466137	0.0004387519	0.0370740784	-0.0324085145	-0.024607302	-0.0939203342	0.0684578352	0.0619580057	-0.0886291569987633	0.0141728138094095	0.0002008686512761	0.0078551274703114	-0.2821145474121067	-0.0426255174462255	0.0018169347375584	0.0795886178615377	-0.6730393840158797	0.0017213238398881	0.4529820124364748	2.9629557617671143e-06	-0.0119832456709149	-0.0013851368377272	0.0001435981768095	1.9186040592291827e-06	0.0020760115899465	-0.0005639743716508	4.309824121592195e-06	3.180670918789148e-07	0.0004279545990058	0.0001279566313357	1.8314513881021509e-07	1.6372899502780243e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4210.703918575931	0.1231708773102582	17730027.489910703	0.0151710650173786	3288.969548275596	5.443243408202761	10817320.68948418	29.62889880094281	4111.73875367726	9.138614465159662	16906395.57849143	83.51427434282542	3997.00800391154	3198.0733796316754	0.456143	11.939988	0.0571787129142229	0.0310340167678428	-0.030137291	0.001138318	0.0240454531	0.0292539715	0.0143873463	-0.0457869495	0.0166665749	-0.0198283575	0.060076949	0.0181059752	-0.0203348638	0.0795541097	-0.002198097	-0.0669685143	-0.0332164499	0.0105283852	-0.0304456313	-0.0735383125	0.0524240979	-0.0805843635	0.0474211558	-0.0368773864	0.0036426794	-0.0473812666	-0.0070354912	0.0773663798	-0.0378473703	0.0791928655	-0.0402908907	-0.0216506011	0.0297761934	-0.1213592119	-0.1515023788	-0.1021622554	-0.0112654853	0.028528515	-0.0095604958	-0.0263923698	-0.092193012	0.0725589432	0.055858395	-0.0926839140060593	-0.004054757007296	1.644105438821604e-05	0.0085903079154825	-0.2865421094494564	-0.0044275620373497	1.9603305594580496e-05	0.0821063804877442	-0.6575567073550275	0.0154826766608522	0.4323808233875852	0.0002397132765844	-0.0124611516912038	-0.0004779060202888	0.0001552803014711	2.2839416422837373e-07	0.0021327235045083	5.671191456180008e-05	4.548509546682165e-06	3.2162412532649117e-09	0.000298298189682	-0.0001296564093238	8.898180996755846e-08	1.681078447874078e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4207.009660589015	-3.694257986916455	17698930.284289297	13.647542073896016	3280.96114791067	-8.00840036492582	10764706.054099305	64.134476404944	4111.79493047836	0.0561768010993546	16906857.55030754	0.0031558329817564	3998.5231600937686	3216.547355180053	0.51185	13.398177	0.1322867489347809	0.061843954229394	-0.0342142016	0.0046843144	0.028881853	0.0035327952	0.0178605012	-0.0666511704	0.0184729765	0.0026099437	0.0616124035	0.0208466195	0.006718671	0.084325329	0.0029635689	-0.0675278164	-0.0355142096	0.0107630963	-0.0360725777	-0.0751120548	0.0450338998	-0.0455782687	0.0706574672	-0.0018469105	0.0126517573	-0.0188281788	0.0028323311	0.1244792545	-0.0368015454	0.077144228	0.010646399	-0.0383069621	0.0627963689	-0.1395694686	-0.1104616181	-0.0784230948	-0.0177253224	0.0385499802	-0.0331480314	-0.0281693982	-0.0903533669	0.0764611723	0.0494866478	-0.084328213228872	0.0083557007771872	6.981773547788835e-05	0.0071112475463741	-0.2802748624039708	0.0062672470454855	3.927838552914787e-05	0.0785539984955647	-0.6900696241508655	-0.032512916795838	0.4761960861757167	0.001057089758573	-0.0118585081253615	0.0006026435658423	0.0001406242149592	3.631792674511226e-07	0.0015879974037904	-0.0005447261007179	2.521735754445051e-06	2.967265248033278e-07	0.0008539462094472	0.0005556480197652	7.292241286292412e-07	3.0874472186898817e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4200.179283201702	-6.830377387313092	17641506.01103676	46.65405525311802	3261.2956510844983	-19.665496826171875	10636049.323782662	386.7317654201761	4108.63480398841	-3.1601264899500165	16880879.95254488	9.986399432483813	3994.4055529099182	3173.460045539776	0.653905	17.1166	0.2002036799482914	0.1797593958276666	-0.0138534626	-0.0018533961	-0.0047892723	0.0442773727	0.0027124404	-0.0622945976	0.0110636473	-0.0480376442	0.0525586869	0.0129323153	-0.0460802482	0.0769036115	0.0134030978	-0.0825868057	-0.0752584188	0.022499657	-0.049769086	-0.0416730831	0.0327695915	-0.0778522124	0.0738952319	-0.0229611075	-0.0442602466	-0.0370557125	-0.0100322265	0.0891879431	-0.0558116147	0.0672996111	-0.0052475105	-0.0419555565	0.0053828027	-0.0713076301	-0.0986050968	-0.074247835	-0.0431470695	0.0620604103	-0.0189092456	-0.029937846	-0.08840364	0.0801538266	0.0428738067	-0.0842382471043805	8.996612449149732e-05	8.093903556019595e-09	0.0070960822752186	-0.2884952415055295	-0.0082203791015587	6.757463257334311e-05	0.0832295043713338	-0.8696803569854268	-0.1796107328345613	0.7563439233262994	0.0322600153493681	-0.0117848316119319	7.367651342959913e-05	0.0001388822561215	5.4282286311419024e-09	0.0015498119128876	-3.8185490902800006e-05	2.401916965328322e-06	1.458131715487822e-09	0.000720156176026	-0.0001337900334212	5.186249178683911e-07	1.7899773042845814e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4185.688515656588	-14.490767545114068	17519988.350099448	209.9823440465312	3252.500125603927	-8.795525480571541	10578757.06705356	77.36126847938324	4093.585409340284	-15.0493946481256	16757441.50356366	226.4842792750314	3974.212525612451	3163.9960516790097	0.971755	25.436634	0.5187296840034874	0.3530928642994024	-0.0158775739	0.0350352156	-0.0105634812	-0.0448757383	0.0144701563	-0.0653040085	-0.0159592574	0.0603326457	-0.0330249363	-0.0194908608	0.0542482694	0.0334306471	0.078756656	-0.0394109595	0.0048619705	-0.0526498293	-0.0779960392	-0.0387541553	0.0123639186	-0.0118480435	-0.0010025504	0.010444967	0.0396440815	-0.0351518262	-0.008590883	0.1265262733	-3.04983e-05	0.0695679875	-0.0113813574	0.0138447354	-0.010642718	-0.1332093769	-0.0254482141	0.0063442164	0.0717061473	-0.0186915668	0.0495899463	-0.0316971744	-0.086346207	0.0836267848	0.0360520886	-0.0778344256375334	0.0064038214668471	4.100892937925183e-05	0.0060581978143247	-0.2756869727080726	0.0128082687974569	0.0001640517495879	0.0760033069209415	-0.5480294584732235	0.3216508985122033	0.3003362873544546	0.1034593005137077	-0.0087150021549535	0.0030698294569784	7.595126256084414e-05	9.423852894932305e-06	0.001072339521305	-0.0004774723915825	1.1499120489526369e-06	2.279798847236077e-07	0.0007301882320046	1.00320559786e-05	5.331748541580035e-07	1.0064214715776398e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4180.239667190924	-5.448848465664014	17474403.675156485	29.68994960176908	3205.178335731908	-47.3217898720186	10273168.163845165	2239.351796691482	4088.592807905048	-4.992601435235883	16716591.148852888	24.9260690911194	3969.021531608029	3105.7973138455354	0.928852	24.313593	0.2766137600300911	0.1603038162224889	0.0013455042	0.0182467965	-0.018460143	0.0110993363	-0.0674263977	-0.0197201329	-0.0260501282	0.0159606222	-0.0186667466	-0.0285665761	0.0083651497	0.0294934696	0.0515190734	-0.0116542444	0.0420161061	-0.0611706904	-0.0789095541	-0.0577049855	-0.0472742062	0.0030288451	0.0298653608	0.1111151067	-0.0075698596	0.0123019179	0.0127981897	0.0415242028	-0.07241559	0.0736192916	-0.0968673365	0.0963860571	-0.0254792337	-0.1184840455	-0.1744031176	-0.0170796308	0.0945362457	-0.0519308618	0.0254911024	-0.0334468475	-0.0841835744	0.0868705278	0.0290547284	-0.0982612388999086	-0.0204268132623752	0.0004172547000559	0.0096552710701449	-0.2390150816560492	0.0366718910520233	0.0013448275933314	0.0571282092590478	-0.3996928685481009	0.1483365899251226	0.1597543891682094	0.0220037439106139	-0.0079617466620811	0.0007532554928723	6.338940991115954e-05	5.673938375424403e-07	0.0005908534672205	-0.0004814860540845	3.491078197264865e-07	2.318288202778621e-07	0.0005413604631501	-0.0001888277688544	2.930711510620908e-07	3.565592629056846e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4220.313165176098	40.07349798517407	17811043.21215869	1605.8852407677505	3321.8129351164166	116.63459938450842	11034441.175906742	13603.629773584771	4110.116761498417	21.523953593368788	16893059.793150235	463.2805782894931	3994.3073799892622	3171.622006377484	1.146162	30.001886	0.4422581688833268	0.2505303596841781	-0.0097336635	0.020167516	0.0651823836	0.0533598054	-0.0070970619	0.1121474419	0.0157547137	-0.0118522536	-0.1065907949	0.0133366657	-0.0113263967	-0.0231376688	0.1139803713	0.0321860894	0.0714434115	-0.0945698372	-0.0990214783	0.0174242061	-0.0589296394	-0.0247178996	-0.0255255536	-0.1045618023	0.1382522902	-0.0884656919	0.0392652894	-0.0523795456	0.0397618658	-0.0322444144	-0.0715257329	0.1111559069	-0.0887617953	-0.0936600129	-0.0354496702	0.0946338994	0.1313524305	-0.0825549497	0.0193805616	-0.0351863325	-0.0819183771	0.0898761648	0.0219158165	-0.0542199398442022	0.0440412990557064	0.0019396360225141	0.0029398018767089	-0.2130718441593586	0.0259432374966906	0.0006730515718096	0.0453996107734699	-0.1667933499233811	0.2328995186247197	0.0278200215786634	0.0542421857756261	-0.0068500781185889	0.0011116685434922	4.692357023077045e-05	1.2358069505900706e-06	-0.0004316213439854	-0.0010224748112059	1.8629698458376297e-07	1.0454547395505407e-06	-0.000111978456276	-0.0006533389194261	1.2539174669956046e-08	4.268517436368641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4232.713526461227	12.400361285129293	17915863.797087837	153.7689600017334	3334.653774060701	12.840838944284314	11119915.792857276	164.88714479304872	4114.406178034789	4.2894165363723005	16928338.197850842	18.399094222504143	4003.0452843254775	3296.3487456769067	1.158447	30.323475	0.3738908894914179	0.2310330700059664	-0.0724378612	-0.0556030058	0.0845019353	0.0204394581	0.00184142	0.0751018605	0.0244114555	-0.0305157164	0.0439161737	0.0275693063	-0.0307737693	0.0286074756	-0.0396134101	-0.0100984556	0.074173169	0.0230542034	-0.0618521472	-0.108414117	0.0228392613	0.0817176359	0.0843805142	0.0808187499	0.0325838302	0.0348051757	0.0661821503	0.0330547267	-0.0090315593	-0.0531664794	-0.0332505885	0.0882637585	0.002844184	-0.1189975744	0.0100124154	0.0813789749	0.0067384535	-0.0776924691	0.012214575	-0.0369150993	-0.0795533748	0.0926354574	0.0146701329	-0.061779690536099	-0.0075597506918967	5.7149830523634055e-05	0.0038167301627361	-0.1762115746811616	0.0368602694781969	0.0013586794660053	0.0310505190516145	-0.3743166082592353	-0.2075232583358542	0.1401129232186978	0.0430659027503296	-0.0089261661207686	-0.0020760880021796	7.967644161555714e-05	4.310141392794496e-06	-0.0002830487172573	0.0001485726267281	8.011657634100297e-08	2.2073825412887332e-08	-0.0003262700470776	-0.0002142915908016	1.0645214362001932e-07	4.5920885888280386e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
