global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
4258.79270053839	-1.407016692694924	18137315.266159076	1.9796959735221624	3064.649039922976	2.7813053505092284	7.735659452771262	9392073.73790082	4201.123067637693	2.917361978212284	8.511000911918693	17649435.02943754	4026.098173521452	3031.434578847281	1.14661	13.574729	0.0542394083552632	0.0274671966607484	0.0361602432	0.1077400732	0.0571141326	-0.0786435579	0.0202184276	-0.1218011468	-0.0614916037	0.0348440549	0.106842347	0.0654496237	0.0927642177	-0.0769440539	-0.022999541	0.0313769011	-0.0672829723	0.0401682698	0.0909958242	0.1063906635	0.0248165495	-0.1382624687	-0.0095836755	0.0273022499	0.0359861421	-0.0501628643	-0.1077614951	0.0745788647	-0.1147729901	-0.0715074024	0.0188332572	-0.0015185491	0.1161916257	-0.0394264922	0.0325162791	-0.0165988803	0.0748828998	0.0236428455	-0.087629195	0.0342745841	0.0539245385	0.0859344098	0.0032515268	0.0782450455	-0.0410232108	0.1072453255	0.0169759222	-0.0819548389	-0.0267445075	0.0257802235	-0.0490047142	0.1207127528	-0.0686002513	-0.1215786267	-0.0401626717	-0.0851491394	0.012078913	-0.0473076393	0.0711971387	0.1190340092	-0.0676301856	-0.0329416904	-0.0389849209	-0.0655308638	0.0268364444	0.0095763274	0.0649234248	-0.0684163473	0.0557051962	0.0293960423	-0.0465744328	0.1028904819	-0.0303827202	9.65162e-05	0.0730246026	0.0367562713	-0.0503595733	-0.1445764478	-0.0396220635	-0.0568526767	-0.0034781782	-0.069923083	-0.0395447807	-0.10343628	-0.0136854809	0.1286997872	-0.0339352369	-0.06080536	0.1113061375	0.0726500335	-0.0553137098	-0.0690135222	0.0636859109	-0.0152079033	0.0473234996	0.0440675356	-0.0310475649	0.1006722332	-0.01558048	-0.1008033722	0.0453798541	0.0873882332	0.129167960892417	0.0058295854716874	0.0166843621211049	3.398406677170989e-05	0.1093762656752659	0.0074750103264876	0.0119631674930663	5.587577938109633e-05	-0.28040697381158	-0.003591767687368	1.2900795120021407e-05	0.0786280709621681	0.0071637797749728	-0.0003041901068959	5.131974066430934e-05	9.253162113333925e-08	-0.0025787992538082	0.0003870087231285	1.4977575177755205e-07	6.6502055914417285e-06	0.0013237569836715	5.566206737000015e-05	3.098265743902435e-09	1.752332551819068e-06	0.0
4262.3171922385	3.5244917001100475	18167347.84725189	12.422041744144613	3074.19482496673	9.545785043753767	91.12201210155312	9450673.821852222	4199.613710822947	-1.5093568147458427	2.278157994219716	17636755.32013208	4024.250611130225	3019.1034750878057	1.072517	12.697544	0.0428806206868908	0.0263366544570818	0.1181146434	0.033930654	0.0065967383	-0.0751272408	-0.1004968558	-0.1035249314	0.0034015192	0.0054900055	-0.0267138354	0.0607005783	0.0056709287	-0.0773346946	0.0502583218	-0.0186787322	0.0041836172	0.0333559176	0.0925919909	0.0160082634	-0.0413408135	-0.0902182682	-0.0930748571	0.0640926123	0.0028535949	-0.0841119904	-0.0530971521	0.0218887233	0.0100251135	-0.0579288533	0.0217162634	0.1570929269	-0.0514888833	-0.0815798865	-0.0086187186	0.0454987494	0.0335741732	0.1317030193	-0.0550555986	0.0077625547	0.1400473407	0.0054757215	-0.0932757241	0.0288147385	0.0281570314	0.0834986199	-0.0791031698	-0.0053893843	0.0573230961	-0.0483338731	0.0281030627	-0.0091260463	-0.1096017409	-0.0288336015	0.0552918341	-0.0751877896	-0.0343669705	0.0796716549	0.0309750331	0.1291922195	-0.0497045034	-0.0153154547	0.1024291222	-0.0315421146	-0.0632348943	0.1202828266	-0.005857764	0.0304492661	0.0046677619	-0.0312499448	-3.29813e-05	0.0688927745	-0.1061210486	0.0693802518	0.0662691261	0.0409764373	-0.0409683621	-0.1182480686	-0.0022462078	0.0172617053	-0.006904838	0.002025728	0.1391052733	-0.0377913373	-0.0226251574	0.0589602461	-0.067108272	0.0128068227	0.1076206422	0.0840900425	-0.0030272114	0.0192413106	-0.0200451114	-0.0277795696	-0.0115213197	0.1536918635	-0.0390244615	0.0394476661	-0.0173975452	-0.099666409	0.0502969496	0.0830636267	0.1328095039843049	0.0036415430918879	0.0176383643485571	1.3260836090076569e-05	0.1243994490850326	0.0150231834097667	0.0154752229326596	0.0002256960397634	-0.2806544592514512	-0.0002474854398712	6.124904294826228e-08	0.0787669254977244	0.0075967609507569	0.000432981175784	5.771077694294487e-05	1.874726985833815e-07	-0.0025340185385875	4.4780715220699846e-05	2.005312455677419e-09	6.421249953905129e-06	0.001322150699769	-1.6062839025001666e-06	2.5801479754311648e-12	1.748082472899656e-06	0.0
4257.256312836374	-5.060879402126375	18124231.313185155	25.61250032286701	3078.5714045505897	4.376579583859893	19.15444885385924	9477601.89291659	4199.691076552763	0.0773657298159378	0.0059854561499526	17637405.138476904	4024.054231922573	2993.138431826724	1.10131	13.038417	0.0589151820143757	0.0277494677424826	0.1006060475	-0.0829571714	-0.0156762056	-0.0803115956	-0.1194826689	0.0596314561	-0.0503533064	-0.0035168958	0.0905453149	-0.0656880121	-0.0676661024	-0.0657031338	0.0581396621	0.0359123521	-0.0837946509	-0.0253751677	0.0114970808	0.0826490265	-0.1034262197	-0.1695683826	-0.0726791577	-0.0627269471	0.0366799384	-0.0251158925	-0.0090924204	0.0293593776	0.003383904	0.1005712498	0.141941578	-0.0391187658	-0.0610356594	0.0173195193	0.0524146533	0.148704019	-0.0095283646	-0.0121231699	0.0073418585	0.089270332	0.0826406684	0.0454083458	-0.0510268074	0.2069375567	0.0659826517	-0.0061207718	-0.1343819239	-0.0049157759	-0.0186294232	0.0791364466	-0.0422083368	0.0025851415	-0.0206293254	-0.0882228971	-0.1025574672	-0.0272792446	-0.1177989434	-0.0091780375	0.0048335843	0.1434263801	0.0400459409	-0.1113865949	-0.0178114049	0.0647131083	-0.1048783425	0.1251745436	-0.0144209836	-0.0406455429	0.0100950762	-0.0391185201	0.0225878395	-0.072691827	0.0922486443	0.0208372467	0.0718069724	0.0674941558	-0.0461688985	-0.0260248088	-0.0047953417	0.1117912415	0.0013484831	-0.0589087807	0.1124607883	-0.0712812781	0.1190695556	0.016300399	-0.1070666104	-0.0264140574	0.0816447467	0.0586972811	-0.0034395291	-0.0637510462	0.0210619004	-0.0552085543	0.2018635671	-0.0232116541	0.018612162	-0.0657509961	-0.019209311	-0.0984080176	0.0550761846	0.0783343427	0.1163623566851441	-0.0164471472991608	0.0135401980533206	0.0002705086542802	0.1313599392113928	0.0069604901263602	0.0172554336296208	4.844842279915783e-05	-0.2657520369778865	0.0149024222735646	0.0002220821896196	0.0706241451578959	0.007784422950164	0.0001876619994071	6.059724066703999e-05	3.5217026021470424e-08	-0.0027528766372757	-0.0002188580986882	4.7898867361413955e-08	7.5783297800583665e-06	0.0013277330479795	5.5823482105e-06	3.1162611543272555e-11	1.762875046696933e-06	0.0
4265.168048707924	7.911735871550263	18191658.48371896	62.5955645011752	3062.369723450904	-16.20168109968563	262.4944704559105	9378108.323108766	4195.887665600371	-3.803410952391459	14.465934872771308	17605473.302337334	4023.5325943307625	2976.856767533701	1.003875	11.884887	0.0847109796866611	0.0565134627835311	0.0416918965	-0.1029311962	0.0229664465	-0.1120490547	-0.0311120058	0.0842737818	-0.1164160543	-0.2388636636	-0.0012937813	0.1464616278	-0.1203899539	-0.1242787704	0.013843827	0.1315401505	-0.0790164432	0.0162211092	0.0223728646	0.1105908122	-0.1641185836	-0.1057021762	-0.0316403891	0.0391902205	0.0952065295	0.0458372717	-0.005965784	0.0060329984	0.2092729592	0.0337443776	0.0160936957	0.0265983512	-0.1225177595	-0.0172880164	0.00535233	-0.0226390544	-0.0397630308	-0.0488182909	-0.0275895061	-0.0512969003	0.0283164457	0.2214978321	-0.0194172291	-0.1595486099	-0.0563396311	-0.0821158744	-0.1094532912	-0.0804597197	-0.1321860932	0.0187784023	0.0125697541	0.0158304151	-0.0514577238	-0.2664776563	0.0522452417	-0.0106587598	-0.095006967	-0.0203214693	0.0586809565	0.0730761005	-0.0164795206	0.0049667844	0.0380585048	0.0503721476	0.0405981185	0.0409752783	-0.1535989249	0.0631596661	-0.0747643542	0.0350990073	0.0340582891	0.0507684203	0.1173882106	0.0641385781	0.0931659218	0.0766065441	-0.02816424	-0.0022381733	-0.0134547942	0.1152807504	0.0292929458	-0.0603060916	-0.0495041314	-0.0325639667	0.080341595	0.063248163	-0.1536862815	-0.1197363884	0.0852804713	-0.0149654165	-0.0278290323	-0.0588521902	0.069583446	-0.0755654923	0.0860583934	-0.0028497913	-0.179076859	-0.1447231655	-0.0210152255	-0.0970297311	0.0597044597	0.0732234215	0.1360241286829477	0.0196617719978035	0.0185025635839551	0.0003865852780936	0.1315505145013844	0.0001905752899916	0.0173055378655789	3.6318941155387175e-08	-0.3170375681821724	-0.0512855312042858	0.0026302057109057	0.1005128196388656	0.0077849821718498	5.592216858005955e-07	6.060594741601923e-05	3.1272889386966e-13	-0.0029651095232718	-0.000212232885996	4.5042797898233574e-08	8.791874484997122e-06	0.0012690631317698	-5.866991620970003e-05	3.442159068053222e-09	1.6105212324173723e-06	0.0
4287.449505690545	22.28145698262142	18382223.2638461	496.4633252684089	3114.329880807914	51.96015735700985	2699.8579525652244	9699050.606493035	4205.168816440616	9.281150840244663	86.13976091937423	17683444.77476457	4036.936057078593	3030.4897643463523	1.076235	12.741552	0.1153581614162921	0.0576783317278441	0.0458691343	-0.1238366	0.0645879365	-0.0974791338	-0.0243915797	0.1354823151	0.0857453028	-0.1667447763	0.0486758951	0.05210444	-0.1450426656	0.0269079388	0.1102968649	0.1056903109	-0.0438372627	-0.0117318504	0.0539630705	0.1654576729	-0.036706577	0.0393727679	-0.0115079528	0.082035651	0.0142503897	-0.1352526087	-0.0739188824	-0.0130004364	-0.0545887501	0.0593601471	0.0637382089	-0.0500958977	-0.1365083595	-0.0411131758	0.0650890388	0.0746553083	-0.0976481029	-0.0689839669	-0.0859667822	0.1434974909	0.0795349935	-0.0561103042	0.0331530611	-0.012224358	0.090879031	-0.1155650025	-0.0817054923	0.1023457708	-0.0821873475	-0.0207628278	-0.0729077448	0.0653130932	-0.0533865649	-0.1707932127	0.0952784058	0.0181175559	-0.0250952448	0.0587020256	-0.0344075423	0.0322997104	-0.0430935788	-0.1026683708	-0.1039139222	0.0410507807	-0.0875718724	0.0469554488	0.1086083495	0.0436236107	0.018933429	-0.0329434574	0.1208678167	0.0162815163	0.1078335362	-0.1273555984	0.0774787518	0.0804685902	-0.0225485338	0.0277215428	0.0209554484	0.1066681583	0.0844817644	0.0869905441	-0.0446144037	0.014941195	-0.1022254656	0.047821245	-0.1462194889	-0.0490312804	0.1194989793	-0.0199748431	-0.0109667543	0.0119188169	0.0728563691	-0.1307059944	0.0950485613	0.0341168729	-0.0721681277	-0.0590394078	-0.0228147385	-0.0955332289	0.0641690889	0.0677557633	0.1401739922071669	0.0041498635242191	0.0196487480912948	1.7221367269644994e-05	0.1490962054405002	0.0175456909391157	0.0222296784767558	0.0003078512705309	-0.3627983327833846	-0.0457607646012122	0.0020940475768875	0.1316226302704034	0.0082700182170352	0.0004850360451853	6.839320131009406e-05	2.3525996512909257e-07	-0.0030787950595907	-0.0001136855363188	1.2924401168115924e-08	9.478979018960102e-06	0.0009097478662392	-0.0003593152655305	1.2910746004332554e-07	8.276411801267773e-07	0.0
4284.829633169132	-2.6198725214135266	18359764.98528432	6.863732028457669	3123.1288461124195	8.7989653045056	77.42179042989333	9753933.789419493	4208.292399207868	3.123582767251719	9.756769303871906	17709724.91723071	4041.684951437818	3072.630980081196	1.323325	15.666854	0.0691198608451215	0.0484247334901904	-0.109329724	-0.0507858158	0.0810631097	-0.0378089285	0.0898876769	0.1403246403	0.1829401038	0.0721042707	-0.0344214185	0.0418693364	-0.0614602362	0.1549025448	-0.0028656666	0.082590201	0.0339327871	0.0398981993	0.121799934	-0.029811182	-0.0759765171	0.0969285534	-0.0487931173	-0.0441068308	0.1033759599	0.055984283	0.1273146263	0.1571473312	0.0170771389	0.0265249758	0.0905772588	-0.1590816264	0.1025992236	0.0143179892	0.0226712936	0.0016911137	-0.0518742551	-0.0518572995	-0.0865785455	-0.1940180077	0.1137056043	0.1338726819	0.0767726024	-0.0690592056	-0.1010064922	-0.1182451048	0.0778191142	0.1312095256	-0.0264299657	-0.1016945634	0.0116654932	-0.0133856686	-0.1185796387	0.0791430236	-0.0003280757	0.1034597949	-0.0381701042	-0.106235936	0.0230867747	0.0442011603	0.1416716726	0.0326120787	-0.1060716309	0.1032300196	0.0868998686	0.1066169377	0.0108374137	-0.0028462717	0.0785218941	0.0156557666	-0.1891210987	0.0182200944	-0.0089374455	0.0816300253	0.0447480554	0.0827021536	-0.0053209918	0.1143683313	-0.0136387656	-0.0483022201	0.1113542811	0.0970106692	0.0434907741	-0.0176732725	-0.0602958751	-0.0679767361	-0.1428818683	-0.0163769267	0.1089197692	0.0094896936	0.0042313162	-0.0146200026	0.1127150592	-0.1521499646	-0.0846953333	0.1938141806	-0.0531261297	0.0087803225	-0.024607302	-0.0939203342	0.0684578352	0.0619580057	0.1402796413259324	0.0001056491187655	0.0196783777705322	1.1161736295928972e-08	0.1614121557024219	0.0123159502619216	0.0260538840085028	0.0001516826308541	-0.3686331737973489	-0.0058348410139643	3.404536965824005e-05	0.1358904168239064	0.0092000731899706	0.0009300549729354	8.464134670081581e-05	8.650022526818681e-07	-0.003020749952352	5.804510723870018e-05	3.369234474352204e-09	9.124930274634607e-06	0.0009389161950745	2.9168328835300016e-05	8.507914070441944e-10	8.815636213731765e-07	0.0
4265.504447705922	-19.32518546320989	18194528.193399	373.4627931874589	3111.546573713714	-11.5822723987053	134.1490339178106	9681722.080389554	4211.7472586086415	3.4548594007737847	11.936053479114994	17738814.970397405	4040.06398329206	3069.481685988511	1.478008	17.498152	0.114780528863271	0.053036403505903	0.0318850354	0.0716846051	0.0512659525	-0.0456031462	0.0500917797	-0.0353649502	0.1145095381	0.0775144822	0.049396272	-0.1693896157	0.1012894641	0.0713079317	0.052586246	0.0044092099	-0.0537992125	-0.0431294589	0.1321725046	-0.0305044114	-0.0810178778	-0.1196235188	0.0782080009	-0.0321255234	-0.0138923918	0.1240512852	-0.0522729165	0.0837331664	-0.0147118368	0.1124749822	-0.0215084068	-0.0672204553	-0.1023408826	0.0123807294	-0.0209429243	-0.1675495449	0.0774405545	0.159368771	0.0211214899	0.0181154722	-0.0261960856	0.0188816053	0.1431867742	0.0282981832	0.1248820962	0.0649927242	0.0763007912	0.1028755776	0.0058405743	0.0395582654	-0.0028088133	-0.0541021184	-0.1546056351	-0.0690903579	-0.2139146327	-0.0002420497	-0.0348251851	-0.0396297326	-0.029970745	0.0132779501	-0.037515766	0.0255253714	-0.021113639	0.0424618472	0.1102980018	-0.1284955398	-0.0702197642	-0.1192029848	-0.1347344464	-0.0961205764	0.0429867458	0.0710442229	0.0604215401	-0.0073096098	0.023192579	0.0581113639	-0.0105032638	-0.0843205065	0.0250795754	-0.0549429899	0.0456056432	0.0542244529	2.4671e-05	-0.0355181917	0.1429218363	-0.0779810454	-0.0803114482	0.0886827059	0.163700626	0.0680364026	-0.0180555536	-0.1190901424	0.0481699649	-0.0618050512	0.0684653926	0.1350553634	0.0500432934	0.001911121	-0.0263923698	-0.092193012	0.0725589432	0.055858395	0.1282485046344419	-0.0120311366914905	0.0164476789409704	0.0001447482500893	0.1531856024717086	-0.0082265532307133	0.0234658288046203	6.767617805775956e-05	-0.3505931264303967	0.0180400473669521	0.0003254433090018	0.1229155403002401	0.0096821329225965	0.0004820597326259	9.374369793082704e-05	2.3238158581935506e-07	-0.0023029175039619	0.0007178324483901	5.152834239617257e-07	5.303429030054107e-06	0.0012686798455408	0.0003297636504662	1.0874406516886002e-07	1.6095485504814278e-06	0.0
4250.701432765294	-14.80301494062769	18068462.67051293	219.1292513324466	3071.846779019225	-39.69979469448936	1576.073698784605	9436242.633770786	4195.826089540185	-15.921169068456038	253.4836245063613	17604956.573666085	4020.783917937125	2999.451211814639	1.447201	17.133421	0.0549781875531124	0.0351759570820808	-0.0129405218	-0.0353199094	-0.0022508729	0.0843148574	-0.0145745758	-0.0169585754	-0.0426604674	0.1993882855	-0.1081100847	-0.0299015656	-0.052723256	-0.0183320767	0.0176192893	-0.1116798738	-0.0448683291	0.1368918854	0.0139768642	-0.0454831154	-0.1146208558	0.0315654972	0.0223784961	-0.0776969232	-0.0663105401	0.1555542144	-0.0348050094	-0.0993734207	-0.0076021415	-0.0117022045	-0.0732365265	-0.0334970232	0.0679666531	-0.0917902149	0.0153196071	-0.0639904616	0.106317084	-0.1489602798	-0.0699580194	0.0455718689	0.0028768998	-0.1149954946	0.0560862967	-0.0070145865	-0.0081693884	-0.0278173766	-0.0389135054	-0.032769245	0.0864650411	0.0095157379	0.1448570428	0.0399531801	-0.0554687996	0.0159462281	-0.089461134	0.1660968897	-0.127901765	-0.0610461448	-0.0305676782	-0.1259559347	-0.0621006197	0.0854192049	0.0519254961	-0.0833162699	0.0654612979	0.0064816737	-0.0054602853	0.024777293	0.0649752488	0.0021321273	0.0456254794	-0.0038411718	-0.04753905	-0.130116141	-0.0497910102	0.0539410092	0.0149043187	-0.0031960943	0.0655644314	0.0021216395	0.0603555143	-0.0517540087	0.018328862	0.0279612224	-0.0313593507	0.1001130469	0.0313154111	-0.0543573889	0.1129755953	0.0409331491	0.018068627	-0.1056016566	-0.0332176084	-0.0064946661	-0.0891434311	0.076833259	0.1961162483	-0.0251987882	-0.0281693982	-0.0903533669	0.0764611723	0.0494866478	0.1393578411234131	0.0111093364889711	0.0194206078825784	0.0001234173572251	0.154281807462894	0.0010962049911854	0.0238028761140174	1.2016653826997852e-06	-0.3408668503555958	0.0097262760748009	9.460044628324482e-05	0.1161902096713441	0.0103051353792602	0.0006230024566636	0.0001061958151848	3.881320610090043e-07	-0.00226602440042	3.689310354189996e-05	1.3611010889533515e-09	5.13486658329882e-06	0.0012697116852983	1.0318397575001612e-06	1.0646932851579914e-12	1.6121677637830494e-06	0.0
4244.939422518416	-5.762010246878162	18019510.700850982	33.20076208512894	3055.073841169769	-16.772937849455957	281.33144410171224	9333476.174999809	4197.33638783564	1.5102982954549589	2.2810009412541543	17617632.75264914	4019.982074891035	3009.994591616377	1.265538	14.982719	0.056984309558996	0.034245086047292	0.0310107723	0.1133509582	-0.0163465888	0.0556740815	-0.0009218759	-0.1227104201	-0.0983841064	0.1230310899	0.0887040163	0.0177251582	0.0706238128	-0.0622733171	-0.061219907	-0.1220520904	0.0221552571	0.0996151695	0.0581072268	0.087506504	0.036394348	0.0836435524	0.0894976895	0.0289231142	-0.0942448584	0.0161527696	-0.1167498815	0.0037260735	-0.0248026929	0.0054893394	0.0378173485	-0.0712650339	-0.0838359377	0.103222058	-0.0271796267	-0.0742503435	-0.0966790815	0.0643785001	0.1768864264	0.036302253	-0.0473356008	0.0481560579	-0.0368541923	0.0426422343	-0.1175362301	0.1074137437	-0.0005576582	-0.0989711632	0.1059675507	-0.0313529294	0.0178977849	0.0998756389	-0.0357639974	0.0586654471	-0.0376294319	0.0693514204	0.0111903658	-0.0312322203	-0.0886618519	-0.0025346752	-0.1169984019	-0.1094871039	-0.0039924442	0.0087160327	0.0526614105	-0.1322696179	-0.0294955188	-0.1373385762	-0.0220846873	-0.0238361694	0.0207446416	0.0421102386	0.1084006416	0.1907148678	-0.060136991	0.0277311284	0.0007425497	-0.1218641635	0.0576768438	-0.0842090748	0.0157403081	-0.0721054279	0.125674949	-0.0208274794	0.0791137094	0.0865440305	0.0507372848	-0.0517408674	0.091631691	0.0136717772	0.0182024294	-0.0907367384	-0.0541449476	0.0336882138	0.0560013326	0.0710114062	0.0852923393	-0.0125040101	-0.029937846	-0.08840364	0.0801538266	0.0428738067	0.139686749679214	0.0003289085558008	0.0195123880359433	1.0818083807902992e-07	0.1430527484988886	-0.0112290589640053	0.0204640888530862	0.0001260917652171	-0.3113179721249111	0.0295488782306846	0.0008731362046918	0.0969188797679669	0.010360316235229	5.518085596880121e-05	0.0001073361524939	3.044926865449584e-09	-0.0025259826949612	-0.0002599582945412	6.757831490076943e-08	6.380588575243448e-06	0.0012721218109584	2.410125660099946e-06	5.8087056974722004e-12	1.6182939019160793e-06	0.0
4249.825731678755	4.886309160338897	18061018.749638863	23.876017210411813	3049.0766487869564	-5.9971923828125	35.96631647646427	9296868.410177898	4187.298067064929	-10.038320770711834	100.76788389570464	17533465.102445688	4011.4391952679366	2966.308024945138	1.413378	16.73299	0.1050999866600617	0.0562170018826962	0.0307401243	-0.1041227112	-0.0406412909	0.0721801103	-0.0870690356	0.0114706513	-0.1635813237	0.044416881	-0.1242262366	0.0926622305	-0.09906498	-0.185730795	-0.0741456281	-0.0627523332	-0.0256570622	0.10340726	-0.0192603873	-0.0792827625	-0.1083734131	-0.0856491338	0.1143571069	-0.0735626436	-0.065853594	0.0793986667	0.0519675843	-0.0493720004	-0.0369263787	-0.0466072311	0.1080448495	-0.0116241298	0.0196168784	-0.0392032711	-0.1674976555	0.0476090749	-0.1061257989	0.0215297453	-0.0043901775	0.1377675584	-0.0833098016	0.0154213385	0.0050840584	0.0025746202	0.0053308497	-0.0153603133	-0.134417886	-0.1881863392	0.0117741806	-0.0043700997	0.162182583	-0.02086053	-0.0212738145	-0.031237433	-0.0958044566	0.001537956	0.019417664	-0.0937935103	-0.0622631129	-0.0695185478	0.0426037276	-0.0078149347	-0.044641322	-0.1663339797	-0.0221775358	0.0649842053	0.0416095182	-0.0633399013	-0.0858608138	0.0728120147	0.0563430692	-0.1771101486	-0.0422082965	-0.0114565285	-0.0477486115	0.0468127152	0.0161278741	-0.0231239662	0.0909920915	0.1035308588	0.0692215497	-0.1420017033	-0.0523256503	0.0265840023	0.0923767875	0.0788542609	-0.0191880919	-0.083165765	0.0162906729	-0.0077161444	-0.0052057251	-0.0543748351	-0.0836019127	0.1453229354	-0.0414511747	0.0154139245	-0.008067545	-0.0859453646	-0.0316971744	-0.086346207	0.0836267848	0.0360520886	0.1389463222208604	-0.0007404274583535	0.0193060804587031	5.482328210839618e-07	0.145307336919032	0.0022545884201433	0.021114222162501	5.083168944244686e-06	-0.3539415667791559	-0.0426235946542448	0.0018167708212493	0.1252746326940836	0.0108879663569269	0.0005276501216978	0.0001185478113895	2.78414650927808e-07	-0.0029589254802471	-0.0004329427852859	1.8743945533111299e-07	8.755239997655533e-06	0.001501156426521	0.0002290346155625	5.2456855125907955e-08	2.2534706168852983e-06	0.0
4266.280225292752	16.45449361399733	18201146.960723978	270.7503600930789	3064.634094537473	15.557445750516765	242.03411828027208	9391982.13340152	4198.067900089924	10.769833024995023	115.98930338627343	17623774.09376542	4025.3690577872953	2992.623608094228	1.28661	15.232193	0.0482876373447043	0.0276255340069087	-0.1255941328	-0.0188592014	0.0272993521	0.0342892048	0.1113143998	0.0534508592	-0.1159939803	-0.0915974604	-0.0100254433	0.000338866	-0.077116156	-0.0087046627	-0.1865525132	0.0491220644	0.061154858	-0.040170042	0.0344528128	-0.0157111586	-0.015806955	0.0253444596	0.0302176056	0.0774300721	-0.0692082344	-0.1567015464	-0.0230975118	0.0095425181	0.001298971	-0.0122818748	0.1354025621	-0.0416532596	0.09186017	-0.0130857017	0.0829796456	-0.0322623734	-0.0063733544	-0.1145056605	0.0228264486	0.0395437679	-0.0243787953	0.0226251535	-0.0563073694	0.0234018324	0.0314522759	-0.116163775	0.0568536931	-0.1523040653	-0.0070346386	-0.0553714496	0.0039212601	-0.0707867513	-0.0076898851	-0.0118869852	0.154732728	-0.0548017624	0.0363045925	-0.0220850399	-0.0206925758	-0.0233533605	-0.066155383	-0.1415060096	-0.0472141314	0.0310206844	0.0649383375	0.0700116544	0.0514308659	-0.0578059315	0.1369266764	0.0770131782	-0.013437556	0.0416283036	0.0986161322	0.0099159807	-0.0602740862	0.06381451	0.0256590625	0.0624980321	0.0524614038	-0.0523607475	0.1081331131	-0.0595415621	-0.0140860946	0.0158299521	-0.0394455861	0.0974906595	0.0555403801	-0.0628896336	0.0923041285	-0.0467850728	0.0239027102	0.0743848193	-0.1276013297	0.0257018962	-0.0253937516	0.033146113	-0.0487657636	-0.0387293715	-0.0334468475	-0.0841835744	0.0868705278	0.0290547284	0.1434739875434445	0.0045276653225841	0.0205847851016164	2.0499753273330693e-05	0.1557227295630809	0.0104153926440488	0.0242495685025764	0.0001084804039297	-0.3539743086728322	-3.2741893676302425e-05	1.0720316015102928e-09	0.1252978112004094	0.010877851673292	-1.0114683634900729e-05	0.0001183276570261	1.023068250341286e-10	-0.0025301550177883	0.0004287704624588	1.8384410947713338e-07	6.401684414039313e-06	0.0012738048229268	-0.0002273516035942	5.1688751656854255e-08	1.6225787269115765e-06	0.0
