global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
4448.963379770687	88.18014809373017	19793275.154540617	7775.738517832184	3025.071076253256	85.29903238932366	7275.924926554886	9151055.016384032	4086.75674986228	51.29157146225589	2630.8253030677024	16701580.732544905	4002.2437004647904	3247.6278095734424	3.040252	47.136703	1.1167824775328985	0.7992703982954373	-0.0788999927	-0.0386056334	0.1293834159	0.0745595358	-0.0106713906	0.0937588254	0.0084447129	-0.0597784935	-0.0951687975	-0.0427268193	-0.0362783965	-0.0844673592	-0.0280644636	-0.1159119108	-0.0300362893	-0.0043562649	0.0493015664	0.1572129287	-0.1535962241	0.0662643005	0.1177816007	-0.0400542052	-0.1194671575	0.0419177688	-0.036806159	0.0080906856	0.1352661321	-0.077821306	-0.0256926057	-0.0274320946	0.1007595233	0.0500868411	-0.09933992	-0.0686696376	-0.1144873111	-0.0332405923	0.0432958114	0.021111387	0.089659052	-0.0655753242	-0.0272787901	0.0183661656	0.0288032776	-0.1609378026	-0.1231796954	0.037510949	-0.1199060706	0.0850008029	0.0759034169	0.1589173884	0.020244657	-0.0883393999	0.1507210309	0.0163011027	0.033519824	-0.0009198576	-0.105393201	0.0027592926	0.1053450429	-0.0098656536376182	-0.1132242707452347	9.733112169744922e-05	0.0128197354857902	0.0942925672250964	0.1331709046077235	0.0177344898340393	0.0088910882338993	0.4562522499818726	0.7798244297272702	0.6081261411994622	0.2081661156135211	-0.0057337854780962	0.0010596094955762	1.1227722831152496e-06	3.287629590882686e-05	-0.0022291630044062	0.0006457744230022	4.170246054038245e-07	4.969167700213276e-06	0.0002241107520667	0.000105873530475	1.1209204455240756e-08	5.0225629191901885e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
4424.066878162015	-24.896501608672224	19572367.7424502	619.8357923506187	3003.8826794433594	-21.188396809896403	448.9481593736281	9023311.151859816	4093.620494353465	6.863744491185116	47.11098844027403	16757728.751790706	4006.5593143871306	3217.176122858154	1.544741	23.949987	0.1956744343459696	0.1205702781932563	-0.0586213111	0.0282836473	0.1030857131	0.1082076051	-0.0491802161	0.1472309084	0.0118769598	0.0738460711	-0.1133350913	-0.0986251776	-0.0592995134	-0.0194595453	-0.0082646874	-0.0475156	-0.0539772246	0.0454471108	0.0416650541	0.0676562498	0.0310693042	-0.0648735952	-0.0859458281	-0.0237182359	-0.0534201839	0.0384196897	-0.047205424	0.0421206592	-0.0146946311	-0.078825915	0.1226906895	0.0054059525	0.0157153283	0.0388023878	-0.0630611543	-0.1468366901	-0.1487459303	-0.0190743117	0.0625319461	0.0528462502	0.0236621673	0.0878536386	0.0348210619	-0.0117287984	0.0770831236	0.0877038145	-0.0378026847	-0.0809694389	-0.0248893444	0.1507798952	-0.0068249985	0.0803983521	-0.0204427597	-0.0318923199	-0.1342388973	-0.0381359378	0.06858287	-0.0027592926	-0.1052647956	0.0082703149	0.1048318124	-0.000955430130503	0.0089102235071152	9.128467342729796e-07	7.939208294674831e-05	0.1053875388383716	0.0110949716132752	0.0001230983950993	0.0111065333424092	0.4600713858822018	0.0038191359003292	1.458579902518355e-05	0.2116656801075698	-0.0035906780172298	0.0021431074608663	4.592909588821227e-06	1.2892968623417327e-05	-0.0032244553473201	-0.0009952923429139	9.906068478630404e-07	1.0397112286861186e-05	0.0005227130147914	0.0002986022627247	8.916331130431079e-08	2.732288958323144e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
4452.032790907781	27.965912745766214	19820595.97131813	782.0922757038094	3020.132609049479	16.249929606119622	264.06021220384304	9121200.976244014	4105.452695928068	11.83220157460346	140.0009941020486	16854741.838503044	4026.769641044537	3218.1481123128806	1.611411	24.98365	0.394002363524758	0.2948279698105948	-0.0203609707	-0.0494076032	0.0879858696	0.037808551	0.0251540036	0.0493454514	0.0108471753	-0.0788814754	-0.038869856	-0.0238398172	0.0039724654	0.1929237513	0.0436656646	-0.0262511973	-0.0182168008	0.0501528989	-0.0714834846	0.0365595671	-0.055322239	0.0166921539	0.0376847008	0.0457458809	-0.0337053499	0.0476669885	0.089928612	0.0081177045	0.0556433284	0.0063481197	-0.0223303613	0.0314173706	-0.037647483	0.0330641692	-0.0658635405	0.004522524	0.11385278	-0.0075828206	-0.0950700958	0.0333534077	0.2189190226	0.061655327	0.0338756305	0.1090172518	0.0537202257	-0.0834307464	-0.0386918419	-0.0429204346	-0.0577585068	-0.1131968073	-0.0067674315	-0.0392419835	-0.0815347298	-0.0749461066	0.0502303301	-0.035398213	-0.0274529262	-0.0045978871	-0.1050081413	0.0137586687	0.1038078519	0.0037820828297014	0.0047375129602044	1.430415053072215e-05	2.244402904810465e-05	0.0795961699344331	-0.0257913689039385	0.000665194709939	0.0063355502682311	0.4506736314373967	-0.0093977544448051	8.831778860485434e-05	0.2031067220729704	-0.0093284244752998	-0.00573774645807	3.2921734417094825e-05	8.701950319137235e-05	-0.002387860290568	0.000836595056752	6.998912889820492e-07	5.701876767271494e-06	0.0010298860442855	0.0005071730294941	2.572244818462232e-07	1.060665264214035e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
4433.705640043126	-18.327150864655778	19657745.70255022	335.884458815853	3044.2990991210936	24.16649007161459	584.0192423814465	9267757.004909502	4094.905603653345	-10.547092274723129	111.24115545152426	16768251.902831567	4015.517280167375	3212.0434797353155	1.531642	23.746895	0.3189452408945381	0.1420860926669866	0.0185527554	-0.0301199456	0.0437676804	0.0566434946	0.0294235502	0.0536819472	0.0139493033	-0.0608736397	-0.0893232322	0.0174038778	-0.0917982614	-0.0853917595	-0.0167302762	-0.0226073832	0.032367905	-0.0458783594	-0.1727230485	0.0823344889	0.1965815064	0.080131207	-0.0087339848	-0.0108529523	-0.0164734938	-0.0337193766	0.1229871799	-0.0876498089	-0.1540421827	-0.144918741	-0.0238394676	-0.0211604303	-0.006925889	0.0043097948	-0.0497664362	-0.0293168416	0.1046842734	0.0314508621	-0.1241262521	0.0241275915	0.193587002	0.0271626733	0.0141990016	0.0285800459	-0.062313712	-0.09253324	0.0286312679	0.099666736	-0.1005487314	0.0169137616	-0.3091404344	0.2295603611	0.0621920532	0.1922742258	0.1265032337	-0.0191399583	-0.1697024498	-0.0064350811	-0.1046235507	0.019209311	0.10227815	-0.0400840870086227	-0.043866169838324	0.0016067340313148	0.0019242408562846	0.0509632885494539	-0.0286328813849791	0.0008198418964062	0.0025972567797748	0.4965403549999365	0.0458667235625397	0.0021037563303624	0.2465523241434629	-0.01008624876289	-0.0007578242875902	5.74297650861595e-07	0.0001017324141069	-0.0004809141136699	0.0019069461768981	3.63644372158628e-06	2.312783847269055e-07	-0.0003169328134001	-0.0013468188576856	1.8139210354175448e-06	1.0044640820970263e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
4459.098621037208	25.39298099408279	19883560.51213593	644.8034837658498	3070.048810628255	25.749711507161464	663.0476427020435	9425199.699639965	4108.211609408387	13.306005755041497	177.04978915319742	16877402.627677847	4028.164733739409	3258.433329287337	1.491245	23.120569	0.2586279685233991	0.1450131739721373	-0.0594471652	-0.0239674093	0.0705809785	0.0870869018	-0.0389485261	-0.0223639322	0.0400850511	0.0356356083	0.0720433735	-0.1652450032	-0.0953385845	0.0456853387	0.0572464531	-0.0223624869	-0.0504315615	0.031015918	-0.0213597916	0.0452972089	0.0212662379	-0.0641843026	-0.0424611275	0.0564294978	-0.0316793997	0.0659407548	0.0094789217	0.0335305148	-0.0368111993	-0.0153242285	0.1047947778	0.0406293751	-0.0656406323	0.037483182	-0.0768590759	-0.0505261593	-0.0202993119	-0.0248876034	0.014841161	0.0641241173	0.092804625	0.0366864472	0.0416929767	-0.1207507699	-0.0401019507	0.0100722969	-0.0205322481	0.0333792133	-0.0566095647	-0.0373984384	0.0093937656	0.1056948307	-0.0832195954	0.023081489	0.098119516	0.0391065843	0.0827810431	-0.0082703149	-0.1041114925	0.024607302	0.1002501592	-0.0052783559065545	0.0348057311020681	2.7861041076258775e-05	0.0012114389175494	0.0829105248509165	0.0319472363014626	0.0010206259073014	0.0068741551310544	0.5014810122952298	0.0049406572952933	2.4410094509534955e-05	0.2514832056926484	-0.0074559113112619	0.0026303374516281	6.918675109437409e-06	5.559061348140314e-05	-0.0009292914204797	-0.0004483773068098	2.010422092620096e-07	8.635825441771787e-07	0.0003430393046535	0.0006599721180536	4.3556319660815517e-07	1.176759645371568e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4450.006828623203	-9.091792414005797	19802560.774793133	82.66068929937332	3062.752548014323	-7.296262613931958	53.23544813146121	9380453.170368228	4109.669732248682	1.458122840294891	2.12612221738964	16889385.30816095	4032.7568678545167	3255.665704206464	1.188371	18.424757	0.2984768906053774	0.1654639649730356	0.015106849	-0.0717415374	0.0514248774	-0.0137438152	-0.0693489089	-0.0271940566	-0.0308149648	-0.0737132266	-0.003374865	-0.0737953402	-0.0519261369	0.0848308337	0.0481472238	0.0036223894	-0.0457347844	0.0845889062	-0.089908347	0.0097858019	-0.0179458547	-0.0594779545	0.0047515516	0.0534099794	0.0040505083	0.0679434875	0.0989681111	0.0128065901	0.0303076741	-0.0035283102	0.0360162102	0.0282537534	-0.0235768541	0.0014612173	-0.0886576357	-0.0172309516	0.1145567038	-0.0102598165	-0.0831666369	0.0011050498	0.0632283875	-0.0870006377	-0.004460809	-0.0276949495	-0.0443370254	-0.0339850241	0.1039918587	-0.0193271507	0.0453175627	-0.1763426009	-0.0440898297	-0.0433560515	-0.070797259	0.032482114	-0.079769158	-0.0284899826	-0.030649219	-0.0101030294	-0.1034725904	0.029937846	0.0977337597	0.0135473434670956	0.0188256993736501	0.0001835305150154	0.000354406956907	0.0468087996554231	-0.0361017251954934	0.0013033345620909	0.0021910637251815	0.5766630871233787	0.0751820748281488	0.0056523443754653	0.3325403160506654	-0.0102252990500351	-0.0027693877387731	7.669508447667336e-06	0.0001045567406626	-0.0012541874966585	-0.0003248960761788	1.0555746031638063e-07	1.572986276774515e-06	0.0006161033138632	0.0002730640092096	7.45639531256751e-08	3.795832933532167e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4445.105547424581	-4.901281198621291	19758963.327744786	24.02255738795856	3039.775869140625	-22.97667887369789	527.927772065035	9240237.334609644	4103.432858980619	-6.236873268062482	38.89858816187238	16838161.228161857	4024.546483844688	3265.2704286600488	1.49208	23.133516	0.2945978247274137	0.1789825808265791	0.0526540105	-0.0703007985	0.0919327868	-0.3014929667	-0.0667691658	-0.0033870027	-0.016777472	-0.0879164313	0.0086482144	0.0214279269	-0.064847937	-0.0103957889	0.0454127319	-0.0250002759	-0.1583198661	-0.0363453498	0.0219242663	-0.2033116232	0.0083718933	0.0533724385	-0.1666829093	0.0434279605	-0.0288006064	0.1320430805	-0.0264457051	-0.0384396889	-0.0348060376	0.1568528915	-0.0912653664	-0.0033077339	0.1173215232	0.0174183292	-0.0510100576	0.0022743982	0.0314693659	-0.1348072818	0.0039566934	-0.2985310182	0.0112092864	0.0672896266	-0.3082275106	-0.0529952799	-0.0148526578	0.0639098582	0.2655757724	0.1419516646	-0.1467053054	-0.1632831475	0.2949800444	-0.1095944526	0.0982517636	0.0249180081	0.0489943242	-0.0205746188	-0.2181865422	-0.0119326665	-0.102707623	0.0351863325	0.0947412111	0.0168952394046186	0.0033478959375229	0.0002854491145393	1.1208407208482998e-05	0.0786811936032307	0.0318723939478075	0.0010158494959642	0.006190730226829	0.4730778446876655	-0.1035852424357131	0.0107299024504654	0.2238026471343269	-0.00745187227541	0.002773426774625	7.69189607420738e-06	5.553040040902421e-05	-0.0011867878452476	6.739965141090015e-05	4.542713010310855e-09	1.4084653896274412e-06	0.0003410838917718	-0.0002750194220913	7.563568252748761e-08	1.1633822122619701e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4441.570867714672	-3.534679709909142	19727551.772931665	12.493960651643375	3045.9467504882814	6.170881347656177	38.07977660685092	9277791.60681012	4104.971008300781	1.5381493201621197	2.365903331115191	16850786.978989933	4023.027423591645	3297.29891173827	1.190951	18.46475	0.2953138209060344	0.1640906651925806	0.075858204	-0.1245826143	0.0986311388	-0.226474916	-0.1659309658	0.0165024909	-0.0153605626	-0.006529509	-0.1402374117	-0.0261230793	-0.1232724095	0.028464458	0.0288597938	-0.0068263421	-0.1640291672	-0.0474499507	-0.07492719	-0.1611725705	-0.0170696563	0.077059576	-0.2297697676	0.0204454092	-0.0048375678	0.1280144754	0.0161340391	-0.0791435	-0.1011427225	0.0809591333	0.0263956375	-0.1330359641	0.2130241833	-0.0347936572	-0.1182536065	-0.1212155272	-0.0037922566	-0.1154668607	0.0180243982	-0.2567684041	0.050882942	-0.010259441	-0.2927617297	-0.0745239447	-0.1864332531	0.0017946691	0.3575469774	0.0276342469	-0.0018673491	0.0509644623	0.1150767933	-0.0733946886	0.0068355718	0.113154946	-0.1282320968	-0.0489918143	-0.2263701464	-0.0137586687	-0.1018175221	0.0403383756	0.0912870929	-0.0249712090643043	-0.0418664484689229	0.0006235612821331	0.0017527995074009	0.0704400160961	-0.0082411775071307	6.791700670403699e-05	0.0049617958676188	0.6214166160648062	0.1483387713771407	0.0220043910936796	0.3861586107214348	-0.0064168488366807	0.0010350234387293	1.0712735187190265e-06	4.1175948992810446e-05	-0.0014999992729436	-0.000313211427696	9.810139843936664e-08	2.2499978188313285e-06	0.0009301974964033	0.0005891136046315	3.4705483916191925e-07	8.652673823149673e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4452.327732104213	10.75686438954108	19823222.234064247	115.71013149497696	3066.869434814453	20.922684326171748	437.7587194126329	9405688.130199123	4102.097505748781	-2.873502551999991	8.25701691635046	16827203.946670372	4021.7153720993815	3295.1398271241337	1.362531	21.124968	0.1868860046893954	0.088013476460866	0.0178688419	-0.0612517369	0.0753958563	0.0208649627	-0.1787753143	-0.0258345697	-0.0042059578	0.0576577294	0.0420326322	-0.1311741464	-0.1048937803	0.0311854547	0.0189705998	-0.0113566664	-0.1416946135	0.0022476177	-0.0045121898	-0.0441512885	-0.1550017978	-0.1185643433	-0.1118455919	0.0137796408	-0.004610348	0.1346599915	-0.0238725484	-0.0421967488	0.0569250684	0.1112633583	0.2070468243	0.0158195669	0.0747162013	-0.0196664385	-0.1174491758	-0.1632324033	-0.0342411493	-0.0712934794	0.0441661737	-0.0597396763	0.0531741319	-0.007726821	-0.0260000091	-0.1050856855	-0.0801670854	0.0927728576	0.0502782852	0.0370886026	0.1057512116	0.0591742568	0.0809590717	0.0033950435	0.0473748297	0.0155576716	0.0406166161	0.0571866038	0.0848285924	-0.01558048	-0.1008033722	0.0453798541	0.0873882332	-0.0190372425602873	0.005933966504017	0.0003624166042992	3.5211958470795745e-05	0.1222574965800049	0.0518174804839049	0.0026850512836998	0.0149468954700099	0.6735183534783147	0.0521017374135084	0.0027145910415061	0.45362697247214	-0.0066909373811521	-0.0002740885444714	7.512453021045102e-08	4.476864303849853e-05	-0.0022648185586287	-0.0007648192856851	5.84948539755867e-07	5.129403103508983e-06	0.0014319460720061	0.0005017485756028	2.517516331194387e-07	2.0504695531336987e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4452.8806663041705	0.5529341999572353	19828146.228345472	0.3057362294823478	3043.5707543945314	-23.29868041992177	542.8285093096458	9263322.937005697	4109.546201004941	7.448695256160136	55.48306101914251	16888369.978194147	4028.6441799664058	3265.1092643680254	1.125705	17.453171	0.4313585015638647	0.223458039563513	-0.049117541	-0.0266226989	0.0146903262	0.0477502603	-0.0548943505	0.0333139501	0.0334751186	-0.0459056664	-0.0121968479	-0.0743323568	-0.0274693706	0.0872367324	0.0590073378	-0.0125910312	0.0021328696	0.0464165649	0.0228299701	0.0244772178	-0.0596655835	-0.0561678253	-0.0030230764	0.0532044638	-0.0139511133	0.0122906872	-0.0026788205	0.0336795703	0.0573364106	-0.0106889483	0.0839113936	-0.0162145325	-0.0190978508	0.0365477534	-0.0593796846	-0.093149868	-0.0860281363	-0.0443713779	0.0379867636	0.0425899402	0.0370400681	-0.0150750594	-0.0036667956	0.0267976812	-0.0324640751	0.0334307021	0.0196228177	-0.1363740875	0.1686309269	-0.0162783682	-0.0208102721	0.0383954469	0.0261881168	-0.0036642736	-0.0510643767	-0.0829736821	0.0483218234	-0.0173975452	-0.099666409	0.0502969496	0.0830636267	0.0506903687248012	0.0697276112850885	0.0025695134814563	0.0048619397755244	0.1079522096618887	-0.0143052869181161	0.0002046412338096	0.0116536795708843	0.5025977521535197	-0.170920601324795	0.0292138519572295	0.2526045004697708	-0.0047479414235674	0.0019429959575847	3.7752332911904863e-06	2.254294776162723e-05	-0.0035227103651189	-0.0012578918064901	1.5822917968351785e-06	1.2409488316516134e-05	0.0017591583486485	0.0003272122766424	1.0706787398550256e-07	3.094638095619718e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4444.808767129391	-8.071899174779901	19756324.976350293	65.15555628781244	3030.05562093099	-13.515133463541588	182.6588325373416	9181237.065935489	4103.561709933811	-5.984491071130833	35.814133380444666	16839218.7072349	4022.3703535698346	3232.4051112251223	0.979272	15.182836	0.1154219159386113	0.081537752926946	-0.0651111353	0.0163133832	0.0596688471	-0.0099917169	0.0523120197	0.0782084492	0.0399336059	-0.0429728676	-0.0010955426	-0.0092712063	-0.0132331796	0.0598485546	0.0374197167	-0.0373590002	0.0040393111	0.0533554175	0.0297366895	0.057731248	0.0338968565	-0.0159232507	0.0478130202	0.0362685804	-0.0425030452	0.0068322701	0.0044541807	0.054578866	0.0284768766	-0.0520393565	-0.0340218847	0.0685491244	0.0156824171	0.0669834399	0.0047874359	-0.0082516668	-0.0473622753	-0.0606127697	0.0363225255	0.025144241	0.0153001684	0.0151549887	-0.0500265961	0.0723322983	0.0755332469	0.0111356289	-0.0868082383	-0.0432073551	0.0416652746	-0.0585821178	0.095542489	-0.0237441722	0.1755000869	-0.1020588701	0.0470263787	-0.0257690548	0.0110348067	-0.019209311	-0.0984080176	0.0550761846	0.0783343427	0.0506363842400929	-5.398448470829431e-05	0.0025640434089103	2.914324589220062e-09	0.1096519231368233	0.0016997134749345	2.889025896874243e-06	0.0120235442476038	0.4286068642308862	-0.0739908879226334	0.0054746514955797	0.1837038440658333	-0.0054764009892156	-0.0007284595656482	5.306533387843643e-07	2.999096779468161e-05	-0.0035848462733241	-6.21359082051999e-05	3.860871088485029e-09	1.2851122803365688e-05	0.0017562072213752	-2.9511272733001408e-06	8.709152183215924e-12	3.0842638044104004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4433.546768730989	-11.261998398401374	19656336.950525	126.83260792559513	3001.3501375325523	-28.705483398437536	824.0047771379731	9008102.64806667	4098.833223522219	-4.728486411591803	22.35858374460832	16800433.794249542	4015.019028532438	3214.4134135498	1.0176	15.77709	0.3489974644971325	0.1913971619658118	-0.0151968254	-0.017855865	0.1366506418	0.0332468285	-0.0560841158	0.0997724668	-0.0480395921	-0.000530167	-0.0758032627	-0.0433412293	-0.0410140849	0.0386238581	-0.0010528767	-0.0154065343	-0.0280808079	0.0519023291	0.0076053126	0.0437235336	-0.0442744051	-0.0434167052	-0.0320019888	-0.0090869215	-0.0147084279	0.0301403706	0.0090902814	0.0311567258	0.0419060043	-0.0384377401	0.0792429069	-0.0238251927	0.0601421455	0.0115972823	-0.079686326	-0.097379435	-0.0240425608	-0.0628739314	0.0042092687	0.050966608	0.0218215085	-0.057614404	-0.0668070037	-0.015794686	0.070428185	-0.0321481518	-0.0129044907	0.0006665207	0.0416455961	0.0670701329	-0.0789153825	0.0019007735	0.0021702736	0.0170358448	-0.0573680979	0.0492109061	0.0487874772	-0.0210152255	-0.0970297311	0.0597044597	0.0732234215	0.0021014363938718	-0.0485349478462211	4.416034917488915e-06	0.0023556411624354	0.1101056835540958	0.0004537604172725	2.058985162833185e-07	0.0121232615509146	0.58696201048933	0.1583551462584438	0.0250763523465331	0.3445244017576764	-0.0069389263455595	-0.0014625253563438	2.138980417948851e-06	4.814869882909972e-05	-0.0027846522182615	0.0008001940550626	6.403105257575274e-07	7.754287976668693e-06	0.0011858544332778	-0.0005703527880973	3.253023028904776e-07	1.4062507369246125e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4434.931200317582	1.3844315865926546	19668614.751550347	1.916650817955455	3002.0652429199217	0.7151053873694764	0.5113757150448489	9012395.72274785	4100.300832634298	1.467609112079117	2.1538765058576543	16812466.918101516	4016.219939571758	3205.7366956995625	0.7349489999999999	11.394805	0.1050834626182258	0.0507382268899507	-0.0344149682	0.0017594606	0.1483963533	0.0099747222	-0.015541334	0.1194622665	-0.0081294523	0.0131975489	-0.0820339642	-0.0129173684	-0.0448924213	2.00842e-05	0.0137269035	-0.0206397685	0.0043409671	0.0329829687	-0.0258552325	0.0127515871	0.0556866517	0.0027729642	0.0133788297	0.0115761569	-0.030871551	-0.0093602468	0.028499948	0.0269131166	-0.044175308	-0.0485498021	-0.0111161335	0.0086201964	0.0507617331	0.0236226053	-0.0568945209	-0.0646303058	-0.0357588089	-0.0650537	0.0211148553	0.0325351074	0.0410851858	-0.0428261545	-0.0560360867	-0.0587828802	0.0531942195	-0.0412004815	-0.0173436942	0.0399892207	-0.0253239535	0.0776749967	0.0048149379	0.0084671536	0.05297134	-0.0151161917	0.021825761	0.0533662599	0.081186984	-0.0228147385	-0.0955332289	0.0641690889	0.0677557633	0.0132360916259131	0.0111346552320413	0.0001751941215295	0.0001239805471364	0.0851527766861579	-0.0249529068679379	0.0006226475611599	0.0072509953773626	0.5650981698114634	-0.0218638406778666	0.0004780275291871	0.3193359415242656	-0.0064051357720048	0.0005337905735547	2.84932376415856e-07	4.102576425781552e-05	-0.0023798386676467	0.0004048135506147	1.6387401076136108e-07	5.663632084026421e-06	0.0011898915059159	4.0370726381001e-06	1.62979554852965e-11	1.4158417958508083e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4445.828545893753	10.897345576170665	19765391.45948376	118.75214060648636	3024.029240926107	21.963998006185196	482.4172084157072	9144752.849976126	4099.522208971855	-0.7786236624424419	0.6062548077152816	16806082.34185348	4014.676315098929	3227.3214614459653	0.776448	12.038215	0.131625434663021	0.0692482528633354	-0.028189918	-0.011830375	0.1283060503	0.0223814689	-0.0286576614	0.0594187553	0.0121667412	0.0735095403	-0.0978205721	-0.0349514337	-0.0521466328	0.0060860766	-0.000287321	-0.0153931882	-0.0390713563	0.0483468651	-0.0113833729	0.0227186734	-0.013382531	-0.0157570489	-0.030977378	-0.0043572885	-0.0163187351	0.0265706969	0.010292714	0.0307460608	-0.0120147136	-0.0274411664	0.0652420452	0.00195117	0.1137235339	0.0203902275	-0.0610321455	-0.0510974048	0.0119151297	-0.0564242969	0.0225661526	0.0479440117	0.0294313688	-0.0453637181	-0.000959251	-0.0630144667	0.0081880955	-0.0546220557	-0.0153569466	-0.0605380434	0.0163354127	0.090163	-0.0225390812	-0.1395715331	-0.0314124671	-0.0006891695	-0.0434514674	-0.0028022219	0.064276756	-0.024607302	-0.0939203342	0.0684578352	0.0619580057	0.0218319490476091	0.008595857421696	0.0004766339992173	7.388876481412622e-05	0.1009207917592078	0.0157680150730499	0.0002486302993439	0.0101850062093053	0.5470058155486583	-0.018092354262805	0.0003273332827708	0.2992153622440528	-0.0072251200860185	-0.0008199843140137	6.723742752285192e-07	5.220236025738798e-05	-0.0033343173165218	-0.000954478648875	9.11029491158436e-07	1.1117671967257135e-05	0.0011809703106953	-8.921195220600161e-06	7.958772416405916e-11	1.3946908747437533e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
