global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
4427.904661275235	3.102893193883574	19606339.68934296	9.627946172649006	3241.7353688886087	4.177596947454276	10508848.201903364	17.452316255379287	4281.858037612017	-3.0901531144691035	18334308.254262637	9.5490462708631	4212.351852464825	3251.5384127687025	1.336055	17.574053	0.0232968061406655	0.0128508163448313	-0.0764076162	-0.0764545517	0.028212096	-0.0348550114	-0.0534457591	0.0448329567	0.0635375295	0.0702429059	0.1391374349	-0.1109170589	0.0486105303	-0.0180469965	-0.0319940663	-0.0497247139	0.0359888737	-0.0473795552	0.0117644279	0.0138431267	-0.0122102551	0.0173937217	-0.0013411793	0.0497508402	-0.1031999901	-0.0638288916	0.0136468296	-0.0491427451	0.1085976918	0.0474565981	-0.1918812434	-0.0734200629	-0.0969649635	0.0435684231	0.0574744641	-0.0994987511	0.133990531	-0.0597939465	-0.0353114324	-0.0320453647	0.0051363636	-0.0672180743	-0.0789612098	0.0342628701	0.0612470535	0.1494578349	0.0203520853	-0.1053776079	-0.0084634554	0.0292370835	0.0536859293	0.0322635138	0.0048531373	0.0777217028	0.0091340436	-0.0362124765	-0.0104064437	-0.0411371593	-0.0654651366	0.0871271804	0.0657102942	0.0372469722	-0.0383323707	-0.1958428338	-0.0169777897	0.1079573189	-0.0378631062	0.072131291	-0.0783838411	0.0229342123	0.0126552214	-0.1669866809	-0.0375029077	0.0288358	0.0154322332	0.0473394766	-0.0027368104	0.0460982599	-0.1230906438	0.032305838	-0.025147934	-0.0504188079	0.0248918033	0.0606766789	0.0566019791	0.0521453587	0.0942613014	0.0507100459	0.0004485679	-0.0176860409	0.0308191538	0.0145620067	0.0406319361	-0.0057655749	0.0089987284	-0.0951486476	-0.0244655883	0.0958893428	-0.032228017	0.0263923698	-0.092193012	-0.0725589432	0.055858395	-0.0332286668435841	-0.0054549161491621	0.0011041443002019	2.9756110194389517e-05	0.0402004200873022	-0.0030622528250887	9.37739236476432e-06	0.0016160737751955	0.0448614313119009	-7.988165918959567e-05	0.0020125480193524	6.381079474882713e-09	-0.0004080453645626	-6.794844839000001e-05	4.6169916386084945e-09	1.6650101954102517e-07	-0.000198906975277	0.0002260154848947	3.9563984813845096e-08	5.1082999412186374e-08	-0.0004560405822889	3.1176859800025835e-08	9.719965869904665e-16	2.0797301269439898e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4428.453975359843	0.5493140846074311	19611204.6118804	0.3017459635481	3210.523945863785	-31.211423024823944	10307464.006964767	974.1529272345102	4284.404628020642	2.5465904086249798	18356123.01660469	6.48512270930074	4215.289685336026	3179.6367093654867	1.592482	20.94701	0.0303781949297954	0.0204030746231034	-0.012119938	0.1440676582	0.0419115213	-0.0777052935	0.0837009985	-0.0801530927	0.0271964485	-0.0443459749	-0.1382759071	-0.0084904298	0.0100144855	0.0159968764	0.005304741	-0.0808789373	0.0195396477	-0.1941299376	0.0302410571	0.0707883105	0.0261970538	-0.0443923844	0.0465737392	-0.0579250135	-0.0685558609	-0.0390058924	-0.0538076902	0.0314188899	0.0561312194	-0.0097985565	-0.0601449124	-0.0017650793	0.1029210574	-0.051547666	0.1108848141	-0.078708593	0.142477331	-0.0254782515	0.1175855492	0.0231710164	-0.0953652179	0.0165600841	0.0891207238	0.0828260532	-0.0886964821	-0.0904388546	0.0741696971	0.0270992077	0.0135405697	-0.0255260018	0.0527644517	0.1020185947	0.0591695709	0.137973679	0.0909629838	-0.0464492317	-0.0129793336	-0.0484373788	0.0301158935	-0.0357317874	0.1013241592	0.0774182134	0.0320927355	-0.0109085093	-0.0675037188	0.0172773002	-0.0264311085	-0.0675795335	0.082888973	0.0682095255	0.0358630245	-0.0686680178	-0.0126084315	0.0772217798	0.193162141	-0.0139684882	0.0364357546	-0.1289424154	-0.0070423514	0.0741443306	-0.0193136618	-0.0403955635	-0.0544110375	-0.0532302725	0.1043565499	-0.0505665071	0.0167173428	0.0875300857	0.0344548408	-0.0076118061	0.0494945738	0.022514765	-0.0465091307	-0.0198349136	0.0475590948	-0.0424158282	0.0055066752	-0.0774689815	-0.01152429	0.024607302	-0.0939203342	-0.0684578352	0.0619580057	-0.033351254278628	-0.0001225874350438	0.0011123061619577	1.50276792306417e-08	0.0433342260122344	0.0031338059249321	9.82073957514014e-06	0.0018778551440794	0.0449370374111453	7.560609924439632e-05	0.0020193373312906	5.716282242953506e-09	-0.0003741682260497	3.387713851290002e-05	1.1476605138222136e-09	1.400018613851794e-07	-0.000566888477079	-0.000367981501802	3.213625454449479e-07	1.3541038566845533e-07	-0.0005951058513855	-0.0001390652690966	1.9339149068909783e-08	3.541509743532609e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4427.943902160877	-0.5100731989659835	19606687.20068369	0.2601746683033917	3274.538549804688	64.01460394090327	10722602.714156987	4097.869517710708	4287.124006443398	2.719378422755653	18379432.24662329	7.395019006149026	4217.547512138151	3231.0497423718234	1.458036	19.178545	0.0210406924520787	0.0124127575367621	0.0786733325	-0.0873374946	0.0358524386	0.122303701	-0.056730415	-0.0311033838	-0.1472686418	-0.0053533904	0.020547552	0.1200245311	-0.0216915977	0.0385008114	-0.0409840533	-0.1162640298	0.0657450339	0.0135371703	0.0577105049	0.00517988	0.1158908688	-0.0136826019	0.0749047817	0.0597748642	0.1034806851	-0.0177897595	-0.0723788392	-0.0295814051	0.0416186398	-0.0259107331	-0.0178912104	0.0424263827	-0.0878451485	0.1478614012	-0.0185073982	-0.0562188561	0.0517726429	-0.0324060018	0.1144083547	0.0035755685	0.0704518626	-0.1119911667	-0.1050585225	0.0177745887	0.0424225357	-0.042113618	-0.0908337105	0.0687167508	0.0131998076	0.0157282001	0.1169142118	-0.0590821945	-0.0276711463	0.0707450594	0.0257402783	-0.0447089796	0.0676793864	-0.0294701336	-0.0399553726	-0.0504058824	-0.1565795034	0.0223445972	0.0423515776	-0.0414256678	-0.0179352423	0.0715670179	0.1142539386	-0.0307600067	-0.1219629772	-0.0815738659	-0.0103877572	0.0012550338	-0.0420519339	-0.0284814844	0.0843474136	0.075701766	-0.0841335238	0.0175298484	0.0411920419	0.0609706153	-0.0208289345	-0.0553020268	0.0380416985	-0.1214705002	-0.084557327	-0.0030259933	0.048582867	0.0291218348	0.0496940625	-0.0241288038	0.0293051504	0.0078463433	-0.0353676566	-0.0505930374	0.0398616359	-0.047541373	-0.0899956597	0.0737837707	-0.0184269847	0.0228147385	-0.0955332289	-0.0641690889	0.0677557633	-0.0333383787619965	1.2875516631496995e-05	0.0011114474984783	1.6577892852795578e-10	0.0432672780821548	-6.694793007959443e-05	4.482025341942265e-09	0.0018720573526385	0.0524733391328879	0.0075363017217426	0.002753451319755	5.679584364114056e-05	-0.0003751587264288	-9.905003791000006e-07	9.81091000997245e-13	1.4074407001567918e-07	-0.0006954141019783	-0.0001285256248993	4.836007732302855e-07	1.6518836255755578e-08	-0.0004561306309914	0.0001389752203941	1.9314111883588685e-08	2.080551525286127e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4427.838607533146	-0.1052946277304727	19605754.73436107	0.0110869586288988	3250.033426395539	-24.50512340914884	10562717.27268833	600.5010732976143	4290.394098259421	3.2700918160235237	18407481.51837927	10.693500485224025	4222.082249656366	3249.879939240469	1.365926	17.96697	0.0550251494938249	0.0319061702532508	-0.0971455032	-0.0587024073	0.0150955	-0.0323642097	-0.0666993737	0.0184403707	0.0174104634	0.022466979	0.0684717458	-0.1053117362	0.0105732224	0.200708525	-0.000659333	0.1091218687	-0.0207349793	0.0442163911	0.0784254489	0.1241999945	0.1238514267	-0.0769035817	-0.0235596132	-0.0282328271	-0.0309125083	0.0287044963	-0.1467488827	0.0540486366	0.0218414577	-0.019467515	-0.120429696	0.1398252726	0.0339772426	0.1001892894	0.0014882477	-0.0287427787	-0.1397913544	-0.0685259326	-0.0751207389	0.0837429263	-0.0292038517	-0.1369035021	-0.024291672	0.0920004967	0.0029189228	0.1269234615	0.043433848	0.0226323788	0.1542581796	0.1087115408	-0.1258070925	-0.0514692473	-0.1003310394	0.0199043272	0.1312840562	-0.0867983012	-0.0016375516	0.0178215121	0.0309343928	0.0040703032	0.0005549858	0.0342112555	0.042963006	-0.0153135491	-0.1262772997	0.1538685685	0.0355548996	-0.1522696435	-0.0671105248	-0.0117221777	-0.0156233754	0.0546926232	-0.1280564138	-0.0758707218	-0.0733339864	0.0476978673	0.0321956864	0.0140917044	-0.1257254132	-0.0189043712	-0.0297396229	-0.0689455739	0.0563483533	0.0159179695	0.0316002594	0.0788838612	0.0884512362	0.0299658404	0.0085479428	-0.0069000466	0.131728028	0.1221896812	0.0715917667	-0.0529243977	0.0656691702	-0.077639077	0.0045798912	-0.0023621775	0.1222971557	0.0210152255	-0.0970297311	-0.0597044597	0.0732234215	-0.0332286946479456	0.0001096841140508	0.0011041461480064	1.203060487513072e-08	0.0313694275052824	-0.0118978505768724	0.0001415588483495	0.0009840409820091	0.0448897022270813	-0.0075836369058066	0.002015085366036	5.751154871911192e-05	-0.0001630453706361	0.0002121133557926	4.499207570564053e-08	2.6583792885863222e-08	-0.000198962835364	0.0004964512666143	3.958620985608216e-08	2.464638601229429e-07	-0.0004560156954565	1.1493553489998849e-07	1.3210177182746472e-14	2.079503145026754e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4426.61218024385	-1.2264272892962254	19594895.394283213	1.5041238959304872	3217.323398516255	-32.7100278792841	10351169.850640183	1069.945923863543	4286.090328799977	-4.303769459444084	18370570.306632698	18.52243156004362	4216.629643263862	3166.976925797679	1.622555	21.342585	0.0347962202493873	0.0211478418832307	0.0195259844	0.1445456579	0.0264543176	-0.0491404626	0.093378466	-0.0966036282	0.0547545875	-0.035670292	-0.1014273282	-0.0326007187	0.0354930697	0.0526430273	-0.0003428583	0.0415450515	-0.0386062985	-0.1680856858	0.0866152716	0.0209524924	-0.0216500267	0.0308923901	0.0727271115	-0.0578598026	0.1714950669	-0.1238523865	-0.0377714047	-0.0596631824	0.0969571998	-0.0750484163	0.1037475687	0.1125679413	-0.0467504836	0.0182845732	-0.0294689816	0.008587602	0.0291220382	0.0537855735	-0.0361453194	-0.066468872	0.0769870345	0.0219409496	0.1778643041	0.088229589	-0.0664984474	-0.0769287966	0.0525103922	-0.0168855625	0.0502916884	0.00748925	-0.0535331452	0.1348830881	0.0123983639	0.1265603192	0.0283155375	0.0461999746	0.0074707004	-0.0453112682	-0.0663954262	-0.1725817348	-0.0274383314	0.0686395867	0.0605432015	-0.0515614132	0.0090709746	-0.1301530814	0.1673309795	-0.0687379044	-0.0293049611	-0.0640814057	-0.0110696868	0.06053938	0.0594261536	-0.014501274	0.0667482215	0.0177313982	0.0292471698	-0.1305201027	0.0193136108	0.0127811118	-0.0251831819	-0.0575525071	-0.0220990414	-0.0223827826	0.1105559886	-0.0381202358	0.0157117128	-0.003182875	0.0039399591	-0.014118688	0.0846039162	0.0286699384	-0.0830041039	-0.0347566205	-0.0095791552	-0.036834165	-0.0630705366	-0.0438905813	0.0192494758	0.019209311	-0.0984080176	-0.0550761846	0.0783343427	-0.0331453175494544	8.337709849120384e-05	0.0010986120754541	6.951740552811905e-09	0.0432894175643383	0.0119199900590559	0.0001420861630079	0.0018739736730596	0.0449286173210765	3.891509399520099e-05	0.0020185806543837	1.514384540655328e-09	-0.0003631035325867	-0.0002000581619505	4.002326816305249e-08	1.318441753769407e-07	-0.0004539167182424	-0.0002549538828784	2.0604038709995043e-07	6.500148239477293e-08	-0.0004560824105844	-6.671512789999459e-08	4.450908290712637e-15	2.0801116524447725e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4430.324747361577	3.712567117726394	19627777.367084417	13.783154603623265	3275.427357532132	58.10395901587708	10728424.374469928	3376.070053318724	4292.092335420496	6.002006620518841	18422056.61577537	36.024083472752004	4222.181774079613	3209.3081616086765	1.410924	18.558861	0.0061176575597626	0.0062420770987274	0.055111734	-0.0935287772	0.0230377272	0.0949532391	-0.0891005	-0.0230224154	-0.131366495	-0.0239426415	0.0045211184	0.1574643038	0.027372491	0.0802926932	0.0576960448	-0.0289831958	0.011538207	0.0718189312	-0.0645284369	-0.0905932312	-0.0373083196	-0.0272873381	-0.0163909873	-0.0140371932	0.0054328126	-0.0247131099	-0.0793894453	0.0316896304	-0.0382577219	0.0387198265	0.0002065989	0.1133696123	0.0142626265	0.0253711974	-0.0615301076	0.123825953	0.0877149531	0.0199146553	0.0629101959	-0.0141839017	-0.0589266852	0.046096598	0.0097885346	0.0348776992	0.0292420068	-0.0544768403	-0.0927434396	0.1021798497	0.1084381727	-0.0555771697	0.0559232578	-0.0487008694	0.0163713126	-0.0608289281	-0.1103891547	0.0063120089	-0.0118274953	0.0473828923	0.0451033992	0.0176139095	-0.019253946	0.0428421733	0.0029427428	0.0355713378	-0.030128757	0.0355296618	0.100277432	-0.0839348776	-0.0351061343	-0.0831863288	0.0207523127	0.0245765953	0.106520305	0.0529063139	0.021898602	0.0753511592	-0.0658841861	0.0142651901	0.0198427631	0.0367675491	-0.0359259198	-0.0411670632	0.0091134449	-0.1266014012	-0.0667600814	-0.0327769638	0.0001967191	0.0021410599	0.07013872	-0.0244611365	0.0509237797	0.0029274366	0.0161390673	-0.1040804755	0.0378112962	0.0031226509	-0.0499452667	0.08229706	0.1037967628	0.0173975452	-0.099666409	-0.0502969496	0.0830636267	-0.0331683860880787	-2.306853862429903e-05	0.0011001418356878	5.321574742607762e-10	0.0432733848261506	-1.6032738187704565e-05	2.570486937954802e-10	0.0018725858343121	0.0449278011313509	-8.161897256039885e-07	0.0020185073144982	6.661656681815142e-13	-0.0004846035315764	-0.0001214999989897	1.4762249754497101e-08	2.348405828163189e-07	-0.0004538893970049	2.7321237500025145e-08	2.060155847134717e-07	7.464500185327803e-16	-0.0004561098922217	-2.748163730002112e-08	7.552403886899122e-16	2.080362337824908e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4430.766529514729	0.4417821531524168	19631692.039067995	0.1951714708439855	3269.016593293221	-6.41076423891127	10686469.487226415	41.0978981269036	4287.570100193398	-4.522235227098463	18383257.36407242	20.450611449210285	4218.985869548164	3252.4343584788985	1.29362	17.015871	0.0425091751721248	0.0260860992173444	-0.0880777734	-0.0527849727	0.0306369996	-0.0525235694	-0.0736284992	-0.0214542942	-0.0027879533	0.0294134289	0.0963222038	-0.1034928381	0.0594332425	0.0406869414	0.0114886812	0.0217874477	0.0034660528	0.0521274499	0.0656050481	-0.0048186219	-0.0281536513	-0.0460814466	-0.027286219	-0.0658897625	-0.0166393768	-0.00389566	0.0921648073	0.0645173421	-0.0213379179	-0.0575090252	-0.0150716351	0.0828723085	0.0273994277	-0.0929790422	0.0318934899	0.0207345128	0.0713537607	0.0432748872	0.0912121578	-0.0610813859	-0.002924007	0.0627738565	-0.1423192428	0.0079225915	0.0042551903	0.137120058	0.0331746131	-0.0690191513	0.0453525994	0.0290806629	-0.0126017886	-0.0543346694	-0.0704136967	0.0265466348	-0.0230216917	-0.0288298806	-0.0373703516	0.045220382	0.0117290004	-0.0564194852	0.1047165695	-0.0736301574	-0.0021074201	0.0442128852	0.0279486042	-0.0070881928	-0.0167125207	-0.0620886176	0.0311448438	0.0632932346	0.0604195461	-0.0165978406	0.1164030972	-0.0187222391	0.0086032893	0.0536596847	0.028989262	0.0002431481	-0.1259562191	0.0096740892	-0.0033958307	-0.0321421607	0.1012415362	0.0009971666	-0.0005923594	0.0649758774	0.0494024227	-0.0632585625	0.014854082	-0.0042506597	0.0504007299	0.0111506696	0.0181258882	-0.0745257762	-0.028215753	0.0167503165	0.0088959624	-0.0354087416	0.0229537309	0.01558048	-0.1008033722	-0.0453798541	0.0873882332	-0.0332286900458598	-6.030395778110209e-05	0.0011041458421638	3.636567324064944e-09	0.0432713159116531	-2.0689144974994637e-06	4.280407197963457e-12	0.001872406780726	0.0281103553444097	-0.0168174457869412	0.0007901920775889	0.0002828264827967	-0.0002270453765475	0.0002575581550289	6.633620322189088e-08	5.1549603011596064e-08	-0.0001989477412551	0.0002549416557498	3.958020375050621e-08	6.499524783644955e-08	-0.0004560225727423	8.731947940003507e-08	7.624691482693147e-15	2.079565868505063e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4429.431710087089	-1.3348194276395589	19619865.27432504	1.7817429044039994	3221.6165653351813	-47.40002795803957	10378813.29404205	2246.7626504229333	4286.829503796147	-0.740596397250556	18376907.19461712	0.5484830236205034	4217.862440820772	3170.867620417396	1.567735	20.621498	0.0156773245321519	0.0114436291431357	0.0304670425	0.1449077136	0.040831576	-0.0306146233	0.0839200757	-0.1126968247	0.0853519134	-0.0357780606	-0.086153536	-0.0128899893	0.0451016609	-0.0021510852	-0.0077372597	0.0344261074	-0.0193152647	-0.1304924499	0.0374884558	-0.0479534664	-0.1001850121	0.0791503113	0.0516871515	0.0498522972	0.0631029788	-0.1046413929	0.0523665914	-0.0149609888	0.0255353919	0.0858852617	0.0364850424	0.0390405938	-0.1579142668	-0.0519193784	0.0350478982	0.0077727368	-0.0238661035	0.0486173054	0.0729939973	0.0004517504	0.0802770155	-0.0109267332	-0.0525473379	-0.0030167534	-0.0557748988	-0.0837513897	0.0330377442	-0.0490266821	0.0313899552	0.0130018145	-0.0358672423	0.1154609196	0.0604892531	0.087069632	-0.0383831003	0.0767614866	-0.0090666189	-0.0067646629	-0.0882651069	-0.0433952701	0.0321179965	0.0173806582	-0.0226615861	-0.0092627724	0.0509027107	-0.0358159732	0.1366841586	0.0762763905	-0.0624598043	0.0495944203	0.1246918999	0.00730145	0.0132212174	-0.0754141332	0.0554879192	0.0268435669	0.0390186622	-0.1365878954	0.0314994008	0.0281139782	-0.0015640309	-0.0237963529	-0.0201285899	0.0066915552	0.1012496277	-0.019866327	-0.0044584666	-0.0308111824	-0.0036781916	0.0171606792	0.0674964863	0.010286866	-0.104329357	-0.1011380098	-0.0159421294	-0.0207186408	-0.0645327449	-0.0551522611	0.020487276	0.0137586687	-0.1018175221	-0.0403383756	0.0912870929	-0.0428786917265995	-0.0096500016807396	0.0018385822041847	9.312253243827902e-05	0.0432865731676628	1.525725600970418e-05	2.3278386094565428e-10	0.0018737274165994	0.0281204819359572	1.0126591547501146e-05	0.0007907615043104	1.0254785636992166e-10	-0.0003470453586655	-0.000119999982118	1.4399995708320324e-08	1.2044048097126553e-07	-0.0001989208833137	2.6857941400000628e-08	3.9569517818302646e-08	7.213490162458677e-16	-0.00045603451276	-1.1940017700029157e-08	1.4256402267700955e-16	2.079674768282506e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4433.359486204355	3.927776117265239	19654676.33391814	15.427425227359196	3283.9276552261845	62.31108989100312	10784180.844759343	3882.671923404672	4290.66415309532	3.8346492991731793	18409798.87465718	14.704535247649355	4221.444799728154	3226.868601528878	1.403336	18.45904	0.0351997682693518	0.0184693209826762	0.0937030872	-0.0881595146	0.0478594718	0.1252679344	-0.0728543054	-0.0361241853	-0.1222241831	-0.0418178878	0.0200289425	0.1407821097	0.0125672189	-0.0008088786	0.0233591932	-0.0444934771	-0.002015167	0.1149699238	-0.0202565976	-0.0875080636	-0.0256685066	0.0613499221	0.0326722564	0.0749464828	0.0419306805	-0.0371820932	0.0829142463	-0.0540093955	-0.0347008053	0.0625256196	0.0662125141	0.0829173054	-0.1190871929	0.0588209235	0.0091025455	0.097668319	0.1007536751	0.0186217302	-0.1030276404	-0.0385546963	-0.0775558239	0.0716325346	-0.0536298037	0.0470728685	0.0258794694	-0.0530937951	-0.1236359062	0.0592617233	0.0330655373	-0.0407305651	0.0603498322	-0.0611070837	-0.0399429242	-0.0557069259	-0.0857151684	0.0498600926	0.0281790813	-0.0289081943	-0.0404989997	0.0398247563	-0.0609511599	0.0237219775	-0.0745452603	-0.0328196246	0.0741211098	-0.0367823583	0.1253942092	0.1017614867	-0.089759652	0.0049765472	0.0064769169	-0.0232517959	0.2056916016	0.0560423387	-0.0661131399	0.1142461885	-0.0635784399	0.0100163564	0.0545056517	0.0377150381	-0.0154019075	-0.0457891822	0.0311781526	-0.0746742171	-0.0963148342	-0.0004846451	-0.0200918754	-0.0523329444	0.0243889468	0.0047828298	0.0506026406	0.0003677727	-0.0113331071	-0.0966156157	-0.0275889348	-0.0246559362	-0.1016240355	0.037800097	0.0421147033	0.0119326665	-0.102707623	-0.0351863325	0.0947412111	-0.0331664305464158	0.0097122611801837	0.0011000121151902	9.43280172321033e-05	0.0567918316614282	0.0135052584937653	0.0001823920069834	0.0032253121434599	0.0280878432875795	-3.263864837770025e-05	0.0007889269405476	1.065281367923155e-09	-0.0002940872961598	5.295806250570003e-05	2.804556384357631e-09	8.64873377625819e-08	-0.0003849329411373	-0.0001860120578236	1.4817336917261205e-07	3.4600485655770305e-08	-0.0004560565913712	-2.2078611199981717e-08	4.87465072519958e-16	2.079876145331177e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4429.215762335602	-4.143723868752204	19617952.269322157	17.170447500466732	3263.758441358997	-20.16921386718741	10652119.16354211	406.7971880203449	4287.964546831917	-2.699606263403439	18386639.95488745	7.287873977407077	4219.626814217403	3274.221269231447	1.336307	17.57737	0.0255182729002526	0.0159447749825159	-0.0824541941	-0.0616854407	0.037923846	-0.0261441043	-0.0677943391	0.0033234377	0.0391305924	-0.0166468	0.1255836812	-0.0910355284	-0.0076048641	-0.0009386567	0.012235174	0.0196769262	-0.0682649572	0.0340810843	0.0257869958	0.1143151477	0.0811906999	0.0788167264	-0.0453167602	-0.0267064013	0.0501586361	-0.0241689853	-0.0133477809	0.0898826487	-0.028495279	0.0632306981	-0.0087887754	-9.82326e-05	-0.084961389	-0.0112259943	0.0625800314	0.0685445352	0.0492101966	0.0508483248	0.0127090091	0.0980385287	-0.0660554208	0.0434606716	-0.0025682996	0.0210754118	-0.0121793	0.1443745306	-0.0197127449	-0.0471734995	-0.0086403943	0.0075079427	-0.052819115	0.0036200772	-0.0708456837	-0.0348129649	0.1400768929	0.0191836746	0.0577153275	0.028853925	-0.0083820708	-0.0404016779	0.0182778816	0.0193685882	-0.0458367419	0.0246437715	-0.0594175195	0.0473095822	0.0404760877	0.0653955708	-0.0550881766	0.0708254106	0.0394024342	0.034543631	0.01243579	0.0342398819	0.0123261087	0.0757809484	0.0271477198	0.005544432	-0.1119786952	0.0139404628	-0.0109781133	-0.0139004443	0.0568573742	0.0826147318	-0.0168267393	0.0896203292	-0.0293264273	-0.1047801106	-0.0678509195	0.0440233802	0.0895936882	0.0290682037	0.0378618669	-0.0979712212	-0.050890654	0.0023822924	-0.0184405862	-0.0463828266	0.0493081056	0.0101030294	-0.1034725904	-0.029937846	0.0977337597	-0.0332286853301724	-6.225478375659899e-05	0.0011041455287716	3.875658100580901e-09	0.0695723124629665	0.0127804808015382	0.0001633406895184	0.0048403066614446	0.0281103236963673	2.2480408787800558e-05	0.0007901902983145	5.053687792666204e-10	-0.0002270453765475	6.704191961229999e-05	4.494618985302094e-09	5.1549603011596064e-08	-0.0001989477412551	0.0001859851998822	3.958020375050621e-08	3.459049457522188e-08	-0.0004560225727423	3.401862890001087e-08	1.1572671122366549e-15	2.079565868505063e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
