global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
4643.717812353997	15.747700463679394	247.99006989376815	21564115.120773792	3222.458155524801	-0.4054370406115595	0.1643791938998593	10384236.564108305	4475.821247419784	-0.652822505138829	0.4261772232157364	20032975.838854395	4362.424661365672	3120.1388660757884	1.004157	12.142322	0.0368393481097927	0.0213767604818888	0.03022186	0.0868099502	0.011314323	0.120211262	-0.0362508017	0.0068815846	0.0092410831	-0.0267503298	-0.0576086893	0.0189972333	-0.1015086739	-0.1470290884	-0.0007588266	0.0173114879	0.0137183173	-0.0146801277	0.0818605277	0.0135000477	0.0771249593	0.159786084	0.0914719925	0.0311085653	-0.0189350811	-0.0520649442	-0.0195620957	-0.0007156066	-0.035140694	0.0540364231	-0.0299474569	0.0171329945	0.0342682333	-0.0177371538	-0.0385373733	0.0353413284	-0.0455813318	-0.0735262572	0.0274533421	0.0248620886	0.1070346587	-0.0805108757	-0.0241013079	0.0066646771	-0.1112696757	0.0573153224	-0.0542337382	-0.0493558023	0.0562589795	-0.1366042489	0.0144092792	0.034844722	0.0117852448	0.0642585502	-0.024246922	0.0541049362	0.1889243529	0.0076669857	0.1154441832	-0.0226893612	0.018784469	-0.0317085636	-0.0426920972	-0.0169908087	0.1040116473	-0.0442708536	-0.0054180909	-0.0111447773	-0.0060322785	-0.0012843864	-0.0700876123	0.045093826	-0.108231392	-0.0072306297	0.0191408558	-0.002702824	-0.024974553	0.0406676887	-0.0233077848	-0.0943479045	0.1550335909	0.0001613463	-0.0534152276	-0.0239325657	0.0260378499	-0.0236445426	-0.0315263158	-0.0473257311	-0.0636779932	0.0522531698	-0.0833617196	-0.0198803038	-0.1084972548	-0.0558079185	0.0214165725	-0.0641437943	-0.0261768608	0.1961744671	0.0732454707	0.0467005071	0.0492544944	-0.0614416652	-0.0301727315	0.0670876444	-0.0205283909	0.0259748098	-0.0900441539	-0.0309471104	-0.0263923698	-0.092193012	0.0725589432	0.055858395	0.1449321212607941	-0.0030691440379513	9.41964512569204e-06	0.0210053197731535	0.0482241425120264	-0.004319061121663	0.0023255679210202	1.8654288972660892e-05	-0.0205957936726548	-0.0193981389601134	0.0004241867170065	0.0003762877951158	-0.0037183155597724	-3.0366785739600107e-05	1.3825870602045536e-05	9.221416761547803e-10	-0.0023940563520872	-0.0001134481574849	1.2870484436741316e-08	5.731505816969071e-06	0.0035170729088794	-5.724513657670008e-05	1.2369801846373406e-05	3.2770056616850452e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4658.658835203481	14.941022849484398	223.23416378881487	21703102.142819457	3264.808374890209	42.35021936540807	1793.5410802981844	10658973.724753248	4484.0192696902	8.198022270416004	67.20756914623678	20106428.81095304	4371.414009774086	3178.533216939654	1.059923	12.816652	0.0867928787284419	0.0376530461737308	-0.051722831	0.1170717459	0.0948966731	0.0683661238	-0.0603725523	0.0114301017	-0.05330918	-0.1082797909	0.0233372883	-0.0677024782	-0.0214519975	-0.0942030792	0.0435974311	-0.0511459444	0.0509360302	0.0797886655	0.0824565858	-0.0079087945	-0.0271792343	0.1428540692	0.0386352928	-0.0477063924	0.0533103468	-0.0691509661	0.0448296825	0.0351885096	-0.0431647398	0.097724898	-0.0809293391	-0.0585724777	0.007809154	0.0275180288	0.1366754016	-0.071119036	0.1303066438	0.0789177724	0.0224370917	-0.1255862212	-0.0035800527	-0.0574483503	-0.02594112	-0.0053658282	-0.0096975505	0.0185161397	-0.0174166057	-0.0040105538	-0.1366746684	-0.119598388	-0.055494394	0.0669316227	-0.0816038637	0.0363114095	0.0100616502	-0.0424728593	0.1304977332	-0.0048420397	0.0257918246	-0.0535009274	0.0059383339	-0.0396436374	0.0500196423	0.0613022483	0.1533269412	-0.0030995378	0.0697718124	0.077018381	0.032022946	0.0522832699	0.0830826751	-0.0241053193	0.0751720925	-0.0874295092	0.156126801	0.0518279376	0.0021833985	0.0231355768	-0.0574851279	0.0265168368	0.0213937921	0.1464078366	0.0311775098	-0.0145249435	0.0077716615	-0.060904153	0.0441927258	-0.1104018806	-0.0903560507	0.0683875716	-0.0752636168	0.0512340769	-0.1478058443	0.0576380842	-0.090754527	0.0427982205	-0.1052022157	0.1155741196	0.0234361162	-0.0465244332	0.0655931424	-0.0945085527	-0.0368642475	0.0522405321	-0.023812764	0.0075882714	0.0330202457	-0.0471490505	-0.0281693982	-0.0903533669	0.0764611723	0.0494866478	0.1554183890340255	0.0104862677732313	0.0001099618118119	0.0241548756499316	0.0290759238615692	-0.0191482186504571	0.0008454093484037	0.0003666542774857	-0.0419998198018731	-0.0214040261292183	0.0017639848633898	0.0004581323345402	-0.004071231503044	-0.0003529159432716	1.657492595137791e-05	1.2454966301528337e-07	-0.002282693672543	0.0001113626795441	1.2401646395264142e-08	5.2106904026678495e-06	0.0037678816095743	0.0002508087006949	1.419693182376822e-05	6.290500434426395e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4656.221011236094	-2.437823967387885	5.942985695970809	21680394.10547647	3278.4811816695174	13.672806779308305	186.94564522429908	10748438.858561154	4482.703125	-1.3161446902004172	1.7322368455427524	20094627.30688477	4368.751658323181	3235.07082350799	1.324173	16.011976	0.1202203063369281	0.0657779308193748	-0.1057816068	0.0338776783	-0.0755767539	-0.0413484263	-0.2335821958	0.0074785774	-0.0928434651	-0.0066702488	-0.0062607858	-0.1192066962	0.1581129552	-0.1755027554	0.0236363327	-0.0464655891	-0.0620321598	0.0333541182	0.1111496619	0.1222694989	-0.0069811221	0.1061692636	0.0788724965	0.0018953097	-0.0038272783	-0.1596805504	0.0435717332	0.0392580371	0.0729265155	0.1105407795	0.0411521427	0.050662584	-0.0175779382	0.0371578961	-0.0622818271	-0.0395937402	0.0234038542	0.0033274829	-0.0694248885	-0.1040295232	0.0233280397	-0.0291462307	-0.1079152352	0.0951459597	-0.0303122874	-0.0093287086	0.0377328478	0.0040148444	-0.004571048	-0.0438988945	-0.0540991948	-0.0603350159	-0.0407999511	0.1080733403	0.1214701418	-0.0278284543	0.170047003	0.0806902958	0.0727072533	-0.0080853671	-0.0935379898	-0.0400339824	0.0243568581	0.0303012578	-0.0199434771	0.0677825971	-0.0725840533	-0.0929868862	-0.0250749906	-0.0512503148	-0.0083880675	0.0559505237	0.0056922051	-0.1024466341	-0.0083520771	0.1597134834	-0.021884424	-0.0796904132	-0.0353920918	0.0322977825	0.048176168	0.0427443424	-0.0830452557	-0.0020292095	0.0246076238	-0.0108562529	0.0820150498	-0.1015704683	-0.0666896967	-0.0012703147	-0.0476692757	-0.13643692	-0.1144486059	-0.1174463166	0.0557157595	-0.0622178079	-0.0510182466	0.0846293653	0.0977977952	-0.0243135485	0.1061443984	-0.1065550966	-0.0308692181	-0.0366262154	0.1647405417	-0.0650017716	0.0567990131	0.0581515922	-0.029937846	-0.08840364	0.0801538266	0.0428738067	0.137984920654631	-0.0174334683793944	0.0003039258197353	0.0190398383280648	0.078924126274515	0.0498482024129458	0.0062290177081955	0.002484843283802	-0.0430775233335509	-0.0010777035316777	0.0018556730165526	1.1614449021907993e-06	-0.0033706063696558	0.0007006251333882	1.136098729916425e-05	4.908755775352337e-07	-0.0022788012450429	3.8924275001001214e-06	1.515099184353568e-11	5.192935114409071e-06	0.0034351805302044	-0.0003327010793699	1.1800465275095382e-05	1.1069000821389673e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4642.332658663687	-13.888352572406802	192.88633717547864	21551252.513695456	3267.629438230977	-10.851743438540325	117.760335655903	10677402.14559369	4476.47896552963	-6.2241594703700684	38.74016111259741	20038863.928829227	4364.757044877156	3220.766728232248	1.175181	14.21036	0.0556428116340882	0.0299444364967001	-0.0445436751	-0.1249561843	-0.0267076261	-0.0325988474	-0.1623080787	0.1179312733	-0.0591252412	0.0701820771	0.0566509106	0.0079838294	0.1911046411	-0.0757843542	-0.0653381709	0.000662137	-0.0377906682	0.0667204696	0.1488679099	0.094393741	-0.0662763223	-0.0199013253	-0.0765404913	-0.0542057065	0.0567870821	-0.0082000249	0.0027688588	0.0437411497	0.0166201373	0.0723817301	-0.0116998751	-0.0453675397	-0.0192750198	0.0520699873	-0.0347877148	0.0119010878	0.036313997	0.0259465991	-0.0163913407	-0.050377959	0.1357373573	0.0041089039	0.0379864883	-0.0017134826	-0.0197552383	0.1202922329	0.0129569469	-0.0275849307	-0.0282722048	0.0588746608	-0.0228188596	-0.0445972114	-0.0868970884	0.107744021	0.1434473164	-0.0480011509	-0.0190504798	-0.1077753237	-0.0702777204	-0.0585351236	-0.021942504	0.0281998553	0.0428444843	0.0386968429	0.0652227132	0.0440942852	-0.0246729567	0.0008732001	0.0189979604	-0.0704840541	0.03341801	-0.0026677735	-0.0127712076	-0.0294956554	0.0058523491	0.0235934408	-0.1473734034	0.032198415	0.0063904796	-0.1187613416	0.028942343	0.0581597097	-0.048712692	0.0882166042	0.0353648378	-0.0257449246	0.0310980802	-0.0761425331	-0.0447465671	-0.0458810155	0.057128779	-0.1235525712	-0.0713536376	0.0127355828	-0.1219815724	-0.0102314214	-0.033386533	0.0752276095	0.1953319104	0.0550678072	0.0311810487	-0.1629363239	0.0377956879	-0.0357562312	0.1163477373	-0.0335801783	0.0168087412	-0.032517811	-0.0316971744	-0.086346207	0.0836267848	0.0360520886	0.1274598677404981	-0.0105250529141328	0.0001107767388452	0.0162460178844252	0.0792894346287909	0.0003653083542758	0.0062868144437533	1.3345019370376286e-07	-0.0204388126456365	0.0226387106879144	0.0004177450623634	0.000512511221611	-0.0036414127989678	-0.000270806429312	1.3259887172486507e-05	7.333612215671537e-08	-0.0022805795954499	-1.7783504069998797e-06	3.162530170076638e-12	5.201043291182429e-06	0.0036048705440407	0.0001696900138363	1.2995091639292292e-05	2.879470079576378e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4636.878583362719	-5.454075300967816	29.746937388627167	21500642.996847857	3229.6597091403937	-37.969729090583314	1441.7003272122888	10430701.836844811	4475.751145310758	-0.7278202188717842	0.5297222709985718	20032348.314750563	4361.714257067186	3164.980973728725	1.368751	16.551016	0.0545022368185513	0.0299712764256919	0.000855902	-0.0370172812	0.129149608	-0.0721621285	-0.1004878623	-0.0301817581	0.0043635646	0.0028743522	0.0434980468	0.0498588808	0.0194258409	0.0069942311	0.0829596815	0.0270404521	-0.053329861	0.0493078247	-0.0259335621	0.0302202756	-0.0103156721	0.0659719446	-0.1703216336	0.1285036079	0.1274558062	-0.0963918692	0.0682726842	0.0981798361	-0.116850847	-0.0005295846	-0.0128649196	-0.0078973404	0.005481674	0.0276666718	0.0751513583	0.0116885607	0.0960930179	0.0433180843	0.0557418066	-0.0249880918	-0.0282478306	0.01602927	-0.0961486312	0.1054698162	0.02623824	0.0533236186	-0.057158056	0.1279698203	-0.1182562693	0.0197669742	0.0260890466	-0.0715927593	-0.0521823877	-0.0490946613	0.0374140041	0.0103753635	0.0535989893	-0.1275866166	0.0015641766	0.0563771316	-0.1608479214	-0.0879549235	0.1136185966	-0.0540962562	-0.0340694392	-0.0331671936	-0.0526982683	0.0119428869	0.0569653288	-0.0031246997	0.1649805886	-0.0304583098	0.0221221156	-0.0842743842	0.1303783422	-0.0245129882	0.019018698	-0.0337649535	0.1449026203	-0.0719870357	0.0739180503	0.1208474636	0.1595216339	0.0357020154	0.0470478546	-0.0363164657	-0.0045545516	-0.0636177921	-0.0802535944	0.065508218	0.1101986527	-0.0036706472	-0.1552850118	-0.0340055187	-0.0418562859	0.0598490262	-0.0950524133	0.0111665243	0.099392904	-0.0690398427	0.0202101511	-0.0780749682	-0.0057527643	-0.1213312779	0.0519652438	-0.0650441103	0.0087538347	0.0620658415	-0.0334468475	-0.0841835744	0.0868705278	0.0290547284	0.1326273704443394	0.0051675027038412	2.6703084194206957e-05	0.01759001939098	0.0595974893788593	-0.0196919452499316	0.0035518607402632	0.0003877727077263	-0.0284430191199049	-0.0080042064742683	0.0008090053366552	6.406732128272015e-05	-0.0040719184651916	-0.0004305056662238	1.6580519987168318e-05	1.8533512865079826e-07	-0.0022818566479791	-1.2770525292002226e-06	1.6308631623366853e-12	5.206869761926415e-06	0.0036038816149835	-9.889290572000391e-07	1.298796269481608e-05	9.779806801745586e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4625.063484698442	-11.815098664276777	139.59655644659483	21391212.237490896	3233.373059515417	3.7133503750233103	13.78897100768576	10454701.342000088	4471.310824493102	-4.440320817656357	19.716448963712416	19992620.48922918	4356.22333015467	3112.6618398611886	1.161912	14.049906	0.0121478683428221	0.0074265219821481	0.0481827772	0.0784893345	0.0577838956	-0.1002838599	-0.1195532155	0.0001046821	0.056153146	-0.0897146217	0.1009663846	0.0116974765	0.0965076088	-0.0262505102	0.1009357762	0.0661114875	0.0185878303	0.0975012727	0.0372929092	0.021942148	0.1098152144	0.0165005878	0.069092319	0.0801719837	0.0311488971	0.0271239316	-0.0969916987	0.0545292843	-0.0214157207	-0.0698404019	0.0646240268	0.0198426577	0.0364313423	0.0038628729	0.0602408455	-0.0196241844	0.0770384923	-0.0260061145	-0.0630642936	0.0032421566	-0.0566295413	-0.0201165292	-0.09549007	-0.0261994054	0.0360855287	-0.0898084357	0.0326416126	-0.0289619419	-0.0412199343	0.1289359355	0.0725017351	0.0108326515	-0.1134631302	-0.0172329608	0.0350200078	0.0645441258	0.0565094701	0.0534351077	0.0874544963	-0.0305946798	-0.0375544303	0.105301322	-0.0543137115	-0.0550523245	-0.1117465093	-0.0445499875	-0.0013432041	0.0179798649	0.0696345948	-0.0057743913	0.0572990056	-0.014928522	0.0522795183	-0.0166477281	0.0693556667	0.0613060512	0.0544693843	-0.0121156353	0.0087630268	0.0851828084	0.0230413707	-0.0582778186	0.0498049872	-0.033962279	0.0195579973	-0.0503273285	-0.0607347328	-0.0568542401	-0.1378368523	0.056433601	-0.0164449841	-0.0062624901	-0.1136307832	-0.0835938833	0.0092925924	-0.0384199539	-0.0848235024	0.0820034755	0.1088573528	0.0309533234	-0.0153796159	-0.0649421233	0.0354830034	-0.0518922437	0.0130452333	0.0120194416	-0.0069205694	-0.0768891016	-0.0351863325	-0.0819183771	0.0898761648	0.0219158165	0.1274263184932635	-0.0052010519510758	2.7050941397790397e-05	0.0162374666447466	0.0547146205835105	-0.0048828687953487	0.0029936897055975	2.3842407672591035e-05	-0.0305069667163024	-0.0020639475963975	0.0009306750182295	4.259879680675021e-06	-0.0040719184651916	0.0	1.6580519987168318e-05	0.0	-0.0022818566479791	0.0	0.0	5.206869761926415e-06	0.0036038816149835	0.0	1.298796269481608e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4636.830853494492	11.767368796049595	138.4709683822417	21500200.363918457	3218.171333267844	-15.201726247572878	231.0924809061462	10356626.730266934	4475.023175668025	3.712351174923242	13.781551245953976	20025832.422765937	4360.313631164752	3098.8978572300502	1.033606	12.498425	0.0162012386768671	0.0096113534055947	0.0717077375	0.0581157447	0.0481646234	0.0161984363	-0.0509091864	0.0289048872	0.0731235519	-0.0816276746	-0.0378709035	0.0360128296	0.0383035208	-0.1272398748	0.0772048212	0.0228329687	0.0277555021	0.0404695579	0.1048101555	-0.0081087273	0.0565638455	0.1359355257	0.0437596101	-0.0014852573	0.0350066056	0.0210590163	-0.0667059652	0.0046802847	0.048109147	-0.0977322249	-0.0435205168	-0.1065041857	-0.0029484636	-0.1512997402	0.1075978196	-0.0839824919	0.0021477956	-0.0454625274	-0.0457512252	-0.0754914083	0.0304865581	0.0417721694	-0.0312851333	-0.0804292725	-0.0482835858	-0.0889114052	-0.0123962544	-0.0161430282	-0.1159464732	-0.015057165	0.0213177755	0.0417487938	-0.0801643168	0.0606117086	-0.0139802531	0.0750825169	0.0912481926	-0.0332727403	0.0638967703	-0.0551190931	0.0373514315	0.0248797463	-0.0587441544	0.0026553835	0.0143132987	-0.0646120093	0.0545480365	0.1306829892	-0.0295488357	-0.0354693978	-0.1220123593	-0.0208149313	0.0926396134	0.0117536554	0.0290855042	0.0865648733	-0.0310905739	-0.0293494019	-0.0419688673	0.0218507689	0.031753195	-0.0834438468	-0.0031489353	0.019545246	0.0364770158	-0.0324912621	-0.0631797548	-0.0447133582	-0.0825595819	0.0681513601	-0.0225828812	0.0207478371	-0.1176054849	-0.064522492	-0.0231986581	-0.016578406	-0.0151754694	0.1430770115	0.0893530578	-0.0107986513	0.0169144882	-0.0594346515	-0.0093590051	-0.0332185155	0.0028718921	0.0359685731	-0.0733063492	-0.0005564876	-0.0369150993	-0.0795533748	0.0926354574	0.0146701329	0.1340156362318794	0.0065893177386159	4.341910826043818e-05	0.0179601907546354	0.0496405876713055	-0.005074032912205	0.0024641879443525	2.5745809994139607e-05	-0.0305818503902486	-7.488367394620221e-05	0.0009352495732915	5.6075646236811245e-09	-0.0039829196328284	8.899883236320079e-05	1.5863648801569914e-05	7.920792162013117e-09	-0.0022816951109996	1.6153697950018617e-07	2.609419574604356e-14	5.206132579559477e-06	0.0036039813326828	9.971769930009616e-08	1.2988681446326091e-05	9.943619553704399e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4638.355444138944	1.5245906444524735	2.3243766331520086	21514341.226173382	3254.091714892867	35.920381625022856	1290.2738160872796	10589112.8889344	4478.737390150328	3.71421448230285	13.79538922054823	20059088.60993057	4365.978446482039	3149.0973308672224	1.017042	12.298129	0.0332931017890103	0.0221359794120567	0.0144354367	0.1024822882	0.0183413326	-0.0555987525	-0.0316554391	0.105552603	-0.0144213165	-0.127110519	0.0329196168	-0.0459117206	0.0847274061	0.0292879659	0.0652324578	-0.0046960876	0.0118824296	0.1472714732	0.1123341305	-0.0024279837	-0.0365990253	0.1012947914	0.0141355951	-0.0929547363	0.0336312988	-0.0431666583	0.0054363062	-0.0070239585	-0.0102808115	0.0749881855	-0.0891228684	-0.0337920236	-0.0557594059	0.0429752924	-0.0684460359	-0.0246247594	-0.0479106429	0.093135085	-0.0699780276	0.0689194129	0.0307965166	-0.0406481681	0.0757442306	0.0219527862	0.0368298346	0.0240022365	-0.0638469785	-0.0438446571	0.0431901625	-0.0384223572	-0.0102429037	0.0476602447	-0.1529550811	0.0699901323	0.0359911474	-0.0600700968	0.0766053304	0.0109290968	-0.0200294072	-0.0293775767	-0.0043812096	-0.0547029518	0.0449396412	0.017616489	0.1108522237	-0.0017929467	-0.0112450303	-0.0044173624	-0.038333467	-0.0469099144	0.0426343988	-0.0371169398	0.0440035953	-0.0449844606	-0.0777994689	-0.0835757688	-0.0191034588	-0.0229137668	-0.042205846	-0.0657558094	-0.0400823561	-0.0455664727	-0.1352509843	-0.1461120112	0.0188182857	-0.0262295648	-0.0255406272	-0.0846949762	-0.0665945654	0.031388139	-0.0842921411	-0.0246429226	-0.1094283609	0.0160994292	-0.1221494112	0.0183103549	0.0036873322	-0.0087490335	0.0640980914	-0.0084241156	-0.0042806545	-0.0649267479	0.0597117394	-0.0295245166	0.0491168658	-0.0148701549	-0.1139904129	-0.0285654882	-0.0386326214	-0.0770914491	0.0951408427	0.007352978	0.1391743432440222	0.0051587070121427	2.661225803713129e-05	0.0193694978174049	0.0546149128184794	0.0049743251471739	0.0029827887021701	2.474391066980664e-05	-0.0331065196103423	-0.0025246692200936	0.0010960416407099	6.373954670888516e-06	-0.0035729195015273	0.000410000131301	1.276575376439409e-05	1.681001076669189e-07	-0.0022799569068121	1.7382041875000677e-06	3.0213537974427703e-12	5.198203496920198e-06	0.0036049510053862	9.696727033998986e-07	1.2995671751234977e-05	9.402651517188678e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4627.500631019376	-10.854813119568462	117.8269678607556	21413762.09008472	3227.000198273969	-27.091516618897916	733.9502727120218	10413530.279660236	4477.686870732302	-1.0505194180259425	1.1035910476495645	20049679.712328438	4362.741235361635	3126.337183619908	1.252973	15.151026	0.0552261140559066	0.024327429943935	0.0369094555	-0.0192766537	-0.1203075673	-0.0541375946	-0.0500863703	-0.0409673845	0.0209159629	0.0216060539	-0.0698621727	-0.0972782015	0.1604521856	0.0355485971	0.0882261705	-0.0074677848	-0.0788163125	0.1138325297	0.0711770068	0.0909660424	-0.0067211406	-0.0644185924	0.0473190211	-0.0163102221	0.0057185581	-0.1025679124	0.0951646996	0.0692951876	-0.0586064453	0.01222678	-0.0229897735	0.1221096656	0.0057436516	0.0166168213	-0.045278378	-0.0653817129	0.0194019193	0.1195944074	-0.1036606844	0.045028909	-0.0067996656	-0.1239762637	-0.0126562489	-0.0647911817	-0.1134584293	0.0111577478	-0.0160675603	0.1229319468	0.0034775744	-0.0960535048	-0.0016742966	-0.0850529886	-0.0756278503	0.0526345044	0.1147805238	-0.0209299347	0.0061246503	0.101061692	0.007428794	-0.0264284248	-0.0667781552	-0.1396188738	0.0660399027	-0.0599781873	-0.0613885363	-0.10203566	0.0037764959	-0.0956430847	-0.0317218106	-0.0233336482	0.0192713546	0.0428439513	0.0718918631	-0.1987745048	0.0266815374	-0.0243625929	0.0064649653	0.0473108913	-0.1079622487	-0.0011168772	0.1095285984	-0.0406471435	-0.0745120379	-0.0399901402	0.0359406237	0.0031144613	-0.047232761	-0.0267543955	-0.0234893648	-0.0533572031	-0.0337244695	-0.1147321397	-0.063408142	-0.113938819	0.0246953137	0.0634669622	-0.0601827998	-0.044563694	0.0320735713	0.0069274277	0.04329028	-0.0005375594	0.0364735817	-0.1172567752	0.0270175271	0.0016778929	-0.0843723816	0.0006731504	-0.0403383756	-0.0745355992	0.0973854535	0.0	0.145882351323408	0.0067080080793857	4.499737239310505e-05	0.0212816604276462	0.0658706781522937	0.0112557653338142	0.004338946240243	0.0001266922532498	-0.0208068372650558	0.0122996823452865	0.0004329244769745	0.0001512821857949	-0.0033409323363822	0.0002319871651451	1.1161828876284224e-05	5.381804479205999e-08	-0.0025470395132136	-0.0002670826064015	7.133311864221871e-08	6.4874102818713736e-06	0.0036047676109844	-1.8339440180023536e-07	1.2994349529202178e-05	3.363350661166617e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4631.2455649676285	3.744933948252765	14.024530276776042	21448435.483032327	3216.8314685708674	-10.16872970310169	103.40306377474258	10348004.697187804	4469.798574186089	-7.888296546212587	62.22522240098942	19979099.293796	4356.529784703019	3091.035362941197	1.159644	14.02248	0.0696952349772093	0.0320450582115144	0.094020182	-0.0943181059	-0.0671484372	0.0217454194	-0.0149046966	0.0245526697	0.0763579599	0.0550458564	-0.0582271147	0.0365160555	0.0370151846	0.0518713709	-0.073962473	0.0596344219	-0.1415827164	-0.0676396652	0.105811436	0.0202364351	-0.0285230405	-0.1009095962	0.1281937791	-0.0198786116	0.1250244658	0.0215842263	-0.1734206359	0.0173008738	-0.1214788996	-0.0994255976	-0.0473731469	0.0597662415	-0.1083932069	0.0321382914	-0.0225742233	-0.1430822861	-0.0008641916	-0.0266745729	-0.0154672806	0.0685131224	-0.0076708621	0.1051133728	0.2052440595	0.0376358678	-0.0760750309	-0.0725395187	0.1547906795	0.1429002687	-0.0188034654	-0.0768277181	0.0551447018	-0.1194643975	0.0417988838	0.1161322958	0.0073024364	-0.023713609	-0.1086140346	0.02578354	0.0282149943	-0.1852304265	-0.0731230391	0.1067302414	-0.0913468848	-0.1334080255	0.0449334412	-0.1420849818	-0.0023431463	-0.0555929542	-0.0614341045	-0.0749463447	0.0475105995	-0.0076237366	0.2272723625	0.0851529477	-0.0780367951	-0.0309019767	-0.0628488778	-0.0600471502	-0.0031505469	0.0350758624	-0.0494940958	0.0041969245	0.0700163851	0.0650810637	0.0583133917	0.0042483232	-0.0738409531	0.101616012	0.0363960441	-0.0784220638	-0.0335448775	-0.0607380546	0.1001880107	-0.0526586275	-0.0238594242	-0.0100317463	0.1511195641	0.0949578011	0.0655992591	0.0033124012	0.1572542887	-0.0330459316	0.1021815899	0.0130126209	-0.1495426035	-0.0589013976	0.1398803074	-0.0880922983	-0.0420318424	-0.0718889393	0.0993631376	-0.007352978	0.1369917530940512	-0.0088905982293567	7.904273687584197e-05	0.0187667404157814	0.0792104233589867	0.013339745206693	0.0062742911687099	0.0001779488021794	-0.0016859357306913	0.0191209015343645	2.8423792880216077e-06	0.0003656088754868	-0.0032386928245891	0.000102239511793	1.0489131212044924e-05	1.0452917771691376e-08	-0.0021861839496364	0.0003608555635772	1.3021673776461884e-07	4.779400261647809e-06	0.0035009828862188	-0.0001037847247655	1.225688116959692e-05	1.0771269094671338e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
