global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
4464.5382394019925	8.691656292257903	75.5448891027464	19932101.69108264	3440.256849844244	18.696296402169992	349.5514991577946	11835367.19290024	4446.324385933254	2.847238234176075	8.106765562154093	19769800.54494473	4377.450289627878	3568.0976795997485	1.165721	15.330336	0.1887055588158319	0.1125738530376178	-0.0515114032	0.0175795948	0.1137512588	-0.0185140042	-0.0744364387	-0.0906124554	0.0051203249	0.0839958147	0.0774524446	-0.0023481096	-0.1154283501	0.2473696622	-0.0767113823	0.0956622837	-0.0004713526	0.0570768762	0.0928185906	-0.0101137167	0.022142351	-0.099788594	0.1134806566	-0.0135445616	-0.0146114571	0.0258548614	-0.0398983574	0.0206276853	0.0072172386	0.0107013045	-0.0489966884	-0.0257305716	0.032706028	-0.0533337508	-0.0291814473	0.0109002805	0.0123034654	-0.1522818902	-0.0413110244	-0.0958224733	-0.0617183111	0.0687911897	0.10101021	0.1929917891	0.2528052874	0.0860321927	0.0452924312	-0.0117163331	0.0029596529	0.0881997636	-0.0387804113	0.0190073214	0.0129372812	-0.1280307146	-0.0170710407	-0.03578459	-0.0100926632	0.0633540838	-0.0160915542	-0.0376382758	-0.0658198222	-0.0216427007	0.0022658926	0.0883285069	0.0489772529	-0.0920426036	0.1231783739	0.0774268873	0.0920354783	0.1651225919	-0.0015946372	-0.0528691803	0.0796333186	-0.1368403781	0.1598257998	0.0117994803	-0.0042033032	-0.0537805935	0.0466677668	0.0113532546	0.1127135715	-0.0374794745	0.0692202302	0.016513169	-0.0286680158	0.1331075115	0.0224659205	0.0384537547	0.0299463866	0.0053688014	0.063779897	-0.0857325803	0.0285553291	0.1385841004	0.0168462089	-0.0892297429	0.0656517969	0.019209311	-0.0984080176	-0.0550761846	0.0783343427	0.0026237043459218	0.0002157331749544	4.654080277590577e-08	6.88382449480894e-06	0.0792025153262727	-0.0311096988769747	0.000967813364216	0.0062730384340084	-0.0435459665735038	0.0101685374668534	0.0001033991542148	0.0018962512048207	0.0031029870573067	-0.0019139188355518	9.628528677812892e-06	3.663085309079959e-06	-0.0014630459556943	-0.0003282317543442	2.140503468473448e-06	1.0773608455993685e-07	-2.723006306318624e-05	-0.0007020811960448	4.929180058398181e-07	7.414763344250996e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4455.4428570634245	-9.095382338568015	82.72597988473498	19850971.05255749	3460.8770373380635	20.620187493819685	425.19213228027775	11977669.86757389	4441.453882112845	-4.870503820408885	23.721807464617545	19726512.586935263	4372.217742941338	3537.5244419735945	1.022141	13.442125	0.0958702967458394	0.0456343042852893	-0.0375701213	-0.0456504951	0.1326517885	0.1025223895	-0.0858929165	-0.1175408084	0.0149356839	0.0180872072	0.0924381931	0.1257892286	-0.0638122495	0.2569082633	-0.0193471966	0.0028968525	0.0023025243	0.1489556565	-0.121381432	-0.044261006	0.0374238734	-0.0927723621	0.0286907109	0.0114359282	0.0200278576	-0.0496172893	0.0160317069	0.1169351494	-0.0942938194	0.0968787857	-0.0237650176	-0.0705818477	0.1148258013	-0.0383751276	-0.0336043638	0.0725501638	0.0160819988	-0.0316301252	-0.0552018859	-0.1173760618	0.1544784471	-0.2234999538	0.0249229384	-0.0747033137	0.251214886	-0.0023834086	0.0606488225	-0.0832263272	0.1230511325	0.027734769	-0.0008076864	-0.0869212665	-0.1158024944	-0.0515595656	-0.0204449773	-0.0228157578	0.0463123469	-0.0768952278	-0.0846464141	-0.1100695474	-0.0862415552	0.0289080082	-0.0203810511	-0.0715993215	-0.0143870993	-0.1104013343	0.0532712378	-0.1495167787	-0.0665192511	0.0180431725	0.0108056161	-0.1153157537	-0.0679519731	-0.1461860829	0.1843411024	-0.0182419306	-0.0552249405	-0.0047128215	0.0351555521	0.0754082172	0.1080464045	0.0329315688	0.0165373838	0.0221145557	0.0521908373	0.0900556081	0.061437981	-0.0555975811	0.0321408428	-0.0030972224	0.034831893	-0.0882534677	-0.104371026	0.0294816045	-0.0504380686	-0.0128080519	-0.0877831592	0.0173975452	-0.099666409	-0.0502969496	0.0830636267	-0.0123850483571885	-0.0150087527031103	0.0002252626577031	0.0001533894228098	0.0887847786360822	0.0095822633098094	9.181977013852116e-05	0.0078827369174581	-0.0480871119912791	-0.0045411454177753	2.062200170538164e-05	0.0023123703396618	0.0024341479327649	-0.0006688391245418	5.925076158583636e-06	4.473457745178416e-07	-0.001091181246122	0.0003718647095722	1.1906765118883609e-06	1.38283362225291e-07	0.0002668288091256	0.0002940588721887	8.647062031294093e-08	7.119761337938588e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4457.172137807926	1.7292807445019207	2.9904118933051174	19866383.46605128	3425.215211506132	-35.66182583193131	1271.7658216670034	11732099.245132998	4441.476801563977	0.0229194511312016	0.0005253012401555	19726716.17883097	4367.7551488829495	3546.935571962404	1.021195	13.429682	0.1284430856242184	0.0727139261703717	-0.0536397356	-0.0963634506	-0.0534908213	0.0700936196	0.0299037939	-0.0127185239	-0.1067051181	0.0467576013	0.1189717182	0.0599716656	-0.0519253308	0.2065985993	0.0009324885	-0.0816790484	0.0186397849	0.1283501694	-0.0207098315	0.0165483836	0.0755598934	0.0973193778	-0.0245882487	-0.1166118595	-0.0310837726	-0.0837398431	0.0814018881	-0.0498242982	-0.0101933471	0.1014749843	0.0160437689	0.0213628125	-0.1613817091	0.0605447955	-0.0378050143	-0.0011733317	0.1066511818	-0.1121842133	-0.0538665109	0.0441254403	-0.1224417989	0.0073631764	-0.0047251627	-0.0683534522	0.1894272721	-0.1090540882	0.0398563097	-0.0371613068	0.1425613195	-0.0135883264	-0.0882265879	0.0827319147	0.0225222374	0.039902561	0.1578626437	-0.0164972603	-0.0875283429	-0.0405795909	0.0006447009	0.0798385325	-0.0754922645	0.0242773375	-0.0839909364	0.0761284702	-0.0029847065	0.0022694966	-0.0043386294	0.1099883699	0.1737775861	-0.0612067691	-0.0389867495	0.1243253547	-0.1026521343	-0.1287061034	0.167911029	0.0220263301	-0.0344049507	0.0483918618	-0.066384911	0.0353119944	0.0086625419	0.0488508823	-0.0356191892	0.0044660736	0.0906463103	0.048322785	0.0586327452	0.0365662651	0.0394799456	0.0370239992	-0.1026937752	-0.0380344002	0.0278767661	0.0124467133	0.0554076905	-0.0834311856	0.0923967718	0.01558048	-0.1008033722	-0.0453798541	0.0873882332	0.0025205508471657	0.0149055992043542	0.0002221768876408	6.353176573147728e-06	0.0894417467224997	0.0006569680864175	4.3160706657107965e-07	0.0079998260567717	-0.0769182854028258	-0.0288311734115467	0.0008312365602866	0.0059164226293105	0.0033570162335899	0.000922868300825	1.126955799258612e-05	8.51685900667623e-07	-0.001392288773913	-0.000301107527791	1.938468029964165e-06	9.066574329240786e-08	0.0007238398789476	0.000457011069822	2.0885911793984897e-07	5.239441703548762e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4469.1938866859045	12.021748877978098	144.52244608516764	19973693.996790662	3445.31510172011	20.099890213977687	404.005586613956	11870196.15014065	4446.910506884858	5.4337053208810175	29.52515351417068	19775013.05624294	4374.744158014665	3549.3198092314697	0.976188	12.837794	0.0814041702695208	0.0508001031108592	-0.0435144858	0.0408331387	-0.0538309084	0.0084787259	0.1000619471	-0.1556047113	0.0334441056	0.0488881129	0.0371181533	0.0878670017	-0.1341670359	0.2335321069	-0.0230937635	-0.0712841757	0.0051479721	-0.0283678018	0.051009191	0.0064301376	0.0197972637	0.0968061219	0.0052065966	0.0440493056	0.0476173931	0.0634178125	0.0848154536	-0.0064191042	0.0621165357	0.1149237278	0.0075712787	-0.0293801534	-0.0608740744	-0.0394808426	-0.0529942348	-0.0828454357	0.0196825272	-0.0058865794	0.0299504239	0.011311093	-0.0307276699	0.010499189	0.0524199006	-0.0878007656	0.2299424529	-0.0908418372	0.0198711393	0.0449451958	0.0490351321	-0.0421644622	-0.0584548741	0.060136174	0.0829855694	0.0229319586	-0.0559726303	0.047275925	0.0583078796	0.081285915	0.0775181064	-0.0448858736	-0.108036323	0.0687936686	-0.0625515869	-0.0327175943	-0.0792115396	-0.030972884	-0.0331681559	0.0607019959	0.014672656	-0.0059448149	0.0289963273	-0.0158511427	-0.0668927548	-0.1358752768	0.2105234585	-0.0149860119	0.0140898106	0.0620998936	-0.068785806	-0.1097250216	-0.0289548922	0.0207783792	0.0346864366	0.0366607182	-0.0556263591	-0.002096358	0.0553243536	0.0325038826	-0.0200776627	0.0758651328	-0.0827603143	-0.0647816504	-0.0173637249	0.1086597795	0.0321637809	-0.067856471	0.0787347891	0.0137586687	-0.1018175221	-0.0403383756	0.0912870929	0.0024965576308346	-2.3993216331099663e-05	5.756744299109476e-10	6.232800004078472e-06	0.0901697041875593	0.0007279574650596	5.299220709360035e-07	0.0081305755532719	-0.1051259910418309	-0.0282077056390051	0.0007956746574167	0.0110514739925271	0.0039318039900165	0.0005747877564266	1.5459082615909674e-05	3.303809649379249e-07	-0.0016050709707906	-0.0002127821968775	2.576252821274679e-06	4.5276263308057666e-08	0.0009851602046259	0.0002613203256783	6.828831261261282e-08	9.70540628778545e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4476.925112040383	7.731225354478738	59.77184548173489	20042858.4588178	3460.729878099659	15.41477637954904	237.61533083150297	11976651.28917168	4450.465649667895	3.555142783037809	12.639040207785817	19806644.49887388	4377.8804104132405	3623.700830805768	1.027147	13.507964	0.0618779796848564	0.0459754725787384	-0.0822241685	0.0980205159	0.0803162439	-0.1051220455	-0.0155679494	-0.241211761	0.0871409485	-0.0158285514	0.0160426649	0.1290911503	-0.0738335346	0.2313648489	-0.0022200637	0.0016424014	-0.0530340931	-0.0169163883	0.1781208761	-0.0659925625	-0.0347216901	0.0075779521	-0.0460179308	0.0260526378	0.0329787522	0.0119791878	0.0391814177	0.0130505206	0.1051995707	-0.0769025125	-0.0127574979	0.0072609053	-0.0278874164	-0.0440734	0.0305740765	-0.0163662896	-0.063722773	0.0541930814	0.1285865777	0.0552481595	0.0160599046	-0.0435445194	-0.0689475415	-0.0038223484	0.2394914692	-0.0147508678	0.0014800151	0.0614372332	-0.0741497949	0.1274546118	-0.0472262345	-0.0091960205	0.066525731	0.0822821516	-0.0149422305	0.0619130955	0.0077465504	0.0340480296	0.1527398822	0.0178973148	0.0409820132	-0.0155490439	0.0251255043	0.0594870723	-0.0475320555	-0.0309708329	-0.0645380425	0.0036004366	-0.072594738	0.067558966	-0.0941384091	0.0329163159	0.0251600988	-0.1449038993	0.1699661361	0.0197552477	0.0189003533	-0.080284961	-0.0124058371	-0.0534343466	0.0369027689	-0.1111964694	0.0581111203	0.0331585951	-0.0650800711	-0.0490700281	0.0042793802	0.0482582712	-0.0033554058	0.026585677	-0.0051101461	0.0260563943	-0.0760367926	-0.0221300389	0.0195473495	-0.0819369555	0.0305908807	0.0119326665	-0.102707623	-0.0351863325	0.0947412111	0.0024095032937054	-8.705433712920003e-05	7.578457613004415e-09	5.805706122377172e-06	0.08953867696205	-0.0006310272255092	3.9819535933396244e-07	0.0080171746721143	-0.095630776761368	0.0094952142804629	9.015909423190668e-05	0.0091452454639826	0.0031892005559262	-0.0007426034340903	1.0171000185919984e-05	5.51459860322707e-07	-0.0013498766099679	0.0002551943608226	1.82216686213843e-06	6.512416179570633e-08	0.001020656086548	3.549588192209999e-05	1.2599576334276647e-09	1.0417388470074786e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4469.126497591335	-7.798614449048728	60.81838732491159	19973091.65147299	3456.7954561257666	-3.934421973892313	15.479676268646683	11949434.825491749	4446.861791369144	-3.60385829875122	12.987794637478038	19774579.791538797	4377.951446083471	3600.946074896436	1.025746	13.489532	0.0724074789618616	0.0360268094908862	-0.0601206866	-0.0172321412	0.1638497682	0.020032809	-0.1217459637	-0.1437250624	0.0720468803	0.0534316587	-0.0552446628	0.0890797803	-0.0287244957	0.1857457497	-0.0109989427	0.0711915005	-0.0374384723	0.0108518667	0.0196503992	-0.0297021556	-0.2282355347	-0.0345936982	-0.0765904842	0.0216629409	0.0473010245	0.0207712293	0.1243963163	-0.0318029368	0.0284211951	-0.0166410587	0.089921029	-0.0370021144	-0.1615200492	-0.0297669085	-0.0142156275	0.0256873456	0.1373375073	0.0377521773	0.0175691184	0.073927139	-0.0298605654	-0.0045163206	-0.0157741153	0.112199781	0.1854229949	0.0550219863	0.0259347468	-0.0530350294	-0.0050308719	0.0594783945	0.1118247609	-0.160372624	0.0586822495	0.1194252443	-0.0184777134	-0.0589206452	0.0598556424	-0.0507415707	0.1043917242	0.0038037562	0.0204186299	-0.075448788	-0.0848392077	0.0857223771	-0.1225885881	-0.0160651087	-0.0708996858	0.0246546137	0.0345018515	-0.0628146201	0.0348428991	-0.014472204	-0.0911162385	-0.1301225481	0.1751984889	0.0161583477	-0.0619491971	-0.0924762268	0.0250425924	0.0671574509	0.0041995257	-0.005063514	0.0320048062	0.0354841099	0.1043127164	-0.0497886625	0.0181533263	0.0230823306	0.046347045	0.055588443	0.0339392869	0.0617800323	-0.0959412709	-0.1193275882	0.087932764	-0.0657650569	-0.0226162134	0.0101030294	-0.1034725904	-0.029937846	0.0977337597	0.0220824275143343	0.0196729242206289	0.0003870239473906	0.0004876336049258	0.105536911499442	0.0159982345373919	0.0002559435083134	0.011138039688841	-0.0763660708641822	0.0192647058971857	0.000371128893305	0.0058317767792332	0.0031620262287701	-2.717432715609999e-05	9.99840987143006e-06	7.384440563867533e-10	-0.0011090183371031	0.0002408582728648	1.229921672030925e-06	5.8012707607414474e-08	0.0009392564004358	-8.139968611220005e-05	6.625908899164694e-09	8.822025857596159e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4471.10025209405	1.9737545027155647	3.8957068369899663	19990737.46427548	3439.041496180281	-17.753959945485803	315.20309374591426	11827006.412449904	4450.550225357027	3.6884339878824894	13.60454528296673	19807397.30842548	4377.743089706689	3591.183233295047	1.264779	16.633039	0.1881374476825979	0.0883236037757005	-0.0571356475	-0.0948560431	-0.0374078225	0.0834325584	0.0033448978	-0.0885671708	-0.0674231849	0.0385594124	0.1101976262	0.0371254301	0.0782518476	0.0643434297	0.0094035924	-0.0575936977	-0.090328143	-0.1714930535	-0.0871939332	0.0483959855	-0.2311736612	0.145239948	-0.03631229	-0.1501317685	0.0411436574	-0.0712009913	0.0052869554	-0.1887445673	-0.0454757283	-0.0828474937	0.0595590603	0.0071070644	-0.138631882	0.1270809992	0.097817804	0.0634056421	-0.0434355261	-0.0789972863	-0.0301716921	0.0181621104	-0.041293433	-0.0666191057	-0.149632938	-0.0084444349	0.054776554	-0.0681201431	0.0760258631	-0.0181082315	-0.0454585979	-0.197724629	0.1646573452	-0.0621761175	0.1677064519	0.114279092	0.1867695834	0.0473060139	-0.0180927784	-0.0383200445	0.0304977884	0.1046114859	0.0929089392	-0.1125104851	-0.1314632338	0.1172423507	-0.0018084709	0.0777763122	-0.0454741811	0.0233357496	-0.0027703127	-0.0181354274	-0.0768199599	-0.0089672519	-0.0557858046	-0.0648165538	0.1081282714	0.0790969606	0.0032868973	0.1518556484	-0.0291688254	0.0790065075	-0.0394684097	-0.0066060898	-0.1515494209	-0.0411914005	0.2493500775	-0.157035195	-0.048978855	0.0113358409	-0.2719930892	-0.2331883403	-0.0804904797	0.1944329271	0.0434556444	-0.3189919471	-0.0969020417	-0.0356343438	0.0696729059	0.0082703149	-0.1041114925	-0.024607302	0.1002501592	0.0022585363438452	-0.0198238911704891	0.0003929866611393	5.100986416469643e-06	0.1222573376079765	0.0167204261085344	0.0002795726492509	0.0149468565989907	-0.1104505142940865	-0.0340844434299043	0.0011617492839263	0.0121993161078282	0.0041270577321406	0.0009650315033704	1.703260552442151e-05	9.312858024975268e-07	-0.0004841325356252	0.0006248858014779	2.3438431205088554e-07	3.9048226488867753e-07	0.0001789999658108	-0.000760256434625	5.779898463887169e-07	3.204098776026757e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4474.428403878725	3.3281517846744464	11.076594301831705	20020509.54143671	3439.583840671974	0.5423444916932567	0.294137547670017	11830736.997011768	4454.750229256816	4.200003899789408	17.640032758246235	19844799.60506365	4383.869361036869	3590.31837620854	1.107541	14.565211	0.0488210315872486	0.0301577466647713	-0.0483364331	0.0447352552	-0.0727552371	0.022658818	0.1304936383	-0.1825123407	0.0624516189	0.1571031215	-0.0039548222	0.0073586935	-0.0055420408	0.181979047	-0.024013314	-0.0642814261	-0.0773554237	-0.1344791841	0.0950211317	0.0300902474	-0.0844198953	0.1507530666	0.0676283435	-0.0028988855	-0.0262228299	0.0235755932	-0.0034971604	-0.0413879914	-0.0378083417	0.0036623895	-0.0134493009	-0.0379469426	0.0961113312	-0.0336945037	0.0840802992	0.0269700823	-0.0833389888	0.1722533173	-0.0612752517	-0.0710851763	-0.0482844755	-0.050089528	-0.0130803996	0.0749751399	0.1691588256	-0.0805048068	0.0739751947	0.0749137614	-0.089875303	-0.0427290089	0.0304789762	0.029121478	0.218302923	-0.0049331012	-0.0400249743	-0.0092040671	-0.008015935	0.0334081575	-0.0014796399	-0.0144350052	-0.0253959744	-0.0354704393	0.0051632985	-0.0750267033	0.0694640373	0.0076873745	-0.0107310709	-0.0269927451	-0.1098419199	0.0234038614	0.162838624	-0.0197320779	0.0303376178	-0.1039799543	0.1883040993	0.0220630331	0.1027656822	0.1273751227	-0.0617304301	-0.0780339894	0.0225036801	0.0044061507	-0.0113889192	-0.1006927061	-0.0544822368	-0.0809042656	-0.1082661027	0.123119181	-0.0315814049	0.0707469698	0.0515876978	0.0702204819	0.0176734227	0.0013621222	-0.2946704266	0.0058831204	0.0782967225	0.0064350811	-0.1046235507	-0.019209311	0.10227815	0.0020673167947506	-0.0001912195490945	3.6564915955942114e-08	4.273798729857894e-06	0.1083137470547086	-0.0139435905532678	0.0001944237175171	0.0117318678010313	-0.1102619349266404	0.0001885793674461	3.5562177826374784e-08	0.0121576942937666	0.0045020293770239	0.0003749716448833	2.0268268511586205e-05	1.4060373446648793e-07	-0.0002076838956572	0.000276448639968	4.3132600515350745e-08	7.642385054015689e-08	0.0001404674083133	-3.853255749750002e-05	1.4847579872981451e-09	1.973109279825534e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4469.686015295259	-4.742388583465981	22.49024947658848	19978093.075326007	3455.1118774414062	15.52803676943222	241.119925912839	11937798.08563668	4448.401959193902	-6.348270062913798	40.30053279168756	19788279.990560148	4377.246055801124	3599.179130364143	1.091257	14.35107	0.1068518641513767	0.0671766048569866	-0.0579405251	0.1065426607	0.0433043904	-0.1011386689	0.0164364187	-0.184782735	0.0756467472	0.0859901466	0.0532141955	0.1501018266	0.0401068562	0.2293707527	-0.036554035	-0.0014589352	-0.0321052465	0.0006796889	0.1036771298	-0.0505185405	0.0337618077	-0.0134658019	0.008663007	-0.0142399968	-0.1258239874	-0.0358397189	0.0354578786	0.0247769652	0.0142254052	-0.0283775541	0.039226494	0.1163713116	0.0617120276	0.0182750519	-0.0312232562	-0.1445263032	-0.0356172287	-0.0135558604	0.0298934047	0.0908119206	-0.020348457	0.0294819472	-0.011352976	-0.0006330669	0.2368392705	-0.0092619057	0.0242791857	0.0737931036	-0.0671647447	0.0883591868	-0.0433156831	0.0122951013	0.0186988738	-0.0070369594	0.0517728642	-0.015551582	-0.1277353114	-0.0104655622	0.0856375068	0.0632044884	-0.0065156552	0.0463876016	0.1360818344	-0.0522218302	0.0199432031	0.1134334534	0.0237240744	0.0156053634	-0.0075782713	-0.022709987	-0.089712379	-0.0057430289	-0.0134960871	-0.1382047016	0.1855749641	0.0406618169	0.081365649	-0.0518677441	-0.0157555298	-0.0177979793	0.0077697505	-0.0235462308	0.0566480215	-0.0101864271	-0.1348436149	-0.0410598364	-0.0263550355	-0.0143128962	0.0742923528	0.1007689754	0.0494454861	0.1148590479	-0.0084797255	-0.0768587223	0.0699344459	-0.0328276462	0.0321814039	0.0045978871	-0.1050081413	-0.0137586687	0.1038078519	-0.004531156712531	-0.0065984735072816	4.353985262629714e-05	2.053138115351474e-05	0.1030863828379153	-0.0052273642167933	2.732533665501107e-05	0.0106268023266052	-0.1108174702395672	-0.0005555353129268	3.086194839086836e-07	0.0122805117102973	0.0033771424544565	-0.0011248869225674	1.1405091157692472e-05	1.2653705885631569e-06	-0.0007548985427014	-0.0005472146470442	5.698718097726975e-07	2.994438699397084e-07	0.0003577756609892	0.0002173082526759	4.722287668105282e-08	1.2800342359625898e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4465.793676392103	-3.892338903155178	15.150302137015252	19943313.160103697	3444.8201830900166	-10.291694351389651	105.91897262242566	11866786.093824336	4443.655324896252	-4.746634297650417	22.530537155631265	19746072.646478813	4373.602949047423	3599.853191552213	0.972868	12.794143	0.1653859824038177	0.0734886786162545	-0.0503610619	0.0389234947	0.1396190514	-0.0067481136	-0.0701362175	-0.1503990838	-0.0039363775	0.1237511037	0.0366006308	0.1131514025	0.0130116357	0.214299849	-0.0274810927	0.108460534	0.0199726542	0.0743367376	0.0611011173	-0.0592590093	-0.0962351015	0.0480853297	-0.0087872618	-0.0644038278	-0.0383684769	0.0127957149	-0.0072530224	0.1528811104	-0.0612275223	-0.0406987525	0.0485793434	0.0240132251	-0.1005529076	-0.0288643397	-0.0329880039	-0.0202152368	0.1251095997	0.0049326453	0.0332470014	0.0057536099	-0.0131878433	0.0788842782	0.1151922368	0.0810982241	0.2218450227	0.0728956042	-0.0125360983	-0.0338384644	0.0315519016	0.0958327801	-0.0481820567	-0.0665511534	0.0688533341	0.0558064872	0.0512511688	-0.0977082125	0.0164720722	-0.132932289	-0.0147139455	-0.034057936	0.0597769303	0.0839509323	0.0320960544	0.0617996483	-0.0616260971	-0.0219745577	0.0649235729	0.0443480994	0.04699121	0.0281743368	0.1319369813	-0.0258074921	-0.0979909834	-0.148695195	0.1788868247	0.0031306346	-0.0225618591	-0.0921101521	0.039715994	0.0285892925	-0.0092736665	-0.0487757417	0.0043674307	0.0400693864	0.0333373898	0.032588629	-0.0608389678	0.030579692	0.0192652333	0.0648935129	0.007015683	0.0391560444	-0.1089735979	0.000319405	0.0340691562	-0.0735186398	-0.03146647	0.0027592926	-0.1052647956	-0.0082703149	0.1048318124	0.0185878153736638	0.0231189720861948	0.0005344868703222	0.0003455068803654	0.0893653692816656	-0.0137210135562497	0.0001882662130107	0.0079861692268484	-0.077282146899634	0.0335353233399332	0.0011246179115138	0.0059725302294166	0.0028912463880347	-0.0004858960664217	8.359305676323699e-06	2.360949873641782e-07	-0.0016041700675064	-0.000849271524805	2.573361605483488e-06	7.212621228446097e-07	0.0009228215381912	0.000565045877202	3.192768433429777e-07	8.515995913495724e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
