global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
4584.382922899528	6.5393083488061166	21016566.783772822	42.76255368076538	3579.081369473072	26.158153777426836	684.2490090435097	12809823.44930924	4481.361228713025	3.1485293196519706	20082598.46221232	9.9132368767081	4315.476026499591	3382.425283202919	0.98797	16.778397	0.1512750574708437	0.0750703680628621	-0.0371824518	-0.0538479917	-0.0635137207	0.0562070758	-0.0777615029	-0.0185959515	-0.1325916566	0.0424907213	0.060931148	0.0034801244	0.0327375978	-0.0003719787	-0.0623823674	0.038522665	-0.0794600632	0.0330604819	0.0182183976	-0.0996909233	0.0020152656	0.0095240176	-0.0649933366	0.062682631	-0.0674717309	0.0207663865	-0.0222291966	-0.0707884215	0.0602520264	-0.030249611	-0.0462470567	-0.0764019196	-0.0483470486	0.0422438914	-0.0264697709	-0.1078061053	-0.0319418137	-0.0051917509	-0.1467395058	0.0176003179	-0.0616371861	0.1110399863	0.0274443691	0.0115652403	0.0794321286	0.0370157733	-0.0083459689	0.0010794085	-0.1394214541	-0.0581114152	-0.0237968435	-0.0502086743	-0.0785649879	-0.0461014148	0.032016621	0.0311918536	-0.0423879763	0.0330231908	-0.0312012448	0.0621932327	-0.04708664	0.0911114125	-0.0436287162	0.0615113175	-0.0758248198	-0.0054766901	0.0575894563	0.0386585535	0.0391656335	-0.1096023862	-0.0219289086	0.07540413	0.0302080214	-0.0502917108	-0.095856842	0.02671615	0.1065222714	-0.0452541232	-0.0551319618	-0.052796655	0.0436208425	-0.0003750259	0.006865003	0.0689618773	-0.055062016	0.0051573804	0.0236034198	0.1331918081	-0.0803250789	-0.0308914572	0.0569775121	0.0346408656	-0.0233971602	-0.0348393563	-0.011112863	0.0465569237	-0.019209311	-0.0984080176	0.0550761846	0.0783343427	-0.030757121873421	0.0476474625244379	0.0009460005459364	0.0022702806850177	0.059264444769326	-0.0002740154216525	0.0035122744138164	7.508445130339743e-08	-0.013647727069042	0.0511422789233933	0.000186260454151	0.0026155326934781	0.0009378200378244	0.0002210834149995	4.887787638788535e-08	8.79506423344959e-07	-0.0023399787835438	-0.0004727175621235	2.2346189353998525e-07	5.475500707435122e-06	-0.0031479130111337	0.0003504250349041	9.909356325664836e-06	1.227977050875398e-07	0.0	0.0	0.0	0.0	0.0	0.0
4578.442242173037	-5.940680726491337	20962133.364914466	35.29168749410564	3564.3376599900266	-14.743709483045222	217.3769693204376	12704502.954423178	4477.481614241679	-3.879614471346031	20047841.605872277	15.05140844627754	4312.452010740843	3417.3838409920613	1.00882	17.132498	0.1387225295952947	0.0658843571741369	0.0009980559	-0.1021468697	0.0845143624	-0.0044098847	0.0359113117	0.0178500473	0.0555368407	0.0495738228	-0.0104369859	-0.0690512345	-0.1242964452	-0.063282685	0.0039514508	-0.0453497467	-0.0518295704	0.0569961763	0.0516020874	0.0130922152	0.0381180294	-0.0057122603	-0.022456638	-0.0139487932	-0.0596478631	0.0049763382	-0.0449150968	-0.0389003032	0.0848697321	0.002297573	-0.0038430142	-0.007267302	-0.0472679431	0.1061805279	-0.0504798181	-0.0264895545	-0.0276426553	0.010801661	0.0553214281	0.0304548072	0.0334543982	0.032909989	0.0426509934	-0.0097708341	-0.0769393294	0.2021438035	-0.0730662311	-0.0275588703	-0.0108481248	0.0109306386	-0.0786646063	-0.0652503919	-0.0744267878	0.0019228988	-0.0577662232	0.0659342646	-0.136902128	-0.0506583966	0.0010259915	-0.0827911398	0.0661743919	-0.0253871828	0.0128280162	0.0343091478	-0.0180422453	-0.0632911805	-0.0009285692	0.0109388022	-0.0833887312	-0.0180294256	-0.0304714297	0.1210485948	0.0639128667	-0.0267231839	-0.0498851405	0.0031160235	0.0462416216	0.0596977447	-0.0652370505	-0.1015310792	-0.0392941902	-0.0185976719	0.0217326187	0.0051163526	0.0434277794	-0.0242604645	-0.02225151	0.00540939	0.1112452108	-0.0347937053	-0.0183289032	-0.1272098314	0.0025880842	0.0107053868	0.0160334351	-0.0148303882	-0.0210152255	-0.0970297311	0.0597044597	0.0732234215	-0.0497638672465825	-0.0190067453731615	0.0024764424833354	0.0003612563696801	0.0657343917592498	0.0064699469899238	0.0043210102599585	4.186021405242413e-05	0.0227338917022024	0.0363816187712444	0.0005168298319274	0.0013236221844161	0.0001711407601621	-0.0007666792776623	5.87797114796786e-07	2.928915978886144e-08	-0.0019208063764339	0.0004191724071099	1.7570550688230777e-07	3.68949713574913e-06	-0.0034993456955808	-0.0003514326844471	1.2245420297179874e-05	1.235049316976951e-07	0.0	0.0	0.0	0.0	0.0	0.0
4554.390667513711	-24.051574659325524	20742474.35233599	578.4782435931097	3526.436580836519	-37.90107915350745	1436.4918010004371	12435754.95866196	4468.082782652682	-9.398831588997382	19963763.75263733	88.33803523833505	4300.899142701792	3363.2471565267174	1.225073	20.805054	0.2280923638053368	0.1238640013117455	-0.0608262965	0.0323795178	-0.0469594374	0.036434594	-0.0085965299	-0.0094124492	-0.0253598221	-0.0916058351	0.0420021536	0.0922238262	-0.009859864	-0.0142771939	-0.0592617227	0.1444731723	0.0940223299	0.0481319294	-0.1046197707	-0.0217959527	-0.0161224281	-0.036068679	0.1505733693	0.0042611918	0.0141245326	-0.0046264839	-0.0627465552	0.046292797	0.0948283711	-0.0209639759	0.0768277477	0.0349770406	-0.0801429598	-0.0482505288	0.08634866	0.0790192704	-0.0045574193	0.022290371	-0.0478873391	0.0081025487	-0.1283886573	0.0063429093	0.0579333063	-0.1430136465	0.0497971422	-0.0234527565	0.0054458985	0.106581659	-0.0298905832	-0.0065170645	-0.0090407268	-0.0239814802	0.1172740159	-0.025255265	0.0539401924	-0.0175773673	-0.0228104759	-0.0148224917	-0.0736974891	-0.0960897659	-0.1082203779	-0.0425797465	0.0304162237	-0.1106028492	-0.0162427014	0.0579381345	-0.0884189733	-0.0503340278	0.0367053259	-0.0479110647	-0.1133241107	-0.0497949189	-0.0748276886	-0.0449704506	0.1191158832	0.1077600376	-0.0263980632	-0.0294071794	0.012066942	0.0088164247	-0.1040360273	-0.0306617098	0.0773111604	0.0355727399	0.0067873643	-0.004175801	0.0299929889	0.0073850942	-0.1096042219	0.0212214337	0.060674032	0.0458791543	0.0585520035	-0.1102452721	-0.0094893221	-0.061979085	-0.0228147385	-0.0955332289	0.0641690889	0.0677557633	-0.0658406684485726	-0.0160768012019901	0.0043349936217548	0.0002584635368883	0.0946351005940329	0.0289007088347831	0.0089558022644427	0.0008352509711529	0.0275567797293661	0.0048228880271636	0.0007593761090528	2.326024892255896e-05	0.002367688445766	0.0021965476856038	4.824821735131848e-06	5.605948576213816e-06	-0.0011363423502026	0.0007844640262313	6.153838084510217e-07	1.2912739368639684e-06	-0.0040841732985736	-0.0005848276029927	1.668047153278156e-05	3.420233252223039e-07	0.0	0.0	0.0	0.0	0.0	0.0
4575.710435084943	21.31976757123175	20937125.98574524	454.532489291345	3556.6798628137467	30.243281977227525	914.6561047540952	12649971.646544812	4475.64251999628	7.55973734359759	20031375.96679865	57.14962870418394	4307.07949625371	3394.13766663792	1.153295	19.586063	0.112850828360494	0.0515246219804812	-0.0314696045	-0.0276591077	-0.0096244607	0.1419152016	0.0824977232	7.9985e-05	0.0495287853	-0.0645169026	0.0689406238	-0.0656404962	0.0104170251	0.0312004236	0.0472793301	0.0084317848	0.0201137069	0.0908621382	-0.0038613101	-0.0414955627	-0.0956758438	-0.0224871893	-0.0295525605	-0.043541913	-0.0296010661	0.0333528598	-0.0747998474	0.0505242111	0.0081375934	-0.0500724021	-0.0552006505	-0.0674450997	-0.0129707467	0.0480917426	-0.0160342261	0.1313701537	0.0061103985	0.0020122576	0.0140805648	-0.0162586659	0.1157396966	-0.0403480293	-0.001702987	0.0198243699	-0.0096667674	-0.0474523141	-0.0794682938	0.0576086257	-0.0149996232	-0.069283519	0.0802821233	0.0654508165	-0.0104953486	-0.0185260888	-0.085584401	-0.0303032837	-0.0316509244	0.0588464738	-0.012079885	-0.094467645	0.0565242533	0.0313564434	-0.0456761502	0.0423087624	-0.0231514115	-0.058040164	-0.0278207736	-0.1155247568	0.0671994186	0.0787527427	0.0554139088	0.0040003882	-0.0192261655	-0.0522305476	-0.0732435324	-0.0719097591	0.0759973145	-0.0842135616	0.0713146347	0.0127110794	-0.1070112986	-0.0310204551	0.0256199325	0.061729122	0.0281095289	-0.00236665	-0.0053835453	-0.1004415947	0.0013805374	-0.0536131454	0.0385477518	0.0668270345	-0.0614437267	-0.0871534941	0.0261489769	-0.0315148191	-0.024607302	-0.0939203342	0.0684578352	0.0619580057	-0.0458244993560157	0.0200161690925569	0.0020998847412294	0.0004006470251418	0.094522412273065	-0.0001126883209679	0.0089344864219192	1.2698657682565513e-08	-0.0008181497012031	-0.0283749294305692	6.693689335787219e-07	0.0008051366201897	0.0021019753461078	-0.0002657130996582	7.060345132996852e-08	4.418300355645005e-06	-0.0018306485415597	-0.000694306191357	4.820610873568018e-07	3.3512740827146563e-06	-0.0044110948378863	-0.0003269215393127	1.9457757668827164e-05	1.068776928665855e-07	0.0	0.0	0.0	0.0	0.0	0.0
4565.829353020728	-9.881082064214752	20846797.680905685	97.63578275974646	3546.672585345329	-10.00727746841767	100.14560232989996	12578886.42764012	4480.902661203991	5.260141207711058	20078488.659185007	27.66908552505995	4312.892561742542	3390.540209109967	0.963995	16.37125	0.1598614606469407	0.1260931459310574	-0.0897865044	-0.0017076854	-0.0314600684	0.092810818	-0.0009260811	-0.04573845	-0.0369722567	0.0615666542	-0.0439165578	0.1726884771	-0.0963640799	0.0351095795	0.0360497995	0.0654686213	0.0315877174	0.0045147532	0.0445541421	-0.0937575125	0.0775188014	-0.0838035077	0.0365477951	-0.041155487	0.090937733	0.0920997292	0.0161991623	-0.0743989268	0.0670760283	0.0362052502	0.0116185202	0.0048234268	-0.1175979757	0.0241060874	0.1091084706	0.1313392266	-0.0062245485	0.0473215288	-0.0563909938	0.0073729934	-0.0480183961	0.0545604276	0.0423562031	0.1343351247	-0.0634492134	0.0384287383	-0.0080741668	-0.0286944565	-0.1323512991	-0.0312080579	-0.0598251048	-0.0699914117	0.0801985769	0.1002171612	0.0081146401	-0.13677097	-0.0199257117	-0.0627289743	0.0582285833	-0.0357367747	-0.0378256129	-0.0453562473	-0.0645158384	-0.1167961179	-0.0735338684	0.0046448496	-0.0216692572	-0.0127776105	0.1183577506	-0.0177045262	-0.0262950596	0.0393609132	-0.0653225423	-0.117426132	-0.0115642379	-0.021588049	0.0054804177	0.0429342558	-0.0796637228	-0.0537614085	-0.1732509325	-0.0390816865	0.0655523933	0.0356254219	-0.0044019479	0.0256152295	0.0558202526	-0.0040564455	-0.0012949185	0.0105341235	0.009318324	0.1076156349	-0.0250711061	-0.1197166642	0.042214741	-0.0485714318	-0.0263923698	-0.092193012	0.0725589432	0.055858395	-0.0245240297136177	0.021300469642398	0.0006014280333944	0.0004537100069867	0.1028226930573055	0.0083002807842404	0.0105725062075568	6.889466109723207e-05	0.1229625695700491	0.1237807192712522	0.0151197935152691	0.0153216664633085	0.0020598085869495	-4.216675915829976e-05	1.7780355779140562e-09	4.242811414870896e-06	-0.0019100471443156	-7.939860275590015e-05	6.304138119589235e-09	3.6482800935081782e-06	-0.0044030603808195	8.034457066799852e-06	1.9386940717142364e-05	6.455250035825008e-11	0.0	0.0	0.0	0.0	0.0	0.0
4579.66463630793	13.835283287201491	20973328.181049444	191.4150636371169	3558.371739943484	11.69915459815502	136.87021831153172	12662009.43962842	4479.671144950726	-1.2315162532649992	20067453.566904142	1.5166322820558618	4311.905587056548	3395.093334249478	1.039331	17.650644	0.0904253337481554	0.0435424076010997	-0.0959069792	-0.0124510631	-0.025079006	0.1614344741	0.0619721349	0.0064155389	-0.0347854817	-0.0140280675	0.0862698229	-0.0528013026	0.0503555655	-0.0765105149	0.1154964872	-0.0337861251	0.0472361621	0.0504152226	0.0155494135	-0.0851864969	-0.0109602404	-0.0704803353	0.1064031804	-0.0247048932	-0.0095612524	0.0091663088	-0.0538066574	0.1553320791	0.042908032	0.0820832231	0.0365632568	-0.1489424276	0.0395817552	0.0471782858	-0.0689212096	0.0010059731	-0.0369990806	0.0199532128	-0.0220713593	0.0221411525	0.0110376599	-0.0434557088	0.0610124856	0.0631898869	0.036967926	0.0488099973	-0.0464155721	0.0251504919	-0.0529616142	0.0191841146	-0.0221282848	0.1738771949	0.0696594132	-0.029427211	-0.0345382746	0.0102747363	-0.0531508	0.0180155338	-0.0174211216	-0.1490609881	-0.032470156	-0.0536062973	-0.0069107348	0.1008406733	-0.0915474664	-0.0704141111	0.036868155	-0.0128480674	-0.0220329894	0.0423012026	0.0410424873	0.0347047365	-0.0598774492	-0.121193845	0.042076547	0.1059992393	0.0655239879	-0.1071455988	0.0385990427	-0.0028039434	-0.0616256068	-0.047621788	0.0944587176	0.0717470692	0.0311503907	-0.0650866767	-0.0513824409	-0.0760468226	0.0276523582	0.0579707373	0.0148426796	-0.0093766654	-0.046337852	-0.0690679976	-0.0209180796	-0.0484952547	-0.0281693982	-0.0903533669	0.0764611723	0.0494866478	-0.0313248658136728	-0.0068008361000551	0.0009812472182446	4.625137165981272e-05	0.1048093496805222	0.0019866566232167	0.0109849997804539	3.946804538570796e-06	0.0947631081429705	-0.0281994614270786	0.0089800466649163	0.0007952096247772	0.0018461830573773	-0.0002136255295722	4.5635866885002975e-08	3.4083918813469946e-06	-0.0022330848523575	-0.0003230377080418	1.0435336081696373e-07	4.986667957828517e-06	-0.0038709560264775	0.000532104354342	1.4984300558922474e-05	2.831350439097172e-07	0.0	0.0	0.0	0.0	0.0	0.0
4580.5040457124205	0.8394094044906524	20981017.312787853	0.7046081483473516	3560.1645538979387	1.7928139544546866	3.214181875287451	12674771.650831308	4489.606758258549	9.935613307823589	20156568.84380084	98.71641180260116	4322.39596156457	3439.376699697312	1.055284	17.921574	0.0823576953365222	0.0356649170574159	-0.080745333	-0.0591172874	-0.040030261	0.0656984342	0.0170185385	0.0750114721	0.0150013186	0.1004632075	-0.0518318339	0.0596875474	0.0026506981	0.0540317987	0.0126205419	0.0376229167	-0.0298683585	-0.035337083	0.0935612359	-0.1031370422	-0.0718767883	-0.0231516315	-0.0584372739	-0.0968403724	-0.0795894849	0.0937534516	-0.0137493981	-0.0759004646	0.0083942979	-0.0087386253	-0.0036515563	-0.0366240855	0.029826202	0.0404377779	-0.0049571028	0.0740043099	0.0589019732	0.054964946	0.0437924641	0.1169591066	-0.1001730564	0.0364194107	-0.0704160754	-0.0241000175	0.0874879695	0.075801092	-0.0078860752	-0.1082021821	-0.1128874033	-0.0706707051	0.0492421668	-0.068232195	0.0019374454	-0.0316997809	-0.1473814074	-0.0093747866	0.0124995494	0.0214135061	0.0594920765	0.0181823763	-0.0235401741	-0.0121515415	0.0052227621	0.1002841114	-0.0271915428	0.0252690953	-0.0635570547	0.0400547204	0.0288179954	0.0478251991	-0.0659503117	-0.0291457544	-0.0098589108	-0.1049059449	-0.0613439729	-0.0106601386	0.0672626385	-0.0392809335	-0.0369754588	-0.0604001853	-0.0108859942	0.0148501299	0.0230215751	-0.0389937249	0.0202728489	0.0897895536	0.0140905578	-0.0058339574	0.0371455851	-0.0095180541	0.0765382496	0.1082487813	-0.0061065155	0.0007828822	-0.0205821315	-0.0191397114	-0.029937846	-0.08840364	0.0801538266	0.0428738067	-0.0463254558908232	-0.0150005900771503	0.0021460478634926	0.0002250177026627	0.0934377795559839	-0.0113715701245383	0.0087306186483526	0.0001293126070972	0.0798377089160169	-0.0149253992269536	0.0063740597649586	0.0002227675420839	0.0014031082390737	-0.0004430748183035	1.963152946147681e-07	1.968712730556499e-06	-0.0022309613890751	2.1234632823999983e-06	4.509096311700975e-12	4.977188719543899e-06	-0.0034949515899059	0.0003760044365715	1.221468661578578e-05	1.4137933632152618e-07	0.0	0.0	0.0	0.0	0.0	0.0
4580.550501378765	0.0464556663446273	20981442.89568126	0.0021581289355233	3556.655310318318	-3.509243579620943	12.314790501110808	12649796.99641549	4483.036542797923	-6.570215460626059	20097616.644061554	43.1677311990497	4317.206785765174	3409.0011475990336	0.921528	15.650042	0.1197532545198932	0.0713284132379592	-0.0897780648	-0.0372031954	-0.0123632117	0.0048188344	-0.0623630686	0.058741116	-0.098846503	0.0271930942	0.0135095114	0.0334744157	-0.0796023407	-0.0863328013	0.0568888001	-0.0277789307	-0.000134733	-0.0190816311	0.0151026347	-0.0925505236	0.0343114182	-0.0359365037	0.0400367891	-0.0149064105	0.0035497215	-0.0408049973	0.0747706283	0.0135024012	0.0645113484	0.0025004549	-0.0107368953	0.0411650394	-0.0211637734	-0.0381225492	0.0247123155	-0.0723195117	0.0245322312	-0.0739377472	0.0176630184	0.0872654108	-0.08914361	0.0447698294	-0.0270953376	-0.0135790739	-0.0881499894	0.009626892	0.038047709	-0.0131731311	-0.0959930622	0.0105783356	-0.057508741	0.049664196	-0.0024102579	0.0137957289	-0.0220447552	0.0613770007	-0.0590488118	-0.1142999332	-0.0264102678	0.0241793393	0.0020777421	-0.0764358583	0.01377461	-0.0135318305	-0.0219460916	-0.0522047254	0.0114924876	0.055941409	-0.0660477158	0.0116657635	-0.0466051125	0.0113719824	-0.0217365498	-0.1028483586	0.0104058424	0.0430873574	-0.0087627969	0.0759785801	-0.0555444352	-0.086690956	-0.0153347749	0.0247444238	-0.019076639	0.0437510426	-0.0447748919	-0.0398977877	0.037183597	-0.0045026672	0.0673813799	0.0100021329	0.0035460595	-0.0106577579	0.0131000235	-0.057067572	0.0446245253	0.0292827959	-0.0316971744	-0.086346207	0.0836267848	0.0360520886	-0.0285976100438176	0.0177278458470056	0.0008178233002182	0.0003142765183751	0.0934544116473716	1.6632091387705494e-05	0.0087337270563563	2.766264639289873e-10	0.1116693414493568	0.0318316325333399	0.012470041819733	0.0010132528297375	0.0011835973124014	-0.0002195109266722	4.818504692853182e-08	1.4009025979238175e-06	-0.0011120301200804	0.0011189312689946	1.2520071847340894e-06	1.2366109879660289e-06	-0.0034298509046097	6.510068529620022e-05	1.1763877227851978e-05	4.2380992260349e-09	0.0	0.0	0.0	0.0	0.0	0.0
4558.247984004657	-22.302517374107996	20777624.68368252	497.40228122238886	3535.089953353557	-21.565356964760667	465.0646210175514	12496860.978301257	4478.625417103225	-4.4111256946980575	20058085.62672304	19.45802989442542	4309.826998811053	3395.0447409934845	1.088563	18.486752	0.1030798267299222	0.0628794208851467	-0.0533913255	-0.0087688315	0.0362688557	0.1317916157	0.0844084385	0.0338560975	0.1319036471	0.0252783833	-0.0658226647	-0.0229208551	0.0783796443	-0.0563794201	0.1585349297	0.1114247051	0.0591634715	-0.0042489992	0.0298298833	-0.0461368403	0.0331036358	-0.1197197647	0.1415867513	-0.0762483028	-0.0033747305	0.0318085734	0.0278537298	-0.0603839656	-0.0157842361	0.120143805	0.0021397096	-0.0032174041	0.0373209213	0.080493495	0.0460667657	0.106897701	0.04990178	0.0277260549	-0.0499521948	0.0960162448	0.0242978934	-0.0774056558	-0.0659608676	0.0037734303	0.0648728249	-0.0157049901	-0.0068816684	-0.012905497	-0.007129205	0.0689002552	-0.0485803967	-0.0008822854	0.2148295641	0.0224405453	-0.0927231255	0.025465758	0.0365861765	-0.0058946936	0.1474036722	-0.0422541251	-0.0285877838	-0.0002349452	0.0295714113	0.0638278618	-0.0716940825	0.1245287213	0.0443588416	-0.0191788581	0.1128790704	0.1159134163	-0.0080618261	0.0164305214	-0.0469473117	-0.0990931348	0.0184345008	0.1315845567	-0.0290003444	-0.0896753462	0.0048505762	-0.0180235384	0.0161601757	-0.0215210274	0.0637689878	-0.0522262734	0.1749649682	0.0872791873	-0.0199564139	-0.0431832577	0.0644564853	0.0755918261	-0.0065553923	0.0670237376	-0.0572433583	-0.0422066776	0.0685947664	0.0252495825	-0.0334468475	-0.0841835744	0.0868705278	0.0290547284	-0.0246587466998278	0.0039388633439898	0.0006080537888062	1.5514644442626532e-05	0.092996481266141	-0.0004579303812305	0.0086483455278837	2.0970023405400082e-07	0.09466779453831	-0.0170015469110468	0.0089619913227476	0.0002890525973685	0.0015980446870719	0.0004144473746705	1.717666263712698e-07	2.553746821878727e-06	-0.0012423729399979	-0.0001303428199175	1.6989250704045856e-08	1.5434905220390258e-06	-0.0023410113773246	0.0010888395272851	5.480334268763221e-06	1.18557151617844e-06	0.0	0.0	0.0	0.0	0.0	0.0
4565.122854395861	6.87487039120424	20840346.675727416	47.26384289585674	3554.3911439286903	19.301190575133205	372.5359576176109	12633696.404038703	4486.367338634673	7.741921531447588	20127491.897167955	59.93734899909176	4319.371595977342	3357.6214638528554	1.103038	18.732565	0.2111776861482515	0.1582432192599712	-0.0555478222	0.0622501688	-0.1330125159	0.1798463311	0.0377724535	0.0627410352	-0.0763763288	-0.0322246448	-0.1247897631	0.0550098345	0.0563836911	-0.0095617784	0.1113419932	0.0982085852	-0.0955415436	-0.0012418965	-7.24716e-05	-0.2461066643	-0.0567754158	-0.0885826401	0.069776641	-0.08217822	0.0303410278	0.0207488678	-0.030836489	-0.0853988766	0.056327727	0.0389745339	-0.0492123227	-0.0525273166	-0.0684987104	0.0984029986	-0.0294372201	-0.0750985312	-0.0980266669	0.0546146521	-0.0497874495	0.0482416352	0.072086292	-0.0465677524	0.0604966429	0.0350808947	0.0576044225	-0.0861990038	0.0272811426	0.0137632327	-0.219989209	0.0357115824	0.0921873334	0.0169940369	0.113762585	0.02387173	-0.091279213	-0.0446310815	-0.1168086356	0.0226954455	-0.0151933601	0.0338450358	-0.0160439365	0.0631465955	0.0371243377	0.0223156412	-0.1277096363	0.0403130594	0.1352337688	-0.1033590595	0.0346297897	0.0550583696	-0.0310482749	0.0004863766	-0.0798721745	-0.2244996707	-0.0468812377	-0.019296062	-0.0899363318	-0.0905948158	0.0126205771	-0.0776260325	0.0945107421	-0.0546165255	0.046985354	-0.0565602031	-0.0170212087	0.0118356916	0.0798379944	0.0426703345	0.0273829738	0.1048969833	-0.0224777277	0.0106413056	-0.0629993479	-0.0116524192	0.0712676938	-0.0293439876	-0.0351863325	-0.0819183771	0.0898761648	0.0219158165	-0.0255081949217697	-0.0008494482219419	0.0006506680081669	7.21562281760258e-07	0.0685605949765175	-0.0244358862896235	0.004700555183534	0.0005971125387594	0.2477562739027661	0.1530884793644561	0.0613831712581824	0.0234360825141215	0.0011838321076962	-0.0004142125793757	1.715720609130707e-07	1.4014584592124272e-06	-0.0014493728015154	-0.0002069998615174	4.284894266826415e-08	2.1006815177725998e-06	-0.0023061463727732	3.4865004551399865e-05	5.318311092654988e-06	1.215568542369133e-09	0.0	0.0	0.0	0.0	0.0	0.0
4559.686847617608	-5.436006778253613	20790744.148337	29.55016969321923	3545.057106310256	-9.334037618434197	87.1242582623447	12567429.887000846	4472.170939008975	-14.196399625697268	20000312.90771642	201.53776233249752	4301.42196859004	3329.137934161584	1.196474	20.319366	0.2074439192397146	0.0997108703474868	0.0042893946	0.030738355	0.1152281788	0.0888137936	-0.0621368713	0.0309047703	-0.0071441511	0.0482705256	0.1285223506	0.0511626892	-0.0670384573	-0.1837099121	0.0324016681	-0.0478724565	0.027262564	0.0014693679	-0.0436772347	-0.0508523915	0.0861142338	-0.1276519433	0.1025317781	-0.0315525942	-0.0796711317	-0.0130375321	0.1168232256	-0.0058248203	0.0067171638	0.1104626785	0.010894688	0.1271141326	0.1284667831	0.0543649108	-0.016832457	-0.0225226121	-0.0829282175	0.0421611779	0.0249526534	0.0511269366	-0.0862703355	0.0316382882	-0.0757557699	-0.0551026299	-0.0061172293	-0.0297446502	0.0312271587	0.0583272056	-0.0287792322	0.0141759131	-0.1873411873	0.0428396936	0.1196452664	0.0196299667	-0.0676367809	0.1351162901	-0.0636531113	-0.0837760077	0.0306178989	0.0212564602	0.0067093295	-0.0178053363	0.0138088817	0.052072701	0.0754908308	0.0832123966	0.0503597805	0.0950654586	0.0238249731	0.0043738431	-0.0764743117	-0.1351885349	-0.0144465524	-0.140356949	-0.004675647	0.10108839	-0.0485585916	0.105363539	-0.0653785946	-0.0271201763	0.0517526978	0.020279886	0.0244962606	-0.013352346	0.0547809371	-0.1693599336	-0.0486965063	0.0156277571	0.1117321896	0.0624859214	0.0694831641	-0.0671903358	-0.0285843486	-0.0470635534	0.0100923255	0.0667086646	-0.0369150993	-0.0795533748	0.0926354574	0.0146701329	-0.0264760521685758	-0.000967857246806	0.0007009813384331	9.36747650195082e-07	0.0358750060198218	-0.0326855889566956	0.0012870160569222	0.001068347725446	0.1706536139538883	-0.0771026599488778	0.0291226559555227	0.0059448201711922	0.0003478179297153	-0.0008360141779808	6.989197057850798e-07	1.209773122314374e-07	-0.001704048989902	-0.0002546761883866	6.4859960931127e-08	2.903782959986027e-06	-0.0031492122681524	-0.0008430658953792	9.917537909881585e-06	7.107601039515323e-07	0.0	0.0	0.0	0.0	0.0	0.0
