global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
3979.6599366250416	-6.279095748122472	39.42704341408971	15837693.21117843	2883.421204165636	-10.977052990666834	8314117.8406320065	120.4956923599077	4043.928838483262	-1.2984742606636246	1.6860354056059466	16353360.450716585	3864.315060516175	3376.782500403457	1.065556	17.505169	0.0382908127278257	0.0233606771879705	0.049033195	-0.0326528989	-0.0336068968	0.0642095594	-0.108861391	0.0247139685	0.04135105	0.0239647985	-0.0005089792	-0.0384701819	0.0079200684	0.0511723437	0.0908173738	-0.1043824571	-0.0564565766	0.0401584747	0.0468075145	0.0057283405	-0.0626078123	-0.0517235583	0.0150708968	-0.0285618937	0.1841357901	0.038623914	-0.0434904897	0.0350145744	0.0052061715	-0.0412471169	-0.0299040575	-0.0311816037	-0.0426858153	-0.0195981072	-0.046482238	-0.0568729105	0.0835870407	0.1094935169	-0.0801974395	0.0857325668	0.0325385189	0.0551957284	0.2971325866	0.0624728301	-0.003414724	0.0142421066	-0.0855402475	-0.0223896106	-0.0310626191	0.0290902712	0.0134204027	-0.0306885257	0.0317635314	-0.0345372634	0.0584319542	-0.1006729583	-0.0450648173	-0.0271995647	-0.010925221	-0.0565643546	0.1055924996	0.0300860754	-0.0471958421	-0.0135403405	0.0297437906	-0.0278241343	0.069352007	0.0448975142	0.1074901813	0.1467103168	0.0516347537	-0.0842792384	-0.044559148	-0.0763884311	0.0865311851	-0.0290583853	-0.0025164842	0.0725170575	-0.0554102197	0.0861452658	0.004802775	-0.1032985694	-0.013603464	0.0144105304	0.0173597326	0.0451001721	0.0339926722	0.0523626466	-0.1110735347	-0.068743161	0.0740057171	0.0932077951	0.0713233865	-0.0741566516	-0.0485781	0.0112711919	-0.0759782027	0.0581213991	0.0518830965	0.013041438	0.0127539065	0.025428905	0.1239089729	-0.0122894172	0.0345175087	0.0637624287	-0.0353240774	-0.0316971744	-0.086346207	0.0836267848	0.0360520886	-0.022810251221756	4.916305417169975e-05	0.0005203075607996	2.4170058954894843e-09	0.006078570158138	0.0143266500111563	0.0002052529005421	3.694901516740583e-05	-0.1775919495908766	0.0051346401809126	0.0315389005594884	2.6364529787443177e-05	-0.0021390372635754	5.943974549099847e-06	3.5330833440346715e-11	4.575480414964136e-06	0.0002361907640737	0.000343029832616	1.17669466064561e-07	5.5786077033718226e-08	0.0002892528222259	-2.663338246660003e-05	8.36671951656481e-08	7.093370616121981e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3968.751016900682	-10.908919724359748	119.00452955252516	15750984.634150196	2874.645383808948	-8.7758203566882	8263586.082654093	77.015022932863	4044.761366603452	0.8325281201900907	0.6931030709072461	16360094.512767823	3861.130005138648	3330.000750207901	0.986973	16.214186	0.0667191784005434	0.0502178962143477	0.0307492983	-0.0256401024	-0.022627157	0.0740760427	-0.0567845764	-0.0123457054	0.1324458156	0.0321287609	0.0143185598	-0.0231267313	0.0062661879	0.0561519404	0.0793370273	-0.0506146306	-0.1343098085	0.0224474181	-0.0276456549	0.0558613992	-0.1003588066	-0.0075720968	0.0783088823	-0.082294465	0.0759155896	0.1272081983	-0.0956601959	0.0350564982	0.1347692929	0.024565466	0.0560949725	-0.0082081285	0.0920344752	0.082408536	0.0724563302	-0.1145571268	0.0671732939	0.0549501821	-0.0224144367	-0.043629169	-0.0776795731	-0.0456598326	0.1208414147	0.0073913346	0.1493379866	-0.0038594361	0.0215539763	0.0249778095	0.0646373894	0.0282842104	0.0237769087	-0.0228911545	0.0138278334	-0.0327622885	0.0756853646	-0.0908816139	-0.0435960791	0.0480256456	-0.0282729715	0.0044997119	0.0078115998	0.1031423894	0.0208583866	-0.0515538108	0.1003615308	-0.0564412243	0.0651257799	-0.0028601647	0.0999150365	-0.0057649802	0.1775692338	-0.0788598656	0.0284832043	-0.0700484611	0.0310864885	0.0763541419	-0.0136414251	0.0916201921	0.0354806935	0.1423131187	0.0418729147	-0.0039747064	-0.1428696309	0.0367507803	0.0397499256	-0.0255057256	0.0280613009	-0.0391660303	-0.1327133722	0.0189936973	0.0747944947	0.0484410918	-0.0017507718	-0.0385508918	-0.1025818811	0.0755039592	-0.0562353035	0.1120655886	0.0725775272	-0.005004132	-0.0416138462	-0.1385641971	0.1002799223	0.0447914676	-0.0124104608	0.0855996734	-0.0296261278	-0.0334468475	-0.0841835744	0.0868705278	0.0290547284	-0.0228800705307747	-6.981930901870173e-05	0.0005234976274932	4.874735911848965e-09	0.0113024210860572	0.0052238509279191	2.728861851712228e-05	0.0001277447224065	-0.1757880747160811	0.0018038748747954	0.0309014472123865	3.2539645639184696e-06	-0.001162010998273	0.0009770262653024	9.545803230907558e-07	1.350269560107414e-06	0.0001869285323075	-4.926223176620001e-05	2.426767478586805e-09	3.494227619063607e-08	0.0001231086535183	-0.0001661441687076	1.5155740571088837e-08	2.7603884795539448e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3976.0105081621778	7.259491261495896	52.70021337573528	15808659.56101606	2870.3433600378253	-4.302023771122549	8238871.004513233	18.50740852730348	4047.847046864693	3.085680261240668	9.521422674610278	16385065.714811215	3862.448145225662	3338.591292834282	1.049644	17.243759	0.0240095290775263	0.0154909217712562	0.043740212	-0.0526289727	-0.0164259659	0.1042217504	-0.1082156431	-0.0574548542	0.0246374694	0.0808776442	0.0331566186	0.0773361404	-0.0024426923	0.0106139415	0.1065705821	0.0306153727	0.0349578991	-0.0303735876	0.0272530919	-0.0249707002	-0.1197715329	-0.0143545761	0.1021651151	-0.0080770049	-0.0848497465	0.0699640544	0.0370704031	-0.1473054656	-0.0828432694	-0.0393920409	-0.0301634866	0.1144571791	0.0303925391	-0.114508067	0.0161358083	0.0617344991	-0.0840461761	0.0173921734	0.0527333391	0.0764686574	-0.0054787943	-0.0075134416	0.0204342518	0.0569009858	-0.096239038	0.0758222223	-0.0133174133	0.0105435478	0.0203245585	-0.0524787957	0.0462274734	0.0792477138	-0.03015186	-0.1025959632	0.0662729073	-0.0441560258	0.0179407602	0.0418078249	0.061283806	-0.0187855091	-0.0493352374	0.0384464626	0.0895704188	-0.0702036682	0.0478876848	0.0049944292	-0.0252803148	-0.0953796398	-0.1253847953	0.0676422881	-0.0597794698	0.0362318908	-0.1225604778	-0.0072034186	0.1051026584	-0.0156287118	-0.012039742	0.0371163514	0.0629837459	-0.0055739694	0.1126185703	-0.0342183448	-0.0263985296	0.0638461233	0.0351032596	-0.0336255989	-0.0608713149	-0.1158501127	-0.0644922582	0.1134288916	0.0666491244	-0.031739933	-0.0033472646	0.0336625843	-0.046638884	0.0683279961	-0.0030469316	0.171746875	-0.066724397	0.1140644558	0.1011073568	-0.1529503702	0.1178441549	0.0621902468	-0.063965027	0.1754037169	-0.0480927122	-0.0351863325	-0.0819183771	0.0898761648	0.0219158165	-0.0228471810652877	3.288946548700086e-05	0.00052199368263	1.0817169400206207e-09	-0.0019658188259938	-0.013268239912051	0.0001760461903637	3.864443656631642e-06	-0.1685310876494128	0.0072569870666683	0.028402727504294	5.266386128579101e-05	-0.0011490144906397	1.2996507633300123e-05	1.6890921066242835e-10	1.320234299700009e-06	0.0002429293265786	5.6000794271100014e-05	3.136088958994068e-09	5.9014657711932095e-08	0.0001231396042803	3.0950762000011125e-08	1.5163362142308878e-08	9.579496683813323e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3986.2507988819534	10.240290719775658	104.86355402552346	15890195.431587012	2914.156023258537	43.81266322071178	8492305.327894012	1919.5494584915111	4050.960117256212	3.113070391519159	9.691207262553249	16410277.871600462	3868.185678191956	3372.393834686279	1.186977	19.499895	0.1042823778410354	0.0536599216763113	0.0669944703	-0.0182855134	-0.0933408381	-0.048567569	0.0196428943	-0.0758280698	-0.0383938657	-0.0073565761	0.0715590413	0.0013962587	-0.0084489302	-0.0183062281	-0.077242448	-0.0826554357	0.1039553172	0.0638564407	0.0240474553	-0.0124804495	-0.083700113	-0.1396011344	0.1088504406	0.1008444855	0.0830054782	-0.017298564	-0.0108289272	-0.1355416222	-0.0474917114	0.0677399436	-0.0304767269	0.0929278513	0.0814864473	-0.0643602142	-0.0788937562	0.0822840762	-0.0590826269	-0.2143239325	-0.0260296546	0.070914449	0.0294524296	-0.0085845526	0.0648454002	0.0696369082	0.0376644565	-0.0043766245	0.0521829862	-0.0395929718	0.0435693649	-0.0783825261	0.0719168553	0.0212694139	0.0116832652	0.0806317888	0.0064344256	0.0116851425	0.0021792063	-0.1437938522	0.0648053285	-0.0995037488	0.1119380943	0.037400855	-0.0251646862	-0.0956118039	-0.0508939364	-0.0081501891	0.0078329415	-0.0953887749	-0.1531461015	-0.0878197412	-0.0452534245	0.0530455015	-0.1156719005	0.0507378637	0.0393144999	-0.0175163567	-0.0166627634	-0.1136647405	-0.0160668876	0.2124326495	0.0963826922	-0.013267156	-0.0923526333	0.0706790891	0.023228708	0.0052006421	-0.0996838536	0.0517343307	-0.0163632932	-0.1025096717	-0.0069406084	0.0962301963	0.0288136579	0.0834402982	0.0470428779	0.0996300681	-0.0076164802	0.0896574706	-0.0081827789	0.1161943122	0.0537865608	-0.0753708853	0.0757547201	-0.0248279861	-0.0055888235	-0.0476153653	-0.0632918897	-0.0369150993	-0.0795533748	0.0926354574	0.0146701329	-0.0341165987352098	-0.0112694176699221	0.0011639423092593	0.0001269997746191	0.0214642632228247	0.0234300820488185	0.0005489687448143	0.0004607145956987	-0.2090332151044549	-0.0405021274550421	0.0436948850169053	0.0016404223283844	-0.0015350032305314	-0.0003859887398917	1.489873073231825e-07	2.3562349177418343e-06	4.740552095494621e-05	-0.0001955238056236	3.822955856555635e-08	2.2472834170098443e-09	0.0001230371364506	-1.0246782970000788e-07	1.5138136945963563e-08	1.0499656123429816e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3988.323084682093	2.072285800139525	4.294368437459912	15906721.027808083	2931.819215386162	17.663192127624825	8595563.91170753	311.9883561373876	4054.668045406291	3.7079281500791694	13.74873116614953	16440332.958438871	3872.993871668285	3378.972509765625	1.085026	17.825018	0.0837794651943139	0.0468212852942263	0.0723657033	0.0456726963	-0.1273770922	-0.0877290461	0.022817145	0.0533863019	-0.0169256287	-0.0190642521	0.083597497	-0.0422287061	0.1454279066	-0.0037222433	0.019195635	-0.0355982802	-0.0453713689	0.0856043001	0.0205013515	-0.1062304487	0.0865294602	-0.1040993316	0.0926180331	-0.0339356855	-0.1207616362	-0.0075368085	-0.0032088773	0.0432794116	0.1057486155	-0.0082654169	-0.086400948	-0.0871534705	0.0429920341	0.1236674306	0.0445149778	-0.1106999399	0.0793364406	-0.0556217865	-0.0203475445	-0.060539535	-0.1384905559	0.0321407586	-0.0146032087	0.0148077473	0.1008403576	-0.1027431074	0.0713789347	0.0460007334	-0.0837839803	-0.0614554419	0.086192537	-0.0308790462	0.1509600958	0.0273098874	0.0015769481	0.0392362605	-0.0204442973	-0.0515427567	-0.0678200626	-0.0217608397	-0.0072381078	-0.1123202905	0.127170716	0.0462728928	0.0712449419	0.064688897	0.0989091433	0.0797163269	0.0037616473	-0.0214782917	0.0005039601	-0.1167409586	0.1020067723	0.0176550877	0.0081968313	0.269730643	0.1403524965	-0.0165522852	-0.1258349079	0.0916362966	0.049349866	0.1009515455	-0.1040337583	0.0836799296	0.0210811792	-0.0141035651	0.0214992189	-0.001185093	-0.0361699001	-0.012919089	0.0580402167	0.0830636084	-0.1190698667	-0.0739014674	0.0531546723	-0.0582709098	7.64748e-05	0.0679058382	-0.0713770537	0.0192678225	0.0756215655	-0.0365941883	0.0622097098	0.0092460403	0.0199465735	0.0572959566	-0.0437072351	-0.0386326214	-0.0770914491	0.0951408427	0.007352978	-0.0363535063094246	-0.0022369075742147	0.0013215774209893	5.003755495579528e-06	-0.0053392529173947	-0.0268035161402194	0.000718428477479	2.8507621715907817e-05	-0.1731415979005675	0.0358916172038874	0.0299780129235618	0.0012882081855103	-0.001534975276695	2.7953836399937856e-08	7.814169694744907e-16	2.356149100064892e-06	-0.0001926996487329	-0.0002401051696878	5.765049251082943e-08	3.713315462178305e-08	0.0002598524984462	0.0001368153619955	6.752332094873238e-08	1.8718443277987063e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3992.032159943203	3.709075261110229	13.757239292579913	15936320.766020795	2914.4132727713604	-17.40594261480146	8493804.724505872	302.9668383097615	4050.311113315606	-4.3569320906854045	18.98285724284429	16405020.114647904	3867.498833461008	3396.258953136868	1.278369	21.001301	0.0724725315921572	0.0402533727131588	0.0678928391	-0.01984469	-0.0860082977	0.0136685515	-0.0325743662	-0.0458743378	-0.137454987	0.0563310009	0.0565185117	0.1125277313	0.0224660045	-0.0781927068	0.0774737285	0.0512776061	0.0785376388	-0.0557361218	-0.0892050486	-0.0594804396	-0.0836102781	-0.0876444194	0.0456558141	0.0939080775	-0.0636659075	0.1107287623	0.0592072483	-0.0222583539	-0.0329718694	-0.0172929064	-0.0494668228	0.0325070949	0.1275124939	-0.1152661224	-0.0927961855	-0.0221713973	-0.038201542	-0.0430927391	0.028937387	-0.0296986167	0.0863367324	0.0388788894	0.0179443761	-0.0615854698	0.0753022725	0.0587432953	-0.01047003	-0.0158964642	0.0251223431	0.0304792722	0.0717047166	0.111734962	0.0075578849	-0.0562729311	0.0681574977	0.0586945839	0.0913793318	-0.0008668365	0.0659165599	0.0375641656	-0.0002034645	-0.0303288092	0.1415671363	-0.0286570094	-0.0513432714	-0.0574633621	-0.0688336641	-0.0817884487	-0.1134649714	-0.0023107683	0.0217232114	0.0829988841	-0.156560727	0.0653563797	-0.0887951823	0.0708016813	-0.0249598839	0.0017097247	-0.0182796297	0.0384835577	0.0647281446	-0.0316416827	0.0473025954	0.100903593	0.0358532344	-0.0634062699	-0.0416223416	0.0054311321	-0.0409258709	0.1466335378	0.0071423316	-0.1074072984	-0.0361269999	0.0580807407	0.0763808679	0.0221075495	0.0723635481	0.1201579152	-0.0429882006	0.1064874897	0.0632099039	-0.0659099388	0.0594320371	0.0137146051	0.002555953	0.0042452098	0.0058558597	-0.0403383756	-0.0745355992	0.0973854535	0.0	-0.0390261824301916	-0.0026726761207669	0.0015230429150745	7.143197646518137e-06	-0.0038028860913357	0.001536366826059	2.3604230242146064e-06	1.4461942623674516e-05	-0.1984804995547904	-0.0253389016542229	0.0393945087035191	0.0006420599370423	-0.0009639971127242	0.0005709781639708	3.260160637314659e-07	9.292904333405938e-07	-4.205925757583273e-05	0.000150640391157	2.2692527447954236e-08	1.768981147830243e-09	0.0001229793137519	-0.0001368731846942	1.5123911610888263e-08	1.8734268688359956e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4003.717618884304	11.685458941100933	136.54995066415574	16029754.771764604	2915.0938207013573	0.6805479299969193	8497771.983491238	0.4631454850230917	4053.916813752267	3.605700436661209	13.001075638938834	16434241.532823332	3871.831336801495	3409.058751636081	1.283858	21.091476	0.0816955093616634	0.0570176040468445	0.0497709387	0.0849956211	-0.0957750925	-0.0294902624	-0.0547491556	0.0258118035	-0.0829992104	0.0021914682	0.0286030634	0.0148064329	0.1243454046	-0.0895283487	0.0118851418	-0.004609862	0.0331073755	0.0385969862	0.0104453552	0.0229769662	-0.0757232338	-0.1067179636	-0.0699342018	-0.0417797535	0.1652215923	0.0276505507	0.0505877712	-0.067946455	-0.0756145317	-0.0038539604	0.0370118382	-0.0151953099	-0.0399070643	-0.0186825066	-0.0675382053	0.0058504561	0.085155286	-0.0438283478	-0.0351303157	0.1180578595	0.0500245682	-0.0312917708	-0.0573426373	-0.0633405399	-0.1626401343	-0.0904041427	-0.067887137	0.0737300457	-0.0139971683	0.0213934942	0.0428119536	0.0417416779	0.1327081191	-0.0301269687	0.0265402102	0.0924013613	-0.0106253841	-0.1234923894	0.0453805924	-0.1195596078	0.1114191928	0.0875153054	-0.0568698102	0.0608277067	0.0287117133	-0.059008689	-0.0375003099	-0.0634212254	0.0027189667	0.0231154931	0.0204448976	0.0302534154	0.0473718876	-0.0152965331	-0.0488479144	-0.0287839636	0.0687009193	-0.0293449713	-0.0189084485	0.0441860509	-0.098631997	0.0561609562	0.0706865879	0.1007671092	0.0259464702	-0.085384023	0.1018278676	0.0778957646	-0.0188877491	-0.0594632387	-0.0183066047	0.0491274807	-0.059878519	0.0906099869	0.1866735594	0.0113333597	0.028674644	0.0509386336	0.0367697341	0.063927976	0.0059788685	-5.55725e-05	-0.0102199579	-0.0185631376	0.0250382345	-0.0572535911	0.190718969	-0.0420318424	-0.0718889393	0.0993631376	-0.007352978	-0.0390234892756353	2.693154556296373e-06	0.0015228327152456	7.253081464099915e-12	0.0142340969166099	0.0180369830079456	0.0003253327560289	0.0002026095150314	-0.251536596653807	-0.0530560970990166	0.0632706594561799	0.0028149494393802	-0.0011740019828633	-0.000210004870139	4.4102045482140244e-08	1.37828065576696e-06	-4.0072202093233145e-05	1.9870554825995868e-06	3.948389490929077e-12	1.6057813806009188e-09	0.0001229765173707	-2.7963812000036427e-09	1.512322382462608e-08	7.819747815733813e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4005.872225892273	2.1546070079689343	4.642331358788844	16047012.290175114	2941.3220827957084	26.228262094351063	8651375.594741683	687.921732489973	4050.554902867676	-3.3619108845909977	11.302444795931423	16406995.021145368	3869.556626151993	3425.5472627427844	1.169523	19.213156	0.0730594270910277	0.038045387678675	0.079596272	0.064387335	-0.0623716735	0.0525093116	0.0773415558	0.1744278006	-0.1277735819	-0.0177717207	0.0591268138	-0.0475702695	0.0751450723	-0.0168392472	0.0590188274	0.0483333283	0.0105121181	-0.0282614522	0.079936355	-0.0529137748	-0.1481034147	-0.0114103128	-0.0023216418	0.009850281	-0.0234051683	-0.0181034003	0.0859235322	0.0475557804	0.0559219924	0.1155022866	-0.0147122119	0.0852145941	0.0286608908	0.0898085847	0.0811065796	0.0215219388	-0.127605521	-0.126894992	0.0123148378	0.0589522132	-0.0750009568	-0.0561832151	-0.0543297306	0.032089511	0.0271964475	0.2086345253	-0.0804010162	0.0674527279	-0.0021441482	0.0404932756	0.0648720086	-0.0656029857	0.0729499206	-0.0471262358	0.0146825195	0.0521193668	0.0322041014	0.0079596558	-0.0124240151	-0.0354804976	-0.0496691745	0.0518876735	0.1634622153	0.0911222011	-0.0212622399	-0.0662368194	0.1229034193	-0.1045314643	-0.062150653	-0.0766015502	0.0754168255	0.1265412331	0.0807319325	-0.0079620511	0.1603080062	-0.0556150162	-0.0498262364	-0.0600526024	0.0727346727	-0.0704962472	-0.0972776417	0.0239849328	0.0927231954	0.1110803337	0.0326518772	-0.1244688454	0.0519133317	0.0327377284	0.1071747737	0.0196750756	0.0843464751	-0.0159240433	-0.0342076702	-0.0565768385	0.1073631075	-0.0300930015	0.0288684389	0.033692682	-0.0686206715	0.0801306167	0.0590364183	-0.010790439	0.0373536933	0.0319388357	-0.0488631748	0.0899349992	-0.0182804368	-0.0437125059	-0.0691546937	0.1010684743	-0.0146701329	-0.0389817306680839	4.175860755140093e-05	0.001519575325879	1.7437813046319184e-09	-0.0001291399900225	-0.0143632369066324	0.000206302574436	1.66771370230114e-08	-0.2233351322869197	0.0282014643668873	0.0498785813136159	0.0007953225924368	-0.0008270140930129	0.0003469878898503	1.204005957028333e-07	6.839523100419496e-07	0.00014291654185	0.0001829887439432	3.3484880409922144e-08	2.04251379343628e-08	0.0002020592277762	7.908271040550001e-05	4.0827931529514284e-08	6.2540750850801806e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3995.978496861968	-9.893729030305169	97.8858741251032	15967844.147383232	2912.799317787136	-28.522765008572605	8484399.865701204	813.5481237342539	4049.901316083306	-0.6535867843699634	0.427175684703069	16401700.670013294	3867.0562095048185	3445.4105239868163	1.198997	19.697372	0.1118999253541258	0.0564964047151656	0.1083524865	-0.0049354522	-0.1200473242	-0.0543547293	0.1100494609	-0.1408072039	-0.0918326793	0.0487990838	0.0835471634	0.1054267282	-0.0328197304	-0.070878114	-0.0660833384	0.0468539163	0.0771836852	-0.0497740797	0.0424158017	0.0016566934	0.0279792004	-0.0427015383	0.044035371	-0.0079841766	-0.0547040044	-0.0036049323	0.0042861883	0.0008226291	-0.0905753617	0.0169563264	0.0258230442	0.0178207927	0.124212474	0.1513483807	-0.0205554177	-0.040076554	-0.0353700577	-0.0341853044	-0.1464944205	-0.024285736	-0.0010452404	-0.0188628152	0.0254077241	-0.0051795377	-0.0025574111	-0.0743639613	-0.0057544438	-0.0127947999	0.0921413179	0.0568879566	0.0934355752	0.1011845901	-0.0511432058	0.0737502586	-0.0155521821	0.109474525	0.0478474545	-0.0325356234	0.0706102176	0.0052820936	0.047120581	-0.014157138	0.0212853007	-0.0095805051	0.0724786287	0.0531652536	0.0566996837	-0.0917228544	-0.0186060457	-0.0317128087	-0.1073131031	0.043057412	0.039518785	-0.04193027	-0.0458633317	0.0464486766	-0.0072179591	0.0307252977	-0.0748219945	0.0405555621	-0.0810679622	-0.0870753545	-0.0304173403	0.1171095958	0.0124460876	-0.0614473991	-0.1269401533	0.1818508464	0.0238494926	-0.0345344418	0.0427103101	-0.0996324076	0.0504701436	-0.0538509759	0.0796411734	-0.0409181664	-0.0551859897	-0.0040428768	0.0139447211	0.0218833696	-0.00887909	0.0785252988	0.04472471	-0.0836059512	-0.0544467882	-0.0084655448	0.040692654	-0.0453798541	-0.0663361938	0.1024967892	-0.0219158165	-0.0312724459120232	0.0077092847560606	0.0009779658733204	5.943307145002984e-05	0.0384532727427426	0.0385824127327651	0.0014886025722814	0.0014786541846277	-0.2566895275401037	-0.033354395253184	0.0658895135487616	0.0011125156827056	-0.0011659943406439	-0.000338980247631	1.1490760828397417e-07	1.3595428024136031e-06	-8.407166083101991e-05	-0.000226988202681	5.152364415635977e-08	7.0680441548860475e-09	0.0001229510258459	-7.910820193030003e-05	1.5116954756559165e-08	6.258107612645125e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3983.7782819453146	-12.200214916653294	148.84524401252955	15870489.399699165	2900.542708176833	-12.256609610302805	8413148.001957797	150.22447913936702	4046.354677923332	-3.546638159974009	12.578642237783823	16372986.179552032	3863.486738851399	3432.3546630011665	1.204808	19.79283	0.0464537630706658	0.0233391973744406	0.0773655112	0.0310202621	-0.0811103566	0.028183499	-0.0405582291	0.0103027476	0.0653864639	0.000238591	0.0644292722	-0.0409453996	0.0553404242	-0.0816024044	0.083388318	0.0054762677	-0.0631432252	-0.0399476446	-0.0483917215	0.1880621038	-0.0895508766	0.1080555894	0.0222932014	-0.0116491659	0.1415235006	-0.126513954	-0.0363332658	0.0421375866	-0.004498353	0.001639534	-0.0244636697	-0.0173633553	-0.0328646323	0.0218928738	-0.0159050322	-0.0031248089	-0.0278087051	0.0636214716	-0.030759194	0.0017516801	-0.0456673468	0.0123306711	-0.0903162021	0.025879669	0.1637109439	-0.0773066943	0.0637742472	0.0900777505	-0.0629335918	0.0102143436	0.0653588177	-0.025116494	0.0535754352	-0.0746907934	0.0593615802	0.0481434485	-0.0444695928	0.0180932893	0.0227082224	0.1284581279	0.0181515161	0.1301098609	-0.1355362022	-0.0361051875	0.0053562918	-0.0637468104	0.1008759421	0.0356766983	0.0846129094	0.0404798094	-0.0130395514	0.0331423572	0.0337731448	0.0531225107	-0.0017607125	-0.1019666673	0.0019686611	-0.0296945162	-0.0068411413	0.015909929	-0.0450272065	0.0996536474	-0.016048231	0.0919845787	0.010792408	-0.0780422751	0.1307617723	0.0716991175	-0.0932706943	-0.0169552196	0.0335660468	-0.0173090962	0.0580656228	-0.0162860591	-0.0317653375	-0.0554730531	-0.1166049695	0.0174401946	0.2140113348	-0.0093342442	-0.0773169402	0.0217247023	-0.028981852	-0.0010170027	-0.0485284559	0.1378996702	0.0071663743	-0.0470333792	-0.0634368734	0.1036441676	-0.0290547284	-0.0391072148553348	-0.0078347689433115	0.0015293742537413	6.138360439507987e-05	0.049388020733545	0.0109347479908024	0.0001195687136223	0.002439176591977	-0.2438138571754109	0.0128756703646928	0.0594451969507516	0.0001657828873402	-0.0011449775404547	2.101680018920006e-05	4.4170589019275967e-10	1.3109735681456942e-06	-0.0003585703328659	-0.0002744986720348	7.534952094891267e-08	1.2857268361156232e-07	0.0001222949826328	-6.560432130999839e-07	1.4956062777156853e-08	4.3039269745455093e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
