global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
4137.210190973813	-30.20432274931227	912.3011127446226	17116508.164297573	3068.2705997351445	-34.474440880977454	1188.4870740560095	9414284.473199064	3989.941907740351	-26.12889501467316	682.7191546878121	15919636.427142711	3879.654783545352	3054.894256152695	1.705016	27.070442	0.4293227634743481	0.2291771732557586	0.0744666707	0.1576706339	0.1961994907	0.1313119053	0.1081554835	0.0442852374	-0.102141932	0.0911960236	-0.1113565204	0.1063523461	0.2011731506	0.0739615228	0.1889327371	0.0499606305	0.1456400556	0.1316019549	0.0729973907	0.2851879857	0.0216477429	0.0815503383	0.1815775675	-0.3265670441	-0.1869705833	0.0737054544	0.1266371376	-0.1801058876	0.1375160719	0.1174348046	0.0905371971	-0.1239750347	-0.0028855215	0.0315480997	-0.1227451299	-0.0317125298	-0.0515887494	-0.1267010754	0.0638978516	-0.1419983984	-0.0527177199	-0.1596838599	0.0383093228	0.0605668153	-0.0360296964	0.0646179547	0.0900176368	0.0568280314	-0.2036855378	-0.0573428814	0.0797447775	0.1538096013	0.1168530753	0.2276200908	-0.2854770047	-0.0319721593	-0.0848926852	-0.1333208258	-0.1599600717	-0.199668851	-0.0440074373	0.1198131663	-0.2643878021	0.1475215024	-0.1159107862	0.2270725064	0.1351419088	0.0794068785	-0.0939416506	-0.0748220719	0.0135179493	-0.0148842691	0.1015523668	-0.112063162	-0.058179438	0.0363373121	-0.1094873904	-0.0393874142	-0.0170267104	-0.0889846346	-0.1890799237	-0.1996221045	-0.2084687159	0.0676873132	0.1405029586	-0.1363107602	0.0559186696	0.1956870989	-0.1502806205	0.0518512911	0.123671517	-0.3905656131	-0.0583447287	-0.102522991	-0.0869311898	0.1296272939	-0.2212905055	-0.0597191556	0.1678272684	-0.2021721257	0.0592739953	-0.0918290794	-0.1196056303	0.2279402414	-0.0137586687	-0.1018175221	0.0403383756	0.0912870929	-0.0621893512564213	-0.0539398445916674	0.0029095068345732	0.0038675154096945	0.001194812554516	-0.0135428329776346	1.4275770404290491e-06	0.0001834083250601	-0.2066652665847499	-0.157151885900106	0.0427105324125457	0.0246967152419599	-0.0040992750994104	-0.0036200930822012	1.3105073923800989e-05	1.6804056340646148e-05	0.0024530929130095	3.23370285440017e-06	6.0176648398574345e-06	1.0456834150555807e-11	-0.0010144782092374	0.0004704372150432	1.029166037017522e-06	2.2131117329760202e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4162.984664395813	25.774473421999573	664.3234801813624	17330441.315994717	3106.20248782996	37.93188809481535	1438.8281344375944	9648493.895401033	4000.70853481008	10.766627069729113	115.92025845862366	16005668.780502217	3894.5129740576126	3117.4560692053046	2.224395	35.316593	0.6528507760096016	0.4113952776922542	0.1217095168	0.0445960952	-0.0320841867	0.0867304349	0.0578105544	-0.0406202773	-0.0531091079	-0.0251175879	-0.0650195838	-0.0566752033	-0.0294872991	0.0335270524	0.0905565766	0.0961567117	-0.2852667362	0.1433159012	0.3853127554	-0.1248179257	-0.106641461	-0.3960416046	-0.2025430331	-0.2245804602	0.0516154183	0.147834334	-0.0250691777	-0.0145705909	-0.1194647557	-0.0690030588	0.1269895446	-0.1032121531	0.0150448507	-0.1344436621	0.0066482926	0.0941662362	0.0209889258	-0.0890517249	-0.026280303	-0.0360249951	0.23310544	0.0213411381	0.0837504034	0.0376673248	0.0324983374	-0.0294661119	-0.0603200846	-0.0252943105	-0.0486642408	0.2150750425	-0.0280437575	0.1355898356	0.3217452382	-0.1255104826	0.2599819121	-0.1112352137	-0.0667408532	0.3230012022	-0.1505091669	-0.1184875199	-0.0339769459	-0.2956250724	0.0410921269	0.2770909823	0.0835742809	0.1671471235	-0.0614622822	0.009917728	-0.0613737877	-0.0898759002	-0.0680790014	-0.0226196521	0.0528099976	-0.1937102559	-0.0409144976	0.0120483259	0.0197166063	0.0145094382	0.0738527781	0.1500342284	0.0357137839	-0.1351960173	0.0066129374	0.1002474484	-0.1100514663	0.1656394991	-0.037733645	0.0154975199	0.1094990017	0.1430035376	-0.0986061319	0.0044901642	0.0083553275	-0.0660397237	-0.043649201	0.4758570536	-0.0205006054	-0.1252074864	-0.1044429491	0.045541078	-0.2365525911	0.1486308129	0.2703859784	0.1839904639	-0.01558048	-0.1008033722	0.0453798541	0.0873882332	0.04220670189504	0.1043960531514613	0.0108985359136027	0.0017814056848567	-0.0735221923560658	-0.0747170049105818	0.0054055127688423	0.0055826308228079	0.1711830455265186	0.3778483121112685	0.0293036350757341	0.1427693469653345	-0.0052096293028762	-0.0011103542034657	1.2328864571541708e-06	2.7140237473386364e-05	0.0016932793464674	-0.0007598135665421	2.867194945173065e-06	5.773166559014265e-07	-0.0010620985559553	-4.76203467179e-05	1.1280533425623335e-06	2.2676974215330093e-09	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4169.026696216289	6.042031820476041	36.506148519645016	17380783.593764104	3112.9822110262785	6.779723196318628	45.96464661870087	9690658.246166058	4014.431508837648	13.722974027567943	188.32001616130435	16115660.339148514	3904.9503258549457	3129.805369919153	1.696509	26.935387	0.1762849564836736	0.0998518706505872	0.0867194403	0.0838756892	-0.0204706968	0.2261338675	-0.0373649228	-0.0397079631	-0.1117365905	-0.0660908762	-0.0333368898	-0.0252359948	-0.0227281571	-0.0766304422	-0.0472660422	-0.0689259108	-0.0162490959	0.0052222483	0.0300921119	0.05598695	-0.1262688504	0.0659504966	0.0845658085	0.0322595916	0.002779204	-0.222677711	-0.0703155327	-0.048766436	-0.0247703964	-0.0042071818	-0.0394125644	-0.067795429	-0.0342308594	0.0132373852	0.1341017134	-0.0564925338	0.0696424292	-0.0181969785	-0.0458324162	-0.0974423189	-0.0055733044	0.0501066225	-0.1100735238	0.1073115625	-0.0810513432	0.1157264741	0.0276164426	0.0813258144	0.0417111816	-0.0290210974	-0.0862135196	-0.0193233566	0.0364582058	0.0395039571	-0.0821861151	-0.1394623367	-0.0404117242	0.0792188145	-0.0134925827	0.0524082336	-0.0547422526	0.2124016064	0.0559625723	-0.1149860495	0.0269289155	-0.038678087	-0.0185444996	-0.0045389923	-0.0615845227	-0.0159407211	0.07585285	-0.0291156796	0.026319424	-0.0018022561	0.0607667253	0.2722755458	-0.0100957903	0.0405585974	0.0407429615	-0.1068798675	0.0767094466	-0.2229397829	0.1107826051	-0.0520992615	-0.0785948351	0.0794204668	-0.0495573876	0.0883745742	-0.0340146208	-0.0257771487	-0.1317399686	0.0303958943	0.0633805381	-0.0093706389	-0.0785623458	0.006247052	-0.0097478175	0.1912978732	0.160126235	-0.0111389901	-0.1259920476	-0.064207521	-0.02833446	-0.0412002036	-0.0173975452	-0.099666409	0.0502969496	0.0830636267	0.033570180508434	-0.0086365213866059	7.45895016613028e-05	0.0011269570193688	-0.0536617520371009	0.0198604403189649	0.0028795836316913	0.0003944370896631	0.2088701923350413	0.0376871468085227	0.0436267572460771	0.0014203210345671	-0.0066980602364643	-0.001488430933588	2.2154266440619423e-06	4.48640109313042e-05	0.0018210417020034	0.000127762355536	3.3161928804354403e-06	1.6323219492107316e-08	-0.0016479222262228	-0.0005858236702675	2.7156476636791096e-06	3.431893726456846e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4155.452807855099	-13.573888361189349	184.2504452420316	17267788.03831083	3060.1489990234377	-52.83321200284081	2791.348290537122	9364511.896224149	4004.4509406398174	-9.980568197830507	99.6117415515457	16035627.335991118	3895.6454053116217	3059.871835749784	1.234797	19.604811	0.0971597117323214	0.0414420706705734	0.0717602231	-0.0878509666	0.0758864257	0.062051651	0.0394063435	0.006609633	0.0634736464	-0.0516096785	-0.131998112	-0.0253200939	0.0007940233	-0.0734436214	0.0211850738	0.1023601658	-0.0978697716	0.0627445677	-0.0094290744	-0.0397724652	-0.2101600259	-0.0504271668	0.0521226363	-0.0299487805	0.0577720688	-0.0131559583	0.1431601239	0.0483009725	-0.0039842965	-0.0258079556	0.0977159182	0.0180392869	0.0541910521	-0.0497545662	-0.0553354071	0.0062124651	0.0278040195	0.052275017	-0.0237473936	-0.1255009775	-0.0714997081	-0.02405944	-0.0141567267	-0.0759375444	0.1016598449	0.0698870876	0.1666532212	0.0699916884	-0.0044082358	0.1345960542	0.033112093	0.0513074025	-0.0308310333	-0.0893178272	-0.057924751	-0.1577455715	-0.030366744	0.1193522694	-0.0142863676	0.080424061	-0.1008662028	-0.0746473015	-0.0133458439	-0.0301367237	-0.0739003696	0.0822069936	0.0854787195	0.0194325703	0.0977816727	-0.0204544006	-0.0495042543	0.0847851927	-0.0353250931	-0.0213201498	-0.1233968534	0.0433234006	-0.062379525	0.0529467994	-0.0848914669	-0.0431839377	0.077493431	-0.1353545826	0.0717825096	-0.0832608096	-0.0919114748	0.0546306953	-0.0653628658	0.0613852465	0.0268969385	0.1254102016	0.0681281415	0.0918057785	0.0353296223	0.0719677553	-0.0615397802	-0.0276489706	-0.0112340458	-0.0956633272	-0.0290942305	-0.0428575848	-0.1288359388	-0.0819600379	0.022871799	-0.0363646702	-0.019209311	-0.0984080176	0.0550761846	0.0783343427	0.0425107276353031	0.008940547126869	7.993338292776729e-05	0.0018071619640829	-0.0469491321668584	0.0067126198702424	0.0022042210112211	4.505926552237442e-05	0.2323662423347912	0.0234960499997498	0.0539940705767909	0.0005520643655907	-0.0061230020692438	0.0005750581672205	3.306918956870009e-07	3.7491154339963855e-05	0.0020970144754386	0.0002759727734351	4.397469710199026e-06	7.61609716775161e-08	-0.0019571011802763	-0.0003091789540535	3.830245029838887e-06	9.559162562961632e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4167.418582613984	11.965774758884436	143.17976558035588	17367377.642716344	3088.1891362970528	28.040137273615077	786.2492983231774	9536912.141543137	4013.3950535408894	8.944112901072003	79.99715558712265	16107339.855786478	3904.642703655761	3083.813100115001	0.973728	15.459832	0.112004078016986	0.0634292653901794	0.0535430902	0.0038213545	0.006916295	0.12737082	0.0615804792	0.0056101494	-0.033605925	-0.0614939066	-0.0142688937	-0.0126986306	-0.1194998613	0.0157862294	-0.0432223368	0.0178038987	-0.0785470287	0.0638069241	-0.0025136221	-0.0243702104	-0.128466295	0.0518721231	0.0125121312	0.0503320847	0.0518539218	-0.0853868978	2.76912e-05	0.0243371919	0.0001517849	0.1496797474	0.0029340112	0.0228674018	0.0965871615	-0.0008365252	0.1397456126	0.0494544421	-0.0136453186	0.0480752966	0.0873920872	0.0213634328	0.1736434221	0.1083729956	-0.0021595552	0.0068372516	-0.0500284333	-0.0111550513	0.056860425	0.0892599003	0.0521009946	0.067070811	-0.0275539352	0.0342596492	-0.0113003745	0.0042172605	0.0104118034	-0.1330775505	-0.0433373064	0.0421688109	0.0050509519	0.0898753749	-0.0567575018	0.0353178544	-0.0122534315	-0.1349662384	0.1254462773	0.0608486525	0.0658322158	-0.1119729365	-0.0502245668	0.0113136912	-0.0080815846	-0.0320632519	-0.070879358	-0.0450297339	0.1787933434	0.0392514537	0.0374169765	-0.0439265646	0.1002842065	0.0567708362	0.0803191567	-0.1558890195	0.0814711458	-0.0227891573	-0.0692319991	0.028332862	-0.0349030748	-0.0049712241	0.0697087058	0.0756956822	-0.0952163169	0.0331967606	0.0799555302	-0.0254457875	-0.0257101251	-0.0623448896	-0.0016393512	0.0282094163	0.1440689713	-0.0472358358	-0.0143752517	-0.080634309	-0.0297196163	-0.0613599472	-0.0210152255	-0.0970297311	0.0597044597	0.0732234215	0.0423608338151524	-0.0001498938201507	2.2468157319371136e-08	0.0017944402415149	-0.0707066144609172	-0.0237574822940587	0.0049994253285247	0.0005644179649525	0.2031745179131547	-0.0291917244216365	0.0412798847292428	0.0008521567747087	-0.0052912054139575	0.0008317966552863	6.91885675745476e-07	2.799685473269316e-05	0.0021729823427332	7.596786729459999e-05	4.721852261830266e-06	5.771116861289954e-09	-0.0016867661532344	0.0002703350270419	2.845180055697175e-06	7.308102684574492e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4163.315972281933	-4.102610332050972	16.831411536651387	17333199.885057855	3071.713019353693	-16.476116943359557	271.4624295312599	9435420.873266982	4010.95326194953	-2.4417915913595607	5.962346175634256	16087746.069543574	3901.686361393038	3052.8594206528696	0.987949	15.685618	0.1790558780728004	0.0842903522708408	0.0834100959	-0.0156147624	0.0520911929	0.110756894	0.0791530059	-0.0230925672	0.0399288878	-0.0774426264	-0.0703080968	-0.0071598851	0.0702063829	-0.0085811625	-0.0424150102	-0.010365464	-0.0387891822	-0.0087851372	0.0710366547	0.0182115169	-0.1563969187	0.0531500707	0.0240945234	0.076489308	0.0282359412	-0.0990776889	0.0370726294	0.0061154385	0.1156518006	-0.0766167505	0.0813125866	0.0759999744	0.0741620328	-0.1136374181	-0.0284386301	0.1021036237	0.0555832928	0.0141874211	0.0254948562	-0.0184244394	-0.069851836	0.0230345147	-0.0217612158	0.0946128363	-0.0992317932	0.0821733624	0.0646403719	-0.0728312447	0.0452295076	0.0191739558	-0.0408033337	-0.006819134	0.0527379817	-0.0215307108	-0.0889114705	-0.1253953032	-0.0027204236	0.0851017246	0.0471675585	0.0802499683	0.0277456125	0.0553516345	0.0588493502	-0.0389529445	-0.0922761087	0.0069488389	0.1087271191	-0.0309188161	0.1194108306	-0.0287334393	-0.0809211581	-0.0289301389	-0.027776623	-0.0218054661	0.0224478211	0.0767426706	-0.0643001816	0.0018309284	-0.0449323932	0.0644362617	0.0592573116	-0.1618962873	0.045997201	0.0031174255	-0.0451115817	0.0795951358	-0.0322210431	0.0821152887	-0.0793182737	0.0019316954	0.0444858096	0.0628148887	-0.0077332166	0.063565499	-0.0963610076	-0.0384098532	-0.08805047	-0.0178162226	-0.049994205	-0.0331259815	-0.0758491008	-0.0692800443	-0.0688574236	-0.0474041106	-0.0228147385	-0.0955332289	0.0641690889	0.0677557633	0.0345066344654441	-0.0078541993497082	6.168844742495822e-05	0.0011907078221317	-0.0177171324900484	0.0529894819708687	0.0003138967836699	0.002807885199541	0.1550076682846963	-0.0481668496284583	0.0240273772270584	0.0023200454031305	-0.0060892356891937	-0.0007980302752362	6.368523201935653e-07	3.707879127855027e-05	0.0018188960113183	-0.0003540863314148	3.308382699989621e-06	1.2537713009486228e-07	-0.0014379758174102	0.0002487903358241	2.067774451456533e-06	6.189663119951816e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4163.57011730223	0.2541450202970736	0.0645896913417999	17335316.121692102	3100.386628861861	28.67360950816783	822.1758822268926	9612397.248425417	4015.152208166929	4.198946217399225	17.631149336611262	16121447.254747769	3903.1860281160266	3084.1141757004552	1.156009	18.353889	0.1044622508443547	0.0668074065765792	0.0364771079	0.082729334	-0.0773267702	0.1054905638	0.0692471862	0.0045871705	-0.0665001549	-0.0069087565	0.0666245648	-0.0879170603	-0.122018515	-0.0066569383	-0.0482110916	-0.0243414394	-0.0418541645	0.0404404169	-0.0391286784	-0.0319298529	-0.1673375315	-0.0364289295	-0.0923324133	0.0754631096	-0.0430295732	0.0027033803	0.0446900719	-0.0624979974	-0.0695153237	0.0881327127	-0.0774538446	0.137064572	-0.0254564404	0.0029686073	0.1539953498	0.0185941417	-0.0321260614	0.0111235178	0.0720566427	0.0143894928	-0.0562483698	0.0782993883	-0.0430383943	-0.0371639012	-0.0008492482	0.1728909758	-0.0367209955	-0.115402864	0.0423732713	0.0151888003	-0.0444279594	-0.0059369395	-0.0796073204	0.0178824647	0.1443031703	-0.1831596416	-0.0266399209	0.010510484	0.0815263672	-0.0230450158	-0.0441108519	-0.0008023185	0.0235739406	0.0186495361	0.0634312687	-0.0762382427	0.0764490426	-0.0016866115	-0.049343289	-0.0481930029	-0.0296979526	-0.0035071246	-0.0556906328	0.1271736376	0.1282341864	-0.0738347061	0.107467976	0.0242579928	-0.0214281564	-0.0311304831	0.0470219898	-0.1507293495	0.0078713166	-0.1046605149	-0.0242089774	0.0058845981	0.0945412951	-0.0545874061	0.0593521195	0.0073824344	-0.1163190102	-0.0132747182	0.0596555206	-0.0191700458	0.0347815146	-0.093122374	0.0103765491	-0.0267481656	0.0185557104	-0.0353599343	0.0284197309	0.0403907547	0.0357969268	0.0220783058	-0.024607302	-0.0939203342	0.0684578352	0.0619580057	0.029270436364257	-0.0052361981011871	2.7417770554875405e-05	0.000856758444954	-0.0150847947100629	0.0026323377799855	0.0002275510314447	6.929202187939e-06	0.1117133297127992	-0.0432943385718971	0.0124798680355205	0.001874399752378	-0.0052520123719103	0.0008372233172833	7.009428830030205e-07	2.7583633954698853e-05	0.0018188927412876	-3.270030699996026e-09	3.30837080430872e-06	1.0693100778916505e-17	-0.0016667367579218	-0.0002287609405115	2.778011420207673e-06	5.233156790375178e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4155.833034373223	-7.737082929006647	59.86245225032607	17270948.209587753	3090.607849491004	-9.778779370857135	95.62452598390112	9551856.879335407	4008.044086057748	-7.108122109181295	50.52539991903194	16064417.395782487	3898.9076560161216	3064.801104374069	1.13437	18.010334	0.0372716970071736	0.0190605575832108	0.0045984653	-0.0041689324	0.0651578567	0.1717276496	-0.1259555989	0.0042832639	-0.0296340419	-0.0245585169	-0.0407083845	0.0681226102	0.0340630449	-0.1583696759	-0.0406716503	0.0533311937	0.0375032514	-0.1096618359	0.0454282877	-0.0217389206	-0.0849063567	-0.1119450527	0.0568702464	0.0849996176	-0.0860061089	-0.0194170764	-0.118568633	0.0404669489	0.0426302599	0.0324293188	0.025476475	0.0254064841	-0.0376865398	0.0761142568	0.0080042413	-0.0155708514	0.0358800008	-0.078979404	0.0670138637	-0.1020138165	0.069924271	-0.1569164718	-0.0440638033	-0.1116958869	0.0850529443	0.0078536992	0.0263934755	-0.0041313871	0.0424920399	-0.0431821788	0.0792098302	-0.1008420631	0.0258672285	-0.0192623646	-0.0155248175	-0.0115879315	-0.1531822503	0.110480651	0.0068949069	-0.0257295094	0.0544946396	0.001492225	0.0865123146	-0.0783384141	-0.0096691352	-0.0495113926	0.0959707473	0.0760212804	-0.0847694214	0.0019763928	0.0364477724	-0.0786507967	0.0018737953	-0.0145269031	0.0087718799	0.0505746471	0.0231144906	-0.0166233405	-0.0035971226	0.022036668	0.0460219336	-0.1234457886	0.0086145907	0.0059120849	-0.0253582022	-0.1385328141	-0.0867761331	0.0393375342	0.0263673164	-0.0498789341	-0.0264635653	0.0111147223	0.007812994	0.0832837125	-0.0102551183	0.0553489086	0.0871912769	-0.0086331188	-0.020537719	0.0497754132	-0.009786597	-0.0088958554	-0.0036373021	-0.0045154956	-0.0263923698	-0.092193012	0.0725589432	0.055858395	0.022486352460092	-0.006784083904165	4.602379441875062e-05	0.0005056360469594	-0.0306052927045357	-0.0155204979944728	0.0009366839415303	0.0002408858579964	0.11325574974299	0.0015424200301908	0.0128268648498467	2.379059549533822e-06	-0.0052001989591742	5.181341273610002e-05	2.6846297393614515e-09	2.7042069214996432e-05	0.0017459779112323	-7.291483005529998e-05	3.0484388665111053e-06	5.316572441993277e-09	-0.0015229710991463	0.0001437656587755	2.319440968834889e-06	2.0668564643153498e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4161.07809015584	5.245055782616873	27.510610162762703	17314570.872374974	3082.5542828184184	-8.053566672585475	64.85993614977949	9502140.906522172	4009.377921488748	1.3338354310003524	1.779116956991896	16075111.317321436	3898.351176838954	3004.9849309029337	1.095679	17.396027	0.0498134113349374	0.0252722617815267	0.0135687804	-0.0234465986	0.0341226174	0.0791526954	0.1410916131	-0.0253872687	0.1089505358	0.010264051	0.076318558	0.0341588677	-0.0447625334	-0.0244327128	-0.0354830596	0.0268325923	-0.0369873755	-0.0471060757	0.1054412375	-0.0114279139	-0.1185493636	0.0877060717	-0.0261582493	0.1334435377	-0.0696449411	0.0878742779	0.0525973298	-0.0122601029	-0.060423933	-0.0349846529	-0.0127955056	-0.0929966941	-0.0014702282	0.0269237786	0.0063434173	-0.0615538672	0.067653088	-0.0196588986	-0.0756506518	0.0306712842	-0.0373855266	0.0220477281	-0.0193351811	-0.0400787671	0.1012689593	-0.0680426458	-0.0561411557	0.1393465143	0.0299553058	0.024729419	0.0131463715	-0.04322811	0.102415503	-0.0740362392	0.0280113142	-0.1283201092	-0.0987024163	-0.1058849094	0.132844084	0.017811891	0.012426397	-0.039736474	0.057122488	0.0017895936	-0.0494714571	0.0702798136	-0.0791518449	-0.0242995081	-0.0052055198	0.0823654127	-0.021919798	0.0117444001	-0.0161567361	-0.0012452817	-0.0908616628	-0.004088236	-0.0174030612	0.1402744275	-0.0371655117	-0.0559245277	0.0598687715	-0.136492619	0.0251577908	0.0031304116	-0.0514009694	0.0017773057	0.067969126	-0.0556948496	0.1121662747	0.0338576714	0.0592029299	0.0193378033	0.0644161867	0.0001527723	-0.0062911155	0.0375365187	-0.0174964699	0.1183805708	0.0171690543	0.0208216355	-0.0442908001	0.0272256662	-0.0381913807	0.0148787362	-0.0281693982	-0.0903533669	0.0764611723	0.0494866478	0.0243906366282971	0.001904284168205	3.626298193276583e-06	0.0005949031551336	-0.0447031688549515	-0.0140978761504158	0.0019983733056743	0.0001987501119524	0.1210635010675815	0.0078077513245914	0.0146563712907403	6.096098074666024e-05	-0.0055592338021236	-0.0003590348429494	1.289060184517008e-07	3.0905080466673624e-05	0.001818001124209	7.202321297669991e-05	3.305128087625188e-06	5.187343207487074e-09	-0.0014339591612379	8.901193790839998e-05	2.056238876098102e-06	7.923125090208854e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4161.089019165778	0.0109290099380814	0.0001194432582266	17314661.82542202	3115.953486402107	33.39920358368863	1115.5068000246797	9709166.129421446	4001.228622208781	-8.149299279967181	66.41107875447362	16009830.48718278	3894.30820761165	3061.514846348934	0.991683	15.744898	0.0852805314426984	0.0476749083024484	0.0128460789	0.0308299693	-0.0444020961	0.1513785952	-0.0347557204	-0.0482411683	-0.0860124515	-0.0692747334	0.0032771199	-0.0488203683	-0.0062440636	-0.0543640134	0.009349051	0.0843416653	-0.0647748371	-0.0699989108	0.102416509	0.0543020569	-0.0543123297	-0.0110544264	0.0303107738	0.1021625196	0.0747458149	-0.0664792426	0.0757490068	0.1002954027	0.0284733302	0.0049102324	0.0572173007	-0.0979473188	-0.0148677821	-0.0833973256	0.1044444973	-0.1340865985	-0.051162101	0.0525260126	-0.0019440424	-0.1221043496	-0.0059888976	0.0066336921	0.0269573622	0.0735918213	-0.0502275268	-0.0830707462	0.0108623789	0.0598341962	0.0003667083	0.0525334576	0.0568002179	-0.0623295229	0.1101230576	0.0296238625	-0.000110269	-0.009441514	-0.0933572749	0.092462802	0.0170440909	0.1464068353	0.0091157827	0.0597143995	0.0138756049	-0.1355366962	-0.0618103588	0.0651933352	-0.0455515285	0.0437052846	-0.0906373961	-0.0539782048	-0.1052934116	0.1297722381	-0.0187244552	-0.0049934656	-0.1031468589	0.0575555292	-0.0316475983	0.0024757088	0.1145996721	0.0585713397	0.0679677432	-0.1200866192	0.0565681956	0.0571942234	-0.0559709201	0.0096527005	-0.0587908133	0.0414407093	0.024804404	-0.0762729886	-0.0914914829	0.0130297969	-0.0047468632	0.0392143908	-0.0467857191	0.0088879468	-0.018223737	0.0437873338	0.0207418282	0.0742447156	-0.1043260058	-0.0158884381	-0.0384543168	-0.059663184	-0.029937846	-0.08840364	0.0801538266	0.0428738067	0.0343230678152082	0.0099324311869111	9.865318928272424e-05	0.0011780729842473	-0.0576651710624389	-0.0129620022074874	0.0033252719536603	0.0001680135012269	0.1604363456336415	0.03937284456606	0.0257398210002772	0.0015502208892231	-0.0058590950911814	-0.0002998612890577	8.991679267540526e-08	3.432899528750598e-05	0.001819679681299	1.6785570899999647e-06	3.31123414253243e-06	2.8175539043891497e-12	-0.0015926843847349	-0.0001587252234969	2.536643549378387e-06	2.5193696574172585e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
