global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
4376.205313041827	-1.8576826117632663	3.4509846860475903	19151172.941895515	3314.224043025527	26.25444563045085	10984081.00736847	689.2959153622995	4267.364372521789	0.8709146317523846	0.7584922958003917	18210398.68786828	4132.70746589643	3098.84949707651	0.956193	13.043566	0.1526881983794163	0.0775394630835398	0.01636879	-0.1451858388	0.068511454	0.0701048989	0.0142652759	-0.0450443076	-0.067574463	0.0421691513	0.1353042934	0.0306497913	-0.0350621489	-0.04900409	-0.1046805178	-0.0879693994	-0.0119497732	-0.0837179548	0.0549459072	-0.0549140954	-0.026707538	-0.0741108521	-0.0954724224	-0.0305181869	-0.1256953474	-0.0731868046	0.1280595201	0.0544794529	0.0005533198	-0.0547082523	-0.1512650956	-0.0633812534	0.0107792042	-0.0284134093	-0.0078256334	-0.0631562579	0.0395329629	0.075697531	-0.0250567851	-0.0200912367	-0.0209418027	0.0105981477	-0.0095517676	-0.2449710696	0.0151727149	0.028358273	0.0217010081	-0.1336190814	0.0237248315	-0.0097518099	0.1042618933	0.0129082758	0.1132910875	0.0535934354	-0.0780380424	-0.1189227376	-0.0195181934	-0.0219235582	-0.0149137656	0.0628681642	0.0103870711	-0.0249293995	-0.0889624968	-0.16880544	0.0710293541	0.0130283325	-0.0603347358	0.0892899579	-0.0366145506	0.0220389711	0.0521790457	0.1635747625	-0.0811087549	-0.0332730053	-0.0682527568	-0.0231946544	-0.0937633012	0.0556908804	-0.0218314597	-0.1151968534	-0.0683983646	0.0194784067	-0.049779655	0.0523661849	-0.0172042466	0.11568493	-0.0099983005	-0.0142722523	-0.0375913133	-0.0912011792	-0.0716741468	-0.0620081549	0.0070532971	-0.0725857747	0.0645104454	0.0045978871	-0.1050081413	-0.0137586687	0.1038078519	-0.0573100875919294	-0.0185922858040328	0.0032844461397946	0.0003456730914188	0.0692882742007583	-0.0500168242568577	0.0025016827087413	0.0048008649417194	0.2494677619639418	0.0462982141317808	0.0021435246317922	0.0622341642592979	0.0053050605097433	-0.0006616234339432	4.37745568342924e-07	2.814366701203784e-05	0.0024121688596618	1.1912018822004058e-06	5.818558607522109e-06	1.4189619241577897e-12	-0.0012649086042388	9.280284790939992e-05	8.612368580095215e-09	1.599993777077349e-06	0.0	0.0	0.0	0.0	0.0
4380.9403601285085	4.735047086681334	22.42067091308939	19192638.439002905	3295.2557520666787	-18.96829095884823	10858710.471528532	359.79606189952347	4268.911084045717	1.5467115239280247	2.3923165382517526	18223601.843488377	4126.465655978043	3113.707650534579	0.996823	13.59781	0.0535650969762512	0.0287038402422685	0.0097350696	-0.158631248	0.069451506	0.0512485562	0.1652877121	-0.0412766567	0.0753152192	0.0064914168	0.099964625	0.0944192288	-0.0825555363	0.0763471271	-0.1023486991	-0.1468939723	-0.0409215399	-0.0543991824	0.0409362805	0.0896266123	-0.0703493555	-0.0105460821	-0.0953533311	-0.0054305601	-0.111932195	-0.1209675043	0.0384177375	-0.0884715383	-0.1677110017	-0.017145798	0.0266045308	0.0619705862	-0.0187063764	0.0591162037	-0.0228987963	0.078875294	-0.0304480521	-0.1045630246	0.0069781893	-0.1067931256	-0.0222001702	0.07408533	0.1724727004	0.0092733017	-0.096338701	-0.1080907236	0.0425558157	-0.1601142711	0.1071691736	-0.0423305547	0.0102100604	0.1400480894	0.0588048549	-0.0282298019	-0.0303848949	-0.0410658113	0.0704547011	0.0130395886	-0.1001402595	0.1921168707	-0.0899362534	-0.047164678	0.0018257169	0.1152841806	0.1470528503	-0.0497763442	-0.0051046946	0.0044820767	0.0986077671	0.0194730817	-0.1338080104	0.1760209527	-0.0962852192	-0.0324464934	-0.0366450798	-0.1356914881	0.054256316	0.0958612351	-0.0273400023	-0.0762842221	-0.0963613252	-0.0279709013	0.0168622105	0.0367319328	0.0312012655	-0.0167019033	-0.0619758916	-0.054304541	0.0447525682	-0.130003825	0.0265237307	-0.1024611283	-0.2281418883	0.064074819	-0.0129648909	0.0027592926	-0.1052647956	-0.0082703149	0.1048318124	-0.0476969535581304	0.0096131340337989	0.0022749993787264	9.241234595178452e-05	0.0592003853184621	-0.0100878888822961	0.0001017655021015	0.0035046856218543	0.2326353281857507	-0.0168324337781911	0.0002833308268971	0.0541191959200919	0.0056450651836827	0.0003400046739393	1.1560317830063745e-07	3.186676092802659e-05	0.0024119513592233	-2.1750043850037387e-07	5.817509359259124e-06	4.7306440747854905e-14	-0.0012653192355002	-4.1063126140009065e-07	1.6861803283902957e-13	1.6010327677268108e-06	0.0	0.0	0.0	0.0	0.0
4379.113185063339	-1.8271750651692853	3.338568718776383	19176632.287595585	3328.5061443949853	33.25039232830659	11078953.153275171	1105.5885899863097	4263.803746209072	-5.107337836644547	26.084899777621	18180022.38618652	4126.852646637551	3098.360913466339	1.044825	14.252614	0.1341456365257813	0.0646774957473152	-0.0181360994	-0.1669174592	-0.027696939	0.0176845792	0.0698264772	0.0253452573	0.0210795406	-0.0132992363	0.1199636469	0.0249856351	0.0670435573	0.0788041864	-0.115770603	-0.0124731115	0.0193073183	-0.2197801906	-0.0453769364	0.0359289488	-0.0398454875	0.0080844072	0.0070962732	-0.0518337214	0.1285094137	0.0177701485	0.0921766725	0.0457246228	-0.0692842486	-0.0395394242	-0.1059877314	0.1032868456	-0.0155458566	-0.0201757346	0.0095826071	-0.0743206246	-0.1200063517	0.0187025627	-0.0741107856	-0.1152971774	-0.1269375315	0.1090412412	0.0524870913	0.0294624532	-0.0629110105	0.0870961218	-0.0368441892	-0.1004748049	0.1840676955	-0.0578526303	0.0756077838	-0.0601633292	0.0120860179	0.064469977	0.1103011354	0.0698713954	0.0606734231	-0.0076115795	0.0644639829	-0.0125800083	-0.0444670778	-0.1124649725	-0.088949768	-0.0346941529	0.1209849103	-0.0717790935	-0.0168386877	0.0227931762	0.0330658228	-0.1108622514	0.0357043251	0.1640912626	-0.0829383177	-0.0294606386	-0.0588789338	0.0098670127	0.1171630803	-0.0260056776	0.0261893356	-0.0317225904	-0.0607095947	-0.0924307271	-0.0379922759	0.0368428604	0.1144385245	0.027354447	0.0249680863	0.0162161842	-0.0546720635	-0.0211303863	-0.0457028827	0.1208728583	-0.0336112764	0.0394448163	-0.0962069379	0.0009198576	-0.105393201	-0.0027592926	0.1053450429	-0.0199016208621856	0.0277953326959448	0.0003960745129421	0.0007725805196782	0.0891984251710056	0.0299980398525434	0.0008998823949947	0.0079563590529874	0.1920730200294826	-0.0405623081562681	0.001645300842964	0.036892045023246	0.005623088243165	-2.197694051769925e-05	4.82985914518491e-10	3.161912139042045e-05	0.0018332788829038	-0.0005786724763194	3.360911462501005e-06	3.348618348497421e-07	-0.0011501695359169	0.0001151496995833	1.3259453314124258e-08	1.3228899613512971e-06	0.0	0.0	0.0	0.0	0.0
4390.185170221223	11.071985157884228	122.58885533640864	19273725.828830358	3311.6972636378086	-16.808880757176667	10967338.76598615	282.538472308984	4277.901386203478	14.097639994405654	198.74345341186583	18300440.27008164	4135.121563142772	3114.449165771656	1.039874	14.185076	0.1101119422911817	0.0566204713730515	-0.0372589407	-0.2110948464	-0.0128432347	0.036941488	-0.0459742404	0.0989344285	-0.1627946921	0.0107010171	0.0714112476	0.1022023374	-0.1212741618	-0.0453471512	-0.1996110653	-0.0101802699	-0.1400428036	-0.0168988112	0.087018307	-0.0530946972	0.0617122162	-0.1148208711	-0.0322865281	0.1321281694	0.0142449258	-0.0292319366	-0.0087440063	0.083545362	-0.0438120088	0.0023491019	0.0528102388	0.0401885552	-0.0091900938	0.089763279	-0.0450920533	0.1166914952	0.1058225722	-0.0599731584	-0.0412265315	0.0063615313	-0.0349981451	0.1178439643	0.1613411835	0.0352843944	-0.0771684738	0.0915062406	-0.1158463155	-0.1940851708	-0.0585703962	-0.093294335	0.0460545005	-0.0497927232	0.0742235451	-0.0610228893	-0.0325048336	-0.0330240815	0.0796187213	-0.0958505938	-0.0177727382	-0.0428286487	-0.0393253868	0.0734019196	0.01683776	-0.0655090298	0.0116184356	-0.0213476893	0.0734662874	0.0205855462	0.0396221571	-0.0661532925	-0.1671885103	0.1774578554	-0.1085790053	-0.0715145736	-0.0304374422	0.1307319625	-0.0153576999	0.0461330533	0.0101990669	-0.0933829916	0.0306332375	-0.0433481603	0.0505341769	0.10262536	0.0990082085	-0.0074248095	0.0293434034	-0.1129919417	0.062802098	-0.0492696818	-0.0686457442	0.0371010931	0.0397785934	-0.0224148782	-0.016786632	-0.0009198576	-0.105393201	0.0027592926	0.1053450429	-0.0032256754850692	0.0166759453771163	1.0404982334976418e-05	0.0002780871542205	0.0773981588756953	-0.0118002662953102	0.0001392462846402	0.0059904749973473	0.1955188690676976	0.003445849038215	1.1873875594167346e-05	0.0382276281615114	0.0054441980133989	-0.0001788902297661	3.200171430576818e-08	2.9639292009096528e-05	0.0013553485482662	-0.0004779303346376	1.836969687287296e-06	2.284174047668084e-07	-0.0002431924687098	0.0009069770672071	8.226074004395924e-07	5.914257683716704e-08	0.0	0.0	0.0	0.0	0.0
4371.677686663422	-18.507483557801606	342.5269476422968	19111565.796070848	3332.998696118732	21.301432480923268	11108880.308329169	453.7510257393328	4262.362862898477	-15.538523305001036	241.4457065000603	18167737.1750161	4122.608302656002	3102.914311256729	1.152075	15.715622	0.0447545091655525	0.0215617856448314	-0.0086659553	-0.1730664681	0.0379957268	0.0716243232	-0.0450889702	0.0320860498	-0.0909158709	0.1146528155	-0.0065223796	-0.0751138631	-0.0181883973	0.1164855026	-0.0817834828	-0.1736017525	0.02716852	-0.0960512364	0.0955516941	-0.000555409	-0.0101789448	-0.0053670416	0.0517516503	0.0414264594	0.1251228504	-0.1331568501	-0.0183747495	-0.1040644071	0.025044775	-0.1932812566	-0.0319097538	-0.0369883727	-0.0381654607	0.0018861783	0.0419272685	0.0871919749	-0.012344058	-0.0164148407	-0.0001197268	-0.0384293668	0.0134793581	-0.0954625626	-0.0975880788	-0.0470489392	-0.1110658011	0.0292191598	0.016719938	-0.1719583966	-0.0041505948	0.0625446723	0.1686224031	0.1052414426	-0.0397403578	-0.0628426663	0.0971857856	0.0769213319	0.0748114999	0.0672031398	-0.035018253	-0.0252700229	0.0443260669	-0.0430969956	-0.0279070065	-0.026993988	0.0137300699	-0.0894626546	-0.0302545747	0.1336945326	0.0992854871	0.0012000243	0.0344100459	0.1678996038	-0.0779334095	-0.0707992916	-0.0161120047	-0.0429293437	0.0010852156	0.1332670084	-0.145211749	-0.0949298899	0.0551716786	-0.0921238184	0.1067207627	0.1052630614	0.0593833484	-0.0628626296	-0.0172946823	0.0380915867	0.165001587	-0.0510935833	0.0610963555	-0.0856143245	-0.020261385	-0.0292207454	-0.1343192377	-0.0027592926	-0.1052647956	0.0082703149	0.1048318124	-0.0171646961018865	-0.0139390206168172	0.0002946267922701	0.000194296295756	0.0690474243672412	-0.008350734508454	6.973476683068609e-05	0.0047675468117498	0.2052280863479438	0.0097092172802461	9.426890019503102e-05	0.042118567426039	0.0056221910649777	0.0001779930515787	3.168152641033329e-08	3.160903237111508e-05	0.0012783271021183	-7.702144614789991e-05	1.6341201800101706e-06	5.9323031667138465e-09	-0.0002430962312358	9.6237473999985e-08	9.261651401897784e-15	5.909577764104954e-08	0.0	0.0	0.0	0.0	0.0
4374.8415528567975	3.163866193375725	10.0100492895858	19139238.61260248	3302.2107382131176	-30.78795790561435	10904595.759570025	947.898351997881	4272.584938854428	10.222075955951368	104.49083684923907	18254982.059725694	4129.969181145953	3111.4484945933023	1.197354	16.333288	0.1443236353018893	0.0680218100069016	-0.0128806501	-0.1695598401	0.1577193848	0.0817850471	-0.0530489207	-0.0406014642	-0.147535277	0.0229123029	0.0823927628	0.0130463027	-0.0175275446	0.1560864165	-0.1608675147	-0.17402008	-0.0996503275	-0.019219461	-0.1275517923	-0.0401000339	0.0327647008	-0.1573201823	-0.0291747439	-0.0379571911	0.1202897994	0.0179997017	0.0263366485	0.1093905806	-0.0019900844	-0.0642730272	0.0582438855	0.090041192	-0.0027004417	0.1214581085	0.0328497759	0.0005114326	0.0852545159	-0.0415217244	0.063376899	0.0487203406	-0.0351654197	0.0153581598	-0.064296379	0.1321484819	0.004830512	0.0698391967	0.0694507121	-0.2362785582	0.0519223094	-0.1052744814	-0.0045620517	-0.061179763	-0.073366496	0.0451209942	-0.0418985465	-0.0957873859	0.1295384122	0.0536904017	-0.0077080749	-0.1217071379	-0.0545850119	-0.0028607007	0.0975182939	-0.1024614764	0.0266465639	-0.0065905934	-0.000122125	0.0044925687	0.0223862363	-0.0265037003	0.0575164169	0.1773069348	-0.1183534887	-0.0866502664	0.0224994936	0.0566158552	0.0424476846	-0.1154141947	-0.0101976527	-0.1304027202	-0.0288813051	-0.0434843505	0.0016573843	0.1399866319	0.0691295698	0.0316999901	0.0408644369	0.0406284305	0.0369869057	0.094653619	0.025245704	0.0418107205	0.1360426999	0.0672318403	-0.0373307554	-0.0045978871	-0.1050081413	0.0137586687	0.1038078519	-0.0032169170639946	0.0139477790378918	1.0348555396619638e-05	0.0001945405400898	0.0890035021979969	0.0199560778307556	0.0003982450423871	0.0079216234035088	0.154239726583782	-0.0509883597641618	0.0025998128314395	0.0237898932566398	0.0054472253632134	-0.0001749657017642	3.0612996793873784e-08	2.967226415763536e-05	0.0017383441190208	0.0004600170169024	3.021840276134201e-06	2.116156558398749e-07	-0.0007967418859506	-0.0005536456547148	3.065235109845796e-07	6.347976328281189e-07	0.0	0.0	0.0	0.0	0.0
4330.622027874127	-44.21952498267092	1955.3663896930573	18754287.14830861	3275.6218125454216	-26.588925667696003	10729698.258823354	706.9709681622634	4239.055580637563	-33.52935821686515	1124.2178624348624	17969592.215734467	4094.9952374018553	3021.1449643189835	1.990496	27.152649	0.2395076004977256	0.1729043487130865	0.1163624912	-0.0382648325	-0.0118905014	0.0742745952	-0.0287470925	-0.1103186574	-0.0610544648	-0.1002071955	0.116289255	-0.0422757128	0.0184660292	-0.119316664	0.2621660162	-0.0096508649	0.3469655763	-0.2446851414	0.3247230534	-0.1679219029	-0.0543457177	-0.0431559992	-0.1362687767	0.1766830934	0.0434998389	-0.009263285	0.0113726043	-0.0442614606	0.1793072624	0.0075649023	-0.0732508826	-0.2120016494	-0.0757485164	-0.0519084389	0.0867517521	-0.0405079291	0.0967924514	-0.0046233324	0.0486328818	0.0564208022	0.0101962552	0.0857212761	0.0094417328	0.1502519734	-0.1413342896	0.0297997642	0.067940925	0.2452878508	0.0077003002	0.2787527791	0.5171091226	0.102079688	0.1944699488	0.0221564708	-0.103401095	0.0163423157	0.0219109958	-0.0783642798	0.1983009668	-0.0525798404	0.0991536461	-0.1246196253	-0.0553109952	-0.0402615477	-0.0340644128	0.2145140205	0.0272271901	0.0686755613	0.0841751484	-0.0578699249	-0.0052179921	0.0341652075	0.0203965953	-0.1073691821	-0.0549244672	0.0551566156	-0.1540165548	0.0821944259	0.0224901015	-0.0824644467	0.0026311764	0.0056492981	-0.0256955073	0.0952885201	0.079533765	0.0574745277	-0.0469057889	0.1557278049	-0.1281928437	0.0379042076	0.0159897121	0.0173894458	0.2880621856	0.0859724305	0.1482727785	-0.0064350811	-0.1046235507	0.019209311	0.10227815	-0.0030962993778302	0.0001206176861643	9.587069837151685e-06	1.4548626215653688e-08	0.084522761542999	-0.0044807406549979	2.007703681735101e-05	0.0071440972188546	-0.0139739321629264	-0.1682136587467083	0.028295834988954	0.000195270780094	0.004789900594931	-0.0006573247682824	4.3207585099751123e-07	2.2943147709320348e-05	0.0012525567519265	-0.0004857873670942	1.5688984167966636e-06	2.3598936602841215e-07	-0.0006060023531302	0.0001907395328204	3.6381569380544453e-08	3.672388519993397e-07	0.0	1.0	0.0	0.0	0.0
4375.749122395571	45.12709452144463	2036.454659947398	19147180.382145613	3333.705262649891	58.08345010446965	11113590.77821958	3373.687176038415	4270.260635759363	31.205055121799887	973.7554651545694	18235125.89731596	4131.469739930092	3042.672283805719	1.849045	25.223093	0.496153179996719	0.3254915538393783	0.1700621485	0.2200432194	-0.1482687542	0.1004271061	0.0402519173	-0.0601073092	0.111620217	0.0139479539	-0.1223116658	-0.0658869157	-0.003135376	-0.1835399217	0.2215266772	0.0615781046	0.1117166944	0.1926188274	0.2202070636	-0.0315200074	-0.1974612069	-0.0202892126	-0.0549988495	0.0323634777	-0.0960893646	0.1122193928	-0.1223271581	0.0091771121	-0.0683241283	-0.1401472268	-0.0279903608	-0.025137165	-0.0573897764	-0.0560344108	-0.0277085561	-0.0072562866	-0.1115129694	-0.0316064593	-0.0072682483	-0.0574219461	-0.0690521282	0.0827418106	-0.0806145292	-0.02215058	0.1141194308	0.0638522027	0.0560399046	0.2293767078	-0.1806571713	0.2007039944	-0.0050836691	0.1371635164	0.1931942605	0.0935739152	-0.002856017	-0.0637721237	-0.0630566973	0.0385830314	0.1043058825	-0.0100484813	0.0542114707	0.0368218375	0.0070484383	0.0934653792	0.1508849913	-0.108619159	0.0971466899	-0.0250715826	0.1028499907	0.0256382252	0.0423408744	-0.1952146607	0.2302523031	-0.0637607083	-0.1016530317	-0.0490231846	0.0614553345	0.0816963927	-0.0186865138	-0.0754459611	0.0699282104	0.1358562669	-0.0103998683	-0.1456930732	0.0684808301	-0.0898713378	0.0135504408	-0.023240924	-0.0224899663	-0.1715760566	0.0625263983	-0.0130883446	0.0250850322	-0.2041025346	0.0350948368	-0.0082703149	-0.1041114925	0.024607302	0.1002501592	0.0225689167088063	0.0256652160866365	0.000509356001409	0.0006587033167737	0.1147311674749715	0.0302084059319725	0.0009125477889508	0.0131632407901699	-0.3249683092939364	-0.3109943771310099	0.0967175026071048	0.1056044020453595	0.0042470220830933	-0.0005428785118376	2.947170786151157e-07	1.8037196574282155e-05	0.0009048172266528	-0.0003477395252737	8.186942136476644e-07	1.2092277743757824e-07	0.0010890832267004	0.0016950855798306	2.8733151229496413e-06	1.186102274680155e-06	0.0	0.0	1.0	0.0	0.0
4371.530663286357	-4.218459109214564	17.795397256115333	19110280.34005285	3297.2006180164426	-36.504644633448606	10871531.915448012	1332.5890798143682	4269.090319149458	-1.1703166099050577	1.369640967419667	18225132.153055623	4124.18837514265	3054.214102679608	1.292001	17.624376	0.2921549920389679	0.1797122060532135	0.1215371438	0.1288800379	-0.0212138508	0.0764895195	0.0699437578	-0.0959525009	0.0502731912	-0.0020112411	-0.1989158062	0.1144224269	-0.0888090506	0.0802769403	0.1123300914	-0.02006106	0.0226839326	0.1749835621	0.0170899015	0.0406129864	0.0602845728	0.0201033493	0.0229602122	-0.1219353202	0.0958770343	-0.0786074189	-0.0117828724	0.0283983466	-0.0696170525	0.0622317766	-0.0025951534	0.1555683546	-0.086625932	0.0269589225	0.1017886107	0.0170068065	0.0860278542	0.0927222125	-0.1221367204	-0.0560504295	-0.0191434778	-0.0970755068	-0.01233648	0.0161173844	0.0146391392	0.0973582205	0.1081423331	0.0924526385	-0.065500124	0.0190546899	-0.140476799	-0.0044057476	-0.0378153517	-0.0461327536	-0.0458374908	0.1227960058	0.1367616691	0.031376387	-0.1165996703	0.043159373	0.0094179267	0.0051138313	0.0541788933	0.0808804381	0.0457734949	0.0887868771	0.0756877641	0.1592718128	-0.1015877703	-0.0796371958	-0.0030696536	-0.078016083	0.1251446454	-0.1035547851	-0.0135574441	-0.1191493251	0.0880523072	0.0047802034	0.0007249084	-0.0326980888	0.0833753997	0.0405206271	0.051333938	0.0279933122	0.0379134487	0.0990954361	0.001448787	-0.0484773325	-0.0962944111	0.0259976119	0.1072923918	0.0648489937	0.0047693379	-0.0826174509	-0.0675534913	-0.0101030294	-0.1034725904	0.029937846	0.0977337597	0.0157251779513529	-0.0068437387574534	0.0002472812216017	4.683676018026982e-05	0.0702844673324989	-0.0444467001424725	0.0019755091535548	0.0049399063482131	-0.1657345235609995	0.1592337857329369	0.0253553985188428	0.0274679322999914	0.0041941887026256	-5.2833380467700274e-05	2.7913660916447723e-09	1.7591218873232213e-05	0.0010577961429343	0.0001529789162815	1.118932680006682e-06	2.340254882666219e-08	-0.0003377198246725	-0.0014268030513729	2.0357669474070185e-06	1.1405467997682413e-07	0.0	0.0	0.0	0.0	0.0
4376.203411657763	4.672748371406669	21.83457734248368	19151156.30020505	3323.063531636082	25.862913619639585	11042751.23528967	668.8903008969387	4267.196071912296	-1.894247237161835	3.5881725954952453	18208962.316143733	4131.00953757717	3102.930305056211	1.07612	14.679515	0.1349503197355998	0.0640772885770555	0.0535240767	0.0615545836	0.0581428184	0.0839282089	0.022558579	-0.1107834946	0.0153469358	0.0430361026	0.0170532207	-0.0428921948	-0.064761136	-0.0637779429	0.0531570612	0.0513089239	0.0543591635	0.053189735	0.0548771358	0.0081610658	0.0536278767	-0.0238278937	-0.1645471205	-0.0964688318	0.068540302	0.0836189571	-0.0439978742	-0.0506536417	0.0620456123	0.0690627007	0.0354044693	0.0534572984	-0.0022896103	-0.0534819852	0.0296033072	0.0550131596	0.0706034822	0.0453652689	0.0174577914	-0.0745755966	-0.0962940649	-0.0658396603	-0.1189260667	0.0559321559	-0.0480370862	-0.0627773145	0.0747956332	0.0787025572	0.0417508099	0.006077954	-0.0541731317	-0.0808527992	0.1062093053	-0.0010893305	-0.1370150832	0.0756498845	0.0107837147	0.0493402318	0.0908840061	-0.1179825011	-0.0422579247	0.0140625158	-0.1284211959	0.0242566343	-0.041988331	0.0041102017	0.0004322749	0.0670597763	0.0701148326	0.0802609419	0.0664546607	-0.0304147903	0.0521851205	-0.1387040304	0.048934985	0.0188643539	0.0088104093	-0.0806906847	0.2030537924	0.0032001251	0.0709890564	0.0683986181	0.121929636	0.0914863098	0.0386062955	0.0730303069	0.0111897148	-0.0194914194	-0.0478107582	0.0546956596	0.0516707709	0.0625481691	0.0044245111	-0.0139161624	-0.0591404739	-0.0119326665	-0.102707623	0.0351863325	0.0947412111	0.0224502265686084	0.0067250486172555	0.0005040126729818	4.522627890445012e-05	0.0889023484799338	0.0186178811474348	0.00034662549842	0.0079036275652475	-0.1267020528547107	0.0390324707062887	0.0015235337694372	0.0160534101975979	0.0050770423981665	0.0008828536955409	7.794306477302248e-07	2.577635951278025e-05	0.0012719498601356	0.0002141537172013	1.6178564466989724e-06	4.586181459113437e-08	-2.32288521222878e-05	0.0003144909725502	9.890457181557833e-08	5.395795709191144e-10	0.0	0.0	0.0	0.0	0.0
4389.354878238625	13.15146658086178	172.96107322752422	19266436.24711721	3323.691390636355	0.6278590002730198	11046924.46019023	0.3942069242238358	4274.292501324984	7.09642941268794	50.35931040926249	18269576.38688299	4136.834806846049	3110.5187454009924	1.157308	15.787013	0.1491679379090507	0.0817707264824723	0.0319638216	0.0352945266	0.0390642829	-0.0007233993	0.0791429703	-0.0362775838	0.0555850819	0.0351911243	-0.003450295	-0.006623628	-0.1733244664	-0.125758587	-0.0079628166	-0.0100930098	-0.07168397	0.1640296834	0.0024346032	0.0804991024	0.083762704	-0.049276192	-0.1124827391	-0.0517119348	0.010384016	-0.025592248	0.0670972415	0.0547466308	0.0489431462	-0.064688518	0.0824485569	-0.1420789361	-0.0631231873	0.037567602	0.0982504466	-0.0092862001	0.092676754	0.0407376717	-0.0168637679	-0.0514665038	-0.0443246588	0.038782609	-0.028901619	-0.0644025477	0.0539024003	0.0486731595	0.0051666711	-0.0101668059	-0.0288062647	-0.0320237128	-0.1408621039	0.0785966002	0.0653667723	-0.1431352266	-0.1457471358	-0.0568779597	0.0036663844	0.1501297572	-0.0033936693	-0.1085596894	-0.0315374118	0.051919159	-0.0548739106	-0.1273934419	0.0771762662	0.0953310291	0.0317039639	-0.0015091196	0.0378931943	0.0700398113	-0.0262069139	-0.0136576947	0.0153389752	-0.0663720243	0.0308894456	-0.0974563222	-0.1289967208	0.1952566593	0.1407525053	0.0513253294	0.0803036405	0.016951806	0.1696063731	0.0741392106	-0.0084469526	0.0182288916	-0.0569990111	-0.0039395774	-0.040434779	0.118864961	0.0598669036	0.0046792303	0.0473267942	0.0151452838	-0.0453052107	-0.0137586687	-0.1018175221	0.0403383756	0.0912870929	-0.0030478092087378	-0.0254980357773462	9.289140972866934e-06	0.0006501498285028	0.0769867228913057	-0.011915625588628	0.0001419821331683	0.0059269555015426	-0.0610533441309257	0.065648708723785	0.0043097529571003	0.0037275108295692	0.0052250587496285	0.000148016351462	2.190884030012233e-08	2.7301238937069347e-05	0.0020419390888237	0.0007699892286881	4.1695152424661625e-06	5.928834122956954e-07	-2.733462835801531e-05	-4.105776235727512e-06	1.685739849786478e-11	7.471819074708149e-10	0.0	0.0	0.0	0.0	0.0
