global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	a_comp_cor_00	a_comp_cor_01	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32
3834.494393553525	-10.26996324703623	105.47214509547496	14703347.254193414	2959.662083001784	16.905408066486416	8759599.64555846	285.792821894424	3835.724479187887	-2.156376844900933	14712782.280241188	4.649961097224903	3654.1359642890498	2910.057774879376	0.7669599999999999	15.069692	0.1514479144370601	0.081491638597647	-0.037882889	-0.0108698998	-0.0507744216	0.0566988439	-0.0217207148	-0.0069319595	-0.0720313503	-0.0809668637	-0.0185844378	0.0165123101	-0.0201613883	0.0224641926	-0.0306276126	-0.0169897332	-0.0439359993	-0.0217882974	-0.0248947329	-0.0001965094	-0.0320434086	-0.0019028989	0.0200299349	-0.0600318871	-0.0688588392	0.0059626528	-0.0498253931	-0.0211250305	-0.0132087462	0.0483688507	0.0571851524	-0.0153369755	0.0035532189	0.0459883818	-0.0853854521	0.0405033835	0.0218462555	0.0028870038	-0.0111105005	-0.1033676292	0.0328404987	0.096463882	0.0	-0.1419738836984834	-0.0136131891082414	0.0001853189176967	0.0201565836524304	0.0825034614656345	-0.0005906505128194	3.488680282939305e-07	0.0068068211538114	-0.4247971112687736	0.0132058657892741	0.1804525857422948	0.0001743948912443	0.0001797331825829	-0.0009902418931059	3.2304016921378076e-08	9.805790068619569e-07	-0.0039441621770444	-0.0004203094349721	1.5556415278827624e-05	1.7666002112665e-07	-0.0016566536984079	-0.0010702128524564	2.7445014764485734e-06	1.1453555495628645e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3832.486396283958	-2.0079972695666584	4.032053034587155	14687951.9777016	2956.730408719537	-2.9316742822470587	8742254.7098468	8.594714097188806	3844.193229187887	8.46875	14777821.583333995	71.7197265625	3662.314204858338	2896.464554550756	1.004138	19.729898	0.4669082894376364	0.2636873589697752	-0.0266607255	0.0187477542	0.0084216004	0.1623090876	-0.0300471939	0.0463221145	-0.0483848724	-0.0504704086	-0.0305595813	-0.0086184672	-0.0299262733	-0.0149362959	0.0100012534	0.0114630931	-0.0753743432	-0.1552561532	-0.004263688	-0.0854090163	-0.0116624022	0.1964699284	0.1297796974	-0.1645578869	-0.2364616064	-0.1035418817	-0.1386071662	-0.0163544991	0.0304132573	0.0773727399	0.1673050358	0.030081806	-0.04400467	-0.0971971925	0.0715004163	0.1006516205	-0.0353089248	-0.0088916332	-0.0129535949	-0.1025284424	0.0380826514	0.0931946314	0.0	-0.1583721853463515	-0.016398301647868	0.0002689042969344	0.0250817490913791	0.0845532376821864	0.0020497762165518	4.201582537941783e-06	0.0071492500025403	-0.3793571956340571	0.0454399156347165	0.1439118818793363	0.0020647859328901	-0.0039588847075984	-0.0041386178901813	1.567276812805647e-05	1.7128158040928715e-05	-0.0057656371668635	-0.0018214749898191	3.324257193991777e-05	3.3177711385364903e-06	-0.0037569667371775	-0.0021003130387696	1.411479906425815e-05	4.411314860825591e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3824.2205366547632	-8.265859629194892	68.32443540955393	14624662.712972043	2903.411340784144	-53.31906793539292	8429797.413793981	2842.9230054990458	3827.929418054056	-16.26381113383104	14653043.629603663	264.5115525969265	3646.251945979912	2864.790414231995	1.109293	21.796051	0.3755126453300672	0.1854200179133554	-0.0708642899	0.0064297049	0.0155461271	0.1072521113	-0.0084004307	-0.0425331254	0.0462286767	0.0422949545	0.0072977642	0.0360589285	0.0017358092	0.0297192023	-0.023917333	0.0069566772	-0.0881931571	-0.1462283023	0.0124472993	-0.0517266119	0.0611040822	0.0672774542	0.0987226588	-0.0474757262	-0.1798746119	-0.0429220823	-0.1255973573	-0.0645356618	-0.0380687508	-0.0530917057	0.104270515	0.0388142253	-0.0203925037	-0.1148881772	-0.0334852169	-0.0595938274	0.1237067682	-0.1191180168	-0.0147926993	-0.101562941	0.043219253	0.0894662609	0.0	-0.0940135253937626	0.0643586599525889	0.0041420371108929	0.0088385429569636	0.0555349101277755	-0.0290183275544108	0.000842063334055	0.0030841262429001	-0.3224700911908797	0.0568871044431774	0.1039869597126542	0.0032361426519289	-0.0027541392744377	0.0012047454331607	7.585283143000221e-06	1.451411558721563e-06	-0.0061568839153609	-0.0003912467484973	3.790721954722977e-05	1.5307401820978774e-07	-0.0008479878512378	0.0029089788859397	7.190833958469013e-07	8.46215815884298e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3830.585469090408	6.364932435644732	40.51236491032238	14673385.03600658	2907.889900113329	4.478559329184918	8455823.671181107	20.057493665029263	3833.611216081323	5.6817980272671775	14696574.956064522	32.28282882265719	3648.52158923672	2893.3313110564227	1.446031	28.412464	0.693730480776991	0.4191461576292272	-0.0426055135	0.0146229458	0.0039015003	-0.0804569142	-0.010547733	-0.0526933354	0.1063589774	0.1155221391	0.005525273	-0.0301862228	0.0045455861	-0.0261818794	-0.0389274743	0.0305979383	0.0383945506	-0.0105318121	0.1457057982	0.0919203551	0.0451181262	0.038197957	-0.1482647057	0.0365427823	0.0003689404	0.0653342432	0.0062134467	0.0381145315	0.070691139	-0.080188783	-0.0408913145	-0.0262351919	0.3509083103	0.0132258931	-0.0371060001	-0.0710150419	-0.0723246463	0.0354327298	-0.0166272472	-0.1004723146	0.0482360666	0.085297138	0.0	-0.0494590223730142	0.0445545030207484	0.0019851037394258	0.0024461948940943	0.068595201900834	0.0130602917730585	0.0001705712211974	0.0047053017238161	-0.3106444779821657	0.011825613208714	0.0964999917008122	0.0001398451277621	0.0037098268754104	0.0064639661498481	1.376281544551729e-05	4.178285838638207e-05	-0.0014261836659685	0.0047307002493924	2.0339998490753505e-06	2.2379524849601318e-05	0.0004431472050111	0.0012911350562489	1.9637944530914994e-07	1.66702973347485e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3837.24163950532	6.65617041491214	44.304604592351644	14724423.399953475	2915.585059899852	7.695159786522709	8500636.241511222	59.21548414011622	3839.769183898687	6.157967817363897	14743827.38561799	37.92056763968947	3656.785906836501	2885.701905838704	1.212682	23.827499	0.3556519120650209	0.204139643266047	-0.0082075566	0.0066474106	-0.0001629233	-0.0887014465	-0.0318594802	-0.0684738719	0.0651467999	0.0671411653	-0.0220648083	0.0204809677	-0.0228047776	0.0247073538	-0.011086123	-0.0021943735	0.0503863096	0.0425646548	0.1966111836	0.1207582056	-0.0055945071	0.0805114109	-0.2447994145	-0.0551220413	0.0746964451	0.0305939746	0.051107965	-0.0470137307	-0.0829537629	-0.0546167236	-0.1908628139	-0.174759606	0.2832650126	0.1269719131	0.0018577063	0.061354301	-0.1840979369	-0.0849012707	-0.0184566736	-0.0992579068	0.0531191875	0.0807078019	0.0	-0.0236845840223196	0.0257744383506946	0.0006643216722937	0.0005609595203103	0.04910391466899	-0.019491287231844	0.0003799102779542	0.0024111944358194	-0.4493838579799245	-0.1387393799977587	0.2019458518129209	0.0192486155621625	0.0061430738401914	0.002433246964781	3.773735620604391e-05	5.920690791615949e-06	-0.0007822374450283	0.0006439462209402	6.118954204044027e-07	4.14666735463165e-07	8.740426103782993e-05	-0.0003557429439732	7.639504847569116e-09	1.2655304218676918e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3829.057960084625	-8.18367942069517	66.97260886070964	14661684.86168743	2916.5945743513694	1.009514451517589	8506523.911135845	1.0191194278228584	3836.719018968485	-3.050164930201845	14720412.830514496	9.303506101433223	3649.349037063485	2879.7245547198254	1.401045	27.528561	0.3142662165469543	0.2037474723894186	0.0631493265	-0.0450008452	0.0251428219	-0.0015486371	0.0138205944	0.0815765498	0.0153752111	-0.002838536	-0.0115122504	-0.046775246	-0.0083153489	-0.0524180291	0.0035814028	-0.0244330059	-0.0226535697	0.0852510569	0.0364887811	0.0687417558	-0.1294214519	0.1142459156	-0.150363296	-0.0948210154	-0.0274827954	-0.0243414697	0.0021342913	0.1183274552	0.0707812245	0.0536756525	-0.0829094141	0.0074197602	-0.2253669392	-0.2081615561	0.0473542005	-0.0669422677	-0.0091649993	0.0596051365	-0.0202804149	-0.0979212136	0.0578550814	0.0757208618	0.0	-0.0524664839382325	-0.0287818999159129	0.0008283977627696	0.0027527319368408	0.0614192891603266	0.0123153744913366	0.0001516684488618	0.0037723290809598	-0.4640151645738228	-0.0146313065938983	0.2153100729544718	0.0002140751326446	0.0024468131545068	-0.0036962606856845	5.986894613067518e-06	1.3662343056537586e-05	-0.0019752417583853	-0.0011930043133569	3.901580004069051e-06	1.4232592916884064e-06	-0.0001940834508367	-0.0002814877118745	3.766838588868175e-08	7.92353319363584e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3796.365948247956	-32.692011836668826	1068.7676379288946	14412394.413016602	2858.9211697048613	-57.67340464650806	8173430.254586613	3326.2216035198576	3801.95065876589	-34.76836020259543	14454828.811690385	1208.838871177422	3614.571227171946	2898.784415108817	1.335136	26.233547	0.5130821549523614	0.3876321075826925	0.1085352517	0.0132351914	0.0822538082	0.0830937311	0.1013636494	-0.0234942166	-0.0534634683	0.0311623796	0.0743752663	-0.011605136	0.0809228611	-0.0284055536	0.1077426869	-0.0389816028	-0.0993428707	0.0809866025	0.0035990163	-0.0307701909	0.1829375434	-0.0456070821	-0.1316022953	-0.1085203212	-0.0892317202	0.0466032274	0.0612194343	-0.1332344512	0.0693522081	-0.0613140175	0.214407994	0.0891381712	0.0436419284	-0.0236641094	0.1406778996	0.0202984885	-0.084801618	-0.0434513388	-0.0220979093	-0.096463882	0.0624306223	0.0703608855	0.0	-0.0419566214589224	0.0105098624793101	0.000110457209334	0.0017603580842473	0.1011121801290642	0.0396928909687376	0.001575525593456	0.0102236729704523	-0.8500747578991366	-0.3860595933253137	0.7226270940172757	0.1490420095985066	0.001948195586439	-0.0004986175680678	3.795466043020399e-06	2.486194791858473e-07	-0.0025801152468323	-0.000604873488447	6.6569946869365e-06	3.6587193702604316e-07	-0.0006269885579019	-0.0004329051070652	3.931146517399042e-07	1.874068317231323e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3852.9197261259874	56.55377787803127	3198.3297922776987	14844990.415970754	2997.100192851	138.17902314613866	8982609.565987501	19093.442437621125	3845.619591027848	43.66893226195816	14788790.038897192	1906.9756448994904	3669.962357963694	2951.2967238741885	1.496213	29.398478	0.4154911989273428	0.3117887601885863	0.0428955475	-0.0267457198	-0.0551002008	0.0010909418	-0.0857553355	-0.0459418655	-0.0682906419	-0.0307581188	-0.0326934621	0.0666265786	-0.0387449016	0.061939315	0.0031653471	-0.0533577	-0.0610348495	0.0675305011	0.0274794079	0.0491854737	-0.072089839	-0.0041615139	-0.097425722	-0.0561672503	-0.02297125	0.069965542	0.0135231043	-0.1084591649	0.0189387026	0.0185614446	0.0516214939	-0.0241153308	0.1018065098	0.0156281246	-0.0656522538	0.0493908255	0.0543677843	-0.0057091742	-0.0239085971	-0.0948877073	0.0668331283	0.0646542789	0.0	-0.0507906806505786	-0.0088340591916562	7.804060180168545e-05	0.002579693240949	0.0894801374483762	-0.011632042680688	0.0001353044169253	0.0080066949977802	-0.5477929416763629	0.3022818162227736	0.3000771069504431	0.0913742964189386	0.000958976877506	-0.000989218708933	9.196366515911578e-07	9.785536541030717e-07	-0.0017382899933318	0.0008418252535004	3.021652100917469e-06	7.086697574311809e-07	-0.0006031669036909	2.3821654210999976e-05	3.6381031370806745e-07	5.674712093484528e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3830.331330206097	-22.588395919890445	510.2356302337233	14671438.099158408	2939.110772529257	-57.98942032174318	8638372.133197526	3362.772869251801	3843.165980531776	-2.453610496072088	14769924.753916766	6.020204466435116	3654.8306068112215	2898.1591549119053	1.00156	19.679243	0.1104838076499052	0.0550219067831394	0.0477511905	-0.0524450216	-0.0096736411	0.0233201913	0.0144067326	0.0447786769	-0.0575429625	-0.0574225528	-0.0302535729	-0.0395031121	-0.022411078	-0.0339313734	0.0119513363	-0.0517439584	-0.0717662425	0.0612236809	-0.0085790423	0.0155383533	-0.0627976829	0.0474406065	-0.0580102228	-0.0603436841	-0.0602957991	0.0362100243	-0.0102730882	-0.046960704	0.1029123001	0.0561991116	0.0689629034	0.0253133046	0.0731299149	-0.0438941665	-0.0296480391	-0.0494756625	0.0089128664	0.1015013847	-0.0257119206	-0.0931946314	0.0710503974	0.0586291554	0.0	-0.0746343245020142	-0.0238436438514355	0.0005685193521141	0.0055702823938719	0.0895676850315254	8.754758314920286e-05	7.664579315266589e-09	0.0080223702019065	-0.5114429082042875	0.0363500334720754	0.2615738483524593	0.001321324933421	0.0004938150397279	-0.0004651618377781	2.4385329346146745e-07	2.163755353250994e-07	-0.0018720505646685	-0.0001337605713367	3.50457331667565e-06	1.7891890444320434e-08	-0.0001980376579408	0.0004051292457501	3.92189139626773e-08	1.6412970576204493e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3830.208771403536	-0.1225588025608885	0.0150206600851588	14670499.232536584	2947.467917108732	8.357144579475062	8687567.122385286	69.8418655222494	3835.217906011907	-7.948074519868896	14708896.386594355	63.17188857338919	3654.6176069468775	2863.431351372589	0.691018	13.57753	0.0543334747549462	0.0306458444059217	0.0239028128	-0.063383233	0.0191329089	0.018566287	-0.0258965234	0.0118182745	-0.0259538542	-0.0564201291	-0.0090126497	0.0223067511	-0.0117447954	0.0146684714	0.0003892621	-0.0599773219	-0.0599853176	0.0655027087	-0.0116652894	-0.00972711	0.0150080644	-0.0215829214	-0.0757090098	-0.0139156933	-0.0657006234	0.0464421674	-0.0126650054	-0.0812296261	0.0244175754	0.0294804275	0.0312001055	0.0203906422	0.0276878931	0.0236346662	-0.0230704055	-0.0382543554	0.035097207	0.0728605489	-0.0275073241	-0.0913867402	0.0750707408	0.0523151974	0.0	-0.0942063520694205	-0.0195720275674063	0.0003830642630993	0.0088748367702276	0.0913996083171184	0.0018319232855929	3.3559429242978263e-06	0.0083538884005226	-0.5148439173594994	-0.0034010091552119	0.265064259242075	1.1566863273835225e-05	0.0005149761329072	2.116109317930001e-05	2.6520041746405414e-07	4.4779186454301724e-10	-0.0017156624179899	0.0001563881466785	2.9434975325029506e-06	2.4457252421567295e-08	-0.0006110587130176	-0.0004130210550767	3.7339275075472563e-07	1.7058639193675306e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3833.035027592213	2.82625618867678	7.987724044033798	14692157.522748835	2935.1175803353267	-12.35033677340516	8614915.210393503	152.5308184165238	3835.633378925349	0.4154729134420449	14712083.41752629	0.1726177418040209	3651.353427871239	2881.260360132942	0.55046	10.815766	0.0575008252277425	0.0310084796533917	0.0378625223	-0.0606125175	-0.0015541602	0.0204948659	0.0094114459	0.0448409024	-0.0161542229	-0.085341951	-0.0105270975	-0.0285822676	-0.0087188145	-0.0323743652	0.0121214139	-0.0630242462	-0.0720002741	0.0667226805	-0.0125019319	-0.0087724329	-0.0423352524	0.0131091106	-0.0525332097	-0.0206522246	-0.0670767228	0.0561202661	-0.0011852977	-0.0859399763	0.0462561096	0.0252046625	0.0454806715	0.0381824195	0.0560474701	0.0382347371	-0.011186235	-0.0277565523	-0.0033315766	0.0968250791	-0.0292942548	-0.0894662609	0.0788830156	0.0457435106	0.0	-0.0742599467504732	0.0199464053189473	0.0003978590851477	0.0055145396913831	0.084753221422261	-0.0066463868948574	4.41744587561322e-05	0.0071831085414508	-0.5366474070933123	-0.0218034897338128	0.2879904395399752	0.0004753921645724	0.0005143534977227	-6.226351844999768e-07	2.645595206195756e-07	3.876745729773201e-13	-0.0016892019123133	2.646050567660005e-05	2.8534031005629096e-06	7.001583606613837e-10	-0.000766066437759	-0.0001550077247414	5.868577870607638e-07	2.402739472950563e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3841.7261313791855	8.69110378697269	75.53528503593103	14758859.668521684	2944.978887612928	9.8613072776011	8672900.648485878	97.2453812232684	3839.275222798215	3.641843872866048	14740034.236392284	13.263026794331973	3655.747510540514	2887.569677851341	0.569255	11.185059	0.17195768333356	0.0914877816512782	0.0295081433	-0.057819607	-0.027695701	0.005551044	-0.0171017542	0.0103027314	-0.0027979095	-0.0509666006	-0.0181617587	0.0038846366	-0.0168085921	0.0002981291	-0.0091016215	-0.0622841215	-0.0565687475	0.0610475758	-0.016824297	0.0121424671	-0.0649915888	0.0036986566	-0.0279854028	-0.0173988531	-0.0493568455	0.041417628	-0.0119451572	-0.0062085085	0.0457710577	0.0586551516	-0.0477172329	0.0120184381	-0.0074763302	-0.0075266999	-0.0483809151	-0.0569261024	0.0493728111	0.0945729632	-0.0310721622	-0.0874355596	0.0824766555	0.0389464699	0.0	-0.0972993717628156	-0.0230394250123423	0.0005308151048993	0.0094671677454385	0.062324166308457	-0.0224290551138039	0.000503062513298	0.0038843017060442	-0.4637046202515336	0.0729427868417786	0.2150219748426189	0.0053206501522451	-0.0002840533428545	-0.0007984068405772	8.068630158681613e-08	6.374534830804665e-07	-0.0018079138457112	-0.0001187119333979	3.268552473514261e-06	1.409252313106746e-08	-0.0006122568844214	0.0001538095533376	3.7485849252139954e-07	2.3657378697912022e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3839.995415009401	-1.730716369784659	2.995379152640589	14745564.78729322	2921.195001044882	-23.783886568046	8533380.234129608	565.673260281679	3837.502796317328	-1.772426480887134	14726427.711743312	3.14149563014995	3652.199449908704	2885.4699600698227	0.577987	11.356636	0.088921008107482	0.0451087055793218	0.0236803076	-0.054715647	-0.0381167183	0.0150578002	0.0031153903	0.0165801428	-0.004575577	-0.0488320902	-0.0135280814	-0.0357663206	-0.0119109355	-0.0404635673	-0.0078839004	-0.0698425026	-0.0577010078	0.0507003499	-0.0134611187	-0.0048247777	0.0171885863	-0.0596174527	0.0069586979	-0.015045631	-0.0460796198	0.0577945652	-0.0072069423	-0.0358801379	0.0157547138	0.0231649067	0.0169640529	-0.0020728911	0.0216018965	0.0411260318	0.0187255789	-0.0355329364	-0.0027325493	0.0684281362	-0.0328404987	-0.085297138	0.0858417003	0.0319575609	0.0	-0.1079464164696588	-0.0106470447068432	0.0001133595609895	0.011652428828641	0.0809795507714454	0.0186553844629884	0.0003480233694619	0.0065576876431451	-0.473930553877949	-0.0102259336264154	0.2246101698990595	0.0001045697185318	0.0004383675428219	0.0007224208856763	1.9216610259971037e-07	5.218919360614741e-07	-0.0020721360923616	-0.0002642222466504	4.293747985267602e-06	6.981339562498488e-08	-0.0006110471105235	1.209773897899928e-06	3.733785712791185e-07	1.4635528840399853e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3847.676684798313	7.681269788912232	59.00190557005576	14804615.870740537	2958.751408078543	37.556407033661344	8754209.894806761	1410.4837092780472	3842.23615926372	4.733362946391935	14762778.70355362	22.40472478227614	3661.924768861423	2912.895140697732	0.618284	12.1484	0.0907017202538886	0.047588465193584	0.0312099898	-0.0539912082	-0.0637357737	-0.0057424354	-0.0377819217	0.0320588906	-0.0507973347	-0.0870468826	-0.0248089504	7.51585e-05	-0.0265963039	-0.0047839993	-0.0169922457	-0.0688412761	-0.0433240929	0.0479280758	-0.0021746194	0.0171021344	-0.022933609	-0.0470851937	0.008458348	0.0092145905	-0.0017279632	0.065992789	0.0101179644	0.0146097313	-0.0036131247	0.0267829716	-0.0451987462	-0.0322259401	0.0441142089	0.0043957064	0.0050123157	0.0210522854	0.0284712027	0.0366644941	-0.0345987195	-0.0830536308	0.0889688234	0.0248112142	0.0	-0.1124082955956566	-0.0044618791259977	1.9908365335014868e-05	0.0126356249187205	0.0573205456178413	-0.0236590051536041	0.0005597485248582	0.003285644949927	-0.4438848278711873	0.0300457260067616	0.1970337404142336	0.0009027456512733	0.0002757185926024	-0.0001626489502195	7.602074230664822e-08	2.64546810075054e-08	-0.002560088884693	-0.0004879527923314	6.554055097528649e-06	2.3809792754401037e-07	-0.0006111475673231	-1.0045679959993885e-07	3.73501349044943e-07	1.0091568585862274e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3832.748707460586	-14.927977337727045	222.84450739569215	14689962.654540792	2940.0072234981835	-18.74418458035961	8643642.474221498	351.34445558259114	3836.800710426937	-5.435448836783053	14721039.691532647	29.54410405728624	3653.353413279157	2896.932281759973	0.649433	12.760452	0.0563132841353348	0.037394504233134	0.0006324938	-0.0602516638	-0.0427222024	-0.0153109032	-0.0278277462	0.0179647074	0.034335756	0.0106529887	-0.0090794854	-0.0112459758	-0.0104858986	-0.0114545461	-0.0278730968	-0.0639141257	-0.0399418389	0.0411596807	-0.0015479383	0.0112622688	-0.0513268673	-0.0316046417	0.0274632888	0.0259876606	-0.0174284069	0.0697789943	0.0005023146	0.002805695	-0.0031770344	0.0212740749	-0.0632827527	-0.0241250713	0.0872229601	-0.049175576	0.0303548444	-0.0055969997	0.018179438	0.0621342542	-0.0363462832	-0.0807078019	0.0918493575	0.0175426359	0.0	-0.1153931828530403	-0.0029848872573837	8.909551939291606e-06	0.0133155866489551	0.0573000978668147	-2.044775102660185e-05	4.181105220458968e-10	0.0032833012155465	-0.4092086891495228	0.0346761387216645	0.1674517512754707	0.0012024345966441	0.0001532942045671	-0.0001224243880352	2.3499113153859906e-08	1.4987730785817702e-08	-0.0023100534320912	0.0002500354526018	5.336346859116332e-06	6.25177275577871e-08	-0.0006113239347912	-1.7636746809995482e-07	3.737169532485953e-07	3.110548380398858e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
