global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
4242.450150228838	9.421845505635249	88.7711727320591	17998383.277176686	3486.594799969648	-10.348558580552435	12156343.299175393	107.09266469512544	4122.121176509534	0.4941599982548723	0.2441941038752554	16991882.993828345	4038.856486419226	2842.625544628802	1.222027	16.048063	0.2364736818996318	0.1373724208411039	0.0502334295	-0.1359396955	0.0080597602	0.0444676471	0.0505557831	0.1285245698	0.0214880314	0.0516299924	-0.0409527449	0.0421815165	-0.0656676916	-0.0152168014	0.0732770917	-0.1428412461	-0.0437692273	-0.1098147717	-0.0035533965	-0.060528212	-0.0353479608	-0.1325202651	0.1437237643	0.1111714175	-0.0562342273	0.0176667371	-0.1355716166	-0.1318333007	-0.0558661204	-0.0794303197	-0.038984004	-0.004880119	0.0084777082	-0.1063513738	0.0566427245	0.0281321282	0.033056279	-0.0484471121	0.0586745396	-0.0176665655	-0.0148606766	0.1836906694	-0.0752529029	0.056513816	0.034932987	0.0387612331	0.1054645417	-0.0828528028	-0.0277320585	-0.1671279885	-0.1286062662	0.0993053361	0.0981266492	-0.0707440916	-0.0613816214	-0.0701079737	0.0213834865	-0.0717649622	0.0059186233	-0.0352134778	0.0454319188	-0.0226020949	-0.1110508575	-0.037362504	0.0412976255	-0.1391416681	0.1082429873	-0.0375553544	-0.0225148004	-0.0389616909	-0.1820097435	0.1618839414	0.1004435385	0.020007994	-0.0137077916	0.0014093264	-0.0076973267	0.006819006	-0.1292237632	0.0171485369	-0.0062236393	-0.0304159856	-0.0700438095	-0.0289023016	-0.0125916081	0.0885795887	-0.1158903034	0.0357031564	0.0482549273	-0.0145567458	0.0137586687	-0.1018175221	-0.0403383756	0.0912870929	0.1027353172732148	0.0068435987313222	4.683484359535487e-05	0.0105545454152281	-0.0998628400333387	0.0256605901328441	0.0099725868195241	0.0006584658859658	-0.3033205850988025	-0.1244590038998154	0.0154900436517342	0.0920033773446798	-0.0045332214632924	0.0004074802640651	2.0550096835254887e-05	1.6604016560256406e-07	-0.0031979262503445	-0.000582006046606	1.0226732302642437e-05	3.3873103828594575e-07	0.002381776599001	0.0006007234720418	5.6728597675487696e-06	3.608686898620751e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4263.427044581444	20.976894352606	440.0300966803933	18176810.164468464	3574.4175159351244	87.82271596547616	12776460.578223825	7712.829439552702	4132.856810959168	10.735634449633835	115.2538470361648	17080505.419891585	4049.679235187136	2927.12460495517	1.368546	17.972202	0.0457502943849471	0.0284709691443325	0.1257584088	0.0409089562	0.1598518958	0.0093524003	0.1431653074	-0.1004527854	0.1260960085	0.0317156624	-0.0033007605	-0.0937523209	0.0017060239	0.0645558335	0.1468576476	-0.0467185001	-0.1122125663	-0.0290610815	-0.0023416898	-0.093480618	0.0746225744	-0.05181787	-0.0321671445	-0.1614328969	-0.0797457176	-0.0185872717	0.1270112113	-0.070112826	-0.0618825191	0.0913392352	-0.0111652303	-0.0560203652	-0.0332489479	1.23791e-05	0.0693714198	0.0521250019	-0.1087081807	-0.0147900571	0.0753698659	0.0681659525	-0.1328235358	0.1008061235	-0.1053908368	-0.0249973651	0.0135139464	0.0771457779	0.083280598	0.0228587464	0.1044998656	-0.067060666	0.177034039	-0.0277713431	0.0163500007	-0.0479223208	0.0688987935	0.012918766	-0.0470971938	0.0017870376	-0.0054550917	-0.0856014612	0.0705687334	-0.0437437284	-0.0554486442	-0.0273025948	0.0066335845	-0.0287523436	0.1352427937	-0.0406996304	-0.0346644757	0.0229952555	-0.1007381185	-0.196641603	-0.0180355405	0.1345020213	-0.0348252806	0.0766873291	-0.0028986186	-0.066329282	-0.0030619436	0.0386499922	0.0380009918	0.0467874726	0.0011167562	-0.0178800668	0.0249171238	-0.0603696066	0.0160183305	0.0064849056	-0.0825819195	0.020106117	0.0119326665	-0.102707623	-0.0351863325	0.0947412111	0.105090172873048	0.0023548555998332	5.54534489606578e-06	0.0110439444344871	-0.09591575530888	0.0039470847244587	0.0091998321164729	1.557947782205525e-05	-0.3153977661368827	-0.0120771810380801	0.0001458583018265	0.0994757508841357	-0.0050477817122461	-0.0005145602489537	2.548010021448617e-05	2.6477224980329414e-07	-0.0031989620986017	-1.0358482571996494e-06	1.0233358508290192e-05	1.072981611943551e-12	0.0023499492357604	-3.182736324059982e-05	5.522261410650888e-06	1.0129810508490846e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4239.992734419581	-23.434310161862413	549.166892762368	17977538.387930837	3524.876240085911	-49.54127584921344	12424752.507922187	2454.3380127678583	4129.713724709439	-3.1430862497290946	9.878991173236104	17054535.448053505	4046.466204924253	2978.7374795795654	1.405553	18.458199	0.1120082891227124	0.0857241597035634	0.1066978283	0.0434055237	0.0234052585	-0.1178023135	0.0726719169	-0.0872471991	0.0354631362	-0.007763219	-0.0018056773	-0.0774813766	-0.0695165482	0.0537663004	0.1032960373	0.0253284556	-0.1322094413	0.0038679286	-0.0340940277	-0.0671947712	0.130907634	-0.1065900682	0.0804678955	-0.0557583927	0.0576347329	0.0508899507	-0.0217012737	-0.070244961	-0.0612702586	-0.0179706497	0.036706885	0.0233814032	0.0353829072	0.078503363	0.0553343746	-0.0410002715	0.0029412655	-0.0082768741	-0.0455709711	0.0694146925	-0.1339163332	0.0145113925	-0.1121645762	-0.0493702644	0.0242523838	0.1063948499	0.1651261497	0.0296452298	-0.0205060457	-0.0765590512	-0.0812688892	-0.0590351282	0.0675693323	-0.0768069345	0.0539182804	-0.0305361288	-0.0533337056	0.0723499554	0.0448910275	0.0245732146	-0.0189817366	-0.0315245886	-0.0420223353	0.0848956168	-0.0409905724	0.0269798398	0.0511216419	-0.0234527224	-0.0543342736	-0.0002257194	-0.1352792682	-0.0010351965	0.0020664841	0.0474574448	-0.0842251524	0.0398443049	-0.0506101687	-0.0848269545	-0.1445832919	-0.0041334195	-0.0011515628	0.0063450634	0.0805059244	0.0255714001	0.0060515406	-0.1454392629	-0.0007372614	-0.0600792298	-0.0377998713	0.0666999862	0.0101030294	-0.1034725904	-0.029937846	0.0977337597	0.103802755364768	-0.00128741750828	1.6574438406258851e-06	0.0107750120213178	-0.1211051720895852	-0.0251894167807052	0.014666462706848	0.000634506717752	-0.2335244067687654	0.0818733593681173	0.0067032469742208	0.0545336485567038	-0.0051073099212483	-5.952820900219976e-05	2.6084614631681315e-05	3.543607667009576e-09	-0.0031990006829543	-3.858435260011006e-08	1.0233605369542076e-05	1.48875226556962e-15	0.002336354119803	-1.359511595739986e-05	5.458550573120451e-06	1.8482717789514827e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4226.160883857205	-13.83185056237653	191.32008997991596	17860435.81624471	3521.4381464365365	-3.438093649374423	12400526.61917839	11.820487941868738	4124.061925197419	-5.651799512019352	31.942837724062183	17007886.762863047	4040.47253529068	2871.857854824501	1.233365	16.196964	0.0794072757151826	0.0454742136270362	-0.0113749526	0.0801627187	0.0750402806	-0.1173710266	-0.0183524221	-0.1696674274	-0.0754312391	0.0104339651	0.0436016039	-0.0616305472	0.013568474	0.0366577399	0.1234744903	0.0498977362	-0.088746412	0.0798459492	-0.0783534235	0.0069447378	-0.0381097019	0.0163643852	0.0495137552	0.0870909577	-0.0436202429	-0.0391443521	0.0327321384	-0.0198498615	-0.0642290643	-0.019181739	0.0093704132	-0.0991881679	0.0501223403	-0.0110817237	0.0836462576	0.052384027	0.0538705768	-0.010153887	-0.0288264832	0.0452085225	-0.1560388504	-0.0213850646	-0.0526149582	-0.0895492213	0.0179638218	0.0093823262	-0.0309779936	-0.0262741347	0.0002238946	-0.0842196264	-0.0311698377	0.0137991656	-0.0214480179	0.0638436296	-0.0924131228	-0.0528950578	0.0403045476	0.0589177272	0.0429889152	-0.0638515981	0.114351817	-0.1087882659	-0.0747061119	-0.0708364791	-0.074217087	0.0273110504	0.042017887	-0.0032694018	0.012984682	0.0016909393	-0.0191714171	-0.0574276556	-0.1487437746	0.0055721812	0.0160779206	0.0269059906	-0.0440707305	0.0327312158	-0.0489314751	-0.0052542813	-0.0005642473	0.0673883788	-0.0541091712	-0.1000789336	-0.0428930859	-0.1109479623	0.0779464088	-0.0283862702	-0.0314856399	-0.0253557098	0.0082703149	-0.1041114925	-0.024607302	0.1002501592	0.1103012823426325	0.0064985269778645	4.223085288203274e-05	0.0121663728864291	-0.1052560675988729	0.0158491044907122	0.0110788397663785	0.0002511941131575	-0.1928422410052945	0.0406821657634708	0.0016550386112065	0.037188129915944	-0.0051233673196423	-1.6057398393999958e-05	2.6248892691978725e-05	2.5784004318363246e-10	-0.0033549160364583	-0.0001559153535039	1.1255461611685067e-05	2.430959745827725e-08	0.0024919309375677	0.0001555768177646	6.209719797607036e-06	2.4204146225790628e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4220.909585237262	-5.251298619942645	27.57613719581153	17816077.726747796	3500.1174685503984	-21.320677886138128	12250822.29365165	454.5713055244594	4119.330055930398	-4.731869267021466	22.390586760182263	16968880.109691534	4034.738701899575	2834.297903539304	0.8763999999999998	11.509172	0.0891913602867761	0.0428069750174401	-0.0398981026	0.036009899	0.0657825419	-0.1382144108	-0.0470262058	-0.1345541092	-0.1084666542	0.0212957653	0.0632436867	-0.0521634566	-0.0549093505	0.0076537936	0.1145214531	0.0145770153	-0.0309167352	0.0759654863	-0.1112693326	-0.0225976776	-0.0490490288	0.0381773768	0.0854365468	0.1017757254	0.05320985	0.1229055585	-0.0639493852	-0.1002184326	0.1087294732	-0.1069412008	0.012357739	-0.1113568999	0.1038575942	0.022968078	-0.1128712219	-0.031362755	-0.0325213824	0.0819675677	-0.0136319931	0.0107720438	-0.1294128802	0.0041649558	0.0010156864	-0.0960382807	0.0545316451	0.031934473	-0.0626313229	-0.015751144	-0.0088513345	-0.07865523	-0.1280310395	0.0554391546	0.1149076211	0.0504713505	-0.1081762122	-0.0622970731	0.002707851	-0.0134949806	-0.0707829513	-0.0654720296	-0.0279953904	0.038283723	0.0866896157	0.0486537881	-0.1195655918	-0.0044390953	0.0445921726	0.0014587184	0.0234977625	0.0062541757	-0.015819187	0.031571875	-0.1722476181	-0.0746735816	0.0043203282	0.0555602478	-0.1025843594	0.0601169041	-0.1193391276	-0.0630321667	-0.0737098126	0.1264521771	-0.0493665435	-0.1566706355	-0.1283861937	-0.0708581252	0.1140162445	0.0507368234	-0.0486814448	-0.0927666108	0.0064350811	-0.1046235507	-0.019209311	0.10227815	0.1025270647239864	-0.0077742176186461	6.043845958206754e-05	0.0105117990009164	-0.0895711813986253	0.0156848862002476	0.0080229965371454	0.0002460156551147	-0.1911214426785221	0.0017207983267724	2.961146881422727e-06	0.0365274058515196	-0.0046501338399428	0.0004732334796994	2.162374472938117e-05	2.2394992630849682e-07	-0.0028209536523147	0.0005339623841436	7.957779508507644e-06	2.8511582768031744e-07	0.0027649642365468	0.000273033298979	7.645027229382828e-06	7.454718235141058e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4219.467870497671	-1.4417147395906795	2.078541390353021	17803909.110162154	3447.1548253652213	-52.96264318517706	11882876.390038729	2805.0415731603816	4115.620006214489	-3.710049715909008	13.764468894516511	16938328.03555295	4029.8252216985743	2775.5366615022044	1.042944	13.696294	0.0276503138352189	0.0135801426650169	-0.044239643	-0.1204075103	-0.039031206	-0.0323645058	-0.046938085	0.1054564847	-0.120356643	0.0432977904	0.0265036002	-0.0428965911	-0.0288088691	-0.0144821336	0.0638232427	-0.0688823239	0.0459789951	0.0257060415	-0.0283299492	-0.0104899801	-0.0221068668	0.0048231659	-0.0197371589	0.0793912092	-0.0809043101	0.0253983598	0.0060264893	-0.0269055612	-0.0755655719	-0.0519907578	-0.059796918	-0.0103684653	0.00612116	-0.1028218404	-0.082403229	-0.1322510561	0.0801896366	-0.0810932588	-0.0672369426	-0.0198003263	-0.0388009433	0.0749617214	0.0466277974	-0.0101745747	0.0142020582	-0.0116527322	-0.0483421362	-0.04280091	-0.0788449829	0.0471656191	-0.0160351193	0.0862987044	-0.0173503181	-0.0396681187	-0.05235276	0.0856012152	0.1109895503	0.0014266351	0.023978255	0.1009270829	-0.0616849946	-0.0354335355	-0.0261324454	-0.1104173799	0.0245092475	-0.0647853263	0.0310968652	0.0095708434	0.0612681445	-0.0101209885	-0.0247901313	-0.002411058	-0.0782833841	-0.1005182809	0.12872807	-0.0002302445	0.0093653889	0.0306186903	-0.1010861769	-0.0348217805	-0.0120789456	0.0832415537	0.1020691839	-0.1433635329	0.0240940971	-0.0666523227	-0.0389909445	0.0510504719	-0.1395072746	-0.1173590361	0.0045978871	-0.1050081413	-0.0137586687	0.1038078519	0.1119843984373432	0.0094573337133568	8.944116096579516e-05	0.0125405054933736	-0.0841026035891303	0.005468577809495	0.0070732479304703	2.9905343258501144e-05	-0.1911286474652342	-7.204786712095013e-06	5.190895156678086e-11	0.0365301598818897	-0.0045445826510943	0.0001055511888484	2.0653231472627297e-05	1.11410534673317e-08	-0.0029146823551733	-9.372870285860028e-05	8.495373231558575e-06	8.785069739555781e-09	0.0027099001777408	-5.506405880600007e-05	7.343558973319618e-06	3.032050572190633e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4223.222063569101	3.754193071429654	14.09396561757042	17835604.598216854	3464.2760900548988	17.121264689677446	12001208.828126056	293.13770457399573	4115.319385217041	-0.3006209974482772	0.090372984106797	16935853.642343163	4029.26703498849	2786.0521599399926	0.8662539999999999	11.375937	0.0641293338968636	0.0325219826441917	-0.018565007	-0.1345591186	-0.026446237	0.0083456692	-0.004762989	0.1183087789	-0.0369930755	0.0419154651	-0.0009307938	0.0334402865	0.0076552356	-0.0304869972	-0.0178790216	-0.1286947592	0.0605635421	-0.0535760823	-0.0108329785	0.0005838084	-0.0247199211	-0.0355831653	0.0779882883	0.0579712918	0.0425037575	-0.0175545655	-0.034435855	-0.0260367418	0.0221751122	-0.0040210501	-0.0315308775	0.1590496964	0.0900000461	-0.0094270325	-0.0241120894	0.0421258863	0.1140246861	0.0381545967	0.0105923386	-0.0371335912	0.0716159214	0.1288890946	0.0386087735	0.0358637219	0.048582952	0.0065284158	0.015807356	-0.0677466282	-0.0597005779	-0.0413016234	-0.0669728867	-0.014557441	0.0304417872	-0.0006420852	0.0061238002	-0.0061566415	-0.0401417024	-0.0818398079	0.0930154234	0.0886213341	-0.011979937	-0.0419605806	0.1154894884	0.0051893598	0.0108689895	0.0447361119	0.0489110748	0.0111841667	0.0684478704	0.0092018064	-0.0523618099	0.0359467398	0.0570947787	-0.1211828557	0.0164286293	-0.0041163997	0.0443026534	0.0575894804	-0.0795101411	-0.0321412475	-0.0152114427	0.0300352781	0.0945609591	-0.0430066797	-0.0585967295	-0.0160448001	-0.0261421288	0.0367280391	-0.1125235077	-0.0380980976	0.0027592926	-0.1052647956	-0.0082703149	0.1048318124	0.1118075617078204	-0.0001768367295228	3.1271228908320965e-08	0.012500930855048	-0.0934108745196908	-0.0093082709305604	0.0087255914785334	8.664390771671758e-05	-0.1982983810875396	-0.0071697336223054	5.14050802148167e-05	0.039322247941939	-0.0046611796170978	-0.0001165969660034	2.172659542284799e-05	1.3594852481221213e-08	-0.0033444025611151	-0.0004297202059417	1.118502849079324e-05	1.8465945539466285e-07	0.0023067274973966	-0.0004031726803441	5.320991747245582e-06	1.625482101759262e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4228.804953040602	5.582889471501403	31.16865485100121	17882791.33086073	3473.497073611697	9.220983556798274	12065181.920389025	85.02653775474414	4120.104445635262	4.785060418221292	22.896803206028125	16975260.64294345	4034.688558706516	2811.629642912153	0.905434	11.890464	0.0286742575665696	0.0134694113821557	0.0123561466	-0.0447479225	0.0040600045	0.0686664054	-0.0120415145	0.0866069114	0.0616671908	0.00288231	-0.0347969877	0.0370925262	0.0024947999	-0.0102766487	-0.0068037806	-0.088259733	-0.0379012045	0.009412652	-0.0237785741	0.0057828598	-0.0526632831	-0.0463531471	0.0024391147	-0.02187227	-0.0832955345	0.0649720038	0.0279386412	0.0460896887	0.125902549	-0.0229908651	-0.0009801763	-0.0095439673	-0.0620002265	-0.0601745814	-0.0128451477	-0.1378080023	0.0354202328	-0.0393130946	0.1088725157	-0.0140810397	0.0427189179	0.0885674946	-0.0274663453	-0.0467631224	-0.0026007588	-0.0222251958	0.0476800243	-0.0267927917	0.0887091428	-0.0471183786	0.0146602852	0.0575948444	-0.0110695337	0.0539518533	-0.110832003	0.1224011177	-0.0152530045	-0.1024902999	-0.0736336404	0.0680174942	-0.0256802873	-0.0332745751	0.1079406181	-0.0682034071	0.0727303714	-0.0734783711	0.0241329313	0.0048821546	0.0479631743	0.0030422395	-0.0480565039	-0.0173627299	0.0469025157	0.0225107841	0.0702064781	0.049521743	-0.0341097129	0.0484021465	-0.0207939321	0.0694176156	-0.0415916001	0.0665063954	0.0034741198	-0.0872781786	-0.0202894888	0.0124308982	-0.0595883328	0.0130879691	0.1107153942	-0.0910175301	0.0009198576	-0.105393201	-0.0027592926	0.1053450429	0.1185193185614963	0.0067117568536759	4.504768006286551e-05	0.0140468288722814	-0.09350721906074	-9.634454104920363e-05	0.0087436000164732	9.282270589981688e-09	-0.1908852932751301	0.0074130878124095	5.495387091449447e-05	0.0364371951887324	-0.0047996382010758	-0.000138458583978	2.3036526861226143e-05	1.9170779477193063e-08	-0.0032702434932467	7.415906786839999e-05	1.069449250512238e-05	5.4995673471099565e-09	0.0023831712127389	7.644371534229998e-05	5.6795050292274e-06	5.8436416153345885e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4228.175548222257	-0.6294048183453924	0.3961504253563964	17877468.466584582	3489.008116850982	15.511043239284843	12173177.639452036	240.5924623709641	4117.953922406919	-2.150523228342536	4.624750155640802	16957544.507066533	4030.908665992294	2829.4009753298683	0.901813	11.842914	0.0188114325775017	0.0144689793357066	0.0188110611	0.0175309925	0.0469575928	0.0508646353	0.0130098896	0.0444301468	0.1207978715	0.0101194701	-0.0035687323	-0.0430681174	-0.0003408399	-0.0003627273	0.0158322466	0.0112160178	-0.0171008423	0.0150571889	0.0092920511	0.0566810802	0.0366825128	-0.1039060079	0.0127707046	-0.0565623109	-0.0562452569	-0.0134050947	-0.0284814856	-0.0126219514	-0.0048231668	-0.0028343097	0.1005371235	0.0172398611	-0.0319831115	0.0075754677	0.0399434436	-0.0204411329	0.0029328066	0.0014434992	0.0494612056	-0.0029268925	-0.0086148863	-0.0007302619	0.0187004311	-0.0304546335	-0.0184408825	-0.0303887572	0.1149413422	-0.0257320771	0.0739956073	-0.0221298636	-0.0103324571	-0.0114880886	-0.0301156112	-0.0547097117	0.0333034915	0.0108138532	-0.0114950168	-0.0526785372	0.0634425304	0.0264477072	-0.1029791962	-0.0292943173	-0.0018141029	-0.0546809609	0.0447222208	-0.0273486761	0.0311525421	0.0293386469	0.0467926879	0.0392644978	-0.036426352	0.0032480055	0.0346566552	-0.0095712435	-0.056293731	0.0496401388	-0.0338094289	0.0403851368	0.0055079446	-0.0056695285	-0.1036122562	0.0852815114	0.1774636198	-0.0024251863	0.0340662967	0.0394517409	-0.1007449968	0.0670971991	-0.0045535554	-0.0311144124	-0.0009198576	-0.105393201	0.0027592926	0.1053450429	0.1186240651697545	0.0001047466082581	1.09718519415961e-08	0.0140716688373981	-0.0935743726519149	-6.715359117490105e-05	0.0087561632171994	4.509604807685748e-09	-0.1911591306633937	-0.0002738373882636	7.498691521103768e-08	0.0365418132359844	-0.0045216430300283	0.0002779951710475	2.0445255691003504e-05	7.728131512572902e-08	-0.0032169968552182	5.324663802850011e-05	1.0349068766483788e-05	2.835204461338114e-09	0.002419243303459	3.607209072009968e-05	5.852738161331214e-06	1.301195728919101e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4217.522710020528	-10.652838201728628	113.48296175220882	17787497.8095389	3498.997646434887	9.989529583905096	12242984.529756878	99.79070130771512	4119.515667226171	1.561744819251544	2.439046880459037	16970409.332521886	4033.360095895327	2855.627307953974	1.069734	14.048106	0.0900904519183738	0.0539149845124141	-0.0229909112	0.0855819308	0.0305910034	-0.0568888597	-0.0561270763	-0.0843147279	0.0310381724	0.0237430013	0.0274885098	0.067184616	-0.0968773933	0.0155733182	0.0470553977	0.0557589849	-0.0723980592	0.0645119043	-0.0296838117	-0.061432952	0.0951387056	-0.0349024221	0.0093077231	-0.0294698045	0.0310219311	0.0430489902	0.1091918602	-0.0654170279	-0.0375975854	0.0457605144	-0.0058304216	0.1386359678	0.0798253068	-0.0919679739	-0.1420266695	0.013720138	-0.0597563886	0.0302047559	-0.0240044504	0.0125841953	-0.0743742442	-0.034129075	-0.0176948064	-0.0946502908	0.0141707309	0.0579416406	0.0624826306	0.0640979932	-0.0295606374	-0.0599946857	0.048273848	-0.0652434988	0.1207983437	-0.0077975499	0.0219147252	0.107952967	0.0041906662	-0.0844806133	0.0694217009	0.0474559564	-0.0238342967	0.0990976072	0.0635037977	0.059521103	-0.0523931775	-0.0673799288	-0.010874377	0.0127036926	0.0595794431	-0.0137030399	-0.0368401514	0.0041223229	-0.0432794914	0.0700277114	0.0222908218	0.0049388487	-0.0852963981	-0.0578437278	-0.0536201022	0.0211047489	0.0120127337	0.0249466376	0.0552868244	-0.0240831836	-0.0460845122	-0.003611584	0.0435569436	0.0141774011	0.0352880883	-0.0773603273	-0.0027592926	-0.1052647956	0.0082703149	0.1048318124	0.1184762321639993	-0.0001478330057552	2.1854597590617552e-08	0.0140366175877778	-0.1226642765176109	-0.029089903865696	0.0150465247335889	0.0008462225069154	-0.1503796934473911	0.0407794372160026	0.0016629624996538	0.0226140522013313	-0.0048466194012586	-0.0003249763712303	2.3489719620656272e-05	1.0560964185801393e-07	-0.0032703360006431	-5.333914542490032e-05	1.0695097557102308e-05	2.845064434658665e-09	0.0023960932634958	-2.3150039963199844e-05	5.741262927369953e-06	5.359243502977499e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4213.088517865905	-4.434192154623815	19.662060064127395	17750114.859373525	3502.7179567491685	3.720310314281505	12269033.08453307	13.840708834549352	4122.920217458199	3.404550232027759	11.59096228240027	16998471.11952556	4037.075074908677	2755.0237534240323	1.065098	13.987219	0.0858397922578212	0.0452614322453205	-0.0918490177	0.0156441884	0.0514659836	-0.1072951318	-0.0710443394	-0.0808513919	-0.1246716872	0.0703643975	0.1751961455	-0.0700338179	0.0452550335	0.0336821835	0.1096547913	0.0553454587	-0.0338828934	0.0185577361	-0.0223405185	0.0790315986	-0.0915783538	0.116256923	0.0541719054	0.0165100173	0.0420001724	0.001576594	-0.0732928027	0.0089529412	-0.0187903718	0.0220834916	0.048859192	0.0092530706	0.0220402736	0.0268054289	0.1360398368	0.0221078406	-0.0922165033	0.0157277888	0.0047796298	0.0311125354	-0.130517217	-0.0498360651	0.0062903562	-0.0359866743	0.017685589	-0.0946935475	-0.1374472394	-0.0418137944	0.0220874243	0.0291385268	-0.058731383	-0.0020154635	-0.0106772135	0.0194861325	0.0196477714	-0.0832491685	-0.0157670259	0.0049125958	0.0213738247	-0.0654417482	0.0318554628	0.0919212457	-0.082459755	0.0066206349	-0.0729663796	-0.045717289	0.0426170143	0.0360329544	0.1138641549	0.0284700993	0.0100133003	0.0050824509	-0.1433557645	-0.0455027772	-0.0284565079	-0.0410013623	0.0203680784	0.0574294148	0.0747589013	-0.0351755326	0.0347813607	0.0082759151	0.0607632048	-0.0394680584	0.0162085825	0.0484289861	0.0279496673	0.0291747454	0.1028893903	-0.0031935755	-0.0045978871	-0.1050081413	0.0137586687	0.1038078519	0.1132971766167116	-0.0051790555472877	2.682261636189153e-05	0.0128362502293183	-0.0987701186217862	0.0238941578958247	0.0097555363325617	0.0005709307815506	-0.1844826612302199	-0.0341029677828287	0.0011630124115966	0.034033852294584	-0.0046211976568508	0.0002254217444078	2.1355467783683325e-05	5.0814962851855566e-08	-0.0031122235291929	0.0001581124714502	9.68593529566191e-06	2.4999553628090387e-08	0.0024658312682754	6.973800477960007e-05	6.080323843604668e-06	4.863389310639522e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
